c resource constrained multi commodity flow
c Pacific
k 106 129 1 1400
k 121 129 1 500
k 117 129 1 600
k 87 129 48 300
k 94 129 51 300
k 89 129 24 500
k 111 129 35 1100
k 86 129 22 3600
k 100 129 2 3800
k 91 129 6 4500
k 123 129 4 1000
k 108 129 16 600
k 107 132 7 3400
k 87 132 9 2800
k 113 132 3 3800
k 94 132 2 1100
k 89 132 4 1300
k 86 132 17 2300
k 100 132 2 3100
k 91 132 39 3800
k 107 153 11 3400
k 118 153 20 700
k 85 153 2 1400
k 120 153 3 3400
k 87 153 52 1100
k 97 153 2 4000
k 94 153 8 1100
k 89 153 69 1300
k 111 153 1 1000
k 86 153 102 1700
k 100 153 6 2600
k 91 153 32 3700
k 109 157 3 1500
k 102 157 2 1500
k 106 157 12 500
k 87 157 2 3700
k 113 157 1 3800
k 89 157 5 1400
k 90 130 12 1200
k 101 130 9 1100
k 115 130 4 900
k 118 130 16 700
k 102 130 1 1700
k 106 130 2 1300
k 87 130 12 1400
k 122 130 2 1400
k 94 130 4 1400
k 89 130 4 1200
k 111 130 1 1000
k 118 147 7 700
k 109 147 12 1400
k 102 147 4 1400
k 120 147 2 3300
k 121 147 1 1200
k 87 147 96 1100
k 113 147 10 3800
k 122 147 1 1300
k 94 147 29 1100
k 89 147 272 1200
k 86 147 96 2200
k 100 147 32 2000
k 108 147 4 900
k 107 142 83 1500
k 99 142 3 1000
k 115 142 9 700
k 118 142 18 700
k 109 142 6 1500
k 85 142 1 1600
k 102 142 4 1700
k 106 142 4 700
k 120 142 31 3400
k 117 142 3 1400
k 87 142 149 1400
k 113 142 114 3700
k 97 142 6 2200
k 122 142 5 1500
k 94 142 44 1200
k 95 142 1 3100
k 89 142 100 1200
k 111 142 6 1000
k 86 142 228 1600
k 100 142 104 1800
k 91 142 178 1800
k 108 142 3 1000
k 107 150 52 2800
k 90 150 9 500
k 101 150 3 400
k 115 150 10 600
k 118 150 50 700
k 85 150 2 1100
k 93 150 5 500
k 104 150 34 500
k 105 150 20 500
k 120 150 47 3400
k 121 150 7 1000
k 87 150 173 900
k 113 150 100 3000
k 97 150 6 3000
k 122 150 2 1400
k 94 150 42 1100
k 95 150 5 4600
k 89 150 22 1200
k 111 150 10 1000
k 86 150 380 2600
k 100 150 96 2300
k 91 150 197 3100
k 90 160 87 3200
k 114 160 8 3700
k 101 160 193 2200
k 99 160 10 3200
k 110 160 23 3300
k 115 160 191 2500
k 118 160 45 2600
k 109 160 8 4000
k 105 160 5 1600
k 106 160 103 1900
k 117 160 4 3600
k 87 160 15 3300
k 113 160 23 500
k 119 160 1 7000
k 95 160 5 400
k 89 160 48 3700
k 111 160 7 2800
k 86 160 38 500
k 123 160 7 3500
k 108 160 4 3400
k 90 154 7 1500
k 116 154 16 1700
k 101 154 17 1300
k 99 154 10 1400
k 115 154 26 800
k 118 154 5 900
k 109 154 4 800
k 96 154 1 1500
k 105 154 2 1700
k 106 154 14 1200
k 87 154 36 500
k 94 154 3 500
k 111 154 12 1200
k 86 154 1 3400
k 100 154 1 3100
k 91 154 3 4400
k 123 154 4 1200
k 108 154 2 800
k 90 133 4 1200
k 101 133 116 1200
k 99 133 12 1200
k 110 133 9 1000
k 115 133 20 700
k 118 133 5 800
k 109 133 6 600
k 85 133 6 700
k 96 133 27 1400
k 93 133 1 1600
k 104 133 6 1600
k 105 133 44 1600
k 106 133 7 1200
k 121 133 5 400
k 87 133 39 300
k 113 133 5 4700
k 94 133 13 400
k 89 133 80 600
k 111 133 38 1100
k 86 133 25 3600
k 100 133 2 3500
k 91 133 5 4400
k 123 133 11 1100
k 108 133 12 700
k 107 155 16 4800
k 90 155 715 1300
k 114 155 95 900
k 116 155 6 2200
k 101 155 1739 900
k 99 155 403 1200
k 110 155 346 800
k 115 155 1202 700
k 118 155 1066 700
k 109 155 197 300
k 85 155 13 300
k 102 155 30 900
k 96 155 131 1100
k 93 155 255 1400
k 112 155 31 2900
k 103 155 6 1200
k 104 155 160 1000
k 105 155 506 1300
k 106 155 1147 1100
k 120 155 35 4500
k 121 155 24 300
k 117 155 118 300
k 113 155 2938 2100
k 97 155 18 3900
k 122 155 5 2500
k 119 155 32 1100
k 94 155 184 800
k 95 155 1 5000
k 89 155 866 300
k 98 155 75 1200
k 111 155 189 800
k 86 155 95 2500
k 100 155 110 3000
k 91 155 72 3000
k 123 155 49 600
k 108 155 66 900
k 90 148 4 4200
k 101 148 15 3200
k 99 148 4 4200
k 110 148 1 3600
k 115 148 16 3500
k 118 148 7 3300
k 106 148 9 3000
k 113 148 9 600
k 111 148 8 3800
k 86 148 6 1200
k 90 140 223 3300
k 114 140 34 3900
k 116 140 11 3800
k 101 140 857 2700
k 99 140 283 3700
k 110 140 208 3200
k 115 140 1219 3100
k 118 140 444 3100
k 109 140 41 4200
k 85 140 9 3700
k 102 140 37 4500
k 96 140 4 4300
k 93 140 10 3100
k 104 140 5 2500
k 105 140 35 2200
k 106 140 64 2500
k 120 140 52 500
k 121 140 17 3900
k 117 140 26 3500
k 87 140 2241 300
k 92 140 2 1600
k 97 140 270 300
k 122 140 24 4400
k 119 140 17 3600
k 94 140 24 3900
k 95 140 16 600
k 89 140 217 4100
k 111 140 158 3000
k 86 140 49 1400
k 123 140 44 3400
k 108 140 157 3700
k 90 127 86 2900
k 114 127 6 3200
k 101 127 95 2600
k 99 127 35 2500
k 110 127 8 4200
k 115 127 54 2800
k 118 127 48 2800
k 109 127 2 3300
k 105 127 1 2400
k 106 127 38 2500
k 120 127 2 800
k 87 127 10 2800
k 113 127 276 300
k 94 127 1 3500
k 89 127 8 3600
k 111 127 6 3200
k 86 127 9 1400
k 108 127 2 3700
k 101 138 7 1300
k 118 138 4 700
k 96 138 2 1300
k 104 138 6 1400
k 105 138 2 1500
k 106 138 4 1300
k 113 138 12 3900
k 119 138 27 1000
k 89 138 59 1400
k 111 138 5 900
k 86 138 16 2700
k 100 138 3 3000
k 107 124 5 3200
k 101 124 2 1100
k 115 124 12 800
k 118 124 136 300
k 96 124 1 900
k 104 124 1 1000
k 105 124 4 1100
k 87 124 33 1000
k 113 124 30 4900
k 122 124 45 900
k 94 124 5 1000
k 111 124 78 500
k 86 124 49 3200
k 88 124 2 3200
k 100 124 6 2600
k 91 124 24 3500
k 123 124 7 800
k 108 124 21 1000
k 90 128 33 1300
k 114 128 7 900
k 101 128 29 800
k 99 128 17 1200
k 110 128 28 800
k 115 128 3 600
k 118 128 28 600
k 109 128 2 300
k 85 128 2 300
k 102 128 3 400
k 96 128 6 1100
k 104 128 12 1100
k 105 128 8 1100
k 106 128 39 1000
k 120 128 1 3700
k 117 128 1 300
k 87 128 165 300
k 113 128 24 4400
k 89 128 24 300
k 98 128 36 800
k 111 128 34 700
k 86 128 28 2600
k 88 128 2 2900
k 100 128 5 3400
k 91 128 5 4100
k 123 128 12 700
k 108 128 8 300
k 90 126 10 4100
k 114 126 1 3600
k 101 126 29 3100
k 99 126 9 4100
k 110 126 6 3500
k 115 126 31 3400
k 118 126 20 3700
k 109 126 1 4900
k 102 126 3 4500
k 106 126 9 2800
k 120 126 3 400
k 87 126 2 4700
k 113 126 20 600
k 89 126 11 4600
k 111 126 8 3700
k 86 126 71 1000
k 108 126 3 4600
k 107 156 2 3600
k 90 156 3 1700
k 114 156 7 1100
k 101 156 31 1100
k 99 156 7 1300
k 110 156 5 1200
k 118 156 6 1000
k 109 156 13 500
k 102 156 12 600
k 103 156 28 1400
k 104 156 34 1300
k 105 156 89 1400
k 106 156 21 1200
k 120 156 1 4400
k 121 156 1 500
k 117 156 5 600
k 87 156 169 300
k 113 156 53 4100
k 97 156 3 5000
k 122 156 3 1400
k 94 156 52 300
k 98 156 21 1000
k 111 156 90 900
k 86 156 35 3500
k 88 156 3 3700
k 100 156 14 3400
k 123 156 11 900
k 108 156 8 300
k 87 137 60 3600
k 123 137 19 1000
k 108 137 39 1400
k 107 146 9 3200
k 118 146 27 400
k 109 146 5 800
k 85 146 1 1200
k 102 146 2 1300
k 104 146 16 600
k 105 146 5 700
k 106 146 10 1000
k 120 146 4 3700
k 87 146 77 1000
k 92 146 4 3700
k 113 146 188 3000
k 97 146 8 3500
k 122 146 1 500
k 119 146 102 600
k 94 146 32 1200
k 95 146 15 3900
k 89 146 49 1000
k 86 146 231 2500
k 100 146 7 2100
k 91 146 17 3500
k 123 146 33 400
k 108 146 58 500
k 90 158 12 2900
k 114 158 111 2800
k 116 158 67 2200
k 101 158 823 1700
k 99 158 267 1700
k 110 158 250 2100
k 115 158 1817 2000
k 118 158 673 1800
k 109 158 109 3200
k 85 158 14 7000
k 102 158 15 7000
k 96 158 45 2600
k 93 158 148 1700
k 112 158 11 1700
k 104 158 69 1800
k 105 158 247 1600
k 106 158 376 2000
k 120 158 54 1100
k 121 158 18 3800
k 117 158 77 3200
k 87 158 250 2800
k 92 158 2 1400
k 113 158 11 1000
k 97 158 2 1500
k 122 158 22 7000
k 119 158 37 2900
k 94 158 34 2800
k 95 158 39 1200
k 89 158 369 2800
k 111 158 161 2700
k 123 158 41 2800
k 108 158 296 2500
k 90 134 320 2100
k 101 134 267 1800
k 90 161 49 2700
k 114 161 7 2300
k 116 161 2 3400
k 101 161 198 2200
k 99 161 14 2500
k 110 161 43 2000
k 115 161 95 1900
k 118 161 53 2800
k 109 161 7 2700
k 102 161 2 3800
k 96 161 2 3100
k 93 161 29 1900
k 104 161 36 2000
k 105 161 47 1800
k 106 161 35 2200
k 117 161 2 3300
k 87 161 33 3400
k 92 161 2 2400
k 97 161 2 2600
k 119 161 6 2400
k 94 161 2 3100
k 89 161 21 3400
k 111 161 14 3000
k 123 161 3 2100
k 108 161 15 3100
k 90 159 63 2100
k 114 159 6 2600
k 116 159 4 1900
k 101 159 109 1600
k 99 159 10 2600
k 110 159 139 2800
k 115 159 267 2000
k 118 159 114 1900
k 109 159 15 3200
k 85 159 6 3500
k 102 159 2 3600
k 104 159 1 1800
k 105 159 4 2200
k 106 159 2 1300
k 121 159 1 2800
k 117 159 21 2500
k 87 159 44 2500
k 122 159 19 2600
k 119 159 5 2900
k 94 159 7 2700
k 89 159 74 3100
k 111 159 68 1700
k 123 159 26 2800
k 108 159 24 3000
k 107 139 8 2800
k 99 139 3 1100
k 96 139 6 1000
k 93 139 4 1200
k 104 139 9 800
k 105 139 28 1000
k 121 139 9 800
k 117 139 6 1000
k 87 139 74 1200
k 113 139 20 4500
k 119 139 12 900
k 94 139 36 700
k 89 139 41 1100
k 98 139 7 700
k 111 139 20 300
k 86 139 36 3300
k 100 139 2 2900
k 91 139 3 2900
k 90 141 12 1000
k 101 141 10 1200
k 110 141 3 900
k 118 141 5 1100
k 109 141 7 900
k 102 141 3 600
k 96 141 4 900
k 104 141 10 1300
k 105 141 25 1300
k 121 141 4 600
k 117 141 13 300
k 87 141 181 300
k 113 141 22 4900
k 119 141 7 1100
k 94 141 35 300
k 89 141 218 300
k 98 141 7 1100
k 111 141 90 1200
k 86 141 35 3600
k 88 141 3 3400
k 100 141 3 2600
k 91 141 6 3800
c
c source target cost capacity resource_consumptions
a 1 0 0 2400 250
a 0 2 0 2400 1726
a 2 1 0 2400 1924
a 28 29 0 2400 2
a 29 30 0 2400 1948
a 30 28 0 2400 1950
a 32 37 0 2400 2839
a 37 35 0 2400 2680
a 35 36 0 2400 838
a 36 34 0 2400 489
a 34 33 0 2400 96
a 33 35 0 2400 293
a 35 31 0 2400 180
a 31 32 0 2400 185
a 40 38 0 2400 1583
a 38 39 0 2400 218
a 39 42 0 2400 1508
a 42 41 0 2400 268
a 41 40 0 2400 123
a 46 45 0 2400 3460
a 45 43 0 2400 490
a 43 44 0 2400 2
a 44 45 0 2400 488
a 45 46 0 2400 3460
a 48 50 0 1200 319
a 50 52 0 1200 190
a 52 51 0 1200 123
a 51 49 0 1200 275
a 49 53 0 1200 854
a 53 48 0 1200 765
a 48 47 0 1200 141
a 47 53 0 1200 899
a 53 52 0 1200 866
a 52 48 0 1200 168
a 56 55 0 1200 2
a 55 63 0 1200 120
a 63 56 0 1200 119
a 56 59 0 1200 558
a 59 58 0 1200 51
a 58 61 0 1200 208
a 61 57 0 1200 193
a 57 60 0 1200 74
a 60 62 0 1200 1009
a 62 54 0 1200 777
a 54 62 0 1200 777
a 62 56 0 1200 513
a 67 68 0 1200 2
a 68 64 0 1200 361
a 64 65 0 1200 1550
a 65 66 0 1200 316
a 66 67 0 1200 1471
a 74 70 0 800 622
a 70 72 0 800 325
a 72 69 0 800 915
a 69 73 0 800 901
a 73 72 0 800 13
a 72 73 0 800 13
a 73 71 0 800 151
a 71 74 0 800 461
a 76 77 0 800 118
a 77 76 0 800 118
a 76 78 0 800 116
a 78 81 0 800 252
a 81 84 0 800 373
a 84 83 0 800 361
a 83 80 0 800 676
a 80 82 0 800 13
a 82 80 0 800 13
a 80 79 0 800 100
a 79 80 0 800 100
a 80 75 0 800 996
a 75 76 0 800 365
a 6 3 0 800 395
a 3 9 0 800 1037
a 9 10 0 800 310
a 10 9 0 800 310
a 9 11 0 800 757
a 11 5 0 800 165
a 5 4 0 800 173
a 4 8 0 800 299
a 8 7 0 800 89
a 7 6 0 800 365
a 14 16 0 800 291
a 16 14 0 800 291
a 14 15 0 800 256
a 15 13 0 800 494
a 13 12 0 800 315
a 12 14 0 800 554
a 18 19 0 450 214
a 19 18 0 450 214
a 18 21 0 450 448
a 21 17 0 450 517
a 17 19 0 450 494
a 19 20 0 450 11
a 20 18 0 450 203
a 27 26 0 450 569
a 26 27 0 450 569
a 27 23 0 450 275
a 23 25 0 450 13
a 25 26 0 450 306
a 26 23 0 450 319
a 23 26 0 450 319
a 26 22 0 450 620
a 22 24 0 450 544
a 24 25 0 450 578
a 25 23 0 450 13
a 23 27 0 450 275
a 3 31 74 43970 300
a 31 3 74 43970 300
a 0 5 62 43970 300
a 0 32 62 43970 300
a 0 48 62 43970 300
a 0 54 62 43970 300
a 0 65 62 43970 300
a 0 69 62 43970 300
a 5 0 62 43970 300
a 5 32 62 43970 300
a 5 48 62 43970 300
a 5 54 62 43970 300
a 5 65 62 43970 300
a 5 69 62 43970 300
a 32 0 62 43970 300
a 32 5 62 43970 300
a 32 48 62 43970 300
a 32 54 62 43970 300
a 32 65 62 43970 300
a 32 69 62 43970 300
a 48 0 62 43970 300
a 48 5 62 43970 300
a 48 32 62 43970 300
a 48 54 62 43970 300
a 48 65 62 43970 300
a 48 69 62 43970 300
a 54 0 62 43970 300
a 54 5 62 43970 300
a 54 32 62 43970 300
a 54 48 62 43970 300
a 54 65 62 43970 300
a 54 69 62 43970 300
a 65 0 62 43970 300
a 65 5 62 43970 300
a 65 32 62 43970 300
a 65 48 62 43970 300
a 65 54 62 43970 300
a 65 69 62 43970 300
a 69 0 62 43970 300
a 69 5 62 43970 300
a 69 32 62 43970 300
a 69 48 62 43970 300
a 69 54 62 43970 300
a 69 65 62 43970 300
a 49 75 25 43970 300
a 75 49 25 43970 300
a 6 33 57 43970 300
a 6 76 57 43970 300
a 33 6 57 43970 300
a 33 76 57 43970 300
a 76 6 57 43970 300
a 76 33 57 43970 300
a 1 17 78 43970 300
a 1 28 78 43970 300
a 1 43 78 43970 300
a 1 55 78 43970 300
a 1 77 78 43970 300
a 17 1 78 43970 300
a 17 28 78 43970 300
a 17 43 78 43970 300
a 17 55 78 43970 300
a 17 77 78 43970 300
a 28 1 78 43970 300
a 28 17 78 43970 300
a 28 43 78 43970 300
a 28 55 78 43970 300
a 28 77 78 43970 300
a 43 1 78 43970 300
a 43 17 78 43970 300
a 43 28 78 43970 300
a 43 55 78 43970 300
a 43 77 78 43970 300
a 55 1 78 43970 300
a 55 17 78 43970 300
a 55 28 78 43970 300
a 55 43 78 43970 300
a 55 77 78 43970 300
a 77 1 78 43970 300
a 77 17 78 43970 300
a 77 28 78 43970 300
a 77 43 78 43970 300
a 77 55 78 43970 300
a 29 34 93 43970 300
a 29 44 93 43970 300
a 29 56 93 43970 300
a 29 78 93 43970 300
a 34 29 93 43970 300
a 34 44 93 43970 300
a 34 56 93 43970 300
a 34 78 93 43970 300
a 44 29 93 43970 300
a 44 34 93 43970 300
a 44 56 93 43970 300
a 44 78 93 43970 300
a 56 29 93 43970 300
a 56 34 93 43970 300
a 56 44 93 43970 300
a 56 78 93 43970 300
a 78 29 93 43970 300
a 78 34 93 43970 300
a 78 44 93 43970 300
a 78 56 93 43970 300
a 50 57 63 43970 300
a 57 50 63 43970 300
a 38 60 68 43970 300
a 38 66 68 43970 300
a 60 38 68 43970 300
a 60 66 68 43970 300
a 66 38 68 43970 300
a 66 60 68 43970 300
a 8 35 48 43970 300
a 8 39 48 43970 300
a 8 52 48 43970 300
a 8 61 48 43970 300
a 35 8 48 43970 300
a 35 39 48 43970 300
a 35 52 48 43970 300
a 35 61 48 43970 300
a 39 8 48 43970 300
a 39 35 48 43970 300
a 39 52 48 43970 300
a 39 61 48 43970 300
a 52 8 48 43970 300
a 52 35 48 43970 300
a 52 39 48 43970 300
a 52 61 48 43970 300
a 61 8 48 43970 300
a 61 35 48 43970 300
a 61 39 48 43970 300
a 61 52 48 43970 300
a 9 19 59 43970 300
a 9 23 59 43970 300
a 9 36 59 43970 300
a 9 45 59 43970 300
a 9 53 59 43970 300
a 9 62 59 43970 300
a 9 72 59 43970 300
a 9 80 59 43970 300
a 19 9 59 43970 300
a 19 23 59 43970 300
a 19 36 59 43970 300
a 19 45 59 43970 300
a 19 53 59 43970 300
a 19 62 59 43970 300
a 19 72 59 43970 300
a 19 80 59 43970 300
a 23 9 59 43970 300
a 23 19 59 43970 300
a 23 36 59 43970 300
a 23 45 59 43970 300
a 23 53 59 43970 300
a 23 62 59 43970 300
a 23 72 59 43970 300
a 23 80 59 43970 300
a 36 9 59 43970 300
a 36 19 59 43970 300
a 36 23 59 43970 300
a 36 45 59 43970 300
a 36 53 59 43970 300
a 36 62 59 43970 300
a 36 72 59 43970 300
a 36 80 59 43970 300
a 45 9 59 43970 300
a 45 19 59 43970 300
a 45 23 59 43970 300
a 45 36 59 43970 300
a 45 53 59 43970 300
a 45 62 59 43970 300
a 45 72 59 43970 300
a 45 80 59 43970 300
a 53 9 59 43970 300
a 53 19 59 43970 300
a 53 23 59 43970 300
a 53 36 59 43970 300
a 53 45 59 43970 300
a 53 62 59 43970 300
a 53 72 59 43970 300
a 53 80 59 43970 300
a 62 9 59 43970 300
a 62 19 59 43970 300
a 62 23 59 43970 300
a 62 36 59 43970 300
a 62 45 59 43970 300
a 62 53 59 43970 300
a 62 72 59 43970 300
a 62 80 59 43970 300
a 72 9 59 43970 300
a 72 19 59 43970 300
a 72 23 59 43970 300
a 72 36 59 43970 300
a 72 45 59 43970 300
a 72 53 59 43970 300
a 72 62 59 43970 300
a 72 80 59 43970 300
a 80 9 59 43970 300
a 80 19 59 43970 300
a 80 23 59 43970 300
a 80 36 59 43970 300
a 80 45 59 43970 300
a 80 53 59 43970 300
a 80 62 59 43970 300
a 80 72 59 43970 300
a 14 37 101 43970 300
a 14 46 101 43970 300
a 37 14 101 43970 300
a 37 46 101 43970 300
a 46 14 101 43970 300
a 46 37 101 43970 300
a 20 25 85 43970 300
a 20 73 85 43970 300
a 20 82 85 43970 300
a 25 20 85 43970 300
a 25 73 85 43970 300
a 25 82 85 43970 300
a 73 20 85 43970 300
a 73 25 85 43970 300
a 73 82 85 43970 300
a 82 20 85 43970 300
a 82 25 85 43970 300
a 82 73 85 43970 300
a 10 21 1 43970 300
a 10 26 1 43970 300
a 10 74 1 43970 300
a 21 10 1 43970 300
a 21 26 1 43970 300
a 21 74 1 43970 300
a 26 10 1 43970 300
a 26 21 1 43970 300
a 26 74 1 43970 300
a 74 10 1 43970 300
a 74 21 1 43970 300
a 74 26 1 43970 300
a 63 83 25 43970 300
a 83 63 25 43970 300
a 2 30 571 43970 300
a 2 40 571 43970 300
a 2 67 571 43970 300
a 30 2 571 43970 300
a 30 40 571 43970 300
a 30 67 571 43970 300
a 40 2 571 43970 300
a 40 30 571 43970 300
a 40 67 571 43970 300
a 67 2 571 43970 300
a 67 30 571 43970 300
a 67 40 571 43970 300
a 85 22 0 43970 100
a 86 2 0 43970 100
a 86 30 0 43970 100
a 86 40 0 43970 100
a 86 67 0 43970 100
a 87 36 0 43970 100
a 87 45 0 43970 100
