c resource constrained multi commodity flow
c Pacific
k 136 142 52 2400
k 137 142 11 3600
k 117 143 2 900
k 121 143 2 1500
k 122 143 5 2100
k 132 143 4 2200
k 136 143 5 2400
k 137 143 4 2000
k 122 144 44 3000
k 123 144 2 3100
k 134 144 18 2500
k 100 145 22 1800
k 108 145 50 500
k 113 145 2 700
k 118 145 2 400
k 119 145 17 2800
k 122 145 208 1000
k 123 145 388 3200
k 124 145 3 2400
k 125 145 3 1100
k 127 145 21 1000
k 129 145 15 1300
k 134 145 210 1700
k 135 145 98 2100
k 136 145 33 2100
k 137 145 43 2100
k 100 146 5 3000
k 119 146 26 4000
k 120 146 2 1500
k 121 146 2 1100
k 122 146 98 2100
k 123 146 30 3300
k 124 146 3 2500
k 127 146 8 1100
k 129 146 1 1600
k 132 146 3 2200
k 133 146 7 2300
k 134 146 232 2300
k 136 146 9 3000
k 137 146 25 3400
k 117 147 1 1200
k 120 147 1 1700
k 122 147 62 1100
k 123 147 41 3300
k 127 147 6 700
k 129 147 14 1900
k 134 147 21 1900
k 137 147 6 3200
k 100 148 10 2400
k 113 148 3 800
k 117 148 15 800
k 120 148 2 800
k 122 148 29 700
k 123 148 68 4100
k 124 148 7 3100
k 127 148 26 600
k 129 148 11 1100
k 134 148 10 2000
k 136 148 26 1900
k 137 148 3 2700
k 100 149 36 2300
k 109 149 4 500
k 111 149 1 1000
k 112 149 19 600
k 113 149 16 1000
k 116 149 3 900
k 117 149 7 800
k 118 149 31 600
k 119 149 39 3300
k 120 149 1 800
k 122 149 507 700
k 123 149 272 3800
k 124 149 7 2700
k 126 149 96 400
k 127 149 43 600
k 128 149 4 4200
k 129 149 123 700
k 130 149 4 400
k 131 149 28 300
k 132 149 3 1900
k 133 149 7 2000
k 134 149 319 2800
k 136 149 27 2000
k 137 149 88 2600
k 139 149 2 300
k 140 149 3 300
k 100 150 9 4000
k 101 150 3 1400
k 104 150 92 1200
k 105 150 45 1200
k 106 150 6 1000
k 107 150 5 1000
k 108 150 7 500
k 112 150 18 1300
k 115 150 1 1400
k 116 150 12 1600
k 117 150 41 1400
k 118 150 36 1300
k 120 150 1 700
k 121 150 1 300
k 122 150 92 300
k 123 150 16 4800
k 127 150 37 300
k 129 150 151 400
k 131 150 35 1100
k 134 150 59 3500
k 136 150 5 3700
k 137 150 13 4300
k 139 150 14 900
k 140 150 13 500
k 101 151 9 1700
k 104 151 34 1300
k 106 151 7 1200
k 107 151 3 1100
k 108 151 5 1100
k 113 151 2 1800
k 120 151 2 600
k 122 151 19 400
k 129 151 1 900
k 131 151 28 1200
k 134 151 2 3700
k 140 151 3 600
k 100 152 5 2500
k 101 152 3 1700
k 104 152 19 1200
k 105 152 43 1600
k 106 152 4 1000
k 107 152 4 1000
k 108 152 3 1000
k 115 152 1 1500
k 116 152 1 1600
k 118 152 1 1400
k 120 152 1 500
k 121 152 1 600
k 122 152 48 300
k 127 152 51 300
k 129 152 24 500
k 131 152 35 1100
k 134 152 22 3600
k 136 152 2 3800
k 137 152 6 4500
k 139 152 4 1000
k 140 152 16 600
k 100 153 7 3400
k 122 153 9 2800
k 123 153 3 3800
k 127 153 2 1100
k 129 153 4 1300
k 132 153 5 2300
k 134 153 17 2300
k 136 153 2 3100
k 137 153 39 3800
k 100 154 11 3400
k 108 154 20 700
k 110 154 2 1400
k 119 154 3 3400
k 122 154 52 1100
k 124 154 2 4000
k 127 154 8 1100
k 129 154 69 1300
k 131 154 1 1000
k 134 154 102 1700
k 136 154 6 2600
k 137 154 32 3700
k 122 155 1 3600
k 138 155 1 2000
k 101 156 12 1200
k 104 156 9 1100
k 107 156 4 900
k 108 156 16 700
k 111 156 1 1700
k 118 156 2 1300
k 122 156 12 1400
k 125 156 2 1400
k 127 156 4 1400
k 129 156 4 1200
k 131 156 1 1000
k 108 157 7 700
k 109 157 12 1400
k 111 157 4 1400
k 119 157 2 3300
k 120 157 1 1200
k 122 157 96 1100
k 123 157 10 3800
k 125 157 1 1300
k 127 157 29 1100
k 129 157 272 1200
k 132 157 5 1400
k 134 157 96 2200
k 136 157 32 2000
k 140 157 4 900
k 100 158 83 1500
k 105 158 3 1000
k 107 158 9 700
k 108 158 18 700
k 109 158 6 1500
k 110 158 1 1600
k 111 158 4 1700
k 118 158 4 700
k 119 158 31 3400
k 121 158 3 1400
k 122 158 149 1400
k 123 158 114 3700
k 124 158 6 2200
k 125 158 5 1500
k 127 158 44 1200
k 128 158 1 3100
k 129 158 100 1200
k 131 158 6 1000
k 132 158 22 1000
k 133 158 1 2200
k 134 158 228 1600
k 136 158 104 1800
k 137 158 178 1800
k 140 158 3 1000
k 100 159 52 2800
k 101 159 9 500
k 104 159 3 400
k 107 159 10 600
k 108 159 50 700
k 110 159 2 1100
k 113 159 5 500
k 114 159 2 400
k 116 159 34 500
k 117 159 20 500
k 119 159 47 3400
k 120 159 7 1000
k 122 159 173 900
k 123 159 100 3000
k 124 159 6 3000
k 125 159 2 1400
k 127 159 42 1100
k 128 159 5 4600
k 129 159 22 1200
k 131 159 10 1000
k 132 159 5 1400
k 134 159 380 2600
k 136 159 96 2300
k 137 159 197 3100
k 101 160 87 3200
k 102 160 8 3700
k 104 160 193 2200
k 105 160 10 3200
k 106 160 23 3300
k 107 160 191 2500
k 108 160 45 2600
k 109 160 8 4000
k 117 160 5 1600
k 118 160 103 1900
k 121 160 4 3600
k 122 160 15 3300
k 123 160 23 500
k 126 160 1 7000
k 128 160 5 400
k 129 160 48 3700
k 131 160 7 2800
k 134 160 38 500
k 138 160 2 3800
k 139 160 7 3500
k 140 160 4 3400
k 101 161 7 1500
k 103 161 16 1700
k 104 161 17 1300
k 105 161 10 1400
k 107 161 26 800
k 108 161 5 900
k 109 161 4 800
k 112 161 1 1500
k 117 161 2 1700
k 118 161 14 1200
k 122 161 36 500
k 127 161 3 500
k 131 161 12 1200
k 134 161 1 3400
k 136 161 1 3100
k 137 161 3 4400
k 139 161 4 1200
k 140 161 2 800
k 101 162 4 1200
k 104 162 116 1200
k 105 162 12 1200
k 106 162 9 1000
k 107 162 20 700
k 108 162 5 800
k 109 162 6 600
k 110 162 6 700
k 112 162 27 1400
k 113 162 1 1600
k 116 162 6 1600
k 117 162 44 1600
k 118 162 7 1200
k 120 162 5 400
k 122 162 39 300
k 123 162 5 4700
k 127 162 13 400
k 129 162 80 600
k 131 162 38 1100
k 134 162 25 3600
k 136 162 2 3500
k 137 162 5 4400
k 138 162 1 900
k 139 162 11 1100
k 140 162 12 700
k 100 163 16 4800
k 101 163 715 1300
k 102 163 95 900
k 103 163 6 2200
k 104 163 1739 900
k 105 163 403 1200
k 106 163 346 800
k 107 163 1202 700
k 108 163 1066 700
k 109 163 197 300
k 110 163 13 300
k 111 163 30 900
k 112 163 131 1100
k 113 163 255 1400
k 114 163 2 2800
k 115 163 6 1200
k 116 163 160 1000
k 117 163 506 1300
k 118 163 1147 1100
k 119 163 35 4500
k 120 163 24 300
k 121 163 118 300
k 123 163 2938 2100
k 124 163 18 3900
k 125 163 5 2500
k 126 163 32 1100
k 127 163 184 800
k 128 163 1 5000
k 129 163 866 300
k 130 163 75 1200
k 131 163 189 800
k 134 163 95 2500
k 136 163 110 3000
k 137 163 72 3000
k 139 163 49 600
k 140 163 66 900
k 101 164 223 3300
k 102 164 34 3900
k 103 164 11 3800
k 104 164 857 2700
k 105 164 283 3700
k 106 164 208 3200
k 107 164 1219 3100
k 108 164 444 3100
k 109 164 41 4200
k 110 164 9 3700
k 111 164 37 4500
k 112 164 4 4300
k 113 164 10 3100
k 116 164 5 2500
k 117 164 35 2200
k 118 164 64 2500
k 119 164 52 500
k 120 164 17 3900
k 121 164 26 3500
k 122 164 2241 300
k 124 164 270 300
k 125 164 24 4400
k 126 164 17 3600
k 127 164 24 3900
k 128 164 16 600
k 129 164 217 4100
k 131 164 158 3000
k 134 164 49 1400
k 138 164 5 4400
k 139 164 44 3400
k 140 164 157 3700
k 101 165 86 2900
k 102 165 6 3200
k 104 165 95 2600
k 105 165 35 2500
k 106 165 8 4200
k 107 165 54 2800
k 108 165 48 2800
k 109 165 2 3300
k 117 165 1 2400
k 118 165 38 2500
k 119 165 2 800
k 122 165 10 2800
k 123 165 276 300
k 127 165 1 3500
k 129 165 8 3600
k 131 165 6 3200
k 134 165 9 1400
k 140 165 2 3700
k 104 166 7 1300
k 108 166 4 700
k 112 166 2 1300
k 116 166 6 1400
k 117 166 2 1500
k 118 166 4 1300
k 123 166 12 3900
k 126 166 27 1000
k 129 166 59 1400
k 131 166 5 900
k 134 166 16 2700
k 136 166 3 3000
k 100 167 5 3200
k 104 167 2 1100
k 107 167 12 800
k 108 167 136 300
k 112 167 1 900
k 116 167 1 1000
k 117 167 4 1100
k 122 167 33 1000
k 123 167 30 4900
k 125 167 45 900
k 127 167 5 1000
k 131 167 78 500
k 133 167 8 2100
k 134 167 49 3200
k 135 167 2 3200
k 136 167 6 2600
k 137 167 24 3500
k 139 167 7 800
k 140 167 21 1000
k 101 168 33 1300
k 102 168 7 900
k 104 168 29 800
k 105 168 17 1200
k 106 168 28 800
k 107 168 3 600
k 108 168 28 600
k 109 168 2 300
k 110 168 2 300
k 111 168 3 400
k 112 168 6 1100
k 116 168 12 1100
k 117 168 8 1100
k 118 168 39 1000
k 119 168 1 3700
k 121 168 1 300
k 122 168 165 300
k 123 168 24 4400
k 129 168 24 300
k 130 168 36 800
k 131 168 34 700
k 134 168 28 2600
k 135 168 2 2900
k 136 168 5 3400
k 137 168 5 4100
k 138 168 3 500
k 139 168 12 700
k 140 168 8 300
k 101 169 10 4100
k 102 169 1 3600
k 104 169 29 3100
k 105 169 9 4100
k 106 169 6 3500
k 107 169 31 3400
k 108 169 20 3700
k 109 169 1 4900
k 111 169 3 4500
k 118 169 9 2800
k 119 169 3 400
k 122 169 2 4700
k 123 169 20 600
k 129 169 11 4600
k 131 169 8 3700
k 134 169 71 1000
k 138 169 3 4300
k 140 169 3 4600
k 100 170 2 3600
k 101 170 3 1700
k 102 170 7 1100
k 104 170 31 1100
k 105 170 7 1300
k 106 170 5 1200
k 108 170 6 1000
k 109 170 13 500
k 111 170 12 600
k 115 170 28 1400
k 116 170 34 1300
k 117 170 89 1400
k 118 170 21 1200
k 119 170 1 4400
k 120 170 1 500
k 121 170 5 600
k 122 170 169 300
k 123 170 53 4100
k 124 170 3 5000
k 125 170 3 1400
k 127 170 52 300
k 130 170 21 1000
k 131 170 90 900
k 134 170 35 3500
k 135 170 3 3700
k 136 170 14 3400
k 139 170 11 900
k 140 170 8 300
k 122 171 60 3600
k 138 171 9 1600
k 139 171 19 1000
k 140 171 39 1400
k 100 172 9 3200
k 108 172 27 400
k 109 172 5 800
k 110 172 1 1200
k 111 172 2 1300
k 116 172 16 600
k 117 172 5 700
k 118 172 10 1000
k 119 172 4 3700
k 122 172 77 1000
k 123 172 188 3000
k 124 172 8 3500
k 125 172 1 500
k 126 172 102 600
k 127 172 32 1200
k 128 172 15 3900
k 129 172 49 1000
k 132 172 1 2200
k 133 172 2 1700
k 134 172 231 2500
k 136 172 7 2100
k 137 172 17 3500
k 138 172 9 1400
k 139 172 33 400
k 140 172 58 500
k 118 173 1 2700
k 101 174 4 3800
k 104 174 6 2900
k 107 174 12 2400
k 108 174 3 2700
k 117 174 1 2700
k 118 174 1 2800
k 131 174 1 2300
k 140 174 5 3900
k 101 175 12 2900
k 102 175 111 2800
k 103 175 67 2200
k 104 175 823 1700
k 105 175 267 1700
k 106 175 250 2100
k 107 175 1817 2000
k 108 175 673 1800
k 109 175 109 3200
k 110 175 14 7000
k 111 175 15 7000
k 112 175 45 2600
k 113 175 148 1700
k 116 175 69 1800
k 117 175 247 1600
k 118 175 376 2000
k 119 175 54 1100
k 120 175 18 3800
k 121 175 77 3200
k 122 175 250 2800
k 123 175 11 1000
k 124 175 2 1500
k 125 175 22 7000
k 126 175 37 2900
k 127 175 34 2800
k 128 175 39 1200
k 129 175 369 2800
k 131 175 161 2700
k 139 175 41 2800
k 140 175 296 2500
k 101 176 320 2100
k 104 176 267 1800
k 101 177 49 2700
k 102 177 7 2300
k 103 177 2 3400
k 104 177 198 2200
k 105 177 14 2500
k 106 177 43 2000
k 107 177 95 1900
k 108 177 53 2800
k 109 177 7 2700
k 111 177 2 3800
k 112 177 2 3100
k 113 177 29 1900
k 116 177 36 2000
k 117 177 47 1800
k 118 177 35 2200
k 121 177 2 3300
k 122 177 33 3400
k 124 177 2 2600
k 126 177 6 2400
k 127 177 2 3100
k 129 177 21 3400
k 131 177 14 3000
k 139 177 3 2100
k 140 177 15 3100
k 101 178 63 2100
k 102 178 6 2600
k 103 178 4 1900
k 104 178 109 1600
k 105 178 10 2600
k 106 178 139 2800
k 107 178 267 2000
k 108 178 114 1900
k 109 178 15 3200
k 110 178 6 3500
k 111 178 2 3600
k 116 178 1 1800
k 117 178 4 2200
k 118 178 2 1300
k 120 178 1 2800
k 121 178 21 2500
k 122 178 44 2500
k 125 178 19 2600
k 126 178 5 2900
k 127 178 7 2700
k 129 178 74 3100
k 131 178 68 1700
k 139 178 26 2800
k 140 178 24 3000
k 118 179 2 1500
k 122 179 5 2000
k 127 179 6 500
k 129 179 3 1100
k 134 179 2 3200
k 100 180 8 2800
k 105 180 3 1100
k 112 180 6 1000
k 113 180 4 1200
k 116 180 9 800
k 117 180 28 1000
k 120 180 9 800
k 121 180 6 1000
k 122 180 74 1200
k 123 180 20 4500
k 126 180 12 900
k 127 180 36 700
k 129 180 41 1100
k 130 180 7 700
k 131 180 20 300
k 134 180 36 3300
k 136 180 2 2900
k 137 180 3 2900
k 101 181 12 1000
k 104 181 10 1200
k 106 181 3 900
k 108 181 5 1100
k 109 181 7 900
k 111 181 3 600
k 112 181 4 900
k 116 181 10 1300
k 117 181 25 1300
k 120 181 4 600
k 121 181 13 300
k 122 181 181 300
k 123 181 22 4900
k 126 181 7 1100
k 127 181 35 300
k 129 181 218 300
k 130 181 7 1100
k 131 181 90 1200
k 133 181 3 2700
k 134 181 35 3600
k 135 181 3 3400
k 136 181 3 2600
k 137 181 6 3800
c
c source target cost capacity resource_consumptions
a 1 7 0 4800 295
a 7 3 0 4800 136
a 3 4 0 4800 218
a 4 5 0 4800 93
a 5 8 0 4800 292
a 8 0 0 4800 572
a 0 10 0 4800 209
a 10 0 0 4800 209
a 0 9 0 4800 126
a 9 6 0 4800 208
a 6 2 0 4800 569
a 2 1 0 4800 72
a 39 41 0 4000 256
a 41 40 0 4000 463
a 40 42 0 4000 182
a 42 35 0 4000 314
a 35 38 0 4000 232
a 38 36 0 4000 301
a 36 37 0 4000 94
a 37 41 0 4000 501
a 41 39 0 4000 256
a 43 48 0 4800 151
a 48 46 0 4800 427
a 46 47 0 4800 8
a 47 45 0 4800 55
a 45 44 0 4800 471
a 44 46 0 4800 423
a 46 43 0 4800 564
a 50 58 0 12000 1358
a 58 57 0 12000 95
a 57 56 0 12000 1314
a 56 51 0 12000 125
a 51 49 0 12000 1284
a 49 59 0 12000 32
a 59 55 0 12000 1067
a 55 54 0 12000 398
a 54 53 0 12000 1
a 53 52 0 12000 74
a 52 50 0 12000 152
a 61 63 0 14400 371
a 63 60 0 14400 96
a 60 62 0 14400 319
a 62 65 0 14400 1366
a 65 64 0 14400 104
a 64 61 0 14400 1343
a 68 69 0 12000 305
a 69 70 0 12000 99
a 70 66 0 12000 148
a 66 67 0 12000 153
a 67 71 0 12000 611
a 71 72 0 12000 463
a 72 71 0 12000 463
a 71 68 0 12000 459
a 80 75 0 31200 90
a 75 79 0 31200 125
a 79 76 0 31200 189
a 76 82 0 31200 1385
a 82 81 0 31200 1
a 81 73 0 31200 1514
a 73 74 0 31200 106
a 74 77 0 31200 1882
a 77 78 0 31200 420
a 78 80 0 31200 2387
a 84 83 0 7200 428
a 83 86 0 7200 409
a 86 85 0 7200 804
a 85 84 0 7200 59
a 91 88 0 16800 1352
a 88 87 0 16800 172
a 87 91 0 16800 1251
a 91 90 0 16800 753
a 90 89 0 16800 410
a 89 91 0 16800 361
a 98 99 0 2250 435
a 99 97 0 2250 243
a 97 94 0 2250 12
a 94 93 0 2250 240
a 93 95 0 2250 581
a 95 96 0 2250 272
a 96 99 0 2250 340
a 99 92 0 2250 346
a 92 98 0 2250 130
a 12 17 0 2250 386
a 17 15 0 2250 214
a 15 13 0 2250 630
a 13 16 0 2250 232
a 16 14 0 2250 12
a 14 19 0 2250 259
a 19 18 0 2250 197
a 18 11 0 2250 373
a 11 12 0 2250 297
a 22 23 0 3600 11
a 23 21 0 3600 483
a 21 20 0 3600 374
a 20 22 0 3600 832
a 26 24 0 1600 293
a 24 25 0 1600 257
a 25 26 0 1600 550
a 27 28 0 2400 600
a 28 27 0 2400 600
a 31 33 0 4800 1159
a 33 34 0 4800 719
a 34 32 0 4800 769
a 32 30 0 4800 831
a 30 29 0 4800 119
a 29 31 0 4800 4
a 43 50 62 43981 300
a 43 67 62 43981 300
a 43 73 62 43981 300
a 50 43 62 43981 300
a 50 67 62 43981 300
a 50 73 62 43981 300
a 67 43 62 43981 300
a 67 50 62 43981 300
a 67 73 62 43981 300
a 73 43 62 43981 300
a 73 50 62 43981 300
a 73 67 62 43981 300
a 20 35 25 43981 300
a 20 51 25 43981 300
a 20 74 25 43981 300
a 35 20 25 43981 300
a 35 51 25 43981 300
a 35 74 25 43981 300
a 51 20 25 43981 300
a 51 35 25 43981 300
a 51 74 25 43981 300
a 74 20 25 43981 300
a 74 35 25 43981 300
a 74 51 25 43981 300
a 36 44 57 43981 300
a 36 52 57 43981 300
a 36 68 57 43981 300
a 44 36 57 43981 300
a 44 52 57 43981 300
a 44 68 57 43981 300
a 52 36 57 43981 300
a 52 44 57 43981 300
a 52 68 57 43981 300
a 68 36 57 43981 300
a 68 44 57 43981 300
a 68 52 57 43981 300
a 21 53 78 43981 300
a 21 60 78 43981 300
a 21 92 78 43981 300
a 53 21 78 43981 300
a 53 60 78 43981 300
a 53 92 78 43981 300
a 60 21 78 43981 300
a 60 53 78 43981 300
a 60 92 78 43981 300
a 92 21 78 43981 300
a 92 53 78 43981 300
a 92 60 78 43981 300
a 0 37 93 43981 300
a 0 54 93 43981 300
a 0 75 93 43981 300
a 0 83 93 43981 300
a 37 0 93 43981 300
a 37 54 93 43981 300
a 37 75 93 43981 300
a 37 83 93 43981 300
a 54 0 93 43981 300
a 54 37 93 43981 300
a 54 75 93 43981 300
a 54 83 93 43981 300
a 75 0 93 43981 300
a 75 37 93 43981 300
a 75 54 93 43981 300
a 75 83 93 43981 300
a 83 0 93 43981 300
a 83 37 93 43981 300
a 83 54 93 43981 300
a 83 75 93 43981 300
a 13 93 62 43981 300
a 93 13 62 43981 300
a 31 69 63 43981 300
a 69 31 63 43981 300
a 55 61 68 43981 300
a 55 85 68 43981 300
a 55 87 68 43981 300
a 61 55 68 43981 300
a 61 85 68 43981 300
a 61 87 68 43981 300
a 85 55 68 43981 300
a 85 61 68 43981 300
a 85 87 68 43981 300
a 87 55 68 43981 300
a 87 61 68 43981 300
a 87 85 68 43981 300
a 27 56 48 43981 300
a 27 62 48 43981 300
a 27 70 48 43981 300
a 27 76 48 43981 300
a 27 88 48 43981 300
a 56 27 48 43981 300
a 56 62 48 43981 300
a 56 70 48 43981 300
a 56 76 48 43981 300
a 56 88 48 43981 300
a 62 27 48 43981 300
a 62 56 48 43981 300
a 62 70 48 43981 300
a 62 76 48 43981 300
a 62 88 48 43981 300
a 70 27 48 43981 300
a 70 56 48 43981 300
a 70 62 48 43981 300
a 70 76 48 43981 300
a 70 88 48 43981 300
a 76 27 48 43981 300
a 76 56 48 43981 300
a 76 62 48 43981 300
a 76 70 48 43981 300
a 76 88 48 43981 300
a 88 27 48 43981 300
a 88 56 48 43981 300
a 88 62 48 43981 300
a 88 70 48 43981 300
a 88 76 48 43981 300
a 77 89 141 43981 300
a 89 77 141 43981 300
a 4 45 34 43981 300
a 45 4 34 43981 300
a 5 14 59 43981 300
a 5 22 59 43981 300
a 5 28 59 43981 300
a 5 39 59 43981 300
a 5 46 59 43981 300
a 5 71 59 43981 300
a 5 86 59 43981 300
a 5 94 59 43981 300
a 14 5 59 43981 300
a 14 22 59 43981 300
a 14 28 59 43981 300
a 14 39 59 43981 300
a 14 46 59 43981 300
a 14 71 59 43981 300
a 14 86 59 43981 300
a 14 94 59 43981 300
a 22 5 59 43981 300
a 22 14 59 43981 300
a 22 28 59 43981 300
a 22 39 59 43981 300
a 22 46 59 43981 300
a 22 71 59 43981 300
a 22 86 59 43981 300
a 22 94 59 43981 300
a 28 5 59 43981 300
a 28 14 59 43981 300
a 28 22 59 43981 300
a 28 39 59 43981 300
a 28 46 59 43981 300
a 28 71 59 43981 300
a 28 86 59 43981 300
a 28 94 59 43981 300
a 39 5 59 43981 300
a 39 14 59 43981 300
a 39 22 59 43981 300
a 39 28 59 43981 300
a 39 46 59 43981 300
a 39 71 59 43981 300
a 39 86 59 43981 300
a 39 94 59 43981 300
a 46 5 59 43981 300
a 46 14 59 43981 300
a 46 22 59 43981 300
a 46 28 59 43981 300
a 46 39 59 43981 300
a 46 71 59 43981 300
a 46 86 59 43981 300
a 46 94 59 43981 300
a 71 5 59 43981 300
a 71 14 59 43981 300
a 71 22 59 43981 300
a 71 28 59 43981 300
a 71 39 59 43981 300
a 71 46 59 43981 300
a 71 86 59 43981 300
a 71 94 59 43981 300
a 86 5 59 43981 300
a 86 14 59 43981 300
a 86 22 59 43981 300
a 86 28 59 43981 300
a 86 39 59 43981 300
a 86 46 59 43981 300
a 86 71 59 43981 300
a 86 94 59 43981 300
a 94 5 59 43981 300
a 94 14 59 43981 300
a 94 22 59 43981 300
a 94 28 59 43981 300
a 94 39 59 43981 300
a 94 46 59 43981 300
a 94 71 59 43981 300
a 94 86 59 43981 300
a 24 78 101 43981 300
a 24 90 101 43981 300
a 78 24 101 43981 300
a 78 90 101 43981 300
a 90 24 101 43981 300
a 90 78 101 43981 300
a 6 15 1 43981 300
a 6 40 1 43981 300
a 6 96 1 43981 300
a 15 6 1 43981 300
a 15 40 1 43981 300
a 15 96 1 43981 300
a 40 6 1 43981 300
a 40 15 1 43981 300
a 40 96 1 43981 300
a 96 6 1 43981 300
a 96 15 1 43981 300
a 96 40 1 43981 300
a 7 16 85 43981 300
a 7 23 85 43981 300
a 7 47 85 43981 300
a 7 97 85 43981 300
a 16 7 85 43981 300
a 16 23 85 43981 300
a 16 47 85 43981 300
a 16 97 85 43981 300
a 23 7 85 43981 300
a 23 16 85 43981 300
