c resource constrained multi commodity flow
c EuropeAsia
c 121 R26_CYLMS
c 122 R26_ESALG
c 123 R26_ESVGO
c 124 R26_GBFXT
c 125 R26_ILASH
c 126 R26_ITGIT
c 127 R26_SAJED
c 128 R26_TRMER
c 129 R26_UAODS
c 130 R27_CNXMN
c 131 R27_HKHKG
c 132 R27_JPHKT
c 133 R27_JPUKB
c 134 R27_KRPUS
c 135 R27_MYPKG
c 136 R27_MYTPP
c 137 R27_TWKHH
c 138 R28_AEJEA
c 139 R28_INCOK
c 140 R28_INPAV
c 141 R28_IRBND
c 142 R28_LKCMB
c 143 R28_OMSLL
c 144 R28_SADMM
c 145 R28_SAJBI
c 146 R28_SAJED
c 147 R29_DKAAR
c 148 R29_GBFXT
c 149 R29_RULED
c 150 R2_EGALY
c 151 R2_EGPSD
c 152 R2_LBBEY
c 153 R2_SYLTK
c 154 R2_TRIZM
c 155 R30_CNTAO
c 156 R30_CNYTN
c 157 R30_HKHKG
c 158 R30_KRPUS
c 159 R30_MYTPP
c 160 R30_SGSIN
c 161 R31_CNSHA
c 162 R31_CNYTN
c 163 R31_EGPSD
c 164 R31_ILASH
c 165 R31_ITGIT
c 166 R31_KRPUS
c 167 R31_SAJED
c 168 R32_CNYTN
c 169 R32_HKHKG
c 170 R32_SAJED
c 171 R33_FRDKK
c 172 R33_GBFXT
c 173 R33_ITGIT
c 174 R33_MYPKG
c 175 R33_MYTPP
c 176 R33_NLRTM
c 177 R33_OMSLL
c 178 R33_SGSIN
c 179 R34_AEJEA
c 180 R34_CNSHA
c 181 R34_JPNGO
c 182 R34_JPYOK
c 183 R35_CNYTN
c 184 R35_JPNGO
c 185 R35_JPYOK
c 186 R35_KRPUS
c 187 R35_MYPKG
c 188 R35_MYTPP
c 189 R35_SGSIN
c 190 R36_MYTPP
c 191 R36_SAJED
c 192 R37_EGPSD
c 193 R37_ESALG
c 194 R37_ESLPA
c 195 R37_GBFXT
c 196 R37_SAJED
c 197 R38_AEJEA
c 198 R38_CNYTN
c 199 R38_KRPUS
c 200 R39_DEBRV
c 201 R39_ESALG
c 202 R39_MYPKG
c 203 R39_MYTPP
c 204 R3_IDJKT
c 205 R3_IDSUB
c 206 R3_MYPEN
c 207 R3_MYTPP
c 208 R40_AEJEA
c 209 R40_ITGIT
c 210 R40_ITGOA
c 211 R40_JOAQB
c 212 R40_LBBEY
c 213 R40_SAJED
c 214 R41_BEANR
c 215 R41_ESALG
c 216 R41_ESVLC
c 217 R41_FRLEH
c 218 R41_ITGIT
c 219 R41_NLRTM
c 220 R42_CNLYG
c 221 R42_CNSHA
c 222 R42_HKHKG
c 223 R42_JPSMZ
c 224 R42_KRPUS
c 225 R42_LKCMB
c 226 R42_MYPKG
c 227 R42_MYTPP
c 228 R43_CNDLC
c 229 R43_KRPUS
c 230 R43_MYPKG
c 231 R43_MYTPP
c 232 R43_SGSIN
c 233 R43_TWKHH
c 234 R44_DEBRV
c 235 R44_ESALG
c 236 R44_GBFXT
c 237 R44_ITGIT
c 238 R44_SEGOT
c 239 R45_BEZEE
c 240 R45_DEBRV
c 241 R45_GBFXT
c 242 R45_ITGIT
c 243 R45_SAJED
c 244 R4_BGVAR
c 245 R4_EGALY
c 246 R4_EGPSD
c 247 R4_GEPTI
c 248 R4_GRPIR
c 249 R4_GRSKG
c 250 R4_ILHFA
c 251 R4_INNSA
c 252 R4_SAJED
c 253 R4_TRIZM
c 254 R4_TRMER
c 255 R4_YEADE
c 256 R5_CNYTN
c 257 R5_HKHKG
c 258 R5_IDJKT
c 259 R5_MYPEN
c 260 R5_MYPKG
c 261 R5_MYTPP
c 262 R5_PHMNL
c 263 R5_TWKHH
c 264 R5_VNDAD
c 265 R5_VNSGN
c 266 R6_DZORN
c 267 R6_ESALG
c 268 R6_ITGIT
c 269 R6_MACAS
c 270 R6_MAPTM
c 271 R7_HKHKG
c 272 R7_MYPKG
c 273 R7_MYTPP
c 274 R7_PHMNL
c 275 R7_THLCH
c 276 R7_TWKEL
c 277 R7_TWKHH
c 278 R7_VNSGN
c 279 R8_DEBRV
c 280 R8_DZALG
c 281 R8_ESALG
c 282 R8_ESVGO
c 283 R8_FRBES
c 284 R8_IEDUB
c 285 R8_NOSVG
c 286 R8_PTLEI
c 287 R9_DEBRV
c 288 R9_RUKGD
c 289 O_AEJEA
c 290 O_BDCGP
c 291 O_BEANR
c 292 O_BEZEE
c 293 O_BGVAR
c 294 O_CNDLC
c 295 O_CNFOC
c 296 O_CNLYG
c 297 O_CNSHA
c 298 O_CNTAO
c 299 O_CNXMN
c 300 O_CNYTN
c 301 O_CYLMS
c 302 O_DEBRV
c 303 O_DEHAM
c 304 O_DKAAR
c 305 O_DZALG
c 306 O_DZBJA
c 307 O_DZORN
c 308 O_EGALY
c 309 O_EGDAM
c 310 O_EGPSD
c 311 O_ESALG
c 312 O_ESBCN
c 313 O_ESLPA
c 314 O_ESTAR
c 315 O_ESVGO
c 316 O_ESVLC
c 317 O_FIKTK
c 318 O_FRBES
c 319 O_FRDKK
c 320 O_FRFOS
c 321 O_FRLEH
c 322 O_GBABD
c 323 O_GBFXT
c 324 O_GBSOU
c 325 O_GEPTI
c 326 O_GRPIR
c 327 O_GRSKG
c 328 O_HKHKG
c 329 O_IDJKT
c 330 O_IDSRG
c 331 O_IDSUB
c 332 O_IEDUB
c 333 O_ILASH
c 334 O_ILHFA
c 335 O_INCOK
c 336 O_INMAA
c 337 O_INNSA
c 338 O_INPAV
c 339 O_IRBND
c 340 O_ITGIT
c 341 O_ITGOA
c 342 O_ITSAL
c 343 O_ITTRS
c 344 O_JOAQB
c 345 O_JPHKT
c 346 O_JPNGO
c 347 O_JPSMZ
c 348 O_JPTYO
c 349 O_JPUKB
c 350 O_JPYOK
c 351 O_KRPUS
c 352 O_KWSWK
c 353 O_LBBEY
c 354 O_LKCMB
c 355 O_MAAGA
c 356 O_MACAS
c 357 O_MAPTM
c 358 O_MYPEN
c 359 O_MYPKG
c 360 O_MYTPP
c 361 O_NLRTM
c 362 O_NOAES
c 363 O_NOBGO
c 364 O_NOSVG
c 365 O_OMSLL
c 366 O_PHGES
c 367 O_PHMNL
c 368 O_PKBQM
c 369 O_PKKHI
c 370 O_PLGDY
c 371 O_PTLEI
c 372 O_RUKGD
c 373 O_RULED
c 374 O_SADMM
c 375 O_SAJBI
c 376 O_SAJED
c 377 O_SEGOT
c 378 O_SGSIN
c 379 O_SIKOP
c 380 O_SYLTK
c 381 O_THLCH
c 382 O_TNSFA
c 383 O_TNTUN
c 384 O_TRAMB
c 385 O_TRIZM
c 386 O_TRMER
c 387 O_TWKEL
c 388 O_TWKHH
c 389 O_UAODS
c 390 O_VNDAD
c 391 O_VNHPH
c 392 O_VNSGN
c 393 O_YEADE
c 394 D_AEJEA
c 395 D_BDCGP
c 396 D_BEANR
c 397 D_BEZEE
c 398 D_BGVAR
c 399 D_CNDLC
c 400 D_CNFOC
c 401 D_CNLYG
c 402 D_CNSHA
c 403 D_CNTAO
c 404 D_CNXMN
c 405 D_CNYTN
c 406 D_CYLMS
c 407 D_DEBRV
c 408 D_DEHAM
c 409 D_DKAAR
c 410 D_DZAAE
c 411 D_DZALG
c 412 D_DZBJA
c 413 D_DZORN
c 414 D_DZSKI
c 415 D_EGALY
c 416 D_EGDAM
c 417 D_EGPSD
c 418 D_ESALG
c 419 D_ESBCN
c 420 D_ESLPA
c 421 D_ESTAR
c 422 D_ESVGO
c 423 D_ESVLC
c 424 D_FIKTK
c 425 D_FRBES
c 426 D_FRDKK
c 427 D_FRFOS
c 428 D_FRLEH
c 429 D_GBABD
c 430 D_GBFXT
c 431 D_GBSOU
c 432 D_GEPTI
c 433 D_GRPIR
c 434 D_GRSKG
c 435 D_HKHKG
c 436 D_IDJKT
c 437 D_IDSRG
c 438 D_IDSUB
c 439 D_IEDUB
c 440 D_ILASH
c 441 D_ILHFA
c 442 D_INCOK
c 443 D_INMAA
c 444 D_INNSA
c 445 D_INPAV
c 446 D_IRBND
c 447 D_ITGIT
c 448 D_ITGOA
c 449 D_ITSAL
c 450 D_ITTRS
c 451 D_JOAQB
c 452 D_JPHKT
c 453 D_JPNGO
c 454 D_JPSMZ
c 455 D_JPTYO
c 456 D_JPUKB
c 457 D_JPYOK
c 458 D_KRPUS
c 459 D_KWSWK
c 460 D_LBBEY
c 461 D_LKCMB
c 462 D_MAAGA
c 463 D_MACAS
c 464 D_MAPTM
c 465 D_MYPEN
c 466 D_MYPKG
c 467 D_MYTPP
c 468 D_NLRTM
c 469 D_NOAES
c 470 D_NOBGO
c 471 D_NOSVG
c 472 D_OMSLL
c 473 D_PHGES
c 474 D_PHMNL
c 475 D_PKBQM
c 476 D_PKKHI
c 477 D_PLGDY
c 478 D_PTLEI
c 479 D_RUKGD
c 480 D_RULED
c 481 D_SADMM
c 482 D_SAJED
c 483 D_SEGOT
c 484 D_SGSIN
c 485 D_SIKOP
c 486 D_SYLTK
c 487 D_THLCH
c 488 D_TNSFA
c 489 D_TNTUN
c 490 D_TRAMB
c 491 D_TRIZM
c 492 D_TRMER
c 493 D_TWKEL
c 494 D_TWKHH
c 495 D_UAODS
c 496 D_VNDAD
c 497 D_VNHPH
c 498 D_VNSGN
c 499 D_YEADE
c
c problem vertices edges commodities resources
p rcmcf 500 2279 3921 1
c
c origin destination demand resource_limits
k 290 394 4 2600
k 291 394 32 2700
k 292 394 79 2800
k 293 394 17 2800
k 294 394 192 2900
k 295 394 7 2700
k 297 394 388 2500
k 298 394 77 2600
k 299 394 51 2100
k 300 394 301 2000
k 301 394 1 1700
k 302 394 262 2200
k 303 394 10 2700
k 304 394 17 2900
k 305 394 1 2400
k 308 394 26 1800
k 309 394 10 1500
k 310 394 100 1100
k 311 394 95 600
k 312 394 34 2500
k 315 394 6 3000
k 316 394 12 2600
k 317 394 9 3600
k 318 394 2 4200
k 319 394 7 2300
k 320 394 21 2100
k 321 394 14 2700
k 322 394 6 2700
k 323 394 127 2500
k 324 394 1 2500
k 325 394 4 2300
k 326 394 11 2100
k 327 394 7 1900
k 328 394 137 2200
k 329 394 45 2400
k 331 394 3 2500
k 332 394 13 2600
k 335 394 19 2700
k 336 394 21 1300
k 337 394 85 600
k 338 394 2 700
k 339 394 13 3900
k 340 394 103 1700
k 341 394 91 2000
k 342 394 2 2500
k 343 394 30 2000
k 344 394 3 900
k 345 394 67 3900
k 346 394 111 3700
k 349 394 61 2900
k 350 394 174 3000
k 351 394 118 3000
k 352 394 8 700
k 353 394 13 2100
k 354 394 25 1000
k 356 394 5 2600
k 357 394 2 2300
k 358 394 7 1400
k 359 394 37 1500
k 360 394 161 1100
k 361 394 186 2200
k 363 394 2 3200
k 364 394 5 2900
k 365 394 19 600
k 366 394 1 2500
k 367 394 3 2600
k 368 394 6 1300
k 369 394 19 700
k 370 394 29 2900
k 371 394 8 2400
k 372 394 1 3100
k 373 394 6 3200
k 374 394 2 900
k 376 394 34 900
k 377 394 33 2700
k 378 394 15 1500
k 379 394 28 2500
k 380 394 3 2200
k 381 394 133 2300
k 383 394 6 2200
k 384 394 56 2300
k 385 394 16 1800
k 386 394 14 2000
k 387 394 12 3000
k 388 394 18 2500
k 389 394 29 2200
k 391 394 4 2600
k 392 394 12 2300
k 393 394 4 1800
k 289 395 19 2200
k 291 395 5 3700
k 292 395 7 4200
k 293 395 1 3200
k 294 395 6 1900
k 296 395 2 2200
k 297 395 175 2300
k 298 395 22 1900
k 299 395 1 1700
k 300 395 11 1800
k 302 395 7 4400
k 303 395 10 4800
k 304 395 9 4900
k 308 395 3 3400
k 310 395 1 3000
k 311 395 54 3400
k 321 395 1 4000
k 323 395 12 4300
k 325 395 3 3700
k 326 395 1 3600
k 328 395 45 1900
k 329 395 14 1200
k 330 395 2 1200
k 331 395 5 900
k 334 395 1 2700
k 335 395 13 1100
k 337 395 5 2200
k 339 395 41 3500
k 340 395 3 2800
k 346 395 12 2300
k 349 395 8 2000
k 350 395 2 2300
k 351 395 162 1800
k 352 395 8 3000
k 354 395 6 1100
k 360 395 14 1000
k 361 395 5 4200
k 365 395 5 2900
k 367 395 2 1800
k 368 395 23 1900
k 369 395 4 2100
k 374 395 3 1700
k 376 395 15 2400
k 377 395 1 4700
k 378 395 33 1100
k 381 395 26 2200
k 384 395 1 3100
k 386 395 3 3900
k 388 395 12 2400
k 391 395 10 1500
k 392 395 5 900
k 289 396 2 3000
k 290 396 1 4000
k 293 396 7 2600
k 294 396 1 4800
k 298 396 2 4600
k 299 396 1 4000
k 302 396 6 400
k 308 396 7 1900
k 311 396 290 600
k 323 396 2 1000
k 326 396 2 2500
k 336 396 9 2800
k 337 396 2 2600
k 338 396 1 2500
k 340 396 25 1400
k 351 396 2 4300
k 353 396 1 2400
k 354 396 1 3100
k 355 396 1 1300
k 357 396 2 1000
k 360 396 2 4000
k 365 396 2 3900
k 368 396 2 3000
k 374 396 1 3900
k 375 396 3 3900
k 376 396 3 1900
k 381 396 1 4100
k 383 396 2 1300
k 384 396 4 2200
k 385 396 9 2400
k 289 397 20 2800
k 290 397 43 3800
k 294 397 2 4900
k 295 397 11 4300
k 297 397 183 4200
k 298 397 15 4700
k 299 397 15 4000
k 300 397 186 3500
k 308 397 1 1700
k 310 397 3 1700
k 311 397 2 1900
k 328 397 99 3900
k 329 397 33 4100
k 330 397 9 4000
k 331 397 10 4200
k 334 397 5 2200
k 335 397 3 3100
k 336 397 25 2700
k 337 397 24 2700
k 338 397 12 2500
k 340 397 2 1300
k 345 397 7 5200
k 346 397 1 5300
k 350 397 12 4700
k 351 397 3 4300
k 354 397 21 2400
k 358 397 4 4000
k 359 397 13 3400
k 360 397 85 3000
k 365 397 8 2000
k 368 397 13 2900
k 374 397 33 3700
k 375 397 45 3700
k 376 397 62 1600
k 378 397 7 3700
k 381 397 118 4000
k 384 397 18 1700
k 385 397 2 1600
k 386 397 14 2500
k 388 397 22 4300
k 390 397 1 4300
k 391 397 9 4400
k 392 397 48 4000
k 289 398 12 2900
k 292 398 1 2100
k 294 398 21 4500
k 296 398 3 5000
k 297 398 72 3900
k 298 398 23 4400
k 299 398 20 3700
k 300 398 43 3400
k 302 398 2 3000
k 303 398 2 3200
k 304 398 3 2300
k 310 398 2 900
k 311 398 4 1800
k 315 398 4 3300
k 325 398 2 1900
k 328 398 31 3700
k 329 398 4 2500
k 332 398 1 2900
k 333 398 11 1300
k 334 398 2 1000
k 336 398 19 3800
k 337 398 10 3600
k 338 398 1 3000
k 340 398 1 1000
k 342 398 2 5000
k 346 398 9 5000
k 349 398 8 3600
k 350 398 3 4600
k 351 398 17 4200
k 354 398 2 3100
k 359 398 1 2700
k 360 398 4 2300
k 361 398 10 2500
k 366 398 1 4500
k 367 398 1 3600
k 368 398 9 3400
k 371 398 2 2300
k 378 398 11 3000
k 381 398 22 3900
k 387 398 2 3100
k 388 398 10 4100
k 392 398 2 3800
k 289 399 9 3800
k 292 399 4 3300
k 302 399 320 4500
k 303 399 6 4900
k 304 399 11 4900
k 310 399 18 3300
k 311 399 33 3300
k 315 399 3 5500
k 316 399 2 5500
k 318 399 2 3800
k 319 399 4 4000
k 320 399 1 5300
k 321 399 7 4500
k 323 399 27 4600
k 332 399 2 3500
k 333 399 1 3700
k 334 399 3 4800
k 336 399 2 2500
k 337 399 4 3200
k 338 399 4 2100
k 339 399 4 4500
k 340 399 9 4500
k 341 399 15 4300
k 342 399 2 4300
k 352 399 1 4900
k 356 399 2 4500
k 358 399 4 1200
k 360 399 89 1100
k 361 399 122 4200
k 362 399 3 5600
k 363 399 5 4000
k 365 399 18 3100
k 371 399 3 5600
k 373 399 3 5300
k 375 399 2 2600
k 376 399 2 3700
k 377 399 22 4600
k 378 399 18 1100
k 381 399 6 1300
k 384 399 4 4700
k 385 399 6 3600
k 386 399 24 4200
k 389 399 1 4700
k 303 400 5 5200
k 311 400 2 3700
k 338 400 3 2100
k 350 400 2 900
k 354 400 2 2100
k 359 400 2 1500
k 361 400 6 4800
k 289 401 2 3000
k 311 401 1 4900
k 289 402 6 2400
k 292 402 7 3800
k 293 402 7 4600
k 302 402 193 3900
k 303 402 51 4300
k 304 402 4 4500
k 310 402 15 2600
k 311 402 198 2300
k 312 402 2 4200
k 315 402 2 4800
k 316 402 3 4400
k 318 402 2 4900
k 319 402 1 3300
k 320 402 7 3800
k 321 402 16 3900
k 322 402 7 3600
k 323 402 6 4000
k 324 402 56 3500
k 326 402 8 4100
k 327 402 15 4600
k 328 402 50 500
k 332 402 1 3700
k 334 402 4 3400
k 335 402 3 2500
k 337 402 9 2500
k 338 402 3 2700
k 339 402 1 2800
k 340 402 18 3500
k 341 402 8 3700
k 343 402 2 3700
k 346 402 2 700
k 351 402 2 400
k 354 402 15 1500
k 355 402 3 4300
k 360 402 94 1000
k 361 402 152 3700
k 363 402 1 5200
k 365 402 2 2600
k 366 402 3 1100
k 370 402 5 3900
k 371 402 7 4100
k 373 402 5 4800
k 375 402 3 2800
k 376 402 11 2900
k 377 402 54 4200
k 378 402 21 1000
k 379 402 5 3400
k 381 402 15 1300
k 383 402 3 4800
k 384 402 3 4300
k 385 402 4 4100
k 386 402 4 3700
k 389 402 15 3700
k 289 403 3 2700
k 302 403 11 4500
k 304 403 10 4900
k 308 403 1 4200
k 311 403 20 3500
k 312 403 1 5400
k 315 403 3 6000
k 318 403 1 3900
k 319 403 4 4100
k 320 403 2 4200
k 322 403 6 3500
k 323 403 21 4400
k 324 403 2 4400
k 327 403 10 3900
k 332 403 2 3600
k 334 403 4 4200
k 337 403 6 3100
k 338 403 2 2900
k 339 403 10 4400
k 341 403 1 4100
k 354 403 3 2200
k 355 403 2 5300
k 358 403 2 1500
k 359 403 2 1100
k 360 403 42 2100
k 361 403 56 4200
k 362 403 13 5600
k 363 403 5 4200
k 365 403 17 2100
k 370 403 2 4100
k 373 403 14 5300
k 375 403 3 2700
k 376 403 12 3300
k 377 403 12 4700
k 378 403 8 1100
k 381 403 1 1600
k 384 403 3 3600
k 289 404 14 2800
k 292 404 9 3400
k 293 404 1 3800
k 302 404 36 4400
k 303 404 13 3700
k 310 404 40 3500
k 311 404 10 3900
k 317 404 7 7000
k 319 404 22 3600
k 321 404 1 2900
k 323 404 7 3500
k 324 404 68 3800
k 332 404 3 5400
k 333 404 1 3400
k 334 404 2 3200
k 336 404 6 3100
k 337 404 3 1800
k 338 404 5 2500
k 339 404 4 3200
k 340 404 1 3600
k 341 404 3 4500
k 350 404 1 1200
k 353 404 1 3500
k 354 404 5 1100
k 358 404 1 1700
k 360 404 9 1400
k 361 404 117 3000
k 364 404 17 3300
k 365 404 5 3500
k 371 404 11 5000
k 376 404 4 3300
k 378 404 6 700
k 381 404 14 1900
k 384 404 20 4200
k 386 404 1 3600
k 389 404 3 4000
k 393 404 1 2800
k 289 405 11 2400
k 292 405 1 3900
k 302 405 18 3400
k 304 405 16 3900
k 311 405 18 3400
k 312 405 6 3700
k 322 405 29 3900
k 337 405 3 2100
k 339 405 9 2800
k 340 405 2 4400
k 346 405 3 800
k 350 405 15 800
k 358 405 2 800
k 360 405 19 700
k 361 405 8 3200
k 365 405 2 3700
k 368 405 2 1700
k 371 405 9 4000
k 373 405 3 4300
k 374 405 1 2600
k 377 405 10 4300
k 378 405 26 600
k 381 405 11 1100
k 289 406 8 1800
k 297 406 1 3500
k 299 406 1 3400
k 300 406 5 2900
k 302 406 4 1800
k 311 406 2 2900
k 323 406 6 2100
k 328 406 4 3100
k 336 406 1 5000
k 345 406 3 4500
k 353 406 6 300
k 360 406 5 4100
k 361 406 4 2000
k 365 406 2 5000
k 368 406 1 2200
k 370 406 2 2500
k 376 406 4 1100
k 378 406 2 3000
k 381 406 5 2900
k 388 406 2 3700
k 289 407 25 2300
k 290 407 46 4000
k 292 407 1 400
k 293 407 5 2800
k 294 407 148 4500
k 295 407 12 3900
k 296 407 2 4600
k 297 407 882 3700
k 298 407 269 4200
k 299 407 156 3400
k 300 407 451 3200
k 301 407 1 2500
k 308 407 3 1500
k 310 407 3 1000
k 311 407 134 900
k 313 407 1 1000
k 315 407 2 1400
k 316 407 8 1100
k 323 407 2 300
k 325 407 1 2000
k 326 407 4 2000
k 327 407 6 2300
k 328 407 334 3600
k 329 407 55 3800
k 330 407 9 3700
k 331 407 16 3900
k 333 407 5 1500
k 334 407 6 1800
k 335 407 6 3300
k 336 407 20 2900
k 337 407 53 2800
k 338 407 25 2800
k 340 407 17 1400
k 341 407 2 1400
k 344 407 3 1800
k 345 407 34 5000
k 346 407 26 4800
k 347 407 12 4400
k 349 407 22 4300
k 350 407 54 4400
k 351 407 310 4100
k 352 407 1 3400
k 354 407 35 2600
k 355 407 15 1000
k 356 407 4 1200
k 357 407 2 1100
k 358 407 13 3600
k 359 407 35 2900
k 360 407 82 2600
k 361 407 3 400
k 362 407 2 600
k 366 407 2 4200
k 367 407 24 3900
k 368 407 27 2700
k 372 407 6 300
k 373 407 4 900
k 376 407 7 1900
k 378 407 15 3200
k 381 407 115 3700
k 384 407 92 1800
k 385 407 32 2000
k 386 407 7 1600
k 388 407 108 3900
k 390 407 6 4000
k 391 407 9 4000
k 392 407 148 3700
k 289 408 3 3100
k 290 408 25 4200
k 294 408 41 4800
k 295 408 5 6600
k 297 408 198 4600
k 298 408 20 4500
k 299 408 49 3900
k 300 408 114 4100
k 311 408 13 700
k 316 408 8 1200
k 328 408 59 3900
k 329 408 9 3900
k 330 408 5 4600
k 331 408 2 4800
k 335 408 1 5000
k 336 408 4 3700
k 337 408 12 3000
k 338 408 5 2700
k 345 408 17 5300
k 346 408 8 5200
k 347 408 7 5300
k 349 408 19 5200
k 350 408 10 5300
k 351 408 9 4400
k 353 408 5 2300
k 354 408 7 7000
k 358 408 6 3800
k 359 408 4 2900
k 360 408 65 3500
k 367 408 3 4800
k 368 408 6 3100
k 371 408 5 1000
k 376 408 1 1800
k 378 408 6 4100
k 381 408 36 4500
k 383 408 2 2700
k 387 408 3 3700
k 388 408 45 4800
k 390 408 2 4900
k 391 408 7 4900
k 392 408 23 4000
k 290 409 10 4700
k 294 409 26 5700
k 295 409 7 5700
k 296 409 2 5900
k 297 409 139 4600
k 298 409 28 5500
k 299 409 48 4800
k 300 409 107 4200
k 308 409 1 2600
k 311 409 1 2700
k 316 409 5 1300
k 328 409 33 4500
k 329 409 1 4700
k 330 409 2 4700
k 331 409 11 5800
k 334 409 1 2400
k 336 409 3 3500
k 337 409 16 3600
k 338 409 4 3400
k 340 409 3 1600
k 346 409 2 4500
k 347 409 5 4000
k 349 409 2 3900
k 351 409 3 4300
k 354 409 4 2500
k 359 409 3 3900
k 360 409 37 3600
k 368 409 6 3800
k 373 409 1 1100
k 381 409 20 4700
k 384 409 11 2000
k 385 409 5 2600
k 386 409 7 2800
k 388 409 20 4900
k 390 409 9 4900
k 391 409 2 5000
k 392 409 24 4600
k 323 410 2 1900
k 336 410 1 5900
k 379 410 4 2900
k 389 410 2 1100
k 289 411 23 2800
k 290 411 1 4400
k 291 411 1 1800
k 292 411 2 1800
k 294 411 8 5000
k 295 411 2 4400
k 296 411 2 5100
k 297 411 90 4100
k 298 411 32 4700
k 299 411 5 3800
k 300 411 69 3600
k 302 411 14 1500
k 303 411 2 2400
k 304 411 2 2500
k 310 411 3 1500
k 311 411 14 1700
k 312 411 7 1600
k 317 411 2 2700
k 320 411 5 1800
k 321 411 3 1400
k 323 411 1 1800
k 324 411 4 2400
k 328 411 19 3900
k 329 411 2 4100
k 331 411 1 4200
k 332 411 3 2600
k 335 411 2 4400
k 336 411 1 4200
k 337 411 5 3300
k 341 411 5 1800
k 343 411 3 2400
k 344 411 2 1800
k 350 411 2 4500
k 356 411 3 1500
k 359 411 6 3900
k 360 411 22 3000
k 361 411 21 1600
k 365 411 1 5000
k 368 411 9 3700
k 370 411 10 5000
k 371 411 11 1400
k 374 411 1 3800
k 376 411 6 2100
k 377 411 3 2300
k 378 411 2 3800
k 379 411 6 2200
k 381 411 4 4700
k 383 411 4 2100
k 388 411 6 5200
k 389 411 2 2300
k 289 412 5 3000
k 290 412 1 4500
k 291 412 3 1900
k 292 412 2 2100
k 294 412 3 5200
k 297 412 8 4300
k 298 412 6 4900
k 300 412 3 3800
k 302 412 3 1700
k 303 412 3 2500
k 311 412 2 7000
k 328 412 8 3500
k 337 412 1 3500
k 340 412 2 1600
k 351 412 1 4700
k 356 412 7 2300
k 359 412 2 3000
k 360 412 18 3200
k 361 412 6 1800
k 374 412 2 3900
k 376 412 5 2300
k 381 412 6 4300
k 388 412 2 4700
k 289 413 5 2500
k 290 413 4 4500
k 292 413 12 1500
k 294 413 3 5100
