c resource constrained multi commodity flow
c Pacific
c 185 D_PABLB
c 186 D_PAMIT
c 187 D_PHGES
c 188 D_PHMNL
c 189 D_SGSIN
c 190 D_SVAQJ
c 191 D_THLCH
c 192 D_TWKEL
c 193 D_TWKHH
c 194 D_USLAX
c 195 D_USLGB
c 196 D_USOAK
c 197 D_USSEA
c 198 D_VNDAD
c 199 D_VNHPH
c 200 D_VNSGN
c
c problem vertices edges commodities resources
p rcmcf 201 842 693 1
c
c origin destination demand resource_limits
k 120 160 33 2400
k 123 160 29 1800
k 124 160 22 2900
k 125 160 27 3100
k 126 160 142 2300
k 127 160 46 2200
k 128 160 1 3500
k 130 160 2 3900
k 136 160 2 1900
k 140 160 1 3700
k 141 160 4 3100
k 142 160 11 2800
k 146 160 11 2600
k 148 160 3 2200
k 150 160 35 3400
k 152 160 3 7000
k 158 160 4 3100
k 159 160 1 3200
k 119 161 9 3300
k 138 161 2 3000
k 139 161 19 4200
k 140 161 4 1200
k 142 161 147 1100
k 144 161 29 3400
k 148 161 18 1100
k 150 161 6 1300
k 153 161 69 2800
k 154 161 30 1900
k 155 161 52 2400
k 156 161 11 3600
k 136 162 2 900
k 138 162 2 5000
k 141 162 2 1500
k 142 162 5 2100
k 155 162 5 2400
k 156 162 4 2000
k 142 163 44 3000
k 144 163 2 3100
k 153 163 18 2500
k 119 164 22 1800
k 127 164 50 500
k 132 164 2 700
k 137 164 2 400
k 139 164 17 2800
k 142 164 208 1000
k 144 164 388 3200
k 145 164 3 2400
k 146 164 3 1100
k 148 164 21 1000
k 150 164 15 1300
k 153 164 210 1700
k 154 164 98 2100
k 155 164 33 2100
k 156 164 43 2100
k 119 165 5 3000
k 138 165 4 3500
k 139 165 26 4000
k 140 165 2 1500
k 141 165 2 1100
k 142 165 98 2100
k 144 165 30 3300
k 145 165 3 2500
k 148 165 8 1100
k 150 165 1 1600
k 153 165 232 2300
k 155 165 9 3000
k 156 165 25 3400
k 136 166 1 1200
k 140 166 1 1700
k 142 166 62 1100
k 144 166 41 3300
k 148 166 6 700
k 150 166 14 1900
k 153 166 21 1900
k 156 166 6 3200
k 119 167 10 2400
k 132 167 3 800
k 136 167 15 800
k 140 167 2 800
k 142 167 29 700
k 144 167 68 4100
k 145 167 7 3100
k 148 167 26 600
k 150 167 11 1100
k 153 167 10 2000
k 155 167 26 1900
k 156 167 3 2700
k 119 168 36 2300
k 128 168 4 500
k 130 168 1 1000
k 131 168 19 600
k 132 168 16 1000
k 135 168 3 900
k 136 168 7 800
k 137 168 31 600
k 138 168 2 2200
k 139 168 39 3300
k 140 168 1 800
k 142 168 507 700
k 143 168 1 3200
k 144 168 272 3800
k 145 168 7 2700
k 147 168 96 400
k 148 168 43 600
k 149 168 4 4200
k 150 168 123 700
k 151 168 4 400
k 152 168 28 300
k 153 168 319 2800
k 155 168 27 2000
k 156 168 88 2600
k 158 168 2 300
k 159 168 3 300
k 119 169 9 4000
k 120 169 3 1400
k 123 169 92 1200
k 124 169 45 1200
k 125 169 6 1000
k 126 169 5 1000
k 127 169 7 500
k 131 169 18 1300
k 134 169 1 1400
k 135 169 12 1600
k 136 169 41 1400
k 137 169 36 1300
k 140 169 1 700
k 141 169 1 300
k 142 169 92 300
k 144 169 16 4800
k 148 169 37 300
k 150 169 151 400
k 152 169 35 1100
k 153 169 59 3500
k 155 169 5 3700
k 156 169 13 4300
k 158 169 14 900
k 159 169 13 500
k 120 170 9 1700
k 123 170 34 1300
k 125 170 7 1200
k 126 170 3 1100
k 127 170 5 1100
k 132 170 2 1800
k 140 170 2 600
k 142 170 19 400
k 150 170 1 900
k 152 170 28 1200
k 153 170 2 3700
k 159 170 3 600
k 119 171 5 2500
k 120 171 3 1700
k 123 171 19 1200
k 124 171 43 1600
k 125 171 4 1000
k 126 171 4 1000
k 127 171 3 1000
k 134 171 1 1500
k 135 171 1 1600
k 137 171 1 1400
k 140 171 1 500
k 141 171 1 600
k 142 171 48 300
k 148 171 51 300
k 150 171 24 500
k 152 171 35 1100
k 153 171 22 3600
k 155 171 2 3800
k 156 171 6 4500
k 158 171 4 1000
k 159 171 16 600
k 119 172 7 3400
k 142 172 9 2800
k 144 172 3 3800
k 148 172 2 1100
k 150 172 4 1300
k 153 172 17 2300
k 155 172 2 3100
k 156 172 39 3800
k 119 173 11 3400
k 127 173 20 700
k 129 173 2 1400
k 139 173 3 3400
k 142 173 52 1100
k 145 173 2 4000
k 148 173 8 1100
k 150 173 69 1300
k 152 173 1 1000
k 153 173 102 1700
k 155 173 6 2600
k 156 173 32 3700
k 128 174 3 1500
k 130 174 2 1500
k 137 174 12 500
k 142 174 2 3700
k 144 174 1 3800
k 150 174 5 1400
k 157 174 1 1600
k 120 175 12 1200
k 123 175 9 1100
k 126 175 4 900
k 127 175 16 700
k 130 175 1 1700
k 137 175 2 1300
k 142 175 12 1400
k 146 175 2 1400
k 148 175 4 1400
k 150 175 4 1200
k 152 175 1 1000
k 127 176 7 700
k 128 176 12 1400
k 130 176 4 1400
k 139 176 2 3300
k 140 176 1 1200
k 142 176 96 1100
k 144 176 10 3800
k 146 176 1 1300
k 148 176 29 1100
k 150 176 272 1200
k 153 176 96 2200
k 155 176 32 2000
k 159 176 4 900
k 119 177 83 1500
k 124 177 3 1000
k 126 177 9 700
k 127 177 18 700
k 128 177 6 1500
k 129 177 1 1600
k 130 177 4 1700
k 137 177 4 700
k 138 177 11 2300
k 139 177 31 3400
k 141 177 3 1400
k 142 177 149 1400
k 144 177 114 3700
k 145 177 6 2200
k 146 177 5 1500
k 148 177 44 1200
k 149 177 1 3100
k 150 177 100 1200
k 152 177 6 1000
k 153 177 228 1600
k 155 177 104 1800
k 156 177 178 1800
k 159 177 3 1000
k 119 178 52 2800
k 120 178 9 500
k 123 178 3 400
k 126 178 10 600
k 127 178 50 700
k 129 178 2 1100
k 132 178 5 500
k 135 178 34 500
k 136 178 20 500
k 138 178 4 2200
k 139 178 47 3400
k 140 178 7 1000
k 142 178 173 900
k 144 178 100 3000
k 145 178 6 3000
k 146 178 2 1400
k 148 178 42 1100
k 149 178 5 4600
k 150 178 22 1200
k 152 178 10 1000
k 153 178 380 2600
k 155 178 96 2300
k 156 178 197 3100
k 120 179 1 2300
k 124 179 3 2000
k 136 179 2 1900
k 120 180 87 3200
k 121 180 8 3700
k 123 180 193 2200
k 124 180 10 3200
k 125 180 23 3300
k 126 180 191 2500
k 127 180 45 2600
k 128 180 8 4000
k 136 180 5 1600
k 137 180 103 1900
k 141 180 4 3600
k 142 180 15 3300
k 144 180 23 500
k 147 180 1 7000
k 149 180 5 400
k 150 180 48 3700
k 152 180 7 2800
k 153 180 38 500
k 157 180 2 3800
k 158 180 7 3500
k 159 180 4 3400
k 120 181 7 1500
k 122 181 16 1700
k 123 181 17 1300
k 124 181 10 1400
k 126 181 26 800
k 127 181 5 900
k 128 181 4 800
k 131 181 1 1500
k 136 181 2 1700
k 137 181 14 1200
k 138 181 3 3800
k 142 181 36 500
k 148 181 3 500
k 152 181 12 1200
k 153 181 1 3400
k 155 181 1 3100
k 156 181 3 4400
k 158 181 4 1200
k 159 181 2 800
k 120 182 4 1200
k 123 182 116 1200
k 124 182 12 1200
k 125 182 9 1000
k 126 182 20 700
k 127 182 5 800
k 128 182 6 600
k 129 182 6 700
k 131 182 27 1400
k 132 182 1 1600
k 135 182 6 1600
k 136 182 44 1600
k 137 182 7 1200
k 138 182 2 3800
k 140 182 5 400
k 142 182 39 300
k 144 182 5 4700
k 148 182 13 400
k 150 182 80 600
k 152 182 38 1100
k 153 182 25 3600
k 155 182 2 3500
k 156 182 5 4400
k 157 182 1 900
k 158 182 11 1100
k 159 182 12 700
k 119 183 16 4800
k 120 183 715 1300
k 121 183 95 900
k 122 183 6 2200
k 123 183 1739 900
k 124 183 403 1200
k 125 183 346 800
k 126 183 1202 700
k 127 183 1066 700
k 128 183 197 300
k 129 183 13 300
k 130 183 30 900
k 131 183 131 1100
k 132 183 255 1400
k 133 183 31 2900
k 134 183 6 1200
k 135 183 160 1000
k 136 183 506 1300
k 137 183 1147 1100
k 139 183 35 4500
k 140 183 24 300
k 141 183 118 300
k 144 183 2938 2100
k 145 183 18 3900
k 146 183 5 2500
k 147 183 32 1100
k 148 183 184 800
k 149 183 1 5000
k 150 183 866 300
k 151 183 75 1200
k 152 183 189 800
k 153 183 95 2500
k 155 183 110 3000
k 156 183 72 3000
k 158 183 49 600
k 159 183 66 900
k 120 184 4 4200
k 123 184 15 3200
k 124 184 4 4200
k 125 184 1 3600
k 126 184 16 3500
k 127 184 7 3300
k 137 184 9 3000
k 144 184 9 600
k 152 184 8 3800
k 153 184 6 1200
k 120 185 223 3300
k 121 185 34 3900
k 122 185 11 3800
k 123 185 857 2700
k 124 185 283 3700
k 125 185 208 3200
k 126 185 1219 3100
k 127 185 444 3100
k 128 185 41 4200
k 129 185 9 3700
k 130 185 37 4500
k 131 185 4 4300
k 132 185 10 3100
k 135 185 5 2500
k 136 185 35 2200
k 137 185 64 2500
k 139 185 52 500
k 140 185 17 3900
k 141 185 26 3500
k 142 185 2241 300
k 143 185 2 1600
k 145 185 270 300
k 146 185 24 4400
k 147 185 17 3600
k 148 185 24 3900
k 149 185 16 600
k 150 185 217 4100
k 152 185 158 3000
k 153 185 49 1400
k 157 185 5 4400
k 158 185 44 3400
k 159 185 157 3700
k 120 186 86 2900
k 121 186 6 3200
k 123 186 95 2600
k 124 186 35 2500
k 125 186 8 4200
k 126 186 54 2800
k 127 186 48 2800
k 128 186 2 3300
k 136 186 1 2400
k 137 186 38 2500
k 139 186 2 800
k 142 186 10 2800
k 144 186 276 300
k 148 186 1 3500
k 150 186 8 3600
k 152 186 6 3200
k 153 186 9 1400
k 159 186 2 3700
k 123 187 7 1300
k 127 187 4 700
k 131 187 2 1300
k 135 187 6 1400
k 136 187 2 1500
k 137 187 4 1300
k 144 187 12 3900
k 147 187 27 1000
k 150 187 59 1400
k 152 187 5 900
k 153 187 16 2700
k 155 187 3 3000
k 119 188 5 3200
k 123 188 2 1100
k 126 188 12 800
k 127 188 136 300
k 131 188 1 900
k 135 188 1 1000
k 136 188 4 1100
k 142 188 33 1000
k 144 188 30 4900
k 146 188 45 900
k 148 188 5 1000
k 152 188 78 500
k 153 188 49 3200
k 154 188 2 3200
k 155 188 6 2600
k 156 188 24 3500
k 158 188 7 800
k 159 188 21 1000
k 120 189 33 1300
k 121 189 7 900
k 123 189 29 800
k 124 189 17 1200
k 125 189 28 800
k 126 189 3 600
k 127 189 28 600
k 128 189 2 300
k 129 189 2 300
k 130 189 3 400
k 131 189 6 1100
k 135 189 12 1100
k 136 189 8 1100
k 137 189 39 1000
k 139 189 1 3700
k 141 189 1 300
k 142 189 165 300
k 144 189 24 4400
k 150 189 24 300
k 151 189 36 800
k 152 189 34 700
k 153 189 28 2600
k 154 189 2 2900
k 155 189 5 3400
k 156 189 5 4100
k 157 189 3 500
k 158 189 12 700
k 159 189 8 300
k 120 190 10 4100
k 121 190 1 3600
k 123 190 29 3100
k 124 190 9 4100
k 125 190 6 3500
k 126 190 31 3400
k 127 190 20 3700
k 128 190 1 4900
k 130 190 3 4500
k 137 190 9 2800
k 139 190 3 400
k 142 190 2 4700
k 144 190 20 600
k 150 190 11 4600
k 152 190 8 3700
k 153 190 71 1000
k 157 190 3 4300
k 159 190 3 4600
k 119 191 2 3600
k 120 191 3 1700
k 121 191 7 1100
k 123 191 31 1100
k 124 191 7 1300
k 125 191 5 1200
k 127 191 6 1000
k 128 191 13 500
k 130 191 12 600
k 134 191 28 1400
k 135 191 34 1300
k 136 191 89 1400
k 137 191 21 1200
k 138 191 3 3800
k 139 191 1 4400
k 140 191 1 500
k 141 191 5 600
k 142 191 169 300
k 144 191 53 4100
k 145 191 3 5000
k 146 191 3 1400
k 148 191 52 300
k 151 191 21 1000
k 152 191 90 900
k 153 191 35 3500
k 154 191 3 3700
k 155 191 14 3400
k 158 191 11 900
k 159 191 8 300
k 142 192 60 3600
k 157 192 9 1600
k 158 192 19 1000
k 159 192 39 1400
k 119 193 9 3200
k 127 193 27 400
k 128 193 5 800
k 129 193 1 1200
k 130 193 2 1300
k 135 193 16 600
k 136 193 5 700
k 137 193 10 1000
k 139 193 4 3700
k 142 193 77 1000
k 143 193 4 3700
k 144 193 188 3000
k 145 193 8 3500
k 146 193 1 500
k 147 193 102 600
k 148 193 32 1200
k 149 193 15 3900
k 150 193 49 1000
k 153 193 231 2500
k 155 193 7 2100
k 156 193 17 3500
k 157 193 9 1400
k 158 193 33 400
k 159 193 58 500
k 120 194 12 2900
k 121 194 111 2800
k 122 194 67 2200
k 123 194 823 1700
k 124 194 267 1700
k 125 194 250 2100
k 126 194 1817 2000
k 127 194 673 1800
k 128 194 109 3200
k 129 194 14 7000
k 130 194 15 7000
k 131 194 45 2600
k 132 194 148 1700
k 133 194 11 1700
k 135 194 69 1800
k 136 194 247 1600
k 137 194 376 2000
k 139 194 54 1100
k 140 194 18 3800
k 141 194 77 3200
k 142 194 250 2800
k 143 194 2 1400
k 144 194 11 1000
k 145 194 2 1500
k 146 194 22 7000
k 147 194 37 2900
k 148 194 34 2800
k 149 194 39 1200
k 150 194 369 2800
k 152 194 161 2700
k 158 194 41 2800
k 159 194 296 2500
k 120 195 320 2100
k 123 195 267 1800
k 120 196 49 2700
k 121 196 7 2300
k 122 196 2 3400
k 123 196 198 2200
k 124 196 14 2500
k 125 196 43 2000
k 126 196 95 1900
k 127 196 53 2800
k 128 196 7 2700
k 130 196 2 3800
k 131 196 2 3100
k 132 196 29 1900
k 135 196 36 2000
k 136 196 47 1800
k 137 196 35 2200
k 141 196 2 3300
k 142 196 33 3400
k 143 196 2 2400
k 145 196 2 2600
k 147 196 6 2400
k 148 196 2 3100
k 150 196 21 3400
k 152 196 14 3000
k 158 196 3 2100
k 159 196 15 3100
k 120 197 63 2100
k 121 197 6 2600
k 122 197 4 1900
k 123 197 109 1600
k 124 197 10 2600
k 125 197 139 2800
k 126 197 267 2000
k 127 197 114 1900
k 128 197 15 3200
k 129 197 6 3500
k 130 197 2 3600
k 135 197 1 1800
k 136 197 4 2200
k 137 197 2 1300
k 140 197 1 2800
k 141 197 21 2500
k 142 197 44 2500
k 146 197 19 2600
k 147 197 5 2900
k 148 197 7 2700
k 150 197 74 3100
k 152 197 68 1700
k 158 197 26 2800
k 159 197 24 3000
k 137 198 2 1500
k 142 198 5 2000
k 148 198 6 500
k 150 198 3 1100
k 153 198 2 3200
k 119 199 8 2800
k 124 199 3 1100
k 131 199 6 1000
k 132 199 4 1200
k 135 199 9 800
k 136 199 28 1000
k 140 199 9 800
k 141 199 6 1000
k 142 199 74 1200
k 144 199 20 4500
k 147 199 12 900
k 148 199 36 700
k 150 199 41 1100
k 151 199 7 700
k 152 199 20 300
k 153 199 36 3300
k 155 199 2 2900
k 156 199 3 2900
k 120 200 12 1000
k 123 200 10 1200
k 125 200 3 900
k 127 200 5 1100
k 128 200 7 900
k 130 200 3 600
k 131 200 4 900
k 135 200 10 1300
k 136 200 25 1300
k 140 200 4 600
k 141 200 13 300
k 142 200 181 300
k 144 200 22 4900
k 147 200 7 1100
k 148 200 35 300
k 150 200 218 300
k 151 200 7 1100
k 152 200 90 1200
k 153 200 35 3600
k 154 200 3 3400
k 155 200 3 2600
k 156 200 6 3800
c
c source target cost capacity resource_consumptions
a 0 4 0 5600 316
a 4 11 0 5600 353
a 11 8 0 5600 201
a 8 1 0 5600 227
a 1 2 0 5600 2
a 2 12 0 5600 201
a 12 3 0 5600 659
a 3 5 0 5600 404
a 5 6 0 5600 210
a 6 9 0 5600 78
a 9 7 0 5600 11
a 7 10 0 5600 282
a 10 0 0 5600 655
a 69 61 0 15600 460
a 61 62 0 15600 181
a 62 60 0 15600 90
a 60 59 0 15600 1305
a 59 72 0 15600 32
a 72 63 0 15600 1382
a 63 66 0 15600 224
a 66 71 0 15600 1244
a 71 67 0 15600 431
a 67 70 0 15600 353
a 70 65 0 15600 1612
a 65 64 0 15600 1
a 64 68 0 15600 375
a 68 69 0 15600 8
a 75 73 0 21600 616
a 73 74 0 21600 286
a 74 76 0 21600 2113
a 76 75 0 21600 2885
a 77 79 0 7200 309
a 79 80 0 7200 516
a 80 78 0 7200 766
a 78 77 0 7200 109
a 85 82 0 31200 315
a 82 87 0 31200 94
a 87 83 0 31200 339
a 83 84 0 31200 59
a 84 88 0 31200 1331
a 88 81 0 31200 1575
a 81 86 0 31200 2359
a 86 85 0 31200 2229
a 96 92 0 16800 1390
a 92 93 0 16800 409
a 93 90 0 16800 184
a 90 91 0 16800 123
a 91 89 0 16800 109
a 89 95 0 16800 1769
a 95 94 0 16800 2
a 94 96 0 16800 115
a 101 97 0 19200 440
a 97 99 0 19200 348
a 99 104 0 19200 1495
a 104 103 0 19200 114
a 103 98 0 19200 1471
a 98 102 0 19200 406
a 102 100 0 19200 516
a 100 101 0 19200 10
a 109 107 0 1800 457
a 107 108 0 1800 301
a 108 107 0 1800 301
a 107 106 0 1800 316
a 106 105 0 1800 90
a 105 110 0 1800 437
a 110 109 0 1800 197
a 112 113 0 900 264
a 113 111 0 900 275
a 111 114 0 900 236
a 114 112 0 900 225
a 118 117 0 4800 428
a 117 116 0 4800 64
a 116 115 0 4800 421
a 115 118 0 4800 87
a 14 13 0 3200 330
a 13 16 0 3200 846
a 16 15 0 3200 267
a 15 17 0 3200 304
a 17 14 0 3200 553
a 21 19 0 8000 2181
a 19 18 0 8000 276
a 18 20 0 8000 164
a 20 24 0 8000 1646
a 24 23 0 8000 820
a 23 22 0 8000 279
a 22 21 0 8000 934
a 26 27 0 1600 9
a 27 25 0 1600 253
a 25 28 0 1600 95
a 28 26 0 1600 280
a 38 37 0 6000 9
a 37 32 0 6000 421
a 32 31 0 6000 320
a 31 36 0 6000 141
a 36 29 0 6000 205
a 29 33 0 6000 300
a 33 35 0 6000 36
a 35 34 0 6000 101
a 34 30 0 6000 224
a 30 39 0 6000 170
a 39 38 0 6000 473
a 40 45 0 4800 298
a 45 44 0 4800 92
a 44 46 0 4800 93
a 46 41 0 4800 128
a 41 43 0 4800 289
a 43 47 0 4800 381
a 47 42 0 4800 383
a 42 40 0 4800 336
a 49 55 0 2700 118
a 55 52 0 2700 439
a 52 48 0 2700 605
a 48 50 0 2700 861
a 50 54 0 2700 459
a 54 51 0 2700 270
a 51 53 0 2700 11
a 53 56 0 2700 222
a 56 49 0 2700 315
a 58 57 0 800 200
a 57 58 0 800 200
a 40 60 74 44060 300
a 40 77 74 44060 300
a 40 89 74 44060 300
a 60 40 74 44060 300
a 60 77 74 44060 300
a 60 89 74 44060 300
a 77 40 74 44060 300
a 77 60 74 44060 300
a 77 89 74 44060 300
a 89 40 74 44060 300
a 89 60 74 44060 300
a 89 77 74 44060 300
a 18 30 62 44060 300
a 18 48 62 44060 300
a 18 73 62 44060 300
a 18 90 62 44060 300
a 30 18 62 44060 300
a 30 48 62 44060 300
a 30 73 62 44060 300
a 30 90 62 44060 300
a 48 18 62 44060 300
a 48 30 62 44060 300
a 48 73 62 44060 300
a 48 90 62 44060 300
a 73 18 62 44060 300
a 73 30 62 44060 300
a 73 48 62 44060 300
a 73 90 62 44060 300
a 90 18 62 44060 300
a 90 30 62 44060 300
a 90 48 62 44060 300
a 90 73 62 44060 300
a 31 41 25 44060 300
a 31 62 25 44060 300
a 31 78 25 44060 300
a 31 81 25 44060 300
a 31 91 25 44060 300
a 41 31 25 44060 300
a 41 62 25 44060 300
a 41 78 25 44060 300
a 41 81 25 44060 300
a 41 91 25 44060 300
a 62 31 25 44060 300
a 62 41 25 44060 300
a 62 78 25 44060 300
a 62 81 25 44060 300
a 62 91 25 44060 300
a 78 31 25 44060 300
a 78 41 25 44060 300
a 78 62 25 44060 300
a 78 81 25 44060 300
a 78 91 25 44060 300
a 81 31 25 44060 300
a 81 41 25 44060 300
a 81 62 25 44060 300
a 81 78 25 44060 300
a 81 91 25 44060 300
a 91 31 25 44060 300
a 91 41 25 44060 300
a 91 62 25 44060 300
a 91 78 25 44060 300
a 91 81 25 44060 300
a 0 63 57 44060 300
a 0 79 57 44060 300
a 63 0 57 44060 300
a 63 79 57 44060 300
a 79 0 57 44060 300
a 79 63 57 44060 300
a 1 32 78 44060 300
a 1 42 78 44060 300
a 1 49 78 44060 300
a 1 57 78 44060 300
a 1 64 78 44060 300
a 1 115 78 44060 300
a 32 1 78 44060 300
a 32 42 78 44060 300
a 32 49 78 44060 300
a 32 57 78 44060 300
a 32 64 78 44060 300
a 32 115 78 44060 300
a 42 1 78 44060 300
a 42 32 78 44060 300
a 42 49 78 44060 300
a 42 57 78 44060 300
a 42 64 78 44060 300
a 42 115 78 44060 300
a 49 1 78 44060 300
a 49 32 78 44060 300
a 49 42 78 44060 300
a 49 57 78 44060 300
a 49 64 78 44060 300
a 49 115 78 44060 300
a 57 1 78 44060 300
a 57 32 78 44060 300
a 57 42 78 44060 300
a 57 49 78 44060 300
a 57 64 78 44060 300
a 57 115 78 44060 300
a 64 1 78 44060 300
a 64 32 78 44060 300
a 64 42 78 44060 300
a 64 49 78 44060 300
a 64 57 78 44060 300
a 64 115 78 44060 300
a 115 1 78 44060 300
a 115 32 78 44060 300
a 115 42 78 44060 300
a 115 49 78 44060 300
a 115 57 78 44060 300
a 115 64 78 44060 300
a 2 19 93 44060 300
a 2 43 93 44060 300
a 2 65 93 44060 300
a 2 82 93 44060 300
a 2 97 93 44060 300
a 19 2 93 44060 300
a 19 43 93 44060 300
a 19 65 93 44060 300
a 19 82 93 44060 300
a 19 97 93 44060 300
a 43 2 93 44060 300
a 43 19 93 44060 300
a 43 65 93 44060 300
a 43 82 93 44060 300
a 43 97 93 44060 300
a 65 2 93 44060 300
a 65 19 93 44060 300
a 65 43 93 44060 300
a 65 82 93 44060 300
a 65 97 93 44060 300
a 82 2 93 44060 300
a 82 19 93 44060 300
a 82 43 93 44060 300
a 82 65 93 44060 300
a 82 97 93 44060 300
a 97 2 93 44060 300
a 97 19 93 44060 300
a 97 43 93 44060 300
a 97 65 93 44060 300
a 97 82 93 44060 300
a 50 105 62 44060 300
a 105 50 62 44060 300
a 34 44 63 44060 300
a 44 34 63 44060 300
a 27 35 68 44060 300
a 27 45 68 44060 300
a 27 74 68 44060 300
a 27 84 68 44060 300
a 27 92 68 44060 300
a 27 98 68 44060 300
a 35 27 68 44060 300
a 35 45 68 44060 300
a 35 74 68 44060 300
a 35 84 68 44060 300
a 35 92 68 44060 300
a 35 98 68 44060 300
a 45 27 68 44060 300
a 45 35 68 44060 300
a 45 74 68 44060 300
a 45 84 68 44060 300
a 45 92 68 44060 300
a 45 98 68 44060 300
a 74 27 68 44060 300
a 74 35 68 44060 300
a 74 45 68 44060 300
a 74 84 68 44060 300
a 74 92 68 44060 300
a 74 98 68 44060 300
a 84 27 68 44060 300
a 84 35 68 44060 300
a 84 45 68 44060 300
a 84 74 68 44060 300
a 84 92 68 44060 300
a 84 98 68 44060 300
a 92 27 68 44060 300
a 92 35 68 44060 300
a 92 45 68 44060 300
a 92 74 68 44060 300
a 92 84 68 44060 300
