c fixed charge multi commodity flow
c
c problem vertices edges commodities
p fcmcf 20 220 200
c
c origin destination demand
k 16 13 60
k 12 6 38
k 13 15 60
k 3 19 31
k 10 3 82
k 9 5 48
k 0 11 11
k 18 15 98
k 12 2 41
k 18 8 29
k 3 13 54
k 6 0 67
k 19 11 87
k 8 10 61
k 11 15 87
k 10 15 33
k 0 19 92
k 18 5 46
k 2 6 78
k 11 19 78
k 2 7 81
k 7 17 50
k 8 4 63
k 0 13 96
k 4 15 66
k 1 12 59
k 6 2 38
k 10 7 72
k 14 9 80
k 14 8 32
k 4 16 58
k 7 19 81
k 14 19 66
k 6 3 62
k 0 16 73
k 4 2 37
k 4 10 93
k 14 13 97
k 11 12 34
k 4 9 11
k 9 15 39
k 9 18 87
k 3 18 35
k 0 12 13
k 17 19 14
k 13 11 77
k 7 0 38
k 15 18 29
k 19 9 71
k 11 9 67
k 18 3 74
k 18 17 60
k 10 16 78
k 12 9 47
k 10 9 31
k 11 10 10
k 7 8 24
k 12 5 46
k 19 17 76
k 8 18 80
k 0 1 19
k 18 7 14
k 3 17 66
k 14 1 92
k 10 5 15
k 11 0 80
k 17 16 97
k 14 11 28
k 3 4 51
k 5 6 26
k 0 10 12
k 18 1 18
c
c source target cost capacity fixed
a 0 1 100 10631 10936
a 0 15 38 289 10280
a 0 10 33 477 7983
a 0 18 60 168 7655
a 0 16 11 357 7764
a 0 13 12 341 8421
a 0 6 84 268 1859
a 0 14 14 399 6343
a 0 19 75 467 5140
a 0 4 71 58 10061
a 0 12 55 346 3500
a 0 11 37 504 2625
a 1 2 100 10631 10936
a 1 8 13 514 9186
a 1 10 59 472 4156
a 1 17 96 221 9295
a 1 16 45 415 10608
a 1 11 45 63 5140
a 1 15 18 257 4375
a 1 9 96 325 8639
a 1 7 70 126 6234
a 1 6 23 200 10061
a 2 3 100 10631 10936
a 2 0 31 268 3609
a 2 6 59 352 4265
a 2 14 18 69 7327
a 2 11 56 425 5140
a 2 16 25 74 2188
a 2 19 23 415 3172
a 2 1 12 79 8093
a 2 4 17 278 4812
a 2 8 67 263 4156
a 2 9 72 367 4484
a 2 10 44 116 7546
a 2 12 72 325 1531
a 2 7 10 121 5796
a 3 4 100 10631 10936
a 3 14 45 263 7874
a 3 13 39 472 4375
a 3 2 13 409 8421
a 3 18 42 404 5359
a 3 11 44 320 6015
a 3 17 72 100 7655
a 3 1 43 399 10498
a 3 9 57 388 7327
a 3 15 75 111 2188
a 3 0 89 137 4921
a 3 10 71 189 8639
a 4 5 100 10631 10936
a 4 0 33 399 9623
a 4 1 72 200 7764
a 4 7 10 420 4156
a 4 10 58 294 10280
a 4 6 79 325 9295
a 4 8 75 394 3718
a 4 14 26 420 7218
a 5 6 100 10631 10936
a 5 7 81 200 4812
a 5 17 42 168 6562
a 5 14 18 247 9733
a 5 16 79 137 10389
a 5 2 55 263 2406
a 5 12 31 514 3281
a 5 13 73 289 9733
a 6 7 100 10631 10936
a 6 12 34 226 8530
a 6 15 47 519 3172
a 6 10 80 142 6562
a 6 11 98 58 4265
a 6 17 86 441 6343
a 6 4 29 152 10826
a 6 18 36 84 4484
a 6 2 88 100 10061
a 6 5 34 388 4265
a 6 16 24 242 1203
a 6 14 59 79 8530
a 7 8 100 10631 10936
a 7 14 56 252 8311
a 7 1 69 168 9077
a 7 19 58 415 3609
a 7 15 37 415 4265
a 7 3 19 163 9405
a 7 2 82 163 10608
a 7 10 64 200 2516
a 8 9 100 10631 10936
a 8 5 64 179 3500
a 8 15 62 425 9952
a 8 19 79 158 8967
a 8 18 26 331 7764
a 8 12 29 142 5687
a 8 7 88 425 1094
a 8 1 74 388 10061
a 8 3 91 84 5577
a 8 6 64 435 9952
a 8 4 88 84 2078
a 8 10 16 247 3172
a 8 2 80 168 5905
a 8 13 99 409 2953
a 9 10 100 10631 10936
a 9 3 32 69 4375
a 9 0 35 315 7436
a 9 16 37 142 7655
a 9 15 25 310 8858
a 9 5 36 472 4156
a 9 12 10 53 5905
a 9 14 59 378 6999
a 9 18 88 283 3062
a 9 4 24 483 10389
a 10 11 100 10631 10936
a 10 1 91 451 6890
a 10 8 70 467 2188
a 10 0 82 53 2516
a 10 7 14 283 5687
a 10 12 57 325 6562
a 10 14 61 273 1313
a 10 13 79 252 5249
a 10 6 76 289 4593
a 10 19 15 430 5687
a 11 12 100 10631 10936
a 11 8 60 236 3062
a 11 14 19 310 5796
a 11 9 10 263 2406
a 11 15 41 294 10061
a 11 16 41 210 8639
a 11 6 35 383 2516
a 11 18 58 477 4265
a 11 19 16 362 7874
a 11 1 52 69 5796
a 11 13 88 320 5796
a 12 13 100 10631 10936
a 12 16 56 132 5359
a 12 8 18 100 5577
a 12 4 45 278 4484
a 12 19 29 509 2625
a 12 5 49 100 7983
a 12 15 87 126 3062
a 12 2 26 63 1094
a 12 11 72 367 5031
a 13 14 100 10631 10936
a 13 2 93 304 2625
a 13 19 49 378 7655
a 13 6 90 158 3172
a 13 1 81 152 8967
a 13 8 26 325 5140
a 13 16 83 415 6015
a 13 10 99 404 4593
a 13 17 63 462 6343
a 13 0 25 121 6671
a 13 3 55 404 2844
a 13 15 33 362 6671
a 13 4 77 456 5796
a 13 5 12 388 1531
a 14 15 100 10631 10936
a 14 2 64 126 1641
a 14 9 13 152 7764
a 14 10 97 163 7218
a 14 8 72 425 4703
a 14 19 72 504 4265
a 14 1 72 425 9733
a 14 16 10 132 7546
a 14 6 90 184 6124
a 14 18 72 268 2953
a 15 16 100 10631 10936
a 15 14 39 420 7436
a 15 7 30 373 4812
a 15 18 42 105 5687
a 15 0 18 189 7764
a 15 8 64 210 2953
a 15 2 34 367 3718
a 15 9 43 467 9842
a 15 1 29 477 3172
a 15 5 79 132 1859
a 16 17 100 10631 10936
a 16 8 84 498 4484
a 16 9 78 132 6015
a 16 2 33 420 5140
a 16 11 78 205 9733
a 16 14 72 152 5249
a 16 12 30 210 6124
a 16 6 40 221 1750
a 16 1 54 105 2297
a 16 15 80 362 7655
a 16 0 28 194 4703
a 17 18 100 10631 10936
a 17 8 42 278 3828
a 17 13 86 493 7436
a 17 12 35 409 8421
a 17 15 26 226 7655
a 17 16 45 58 10498
a 17 6 75 325 7764
a 17 11 27 242 6124
a 17 2 41 163 5140
a 17 7 44 315 1750
a 17 19 46 63 1969
a 17 14 81 477 1531
a 17 0 21 173 5031
a 17 9 88 420 4265
a 18 19 100 10631 10936
a 18 8 83 173 2734
a 18 11 96 74 4047
a 18 14 89 137 7218
a 18 3 94 415 5687
a 18 0 76 210 2953
a 18 16 55 111 8639
a 18 15 34 325 6452
a 18 2 71 132 1750
a 18 17 51 320 5359
a 18 5 54 415 3718
a 19 0 100 10631 10936
a 19 18 97 221 5249
a 19 11 48 242 7983
a 19 4 41 331 6452
a 19 3 73 221 4593
a 19 17 70 441 3281
a 19 12 37 179 2297
a 19 13 77 415 3609
a 19 10 98 132 6234
a 19 6 52 310 4812
a 19 7 79 268 1531
a 19 2 52 111 5905
