c fixed charge multi commodity flow
c
c problem vertices edges commodities
p fcmcf 30 520 400
c
c origin destination demand
a 5 26 7 354 1133
a 5 17 8 417 433
a 5 19 9 204 790
a 5 4 1 197 194
a 5 22 6 313 731
a 5 1 5 553 671
a 5 18 4 362 209
a 5 28 2 255 1401
a 5 0 3 568 1282
a 5 20 5 222 1148
a 5 2 4 661 1058
a 5 8 1 562 805
a 5 6 3 255 1014
a 6 4 5 289 462
a 6 1 5 464 1461
a 6 5 1 382 1148
a 6 15 8 402 403
a 6 3 8 365 984
a 6 28 2 720 448
a 6 2 2 474 239
a 6 21 6 316 954
a 6 22 2 458 731
a 6 7 5 153 522
a 6 27 9 727 209
a 6 10 9 573 552
a 6 20 7 226 403
a 6 14 3 528 492
a 6 18 1 625 269
a 6 23 3 722 1133
a 6 13 5 349 448
a 6 24 8 156 343
a 6 29 5 395 984
a 6 25 2 323 239
a 7 10 4 234 1163
a 7 12 5 675 820
a 7 22 4 484 343
a 7 4 1 549 1342
a 7 20 6 220 671
a 7 16 6 379 1297
a 7 0 8 393 164
a 7 11 6 418 1342
a 7 14 2 382 865
a 7 1 5 609 418
a 7 21 6 402 507
a 7 26 8 335 895
a 7 19 8 666 641
a 7 2 4 324 284
a 8 2 9 641 835
a 8 25 9 720 1103
a 8 18 7 368 194
a 8 9 2 433 1178
a 8 16 7 175 388
a 8 10 4 484 358
a 8 5 3 572 775
a 8 13 1 710 1267
a 8 11 6 556 448
a 8 14 9 436 1058
a 8 12 3 409 775
a 8 29 5 340 209
a 8 6 9 461 597
a 8 22 2 250 686
a 8 19 3 601 611
a 9 7 2 509 299
a 9 20 5 713 1401
a 9 19 4 610 1446
a 9 26 1 471 865
a 9 29 9 292 835
a 9 4 7 203 597
a 9 23 5 207 462
a 9 17 8 251 299
a 9 27 4 157 954
a 9 10 5 418 284
a 9 24 8 553 239
a 9 21 5 648 224
a 9 2 8 266 597
a 9 15 8 310 1193
a 9 11 9 190 954
a 10 12 2 298 1282
a 10 2 9 528 313
a 10 1 4 301 462
a 10 11 5 714 239
a 10 6 7 250 1237
a 10 4 4 355 924
a 10 7 2 308 656
a 10 0 9 581 760
a 10 25 3 510 150
a 10 13 1 584 984
a 10 27 3 631 1386
a 10 20 5 506 522
a 10 17 5 483 1267
a 10 19 9 273 239
a 10 21 9 620 1178
a 10 28 2 254 358
a 10 16 8 698 701
a 10 9 7 631 1252
a 10 8 7 283 1312
a 10 23 4 704 313
a 11 3 4 453 433
a 11 25 2 379 984
a 11 4 2 402 1044
a 11 6 2 556 269
a 11 14 9 467 835
a 11 9 6 377 969
a 11 20 6 420 1118
a 11 0 2 475 969
a 11 15 3 154 1193
a 11 10 5 566 284
a 11 1 4 651 924
a 11 2 2 192 954
a 11 18 3 289 403
a 11 28 7 714 895
a 11 22 2 159 269
a 11 5 4 603 567
a 11 21 8 527 1058
a 11 13 9 651 239
a 11 26 4 439 671
a 11 16 9 615 671
a 12 26 5 607 746
a 12 1 4 390 492
a 12 4 5 367 1207
a 12 13 2 695 1446
a 12 22 2 292 552
a 12 6 3 447 1133
a 12 9 4 226 164
a 12 15 3 417 299
a 12 14 4 537 954
a 12 5 9 370 716
a 12 24 2 449 790
a 12 17 9 549 1342
a 12 10 6 704 760
a 13 10 7 307 358
a 13 4 3 191 254
a 13 12 7 481 1386
a 13 0 7 289 1073
a 13 2 4 600 835
a 13 27 1 225 209
a 13 15 4 204 909
a 13 24 8 433 924
a 13 25 2 162 1103
a 13 9 6 286 299
a 13 26 1 513 1461
a 13 28 3 420 1371
a 13 14 7 149 1312
a 13 21 8 179 1356
a 13 8 4 289 1222
a 13 7 5 229 686
a 13 20 8 639 1237
a 13 6 9 433 984
a 13 3 1 502 164
a 13 11 5 412 746
a 14 22 5 276 656
a 14 26 3 595 1312
a 14 24 4 280 820
a 14 0 5 239 1118
a 14 21 5 474 1058
a 14 8 7 509 582
a 14 3 9 610 1416
a 14 25 3 326 939
a 14 18 9 355 477
a 14 20 7 336 254
a 14 19 7 689 448
a 14 10 8 338 507
a 14 12 9 462 954
a 14 23 3 658 731
a 14 16 1 683 224
a 14 27 6 579 448
a 14 4 2 544 850
a 14 6 4 379 597
a 14 1 9 417 507
a 14 9 4 480 567
a 14 5 7 534 373
a 14 28 1 720 1073
a 15 23 9 336 313
a 15 25 1 519 1133
a 15 29 5 637 1163
a 15 27 8 428 522
a 15 26 4 343 1029
a 15 2 5 635 1014
a 15 10 8 338 239
a 15 24 9 286 1014
a 15 3 1 676 1431
a 15 8 6 701 1282
a 15 19 1 612 462
a 15 18 4 258 1073
a 15 9 3 458 313
a 15 7 4 387 1476
a 15 14 7 716 522
a 15 16 6 635 552
a 16 26 6 673 1252
a 16 18 1 172 716
a 16 14 5 423 775
a 16 23 1 266 1044
a 16 13 8 588 1222
a 16 3 5 351 611
a 16 9 2 505 820
a 16 8 8 349 254
a 16 6 8 673 239
a 16 10 9 518 820
a 17 9 6 575 224
a 17 16 9 184 984
a 17 15 9 232 1476
a 17 25 4 354 522
a 17 27 6 474 895
a 17 28 3 299 433
a 17 8 1 198 775
a 17 4 4 332 1163
a 17 11 5 494 567
a 17 10 7 503 909
a 17 0 1 191 984
a 17 19 1 534 1103
a 17 18 7 695 775
a 17 23 4 207 895
a 18 3 1 264 522
a 18 8 3 606 850
a 18 21 5 510 209
a 18 14 2 450 746
a 18 5 4 697 999
a 18 17 3 147 775
a 18 2 4 660 1103
a 18 25 5 483 969
a 18 20 6 194 1193
a 18 10 7 566 462
a 18 27 1 175 1178
a 18 19 7 493 671
a 18 26 3 626 343
a 18 0 5 447 1088
a 18 16 6 206 537
a 18 28 8 704 343
a 18 22 2 445 1029
a 18 24 8 415 1327
a 19 12 7 241 850
a 19 21 2 194 1118
a 19 17 5 512 760
a 19 3 3 286 1371
a 19 10 6 582 1446
a 19 9 1 414 462
a 19 11 2 670 492
a 19 24 2 314 1431
a 19 18 2 727 284
a 19 23 5 483 880
a 19 25 5 269 1118
a 19 5 7 670 731
a 19 26 7 222 746
a 19 20 6 673 313
a 19 29 7 163 179
a 19 6 3 204 299
a 19 28 6 623 1029
a 20 13 9 719 1148
a 20 1 9 282 537
a 20 29 8 619 1356
a 20 9 8 437 626
a 20 11 7 497 299
a 20 19 2 616 1327
a 20 24 8 678 1073
a 20 8 2 553 1401
a 20 27 6 307 686
a 20 23 6 267 1297
a 20 0 8 393 597
a 20 15 1 697 507
a 20 4 8 670 984
a 20 22 5 585 1044
a 21 22 9 685 716
a 21 2 2 609 433
a 21 0 3 255 1014
a 21 13 4 234 1073
a 21 27 9 464 1148
a 21 29 5 540 880
a 21 9 5 244 1118
a 21 14 4 724 1386
a 21 18 4 483 1222
a 21 23 4 595 284
a 21 12 1 390 1133
a 21 17 3 417 209
a 21 6 3 452 254
a 21 15 7 436 835
a 21 3 1 528 224
a 21 5 9 383 984
a 21 24 5 519 1014
a 21 20 4 562 999
a 21 1 6 467 701
a 21 26 1 642 746
a 22 10 5 678 1163
a 22 25 4 332 850
a 22 15 4 622 1118
a 22 11 6 569 1103
a 22 29 8 556 1356
a 22 21 3 273 1029
a 22 17 7 689 1252
a 22 8 8 647 999
a 22 1 1 527 909
a 22 3 5 228 164
a 22 2 1 292 939
a 22 18 7 335 224
a 22 26 3 702 1148
a 22 6 2 442 1327
a 22 9 1 600 850
a 22 20 1 537 1327
a 23 15 3 730 1476
a 23 13 6 175 820
a 23 25 2 376 1118
a 23 27 5 239 939
a 23 19 6 663 209
a 23 5 1 722 552
a 23 21 6 302 775
a 23 12 7 660 1461
a 23 11 3 442 343
a 23 8 3 389 299
a 23 24 4 257 1029
a 23 18 9 424 1237
a 23 7 4 258 746
a 23 22 4 698 1058
a 23 0 1 173 1356
a 23 16 5 301 1461
a 23 14 7 415 686
a 24 14 4 165 209
a 24 6 7 348 507
a 24 10 5 522 1133
a 24 27 4 527 1371
a 24 3 8 194 1386
a 24 5 3 669 582
a 24 12 4 179 164
a 24 22 4 447 194
a 24 8 7 512 1133
a 24 28 4 332 1282
a 24 15 8 203 194
a 24 23 2 496 522
a 24 0 8 241 254
a 24 29 6 719 254
a 24 26 4 587 1476
a 24 9 2 291 686
a 24 16 2 228 343
a 24 7 1 367 269
a 24 18 1 587 1207
a 24 25 3 537 954
a 24 13 8 182 716
a 24 2 6 638 954
a 25 6 3 566 284
a 25 11 6 720 716
a 25 28 1 319 179
a 25 17 6 185 448
a 25 1 9 433 1193
a 25 23 6 411 567
a 25 15 8 619 1193
a 25 16 5 692 299
a 25 3 3 565 1014
a 25 0 7 238 820
a 25 24 3 436 552
a 25 5 2 601 522
a 25 21 6 499 969
a 25 20 4 506 939
a 25 27 8 730 1312
a 25 26 2 661 1178
a 25 10 7 212 1356
a 25 2 2 673 1327
a 26 21 1 700 954
a 26 2 7 510 909
a 26 24 6 417 224
a 26 1 3 382 939
a 26 15 8 415 179
a 26 12 5 638 1297
a 26 14 1 661 731
a 26 25 7 238 880
a 26 29 4 286 1342
a 26 18 6 508 239
a 26 11 2 173 790
a 26 13 9 714 1356
a 26 6 7 540 701
a 26 9 4 275 656
a 26 4 2 481 1446
a 26 10 2 667 552
a 26 5 8 275 507
a 26 7 1 431 716
a 26 22 6 377 343
a 26 19 3 537 731
a 26 23 9 610 1237
a 26 27 4 474 552
a 27 23 7 213 716
a 27 25 7 546 760
a 27 18 8 228 1431
a 27 21 7 537 1088
a 27 4 3 714 1267
a 27 11 7 571 1476
a 27 16 5 634 1476
a 27 26 8 424 1014
a 27 13 2 311 388
a 27 12 8 490 1401
a 27 8 3 333 671
a 27 3 6 600 418
a 27 2 3 468 150
a 27 1 4 154 746
a 27 6 2 528 850
a 27 5 7 219 746
a 27 29 2 280 686
a 27 20 9 568 671
a 27 17 6 423 895
a 27 24 4 629 760
a 27 0 4 288 477
a 28 23 2 434 1282
a 28 20 4 223 805
a 28 6 5 239 492
a 28 7 8 705 731
a 28 9 9 311 731
a 28 26 3 229 954
a 28 18 6 383 611
a 28 27 7 267 969
a 28 14 3 549 924
a 28 10 8 150 194
a 28 8 8 565 1282
a 28 0 8 260 567
a 28 24 5 425 701
a 28 13 8 534 537
a 29 12 5 395 1148
a 29 19 7 188 1148
a 29 8 6 440 150
a 29 24 7 475 299
a 29 4 1 241 1133
a 29 23 2 280 1461
a 29 6 4 176 1461
a 29 18 3 642 820
a 29 26 2 192 1297
a 29 10 8 541 224
a 29 11 2 187 1416
a 29 27 8 324 895
a 29 0 2 338 179
a 29 22 7 187 954
a 29 20 4 453 1193
a 29 2 2 231 388
