c fixed charge multi commodity flow
c
c problem vertices edges commodities
p fcmcf 20 315 200
c
c origin destination demand
a 2 7 10 169 5702
a 2 5 93 272 2260
a 2 13 16 213 8930
a 2 17 34 440 3120
a 3 4 100 10631 10758
a 3 14 45 367 7746
a 3 13 39 660 4304
a 3 2 13 572 8284
a 3 18 42 565 5272
a 3 11 44 448 5917
a 3 17 72 140 7531
a 3 1 43 558 10328
a 3 9 57 543 7208
a 3 15 75 154 2152
a 3 0 89 191 4842
a 3 10 71 264 8499
a 3 6 48 176 2260
a 3 7 37 360 6133
a 3 19 27 338 5702
a 3 16 75 492 6025
a 4 5 100 10631 10758
a 4 0 33 558 9468
a 4 1 72 279 7639
a 4 7 10 587 4089
a 4 10 58 411 10113
a 4 6 79 455 9145
a 4 8 75 550 3658
a 4 14 26 587 7101
a 4 18 94 88 7531
a 4 17 58 103 5164
a 4 12 48 389 5702
a 4 2 41 110 6563
a 4 11 56 697 4842
a 4 9 83 565 8177
a 5 6 100 10631 10758
a 5 7 81 279 4734
a 5 17 42 235 6455
a 5 14 18 345 9575
a 5 16 79 191 10221
a 5 2 55 367 2367
a 5 12 31 719 3228
a 5 13 73 404 9575
a 5 3 66 235 1937
a 5 11 41 543 7208
a 5 8 13 572 2798
a 5 18 95 140 1507
a 5 10 15 360 10543
a 6 7 100 10631 10758
a 6 12 34 316 8392
a 6 15 47 726 3120
a 6 10 80 198 6455
a 6 11 98 81 4196
a 6 17 86 616 6240
a 6 4 29 213 10651
a 6 18 36 118 4411
a 6 2 88 140 9898
a 6 5 34 543 4196
a 6 16 24 338 1184
a 6 14 59 110 8392
a 6 3 28 624 1399
a 6 19 73 404 2690
a 7 8 100 10631 10758
a 7 14 56 352 8177
a 7 1 69 235 8930
a 7 19 58 580 3551
a 7 15 37 580 4196
a 7 3 19 228 9252
a 7 2 82 228 10436
a 7 10 64 279 2475
a 7 5 86 294 5487
a 7 9 97 697 1184
a 7 17 55 132 4842
a 7 11 53 118 6348
a 7 6 21 103 2582
a 7 0 55 624 3981
a 8 9 100 10631 10758
a 8 5 64 250 3443
a 8 15 62 594 9790
a 8 19 79 220 8822
a 8 18 26 462 7639
a 8 12 29 198 5595
a 8 7 88 594 1076
a 8 1 74 543 9898
a 8 3 91 118 5487
a 8 6 64 609 9790
a 8 4 88 118 2045
a 8 10 16 345 3120
a 8 2 80 235 5810
a 8 13 99 572 2905
a 8 11 72 704 3013
a 8 14 70 198 6778
a 8 17 63 565 7639
a 9 10 100 10631 10758
a 9 3 32 96 4304
a 9 0 35 440 7316
a 9 16 37 198 7531
a 9 15 25 433 8714
a 9 5 36 660 4089
a 9 12 10 74 5810
a 9 14 59 528 6886
a 9 18 88 396 3013
a 9 4 24 675 10221
a 9 11 38 374 8177
a 9 7 24 433 3766
a 9 2 58 88 6133
a 9 17 19 690 9898
a 9 19 25 499 8822
a 10 11 100 10631 10758
a 10 1 91 631 6778
a 10 8 70 653 2152
a 10 0 82 74 2475
a 10 7 14 396 5595
a 10 12 57 455 6455
a 10 14 61 382 1291
a 10 13 79 352 5164
a 10 6 76 404 4519
a 10 19 15 602 5595
a 10 5 78 653 9575
a 10 4 47 712 9468
a 10 9 70 565 7208
a 10 17 59 690 7639
a 10 16 88 712 5487
a 10 15 65 272 2045
a 10 2 79 206 5379
a 11 12 100 10631 10758
a 11 8 60 330 3013
a 11 14 19 433 5702
a 11 9 10 367 2367
a 11 15 41 411 9898
a 11 16 41 294 8499
a 11 6 35 536 2475
a 11 18 58 668 4196
a 11 19 16 506 7746
a 11 1 52 96 5702
a 11 13 88 448 5702
a 11 5 58 162 2690
a 11 17 66 228 3551
a 12 13 100 10631 10758
a 12 16 56 184 5272
a 12 8 18 140 5487
a 12 4 45 389 4411
a 12 19 29 712 2582
a 12 5 49 140 7854
a 12 15 87 176 3013
a 12 2 26 88 1076
a 12 11 72 514 4949
a 12 17 90 411 8499
a 12 1 65 264 10328
a 12 10 24 616 8607
a 12 6 45 411 9468
a 12 18 33 624 2045
a 12 9 30 616 3766
a 12 3 33 162 5810
a 12 14 66 448 6240
a 13 14 100 10631 10758
a 13 2 93 426 2582
a 13 19 49 528 7531
a 13 6 90 220 3120
a 13 1 81 213 8822
a 13 8 26 455 5057
a 13 16 83 580 5917
a 13 10 99 565 4519
a 13 17 63 646 6240
a 13 0 25 169 6563
a 13 3 55 565 2798
a 13 15 33 506 6563
a 13 4 77 638 5702
a 13 5 12 543 1507
a 13 18 10 499 10436
a 13 12 97 206 3981
a 13 9 53 389 3013
a 13 7 50 704 10651
a 14 15 100 10631 10758
a 14 2 64 176 1614
a 14 9 13 213 7639
a 14 10 97 228 7101
a 14 8 72 594 4626
a 14 19 72 704 4196
a 14 1 72 594 9575
a 14 16 10 184 7424
a 14 6 90 257 6025
a 14 18 72 374 2905
a 14 4 25 88 6240
a 14 5 86 411 10543
a 14 12 59 103 10328
a 14 7 20 81 1076
a 14 0 79 272 7208
a 14 11 59 338 2260
a 14 13 89 198 8822
a 15 16 100 10631 10758
a 15 14 39 587 7316
a 15 7 30 521 4734
a 15 18 42 147 5595
a 15 0 18 264 7639
a 15 8 64 294 2905
a 15 2 34 514 3658
a 15 9 43 653 9683
a 15 1 29 668 3120
a 15 5 79 184 1829
a 15 10 56 602 8714
a 15 19 55 653 4411
a 15 13 23 264 6993
a 16 17 100 10631 10758
a 16 8 84 697 4411
a 16 9 78 184 5917
a 16 2 33 587 5057
a 16 11 78 286 9575
a 16 14 72 213 5164
a 16 12 30 294 6025
a 16 6 40 308 1722
a 16 1 54 147 2260
a 16 15 80 506 7531
a 16 0 28 272 4626
a 16 5 79 110 3766
a 16 18 31 462 3443
a 16 4 61 668 6455
a 17 18 100 10631 10758
a 17 8 42 389 3766
a 17 13 86 690 7316
a 17 12 35 572 8284
a 17 15 26 316 7531
a 17 16 45 81 10328
a 17 6 75 455 7639
a 17 11 27 338 6025
a 17 2 41 228 5057
a 17 7 44 440 1722
a 17 19 46 88 1937
a 17 14 81 668 1507
a 17 0 21 242 4949
a 17 9 88 587 4196
a 17 3 39 506 10436
a 17 1 90 213 9898
a 17 5 18 294 6993
a 17 10 65 690 4734
a 17 4 34 272 8499
a 18 19 100 10631 10758
a 18 8 83 242 2690
a 18 11 96 103 3981
a 18 14 89 191 7101
a 18 3 94 580 5595
a 18 0 76 294 2905
a 18 16 55 154 8499
a 18 15 34 455 6348
a 18 2 71 184 1722
a 18 17 51 448 5272
a 18 5 54 580 3658
a 18 7 22 682 3335
a 18 4 64 228 8714
a 18 9 46 426 10221
a 18 13 33 565 2798
a 19 0 100 10631 10758
a 19 18 97 308 5164
a 19 11 48 338 7854
a 19 4 41 462 6348
a 19 3 73 308 4519
a 19 17 70 616 3228
a 19 12 37 250 2260
a 19 13 77 580 3551
a 19 10 98 184 6133
a 19 6 52 433 4734
a 19 7 79 374 1507
a 19 2 52 154 5810
a 19 5 58 492 2690
a 19 9 73 88 8930
a 19 8 86 514 1722
a 19 16 67 477 8284
a 19 15 19 272 6670
a 19 14 25 455 8930
