c fixed charge multi commodity flow
c
c problem vertices edges commodities
p fcmcf 20 220 200
c
c origin destination demand
k 16 13 60
k 12 6 38
k 13 15 60
k 3 19 31
k 10 3 82
k 9 5 48
k 0 11 11
k 18 15 98
k 12 2 41
k 18 8 29
k 3 13 54
k 6 0 67
k 19 11 87
k 8 10 61
k 11 15 87
k 10 15 33
k 0 19 92
k 18 5 46
k 2 6 78
k 11 19 78
k 2 7 81
k 7 17 50
k 8 4 63
k 0 13 96
k 4 15 66
k 1 12 59
k 6 2 38
k 10 7 72
k 14 9 80
k 14 8 32
k 4 16 58
k 7 19 81
k 14 19 66
k 6 3 62
k 0 16 73
k 4 2 37
k 4 10 93
k 14 13 97
k 11 12 34
k 4 9 11
k 9 15 39
k 9 18 87
k 3 18 35
k 0 12 13
k 17 19 14
k 13 11 77
k 7 0 38
k 15 18 29
k 19 9 71
k 11 9 67
k 18 3 74
k 18 17 60
k 10 16 78
k 12 9 47
k 10 9 31
k 11 10 10
k 7 8 24
k 12 5 46
k 19 17 76
k 8 18 80
k 0 1 19
k 18 7 14
k 3 17 66
k 14 1 92
k 10 5 15
k 11 0 80
k 17 16 97
k 14 11 28
k 3 4 51
k 5 6 26
k 0 10 12
k 18 1 18
c
c source target cost capacity fixed
a 0 1 100 10631 109352
a 0 15 38 289 102791
a 0 10 33 477 79827
a 0 18 60 168 76547
a 0 16 11 357 77640
a 0 13 12 341 84201
a 0 6 84 268 18590
a 0 14 14 399 63425
a 0 19 75 467 51396
a 0 4 71 58 100604
a 0 12 55 346 34993
a 0 11 37 504 26245
a 1 2 100 10631 109352
a 1 8 13 514 91856
a 1 10 59 472 41554
a 1 17 96 221 92950
a 1 16 45 415 106072
a 1 11 45 63 51396
a 1 15 18 257 43741
a 1 9 96 325 86388
a 1 7 70 126 62331
a 1 6 23 200 100604
a 2 3 100 10631 109352
a 2 0 31 268 36087
a 2 6 59 352 42648
a 2 14 18 69 73266
a 2 11 56 425 51396
a 2 16 25 74 21871
a 2 19 23 415 31713
a 2 1 12 79 80921
a 2 4 17 278 48115
a 2 8 67 263 41554
a 2 9 72 367 44835
a 2 10 44 116 75453
a 2 12 72 325 15310
a 2 7 10 121 57957
a 3 4 100 10631 109352
a 3 14 45 263 78734
a 3 13 39 472 43741
a 3 2 13 409 84201
a 3 18 42 404 53583
a 3 11 44 320 60144
a 3 17 72 100 76547
a 3 1 43 399 104978
a 3 9 57 388 73266
a 3 15 75 111 21871
a 3 0 89 137 49209
a 3 10 71 189 86388
a 4 5 100 10631 109352
a 4 0 33 399 96230
a 4 1 72 200 77640
a 4 7 10 420 41554
a 4 10 58 294 102791
a 4 6 79 325 92950
a 4 8 75 394 37180
a 4 14 26 420 72173
a 5 6 100 10631 109352
a 5 7 81 200 48115
a 5 17 42 168 65612
a 5 14 18 247 97324
a 5 16 79 137 103885
a 5 2 55 263 24058
a 5 12 31 514 32806
a 5 13 73 289 97324
a 6 7 100 10631 109352
a 6 12 34 226 85295
a 6 15 47 519 31713
a 6 10 80 142 65612
a 6 11 98 58 42648
a 6 17 86 441 63425
a 6 4 29 152 108259
a 6 18 36 84 44835
a 6 2 88 100 100604
a 6 5 34 388 42648
a 6 16 24 242 12029
a 6 14 59 79 85295
a 7 8 100 10631 109352
a 7 14 56 252 83108
a 7 1 69 168 90763
a 7 19 58 415 36087
a 7 15 37 415 42648
a 7 3 19 163 94043
a 7 2 82 163 106072
a 7 10 64 200 25151
a 8 9 100 10631 109352
a 8 5 64 179 34993
a 8 15 62 425 99511
a 8 19 79 158 89669
a 8 18 26 331 77640
a 8 12 29 142 56863
a 8 7 88 425 10936
a 8 1 74 388 100604
a 8 3 91 84 55770
a 8 6 64 435 99511
a 8 4 88 84 20777
a 8 10 16 247 31713
a 8 2 80 168 59050
a 8 13 99 409 29525
a 9 10 100 10631 109352
a 9 3 32 69 43741
a 9 0 35 315 74360
a 9 16 37 142 76547
a 9 15 25 310 88575
a 9 5 36 472 41554
a 9 12 10 53 59050
a 9 14 59 378 69986
a 9 18 88 283 30619
a 9 4 24 483 103885
a 10 11 100 10631 109352
a 10 1 91 451 68892
a 10 8 70 467 21871
a 10 0 82 53 25151
a 10 7 14 283 56863
a 10 12 57 325 65612
a 10 14 61 273 13123
a 10 13 79 252 52489
a 10 6 76 289 45928
a 10 19 15 430 56863
a 11 12 100 10631 109352
a 11 8 60 236 30619
a 11 14 19 310 57957
a 11 9 10 263 24058
a 11 15 41 294 100604
a 11 16 41 210 86388
a 11 6 35 383 25151
a 11 18 58 477 42648
a 11 19 16 362 78734
a 11 1 52 69 57957
a 11 13 88 320 57957
a 12 13 100 10631 109352
a 12 16 56 132 53583
a 12 8 18 100 55770
a 12 4 45 278 44835
a 12 19 29 509 26245
a 12 5 49 100 79827
a 12 15 87 126 30619
a 12 2 26 63 10936
a 12 11 72 367 50302
a 13 14 100 10631 109352
a 13 2 93 304 26245
a 13 19 49 378 76547
a 13 6 90 158 31713
a 13 1 81 152 89669
a 13 8 26 325 51396
a 13 16 83 415 60144
a 13 10 99 404 45928
a 13 17 63 462 63425
a 13 0 25 121 66705
a 13 3 55 404 28432
a 13 15 33 362 66705
a 13 4 77 456 57957
a 13 5 12 388 15310
a 14 15 100 10631 109352
a 14 2 64 126 16403
a 14 9 13 152 77640
a 14 10 97 163 72173
a 14 8 72 425 47022
a 14 19 72 504 42648
a 14 1 72 425 97324
a 14 16 10 132 75453
a 14 6 90 184 61238
a 14 18 72 268 29525
a 15 16 100 10631 109352
a 15 14 39 420 74360
a 15 7 30 373 48115
a 15 18 42 105 56863
a 15 0 18 189 77640
a 15 8 64 210 29525
a 15 2 34 367 37180
a 15 9 43 467 98417
a 15 1 29 477 31713
a 15 5 79 132 18590
a 16 17 100 10631 109352
a 16 8 84 498 44835
a 16 9 78 132 60144
a 16 2 33 420 51396
a 16 11 78 205 97324
a 16 14 72 152 52489
a 16 12 30 210 61238
a 16 6 40 221 17497
a 16 1 54 105 22964
a 16 15 80 362 76547
a 16 0 28 194 47022
a 17 18 100 10631 109352
a 17 8 42 278 38274
a 17 13 86 493 74360
a 17 12 35 409 84201
a 17 15 26 226 76547
a 17 16 45 58 104978
a 17 6 75 325 77640
a 17 11 27 242 61238
a 17 2 41 163 51396
a 17 7 44 315 17497
a 17 19 46 63 19684
a 17 14 81 477 15310
a 17 0 21 173 50302
a 17 9 88 420 42648
a 18 19 100 10631 109352
a 18 8 83 173 27338
a 18 11 96 74 40461
a 18 14 89 137 72173
a 18 3 94 415 56863
a 18 0 76 210 29525
a 18 16 55 111 86388
a 18 15 34 325 64518
a 18 2 71 132 17497
a 18 17 51 320 53583
a 18 5 54 415 37180
a 19 0 100 10631 109352
a 19 18 97 221 52489
a 19 11 48 242 79827
a 19 4 41 331 64518
a 19 3 73 221 45928
a 19 17 70 441 32806
a 19 12 37 179 22964
a 19 13 77 415 36087
a 19 10 98 132 62331
a 19 6 52 310 48115
a 19 7 79 268 15310
a 19 2 52 111 59050
