c fixed charge multi commodity flow
c
c problem vertices edges commodities
p fcmcf 30 683 400
c
c origin destination demand
k 19 21 56
k 24 5 74
k 8 4 56
k 9 27 60
k 14 10 36
k 4 5 31
k 20 12 39
k 27 3 38
k 0 26 70
k 10 25 61
k 17 15 47
k 12 26 35
k 29 7 41
k 24 19 25
k 25 18 38
k 25 9 19
k 18 25 54
k 25 29 15
k 8 15 34
k 14 8 73
k 13 20 70
k 15 0 36
k 8 24 44
k 14 26 49
k 18 13 20
k 5 0 54
k 2 17 55
k 3 14 21
k 24 12 51
k 15 18 28
k 15 23 56
k 11 29 72
k 19 27 66
k 2 1 59
k 29 16 72
k 13 17 48
k 24 20 30
k 23 0 39
k 24 25 67
k 17 27 15
k 19 5 20
k 18 17 43
k 24 1 31
k 20 13 72
k 2 23 71
k 9 3 40
k 29 22 43
k 12 22 52
k 10 19 41
k 23 2 57
k 27 26 23
k 23 7 28
k 14 17 64
k 5 28 57
k 25 11 43
k 25 4 39
k 26 23 70
k 11 3 45
k 15 2 72
k 12 17 39
k 9 13 52
k 14 3 68
k 24 8 52
k 25 2 37
k 3 24 39
k 3 21 15
k 1 17 44
k 16 1 49
k 1 25 56
k 20 15 35
k 12 25 31
k 7 11 21
k 14 2 37
k 29 24 50
k 21 2 36
k 16 3 65
k 28 14 60
k 23 15 59
k 9 0 53
k 18 8 71
k 5 16 44
k 2 28 33
k 23 16 17
k 22 1 35
k 23 29 36
k 22 27 74
k 2 7 68
k 20 11 45
k 4 21 62
k 13 27 38
k 8 25 47
k 23 3 71
k 24 4 56
k 17 7 49
k 3 17 31
k 20 5 69
k 29 10 53
k 18 21 39
k 9 28 40
k 1 10 64
k 22 9 54
k 21 6 31
k 19 13 57
k 6 20 47
k 6 29 49
k 29 28 19
k 13 9 57
k 2 16 45
k 9 25 28
k 1 16 23
k 22 28 71
k 28 16 58
k 9 14 52
k 9 21 44
k 8 5 38
k 10 23 61
k 13 7 27
k 23 9 57
k 5 1 21
k 3 13 17
k 0 19 71
k 6 21 70
k 26 21 15
k 24 28 73
k 15 1 45
k 4 23 17
k 8 26 68
k 2 14 64
k 13 19 17
k 23 11 54
k 4 1 45
k 5 22 38
k 7 19 71
k 23 21 38
k 27 2 21
k 9 22 53
k 16 0 69
k 15 20 33
k 2 11 22
k 12 28 16
k 24 2 27
k 2 8 72
k 11 4 73
k 16 13 38
k 27 10 22
k 21 9 44
k 16 23 30
k 11 18 27
k 11 12 41
k 17 8 61
k 6 9 21
k 29 27 21
k 18 0 39
k 13 21 37
k 14 0 23
k 19 23 58
k 5 7 67
k 6 26 64
k 6 2 68
k 6 4 18
k 11 10 63
k 12 18 30
k 21 5 53
k 8 28 48
k 0 18 20
k 26 9 40
k 21 26 37
k 0 23 59
k 19 26 47
k 21 11 68
k 18 6 42
k 10 12 63
k 10 22 55
k 6 25 71
k 26 19 40
k 22 5 71
k 15 28 26
k 4 3 59
k 12 3 15
k 29 8 69
k 19 25 20
k 5 4 49
k 2 27 15
k 22 8 15
k 18 16 17
k 1 0 42
k 7 9 20
k 28 15 55
k 27 11 55
k 16 12 53
k 27 21 71
k 20 2 31
k 3 23 19
k 9 20 69
k 6 19 50
k 20 8 58
k 12 16 15
k 1 28 65
k 18 15 18
k 19 9 69
k 28 19 61
k 17 21 73
k 20 14 37
k 12 10 38
k 15 9 62
k 21 22 22
k 17 5 36
k 16 11 35
k 29 18 46
k 11 23 43
k 26 22 45
k 27 14 72
k 26 0 26
k 12 8 43
k 7 2 44
k 9 17 65
k 26 5 31
k 10 7 23
k 3 4 22
k 25 1 61
k 17 28 17
k 6 13 22
k 3 5 46
k 27 6 44
k 22 0 58
k 18 23 38
k 21 25 46
k 13 28 51
k 5 13 28
k 24 22 70
k 20 29 32
k 7 0 31
k 12 11 34
k 3 10 72
k 13 1 58
k 4 29 57
k 5 26 52
k 4 6 26
k 26 28 71
k 26 13 45
k 21 24 26
k 18 3 32
k 25 6 49
k 1 29 62
k 20 16 32
k 25 0 61
k 29 2 71
k 1 15 62
k 15 7 68
c
c source target cost capacity fixed
a 0 12 4 345 310
a 0 16 2 220 275
a 0 4 7 421 620
a 0 7 3 500 977
a 0 15 4 599 549
a 0 20 5 558 334
a 0 29 6 297 322
a 0 3 5 476 870
a 0 17 5 234 191
a 0 27 6 385 1097
a 0 22 1 593 632
a 0 6 4 591 143
a 0 21 6 452 1097
a 0 19 7 150 668
a 0 26 3 297 882
a 0 10 6 470 775
a 0 24 5 205 1097
a 0 1 4 325 191
a 0 13 9 480 715
a 0 25 6 198 751
a 0 28 9 228 489
a 1 26 6 194 668
a 1 9 1 396 429
a 1 4 4 247 906
a 1 12 9 398 954
a 1 8 5 167 143
a 1 20 3 383 358
a 1 29 8 527 727
a 1 15 3 226 870
a 1 0 2 582 1073
a 1 3 1 511 1144
a 1 2 4 283 572
a 1 11 3 477 668
a 1 25 9 477 406
a 1 18 1 541 644
a 1 10 2 406 346
a 1 19 6 175 382
a 1 17 5 305 1013
a 1 13 7 384 346
a 1 27 4 315 715
a 1 16 8 158 334
a 1 21 6 242 191
a 1 6 6 450 751
a 1 28 8 289 703
a 2 29 3 228 167
a 2 13 6 409 834
a 2 8 4 441 572
a 2 5 4 294 727
a 2 28 9 314 310
a 2 20 4 156 632
a 2 12 3 188 918
a 2 22 8 354 846
a 2 25 4 137 703
a 2 24 4 206 417
a 2 3 3 234 382
a 2 0 4 318 1108
a 2 14 1 340 167
a 2 10 9 271 894
a 2 21 8 287 513
a 2 4 5 431 739
a 2 17 7 256 715
a 2 27 2 560 132
a 2 18 7 193 632
a 2 15 6 591 763
a 3 13 7 390 167
a 3 29 2 283 882
a 3 5 7 589 1037
a 3 21 2 300 918
a 3 15 8 233 227
a 3 6 8 328 215
a 3 14 2 508 394
a 3 18 8 537 870
a 3 27 6 138 406
a 3 22 8 480 572
a 3 10 8 156 453
a 3 4 9 258 894
a 3 9 5 265 846
a 3 7 5 333 1144
a 3 25 1 589 739
a 3 23 8 538 942
a 3 2 7 301 1180
a 3 16 2 426 1001
a 3 0 8 181 1108
a 3 1 8 456 1001
a 3 20 2 297 477
a 3 17 8 278 1144
a 3 19 1 149 811
a 3 24 8 126 1073
a 3 12 4 145 537
a 3 11 4 605 882
a 4 20 1 292 1013
a 4 18 4 204 656
a 4 6 8 586 572
a 4 26 7 421 1049
a 4 2 7 547 132
a 4 12 8 301 358
a 4 23 8 122 525
a 4 10 5 387 394
a 4 11 6 421 977
a 4 9 1 498 334
a 4 21 5 404 298
a 4 5 3 582 834
a 4 15 9 599 179
a 4 29 5 460 465
a 4 28 4 498 239
a 4 3 1 579 596
a 4 7 5 593 846
a 4 19 6 236 143
a 4 17 7 473 811
a 4 0 4 337 346
a 4 8 4 359 680
a 4 22 9 476 477
a 5 0 6 143 429
a 5 3 8 170 441
a 5 20 4 407 1073
a 5 14 1 339 775
a 5 7 9 356 763
a 5 15 7 435 441
a 5 27 2 496 215
a 5 19 5 605 739
a 5 11 8 172 429
a 5 24 1 214 608
a 5 13 1 506 1013
a 5 8 1 387 489
a 5 23 5 128 1049
a 5 12 9 255 394
a 5 18 6 413 155
a 5 16 6 301 489
a 5 10 5 571 1061
a 5 4 7 463 1132
a 5 21 3 270 346
a 5 2 3 524 1025
a 5 9 9 315 251
a 5 26 7 139 1168
a 5 1 8 607 215
a 5 29 2 468 632
a 5 28 8 605 668
a 5 6 9 222 132
a 5 22 6 267 584
a 6 9 2 215 751
a 6 5 2 237 465
a 6 29 6 141 906
a 6 8 3 332 1156
a 6 23 6 238 394
a 6 24 5 282 811
a 6 27 8 462 537
a 6 15 8 483 406
a 6 19 1 431 656
a 6 16 3 534 489
a 6 22 8 239 1132
a 6 21 7 279 656
a 6 25 7 555 1120
a 6 20 9 479 715
a 6 4 5 555 894
a 6 14 1 468 846
a 6 17 4 127 656
a 6 13 3 323 1097
a 6 7 1 202 608
a 7 0 7 488 846
a 7 27 6 180 513
a 7 18 1 244 203
a 7 14 7 297 465
a 7 10 1 422 954
a 7 28 1 378 179
a 7 4 4 284 834
a 7 3 4 557 1001
a 7 17 8 328 1132
a 7 23 5 288 1049
a 7 11 3 275 406
a 7 9 6 357 823
a 7 12 3 215 823
a 7 25 6 376 453
a 7 5 3 142 668
a 7 24 8 518 417
a 7 15 5 383 1049
a 7 2 1 398 1120
a 7 20 1 206 143
a 7 13 7 316 775
a 7 29 9 517 310
a 7 8 6 254 167
a 7 22 8 188 1025
a 8 4 3 455 977
a 8 1 7 518 537
a 8 5 2 412 1061
a 8 29 6 331 668
a 8 17 7 208 310
a 8 19 3 465 1061
a 8 3 2 551 739
a 8 21 7 305 525
a 8 22 5 145 179
a 8 15 7 187 1025
a 8 25 4 590 191
a 8 9 1 176 668
a 8 2 9 413 799
a 8 14 3 170 215
a 8 12 1 465 799
a 8 16 6 173 668
a 8 27 8 192 179
a 8 20 9 584 834
a 8 6 1 565 239
a 8 26 4 468 632
a 8 28 6 546 560
a 8 13 3 404 429
a 9 5 3 323 811
a 9 21 5 135 358
a 9 8 8 499 549
a 9 27 2 604 1132
a 9 24 3 223 382
a 9 4 4 314 263
a 9 3 8 562 811
a 9 1 3 412 251
a 9 23 6 416 1097
a 9 28 9 265 370
a 9 22 6 131 739
a 9 6 8 485 1180
a 9 2 2 249 179
a 9 14 1 281 227
a 9 17 5 445 286
a 9 20 8 546 560
a 9 12 9 370 263
a 9 10 5 221 417
a 9 25 3 513 179
a 9 18 9 243 632
a 9 13 8 485 966
a 9 26 4 165 632
a 9 19 9 432 989
a 9 7 3 158 132
a 9 16 4 232 966
a 9 15 4 423 727
a 10 4 2 597 572
a 10 27 5 288 346
a 10 24 3 314 334
a 10 9 7 500 584
a 10 12 5 466 501
a 10 8 4 198 751
a 10 22 1 127 882
a 10 5 6 203 1144
a 10 3 3 540 525
a 10 28 1 234 263
a 10 21 8 392 954
a 10 25 8 505 608
a 10 29 3 298 501
a 10 19 6 521 918
a 10 17 7 189 560
a 10 14 5 432 501
a 10 20 8 404 1108
a 11 1 1 298 930
a 11 19 7 456 930
a 11 8 1 508 954
a 11 29 7 470 453
a 11 7 7 165 632
a 11 12 6 155 1037
a 11 13 1 495 251
a 11 26 6 315 263
a 11 5 2 456 894
a 11 25 7 563 930
a 11 2 4 310 239
a 11 18 1 136 1156
a 11 28 2 311 644
a 11 4 5 202 1120
a 11 20 5 549 227
a 12 17 3 465 382
a 12 6 9 367 179
a 12 28 4 560 620
a 12 10 2 438 298
a 12 0 7 410 787
a 12 11 9 377 989
a 12 26 4 321 191
a 12 18 6 404 406
a 12 7 2 230 858
a 12 4 9 539 1013
a 12 23 8 293 275
a 12 21 9 333 787
a 12 3 5 381 799
a 12 9 6 535 1108
a 12 1 7 154 215
a 12 15 9 199 703
a 12 22 4 148 989
a 12 8 6 500 966
a 12 20 5 494 846
a 12 5 3 289 417
a 12 19 5 220 1168
a 12 25 1 137 1013
a 12 13 9 282 572
a 13 26 5 356 310
a 13 0 8 444 644
a 13 11 1 135 1144
a 13 14 3 192 203
a 13 25 8 370 823
a 13 7 4 599 298
a 13 23 9 415 977
a 13 19 1 572 179
a 13 27 6 413 275
a 13 28 2 125 906
a 13 16 3 202 882
a 13 5 5 334 1120
a 13 15 8 438 739
a 13 1 1 204 954
a 13 21 7 522 632
a 13 24 5 366 787
a 13 8 2 597 513
a 13 9 4 446 680
a 13 17 2 270 680
a 13 18 5 394 1097
a 13 4 1 192 977
a 13 20 1 502 632
a 14 25 5 332 477
a 14 8 7 579 429
a 14 18 4 158 191
a 14 20 5 499 513
a 14 24 7 200 1108
a 14 13 1 426 155
a 14 21 4 597 215
a 14 28 9 413 406
a 14 10 4 197 1108
a 14 5 6 599 799
a 14 1 7 210 215
a 14 0 7 561 155
a 14 15 5 333 477
a 14 12 1 376 692
a 14 7 2 283 132
a 14 4 3 480 227
a 14 22 7 544 465
a 14 23 1 550 441
a 14 26 6 219 608
a 14 19 8 315 620
a 14 3 1 399 525
a 14 16 4 374 143
a 14 2 8 320 692
a 14 27 8 413 370
a 14 29 7 323 596
a 14 6 4 406 513
a 14 17 1 522 513
a 14 9 8 579 858
a 14 11 5 459 560
a 15 13 9 160 954
a 15 25 3 597 692
a 15 5 9 153 870
a 15 9 4 243 1180
a 15 4 1 215 382
a 15 3 5 262 620
a 15 2 4 165 751
a 15 8 4 505 370
a 15 26 7 601 727
a 15 27 3 197 477
a 15 29 3 574 1097
a 15 23 3 144 441
a 15 22 2 445 549
a 15 12 4 540 1120
a 15 14 6 233 239
a 15 1 8 463 179
a 15 0 8 551 417
a 15 21 7 267 560
a 15 7 9 594 632
a 15 20 8 393 1132
a 15 19 4 345 489
a 15 28 9 401 322
a 15 10 4 261 668
a 16 10 1 577 692
a 16 1 5 540 989
a 16 23 7 359 596
a 16 26 4 189 298
a 16 20 5 279 703
a 16 25 6 424 763
a 16 13 7 316 823
a 16 0 6 293 406
a 16 2 6 222 811
a 16 8 4 231 787
a 16 18 1 165 191
a 16 9 6 466 465
a 16 14 6 226 954
a 16 11 1 472 1108
a 16 27 8 407 775
a 16 29 3 368 620
a 16 15 7 349 811
a 16 6 8 270 155
a 16 19 5 149 1097
a 16 21 8 244 394
a 16 12 9 183 132
a 16 4 5 429 1013
a 16 3 8 571 358
a 16 24 4 186 155
a 16 17 1 446 143
a 16 5 9 403 143
a 16 22 9 493 906
a 17 10 4 474 132
a 17 23 1 561 596
a 17 2 2 334 227
a 17 19 2 141 763
a 17 24 7 418 251
a 17 12 5 297 966
a 17 3 4 554 179
a 17 22 6 188 1180
a 17 8 6 371 489
a 17 18 3 125 739
a 17 15 4 250 692
a 17 21 8 393 692
a 17 7 2 292 1180
a 17 27 4 214 191
a 17 4 3 393 1013
a 17 20 4 583 1013
a 17 28 3 266 286
a 17 5 2 132 120
a 17 11 6 362 584
a 17 1 4 524 858
a 17 6 2 604 143
a 18 6 8 294 334
a 18 9 9 604 1037
a 18 25 7 227 358
a 18 28 5 556 763
a 18 21 7 524 370
a 18 1 5 394 560
a 18 27 9 543 823
a 18 8 3 529 215
a 18 12 7 468 191
a 18 5 7 571 811
a 18 2 1 189 1108
a 18 17 9 470 632
a 18 20 3 276 239
a 18 7 5 155 1013
a 18 3 3 562 680
a 18 13 5 267 632
a 18 0 2 200 882
a 18 26 7 292 1037
a 18 24 3 518 1061
a 18 29 2 506 918
a 18 14 3 281 1037
a 18 4 5 605 513
a 18 11 9 178 906
a 18 10 8 316 763
a 18 16 5 484 322
a 18 23 6 143 489
a 18 15 4 160 823
a 19 10 8 537 584
a 19 15 6 606 489
a 19 27 4 410 656
a 19 9 7 345 882
a 19 6 7 526 811
a 19 17 1 505 1156
a 19 24 8 404 1013
a 19 5 1 282 501
a 19 26 8 496 834
a 19 29 2 443 906
a 19 18 3 368 346
a 19 23 3 507 227
a 19 28 9 310 191
a 19 1 3 462 525
a 19 3 5 432 942
a 19 13 3 170 918
a 19 8 8 512 668
a 19 0 6 451 1001
a 19 25 1 152 560
a 19 21 4 276 692
a 20 15 5 534 1025
a 20 24 6 167 715
a 20 4 4 415 406
a 20 23 3 258 763
a 20 21 5 446 441
a 20 13 8 573 1061
a 20 17 5 333 918
a 20 0 8 305 942
a 20 26 8 546 477
a 20 11 8 360 155
a 20 9 2 293 1120
a 20 27 9 191 870
a 20 12 8 299 1085
a 20 16 2 144 322
a 20 29 5 232 1013
a 20 2 8 310 954
a 20 10 1 306 954
a 20 7 4 360 191
a 20 6 9 546 334
a 20 1 9 496 930
a 21 11 7 227 513
a 21 4 4 513 1037
a 21 22 5 456 406
a 21 29 8 232 1180
a 21 0 7 596 263
a 21 25 7 208 882
a 21 5 5 494 1120
a 21 13 2 143 715
a 21 2 7 232 703
a 21 6 7 602 215
a 21 7 3 556 501
a 21 18 7 465 286
a 21 24 9 251 727
a 21 10 1 473 382
a 21 14 9 248 465
a 21 27 6 284 120
a 21 17 1 552 382
a 21 9 8 407 120
a 21 16 7 449 346
a 21 15 4 401 275
a 21 19 1 340 584
a 21 28 8 294 1156
a 22 1 8 500 143
a 22 14 4 528 1085
a 22 28 5 557 1156
a 22 13 5 367 215
a 22 19 7 159 1180
a 22 26 2 359 715
a 22 25 8 132 930
a 22 3 6 563 1097
a 22 4 9 318 572
a 22 2 2 354 1073
a 22 7 2 392 906
a 22 24 4 332 453
a 22 16 8 357 489
a 22 23 3 508 167
a 22 18 7 493 1037
a 22 15 3 279 739
a 22 12 1 463 489
a 22 8 9 187 441
a 22 20 7 243 215
a 22 11 9 593 775
a 22 10 8 446 846
a 23 7 4 312 167
a 23 4 2 440 692
a 23 22 9 202 632
a 23 8 4 227 263
a 23 21 8 480 930
a 23 26 8 566 1013
a 23 12 7 239 763
a 23 5 9 298 572
a 23 28 8 317 1097
a 23 29 9 495 1168
a 23 9 7 304 703
a 23 24 8 239 191
a 23 15 3 372 560
a 23 19 3 539 894
a 23 11 9 222 763
a 23 1 2 184 1061
a 23 0 7 390 584
a 23 18 5 345 537
a 23 13 8 437 322
a 24 11 6 164 608
a 24 27 4 470 906
a 24 22 5 144 417
a 24 4 5 294 1144
a 24 21 1 405 692
a 24 20 3 448 1120
a 24 9 4 212 346
a 24 0 8 233 191
a 24 13 4 528 811
a 24 10 4 233 429
a 24 19 1 220 870
a 24 29 5 528 715
a 24 8 6 234 465
a 24 14 5 413 132
a 24 23 1 461 143
a 24 25 9 260 870
a 24 28 2 338 1073
a 24 15 5 187 298
a 24 18 7 187 870
a 24 12 2 255 1073
a 24 2 1 348 537
a 24 7 1 188 977
a 24 5 8 189 799
a 24 16 9 413 882
a 24 17 9 448 823
a 24 3 3 267 751
a 25 8 3 597 644
a 25 26 9 195 286
a 25 16 3 205 167
a 25 21 7 126 811
a 25 23 8 311 203
a 25 11 3 288 775
a 25 7 6 605 1120
a 25 29 7 556 286
a 25 24 9 142 143
a 25 19 1 424 799
a 25 0 9 222 763
a 25 20 5 223 572
a 25 5 8 248 1097
a 25 28 5 264 191
a 25 2 1 273 513
a 25 22 1 322 703
a 25 15 9 596 775
a 25 13 6 133 286
a 25 10 6 186 1001
a 25 1 9 309 1037
a 25 4 7 459 382
a 25 6 3 154 203
a 25 27 2 350 155
a 25 18 7 563 834
a 25 17 4 232 1037
a 25 12 9 560 215
a 25 3 2 431 692
a 25 9 9 333 251
a 26 28 5 410 834
a 26 4 9 338 882
a 26 5 4 290 501
a 26 24 9 267 823
a 26 10 5 484 1168
a 26 8 5 334 346
a 26 17 6 393 966
a 26 19 3 546 334
a 26 29 7 195 1001
a 26 2 1 267 715
a 26 20 3 346 477
a 26 6 7 316 239
a 26 18 8 292 513
a 26 22 6 281 346
a 26 3 1 406 549
a 26 25 5 605 310
a 26 21 3 491 382
a 26 23 5 295 1132
a 26 12 7 339 453
a 27 5 6 429 167
a 27 20 3 428 358
a 27 16 7 345 608
a 27 2 8 590 632
a 27 17 4 173 1156
a 27 22 1 245 1085
a 27 8 6 243 1061
a 27 1 8 385 239
a 27 9 3 211 739
a 27 12 3 209 441
a 27 15 8 147 406
a 27 11 8 494 703
a 27 24 5 210 203
a 27 25 7 429 608
a 27 26 1 454 227
a 27 14 3 239 715
a 27 4 1 259 263
a 27 10 5 273 1168
a 27 29 1 184 191
a 27 6 1 317 560
a 27 23 6 297 751
a 27 28 6 596 751
a 27 13 4 227 608
a 27 21 6 540 286
a 27 0 3 605 179
a 27 19 9 378 382
a 27 7 6 608 656
a 28 16 3 136 882
a 28 11 5 301 382
a 28 9 6 254 298
a 28 19 8 286 1132
a 28 10 3 383 263
a 28 21 5 499 227
a 28 3 3 565 1001
a 28 12 9 583 763
a 28 27 5 177 358
a 28 29 6 422 1168
a 28 1 1 599 739
a 28 22 1 220 703
a 28 24 9 420 608
a 28 4 3 317 977
a 28 6 1 435 465
a 28 20 5 247 1156
a 28 13 8 164 477
a 28 15 9 169 298
a 28 14 8 471 834
a 28 18 3 374 191
a 28 8 8 438 799
a 28 0 8 288 668
a 28 23 8 409 239
a 28 17 9 428 846
a 28 25 7 197 799
a 28 5 6 538 334
a 29 17 2 192 966
a 29 28 4 590 703
a 29 12 5 550 1037
a 29 26 9 186 1025
a 29 10 8 329 453
a 29 22 2 226 251
a 29 20 5 326 465
a 29 25 8 153 656
a 29 19 4 243 1061
a 29 15 1 480 727
a 29 18 4 488 155
a 29 16 9 141 1120
a 29 9 2 289 358
a 29 13 5 562 989
a 29 4 5 160 787
a 29 11 9 466 692
a 29 8 9 248 775
a 29 5 5 337 1037
a 29 2 2 368 286
a 29 14 7 178 155
a 29 3 8 227 1156
a 29 21 2 145 870
