c fixed charge multi commodity flow
c
c problem vertices edges commodities
p fcmcf 30 679 400
c
c origin destination demand
k 20 22 44
k 27 2 58
k 5 26 53
k 9 15 45
k 23 11 67
k 8 9 52
k 29 1 60
k 28 25 74
k 24 22 19
k 3 5 48
k 22 28 44
k 26 11 23
k 13 4 68
k 0 4 40
k 11 20 66
k 23 26 48
k 11 8 56
k 26 5 46
k 7 27 65
k 28 1 37
k 0 20 43
k 17 3 61
k 8 16 62
k 26 16 74
k 6 14 63
k 29 20 21
k 28 4 74
k 24 9 56
k 11 16 24
k 28 29 34
k 14 25 50
k 19 6 21
k 4 25 32
k 25 28 59
k 29 3 65
k 7 23 57
k 0 21 16
k 9 29 74
k 25 5 73
k 2 12 47
k 23 24 70
k 14 6 22
k 9 8 64
k 14 27 37
k 28 11 65
k 23 18 65
k 23 27 70
k 15 7 64
k 4 2 46
k 13 28 15
k 21 28 52
k 15 11 32
k 0 18 32
k 16 17 58
k 28 19 45
k 28 12 18
k 19 3 65
k 5 3 51
k 24 14 66
k 22 14 19
k 18 6 25
k 24 13 72
k 21 26 33
k 20 26 53
k 9 2 30
k 9 0 36
k 8 28 54
k 21 10 29
k 2 11 17
k 15 21 73
k 29 27 22
k 4 1 66
k 1 7 44
k 0 29 52
k 10 9 34
k 1 24 16
k 25 26 22
k 23 28 25
k 20 1 49
k 8 17 60
k 20 7 63
k 5 24 48
k 10 21 52
k 5 7 28
k 11 6 41
k 27 13 48
k 7 26 60
k 5 8 21
k 27 29 15
k 28 16 38
k 3 4 45
k 15 24 70
k 24 23 71
k 24 28 23
k 5 25 66
k 24 19 47
k 17 23 44
k 25 21 67
k 15 9 15
k 12 16 53
k 6 7 66
k 11 5 26
k 24 2 59
k 5 4 34
k 27 10 15
k 17 4 63
k 5 27 25
k 18 0 41
k 1 11 36
k 12 25 24
k 29 15 70
k 21 0 58
k 24 5 25
k 9 1 24
k 18 21 21
k 26 0 45
k 9 27 47
k 20 2 32
k 12 3 63
k 21 24 45
k 15 4 63
k 1 18 41
k 15 26 70
k 26 29 34
k 15 0 51
k 27 20 51
k 27 23 61
k 20 9 60
k 16 7 51
k 24 25 68
k 18 4 60
k 11 28 69
k 19 14 18
k 28 13 73
k 15 29 52
k 23 15 19
k 26 10 46
k 18 7 18
k 10 29 31
k 26 22 28
k 3 29 55
k 25 12 49
k 24 8 69
k 9 12 19
k 28 2 57
k 23 8 21
k 24 29 25
c
c source target cost capacity fixed
a 0 12 3 665 744
a 0 18 7 172 1279
a 0 19 6 224 1427
a 0 2 1 246 996
a 0 6 7 583 848
a 0 5 6 187 937
a 0 10 8 489 773
a 0 13 8 621 1427
a 0 9 9 665 1100
a 0 8 4 486 402
a 0 21 6 689 863
a 0 17 8 649 1234
a 0 28 7 552 1442
a 0 1 2 719 268
a 0 7 1 743 833
a 1 18 2 337 402
a 1 0 9 728 1190
a 1 28 2 275 565
a 1 11 5 562 283
a 1 10 9 737 967
a 1 8 5 492 1309
a 1 16 1 683 699
a 1 25 7 720 357
a 1 20 6 525 1472
a 1 21 3 564 580
a 1 17 1 525 1427
a 1 7 4 576 164
a 1 15 9 306 952
a 1 4 6 586 1249
a 1 14 6 236 328
a 1 26 1 451 729
a 1 9 3 309 1323
a 1 23 7 300 536
a 1 3 2 150 1071
a 1 22 1 249 253
a 1 27 6 276 803
a 1 13 5 167 1309
a 1 24 4 604 833
a 1 2 7 352 1427
a 1 19 4 366 1219
a 1 12 6 649 1041
a 2 4 9 473 149
a 2 6 9 470 1130
a 2 28 7 409 1071
a 2 7 6 430 580
a 2 5 3 375 179
a 2 23 1 161 982
a 2 22 5 519 328
a 2 29 2 354 238
a 2 8 5 313 610
a 2 21 2 191 967
a 2 0 6 424 1353
a 2 24 7 533 1353
a 2 27 1 181 476
a 3 28 5 428 1011
a 3 16 7 719 550
a 3 21 2 232 1234
a 3 10 6 202 922
a 3 0 5 732 1071
a 3 25 5 445 149
a 3 17 5 182 1219
a 3 18 9 355 937
a 3 4 7 418 491
a 3 6 8 540 1368
a 3 5 3 603 952
a 3 26 1 480 684
a 3 20 1 668 1160
a 3 7 1 495 1368
a 3 22 7 243 1041
a 3 29 2 570 655
a 4 8 5 615 1472
a 4 28 6 723 773
a 4 27 8 473 521
a 4 11 9 293 1279
a 4 9 8 515 253
a 4 0 3 597 714
a 4 6 1 384 1086
a 4 22 2 311 446
a 4 10 4 248 1457
a 4 20 2 705 432
a 4 29 5 717 877
a 4 2 5 509 610
a 4 16 6 208 1353
a 4 5 6 735 164
a 4 1 1 543 372
a 4 15 2 679 907
a 4 24 5 519 1175
a 4 25 1 477 759
a 4 18 4 205 996
a 4 17 5 443 759
a 4 13 5 655 342
a 4 19 8 492 372
a 4 26 8 242 1071
a 4 23 4 196 1279
a 4 7 8 737 1442
a 5 6 5 638 1056
a 5 13 1 407 759
a 5 9 2 606 1234
a 5 22 2 625 922
a 5 16 8 597 818
a 5 10 2 591 699
a 5 2 8 704 1383
a 5 27 2 394 669
a 5 12 8 623 877
a 5 29 9 492 967
a 5 20 8 226 982
a 5 4 2 470 1294
a 5 25 4 389 669
a 5 7 2 191 922
a 5 11 7 434 1457
a 5 23 1 278 1249
a 5 3 6 418 1160
a 5 28 8 719 1427
a 5 19 2 398 1309
a 5 14 9 610 238
a 5 17 5 480 744
a 6 23 5 421 506
a 6 17 9 640 610
a 6 26 3 728 759
a 6 8 5 635 833
a 6 27 3 470 164
a 6 25 2 673 1041
a 6 9 3 682 848
a 6 18 3 641 476
a 6 21 2 662 1309
a 6 14 6 492 446
a 6 16 9 315 536
a 6 29 4 571 714
a 6 19 4 331 402
a 6 2 4 588 342
a 6 28 8 343 432
a 6 11 4 713 506
a 6 12 3 367 1026
a 6 3 9 674 536
a 6 7 8 607 848
a 6 24 9 378 1398
a 6 20 1 325 283
a 6 22 9 150 640
a 6 0 3 339 209
a 6 13 7 330 610
a 6 4 5 585 298
a 6 5 7 325 684
a 7 4 3 252 1145
a 7 24 9 674 773
a 7 8 9 376 1086
a 7 28 4 397 1086
a 7 29 5 150 1442
a 7 22 6 437 892
a 7 12 3 625 877
a 7 3 5 427 1383
a 7 11 5 392 1086
a 7 15 9 446 640
a 7 0 4 668 432
a 7 17 1 735 877
a 7 2 5 333 209
a 7 6 5 249 149
a 7 19 8 387 328
a 7 5 1 579 1160
a 7 16 6 468 1353
a 7 1 8 299 1026
a 7 25 7 586 892
a 7 23 6 583 268
a 7 10 6 570 1026
a 7 14 3 577 313
a 7 20 7 613 536
a 7 13 2 269 1323
a 8 24 1 232 863
a 8 17 5 324 1160
a 8 15 7 461 595
a 8 14 9 370 179
a 8 9 9 470 209
a 8 2 9 351 1011
a 8 28 2 237 313
a 8 0 6 550 699
a 8 13 9 439 1413
a 8 22 3 266 595
a 8 12 1 564 283
a 8 26 8 534 194
a 8 4 1 455 238
a 8 6 2 381 729
a 8 10 2 232 1457
a 8 27 1 343 149
a 8 19 1 591 1249
a 8 18 3 658 1145
a 8 29 1 553 1011
a 8 1 2 254 982
a 8 5 5 430 952
a 8 3 6 275 1249
a 8 25 2 245 967
a 8 21 6 692 818
a 8 23 5 659 1041
a 8 20 6 424 149
a 9 22 1 254 1427
a 9 5 3 217 1041
a 9 4 2 367 1279
a 9 15 8 385 149
a 9 0 8 561 1204
a 9 25 5 486 952
a 9 8 7 685 342
a 9 19 3 154 877
a 9 13 5 518 655
a 9 21 7 156 313
a 9 11 5 424 788
a 9 14 4 623 238
a 9 7 3 562 1309
a 9 18 7 300 714
a 9 24 2 616 1457
a 9 28 6 212 1190
a 9 12 5 190 1427
a 9 6 7 643 238
a 9 29 6 200 1457
a 9 27 3 547 788
a 9 3 1 536 565
a 9 10 7 691 863
a 9 17 2 550 1011
a 9 20 7 357 877
a 10 9 5 667 610
a 10 12 8 498 625
a 10 21 3 488 714
a 10 8 6 336 387
a 10 0 7 272 298
a 10 2 8 480 996
a 10 15 6 184 1100
a 10 5 3 203 1145
a 10 3 1 701 491
a 10 6 4 214 892
a 10 4 4 494 595
a 10 29 2 273 863
a 10 24 6 485 595
a 10 20 8 190 1309
a 10 28 3 495 1309
a 10 22 9 638 655
a 10 13 4 327 714
a 10 11 5 430 550
a 10 7 2 650 1219
a 10 19 8 388 313
a 10 14 4 328 669
a 10 18 4 655 848
a 10 23 6 613 1115
a 10 1 3 300 1204
a 11 0 4 345 892
a 11 15 7 534 298
a 11 8 7 191 1368
a 11 18 3 239 699
a 11 28 8 488 209
a 11 17 5 381 432
a 11 24 5 242 1338
a 11 20 1 339 1145
a 11 22 1 574 1056
a 11 10 4 582 253
a 11 27 8 476 194
a 11 3 9 673 461
a 11 19 4 458 610
a 11 13 9 483 1041
a 12 4 1 582 1011
a 12 29 9 366 268
a 12 24 9 178 1249
a 12 18 5 215 476
a 12 9 1 455 402
a 12 13 5 302 803
a 12 2 9 293 432
a 12 14 3 237 1368
a 12 23 3 501 1294
a 12 19 3 182 1249
a 12 10 1 579 1219
a 12 6 3 521 1234
a 12 27 9 643 729
a 12 16 9 218 699
a 12 26 7 621 521
a 12 5 7 372 1398
a 12 15 2 156 1204
a 12 1 6 460 268
a 12 3 8 370 595
a 12 8 6 652 833
a 12 11 1 217 640
a 12 21 5 479 625
a 12 22 4 556 283
a 13 5 4 705 1175
a 13 12 1 550 848
a 13 27 9 594 580
a 13 8 3 607 446
a 13 2 9 188 1011
a 13 19 1 397 565
a 13 14 5 495 1056
a 13 10 8 436 922
a 13 11 1 470 714
a 13 15 9 226 1338
a 13 28 5 676 1056
a 13 24 3 428 640
a 13 22 7 597 1264
a 13 18 5 646 1309
a 13 0 7 352 996
a 13 3 8 379 1383
a 13 21 6 705 506
a 13 23 7 415 848
a 13 7 6 193 595
a 13 9 7 190 788
a 13 20 8 701 1011
a 13 29 8 370 580
a 14 10 1 322 669
a 14 7 6 424 1234
a 14 11 8 528 922
a 14 26 4 240 1413
a 14 6 5 153 446
a 14 1 9 325 1368
a 14 8 8 366 1190
a 14 3 5 379 1115
a 14 12 1 303 372
a 14 15 4 275 1130
a 14 19 3 257 655
a 14 18 8 743 387
a 14 28 9 242 387
a 14 24 8 744 1115
a 14 20 6 387 328
a 14 22 6 306 387
a 14 0 3 330 952
a 14 21 7 476 179
a 14 25 3 671 1398
a 14 4 5 164 744
a 14 13 3 562 461
a 14 27 1 401 298
a 14 2 4 513 342
a 14 9 1 382 179
a 14 17 1 381 788
a 14 5 8 473 357
a 14 23 9 421 1100
a 15 14 9 480 967
a 15 2 2 249 640
a 15 1 2 468 328
a 15 18 3 695 1309
a 15 3 8 193 967
a 15 26 3 360 863
a 15 8 4 623 1175
a 15 21 8 369 922
a 15 23 6 331 446
a 15 4 3 442 1115
a 15 0 3 568 1130
a 15 28 3 303 729
a 15 7 5 156 1368
a 15 24 9 716 729
a 15 16 9 546 372
a 15 10 5 442 1219
a 15 12 8 586 1130
a 15 20 9 501 506
a 15 13 4 369 595
a 15 27 4 375 372
a 15 29 5 448 848
a 15 17 2 249 1249
a 15 6 8 415 461
a 15 25 3 428 937
a 16 13 9 729 684
a 16 15 2 419 313
a 16 2 5 595 699
a 16 17 6 697 982
a 16 6 1 221 506
a 16 27 5 361 773
a 16 5 7 275 164
a 16 22 2 479 565
a 16 19 5 278 937
a 16 11 9 179 417
a 16 10 6 734 1204
a 16 18 5 722 788
a 16 23 1 403 149
a 16 21 7 519 283
a 16 4 8 157 253
a 16 8 2 418 952
a 16 12 4 439 714
a 16 0 1 565 1309
a 16 29 6 723 238
a 16 20 3 735 1413
a 16 25 3 369 536
a 17 14 6 689 744
a 17 4 9 433 833
a 17 10 6 221 476
a 17 21 8 266 313
a 17 12 4 659 877
a 17 15 4 528 506
a 17 23 5 553 1294
a 17 7 3 525 1309
a 17 11 4 503 313
a 17 27 4 550 461
a 17 2 6 491 1190
a 17 0 9 677 328
a 17 24 1 401 892
a 17 8 4 480 1338
a 17 20 5 415 714
a 17 16 5 637 1457
a 17 3 9 451 996
a 17 19 2 234 313
a 17 22 4 546 1323
a 17 29 4 626 892
a 17 9 9 296 1442
a 17 6 5 406 1413
a 17 1 5 233 1011
a 17 5 6 424 714
a 17 28 4 568 655
a 18 28 7 431 387
a 18 1 6 720 610
a 18 13 6 698 892
a 18 17 3 524 536
a 18 23 6 267 402
a 18 27 3 232 417
a 18 12 7 612 1368
a 18 21 2 217 1100
a 18 9 9 676 892
a 18 15 1 407 521
a 18 20 6 637 1249
a 18 22 4 521 1264
a 18 3 4 691 402
a 18 2 6 586 417
a 18 24 8 644 759
a 18 0 7 449 1383
a 18 19 3 273 1115
a 18 14 2 463 1323
a 18 6 5 188 1100
a 18 4 9 427 476
a 19 6 8 172 432
a 19 15 4 258 729
a 19 13 8 340 744
a 19 23 5 154 937
a 19 0 9 182 610
a 19 8 9 161 1323
a 19 25 3 358 848
a 19 17 4 443 729
a 19 7 2 190 223
a 19 4 1 564 1472
a 19 9 5 543 1056
a 19 24 4 697 446
a 19 12 8 637 565
a 19 20 1 330 1368
a 19 1 4 522 1056
a 19 21 8 588 1338
a 19 28 9 582 1309
a 19 2 2 232 372
a 19 10 7 410 1100
a 19 18 7 507 1398
a 19 22 3 616 1115
a 19 3 4 489 1086
a 19 11 6 167 1279
a 19 29 1 205 164
a 19 14 7 542 194
a 19 16 3 488 610
a 19 26 9 446 1071
a 19 27 7 661 164
a 20 14 3 428 387
a 20 16 8 187 1472
a 20 21 1 284 298
a 20 27 9 272 1219
a 20 0 5 460 164
a 20 8 8 363 877
a 20 19 3 601 759
a 20 11 7 609 595
a 20 26 2 543 372
a 20 22 3 571 1457
a 20 18 7 539 1398
a 20 7 3 169 1204
a 20 28 1 586 550
a 20 23 3 600 1086
a 20 29 1 468 1398
a 20 24 1 257 982
a 20 2 1 419 1383
a 20 6 6 698 1086
a 20 25 1 652 744
a 20 4 1 281 253
a 20 5 3 597 1264
a 20 10 9 732 640
a 20 3 6 436 550
a 20 12 5 199 1086
a 20 13 8 324 1115
a 21 2 8 570 744
a 21 16 7 500 402
a 21 19 7 196 149
a 21 28 8 164 521
a 21 20 4 680 773
a 21 11 4 294 996
a 21 13 3 582 536
a 21 3 9 415 1264
a 21 29 4 163 655
a 21 1 9 740 818
a 21 15 3 291 729
a 21 5 1 710 1145
a 21 7 4 385 877
a 21 14 2 723 506
a 21 22 7 737 744
a 21 23 1 705 1353
a 21 24 5 355 669
a 21 9 6 460 655
a 21 8 3 685 892
a 21 12 9 588 625
a 21 18 4 695 1160
a 21 4 4 428 669
a 21 17 4 516 625
a 21 0 9 694 818
a 22 18 1 209 759
a 22 19 7 522 610
a 22 15 1 305 1175
a 22 25 1 352 684
a 22 27 9 316 1472
a 22 7 7 167 283
a 22 20 9 738 655
a 22 21 3 673 1249
a 22 16 2 685 937
a 22 0 5 623 342
a 22 24 2 193 521
a 22 13 3 486 1145
a 22 2 2 689 1026
a 22 29 8 741 342
a 22 14 7 477 1427
a 22 26 6 650 268
a 22 4 7 561 892
a 22 8 2 492 328
a 22 11 3 688 907
a 22 5 6 294 669
a 22 28 6 641 1249
a 22 9 3 713 149
a 22 10 2 454 625
a 23 19 1 309 1398
a 23 1 4 556 1086
a 23 14 1 166 1323
a 23 11 4 531 1413
a 23 10 1 300 1234
a 23 4 4 670 892
a 23 20 9 156 699
a 23 28 6 521 253
a 23 3 1 205 655
a 23 24 9 467 803
a 23 17 4 316 892
a 23 8 1 530 194
a 23 0 1 571 1145
a 23 5 9 722 328
a 23 15 1 506 1294
a 23 25 7 618 788
a 23 27 6 679 1071
a 23 29 9 537 1086
a 23 7 1 382 476
a 23 22 9 279 1100
a 23 16 4 689 446
a 24 13 2 351 1383
a 24 6 3 150 982
a 24 2 9 498 1442
a 24 12 8 176 461
a 24 1 1 613 179
a 24 16 1 324 1383
a 24 8 5 592 744
a 24 11 9 542 1398
a 24 20 3 667 759
a 24 29 9 297 1100
a 24 0 1 439 907
a 24 25 2 378 1368
a 24 22 3 166 1130
a 24 5 8 367 684
a 24 14 5 509 699
a 24 27 4 697 1026
a 24 19 4 738 1264
a 24 7 4 637 1086
a 24 3 5 425 1204
a 24 21 3 510 759
a 24 17 7 406 1442
a 24 4 4 455 1160
a 24 28 7 324 892
a 24 15 4 719 357
a 24 18 2 248 803
a 25 14 9 662 1413
a 25 9 2 269 417
a 25 17 9 352 1056
a 25 10 8 318 610
a 25 0 5 331 848
a 25 16 6 686 967
a 25 29 1 302 149
a 25 8 3 184 1219
a 25 6 4 720 863
a 25 27 3 354 684
a 25 28 6 272 342
a 25 13 9 494 1219
a 25 23 7 263 238
a 25 7 7 363 922
a 25 15 1 533 1204
a 25 4 8 234 506
a 25 18 5 437 1190
a 25 11 2 442 937
a 25 26 2 173 253
a 25 20 7 245 952
a 25 3 7 321 565
a 26 0 8 659 417
a 26 21 8 658 194
a 26 6 6 200 1472
a 26 7 6 446 550
a 26 9 1 381 907
a 26 1 9 378 1338
a 26 16 4 291 1249
a 26 19 2 232 372
a 26 13 7 582 342
a 26 10 6 439 298
a 26 27 2 479 238
a 26 29 2 731 238
a 26 2 3 615 1279
a 26 25 9 436 387
a 26 14 2 424 922
a 26 17 1 258 1249
a 26 8 8 492 179
a 26 4 8 288 937
a 26 22 9 694 1115
a 26 24 8 334 788
a 26 12 4 558 714
a 26 3 4 674 313
a 26 15 3 170 818
a 26 23 7 305 863
a 26 5 9 267 1011
a 26 28 4 492 714
a 26 20 3 209 1011
a 26 11 7 360 1457
a 26 18 1 640 521
a 27 20 3 343 744
a 27 0 3 731 1413
a 27 28 2 500 328
a 27 16 6 372 179
a 27 4 5 387 536
a 27 3 7 491 1309
a 27 13 4 597 1338
a 27 10 1 442 1115
a 27 2 6 308 194
a 27 11 9 279 1115
a 27 6 5 232 491
a 27 9 9 533 357
a 27 23 4 410 283
a 27 14 1 710 907
a 27 19 3 309 536
a 27 15 3 410 1279
a 27 8 5 275 982
a 27 26 6 622 1115
a 28 24 9 395 1234
a 28 12 3 275 1338
a 28 21 9 518 729
a 28 16 8 504 937
a 28 6 6 355 1353
a 28 23 9 539 342
a 28 5 9 300 491
a 28 11 5 223 877
a 28 2 6 658 1353
a 28 14 4 355 1353
a 28 0 4 543 565
a 28 29 7 738 253
a 28 13 8 315 194
a 28 10 1 269 550
a 28 25 8 364 1368
a 28 27 1 668 967
a 28 3 4 673 655
a 28 4 8 728 982
a 28 20 5 539 625
a 28 26 9 725 1472
a 28 9 1 515 1264
a 28 15 3 299 744
a 28 7 6 680 387
a 28 18 8 442 1368
a 28 22 2 439 1398
a 29 0 9 589 1398
a 29 16 8 743 461
a 29 7 5 626 1011
a 29 19 7 698 892
a 29 1 3 597 387
a 29 14 1 634 1056
a 29 21 2 187 432
a 29 13 4 443 1086
a 29 9 4 156 788
a 29 11 1 389 729
a 29 25 5 379 268
a 29 24 6 607 1071
a 29 17 7 205 1442
a 29 27 6 734 580
a 29 3 4 333 342
a 29 8 6 711 402
a 29 18 7 309 1160
a 29 12 3 333 1338
a 29 28 6 734 1413
a 29 20 2 637 1427
a 29 2 1 509 892
a 29 23 5 397 1190
a 29 22 8 646 714
a 29 26 9 550 714
