c fixed charge multi commodity flow
c
c problem vertices edges commodities
p fcmcf 20 315 200
c
c origin destination demand
a 2 7 10 169 28509
a 2 5 93 272 11296
a 2 13 16 213 44646
a 2 17 34 440 15600
a 3 4 100 10631 53790
a 3 14 45 367 38729
a 3 13 39 660 21516
a 3 2 13 572 41419
a 3 18 42 565 26358
a 3 11 44 448 29585
a 3 17 72 140 37653
a 3 1 43 558 51639
a 3 9 57 543 36040
a 3 15 75 154 10758
a 3 0 89 191 24206
a 3 10 71 264 42495
a 3 6 48 176 11296
a 3 7 37 360 30661
a 3 19 27 338 28509
a 3 16 75 492 30123
a 4 5 100 10631 53790
a 4 0 33 558 47336
a 4 1 72 279 38191
a 4 7 10 587 20441
a 4 10 58 411 50563
a 4 6 79 455 45722
a 4 8 75 550 18289
a 4 14 26 587 35502
a 4 18 94 88 37653
a 4 17 58 103 25820
a 4 12 48 389 28509
a 4 2 41 110 32812
a 4 11 56 697 24206
a 4 9 83 565 40881
a 5 6 100 10631 53790
a 5 7 81 279 23668
a 5 17 42 235 32274
a 5 14 18 345 47874
a 5 16 79 191 51101
a 5 2 55 367 11834
a 5 12 31 719 16137
a 5 13 73 404 47874
a 5 3 66 235 9683
a 5 11 41 543 36040
a 5 8 13 572 13986
a 5 18 95 140 7531
a 5 10 15 360 52715
a 6 7 100 10631 53790
a 6 12 34 316 41957
a 6 15 47 726 15600
a 6 10 80 198 32274
a 6 11 98 81 20979
a 6 17 86 616 31199
a 6 4 29 213 53253
a 6 18 36 118 22054
a 6 2 88 140 49487
a 6 5 34 543 20979
a 6 16 24 338 5917
a 6 14 59 110 41957
a 6 3 28 624 6993
a 6 19 73 404 13448
a 7 8 100 10631 53790
a 7 14 56 352 40881
a 7 1 69 235 44646
a 7 19 58 580 17751
a 7 15 37 580 20979
a 7 3 19 228 46260
a 7 2 82 228 52177
a 7 10 64 279 12372
a 7 5 86 294 27433
a 7 9 97 697 5917
a 7 17 55 132 24206
a 7 11 53 118 31737
a 7 6 21 103 12910
a 7 0 55 624 19903
a 8 9 100 10631 53790
a 8 5 64 250 17213
a 8 15 62 594 48949
a 8 19 79 220 44108
a 8 18 26 462 38191
a 8 12 29 198 27971
a 8 7 88 594 5379
a 8 1 74 543 49487
a 8 3 91 118 27433
a 8 6 64 609 48949
a 8 4 88 118 10221
a 8 10 16 345 15600
a 8 2 80 235 29047
a 8 13 99 572 14524
a 8 11 72 704 15062
a 8 14 70 198 33888
a 8 17 63 565 38191
a 9 10 100 10631 53790
a 9 3 32 96 21516
a 9 0 35 440 36578
a 9 16 37 198 37653
a 9 15 25 433 43570
a 9 5 36 660 20441
a 9 12 10 74 29047
a 9 14 59 528 34426
a 9 18 88 396 15062
a 9 4 24 675 51101
a 9 11 38 374 40881
a 9 7 24 433 18827
a 9 2 58 88 30661
a 9 17 19 690 49487
a 9 19 25 499 44108
a 10 11 100 10631 53790
a 10 1 91 631 33888
a 10 8 70 653 10758
a 10 0 82 74 12372
a 10 7 14 396 27971
a 10 12 57 455 32274
a 10 14 61 382 6455
a 10 13 79 352 25820
a 10 6 76 404 22592
a 10 19 15 602 27971
a 10 5 78 653 47874
a 10 4 47 712 47336
a 10 9 70 565 36040
a 10 17 59 690 38191
a 10 16 88 712 27433
a 10 15 65 272 10221
a 10 2 79 206 26895
a 11 12 100 10631 53790
a 11 8 60 330 15062
a 11 14 19 433 28509
a 11 9 10 367 11834
a 11 15 41 411 49487
a 11 16 41 294 42495
a 11 6 35 536 12372
a 11 18 58 668 20979
a 11 19 16 506 38729
a 11 1 52 96 28509
a 11 13 88 448 28509
a 11 5 58 162 13448
a 11 17 66 228 17751
a 12 13 100 10631 53790
a 12 16 56 184 26358
a 12 8 18 140 27433
a 12 4 45 389 22054
a 12 19 29 712 12910
a 12 5 49 140 39267
a 12 15 87 176 15062
a 12 2 26 88 5379
a 12 11 72 514 24744
a 12 17 90 411 42495
a 12 1 65 264 51639
a 12 10 24 616 43032
a 12 6 45 411 47336
a 12 18 33 624 10221
a 12 9 30 616 18827
a 12 3 33 162 29047
a 12 14 66 448 31199
a 13 14 100 10631 53790
a 13 2 93 426 12910
a 13 19 49 528 37653
a 13 6 90 220 15600
a 13 1 81 213 44108
a 13 8 26 455 25282
a 13 16 83 580 29585
a 13 10 99 565 22592
a 13 17 63 646 31199
a 13 0 25 169 32812
a 13 3 55 565 13986
a 13 15 33 506 32812
a 13 4 77 638 28509
a 13 5 12 543 7531
a 13 18 10 499 52177
a 13 12 97 206 19903
a 13 9 53 389 15062
a 13 7 50 704 53253
a 14 15 100 10631 53790
a 14 2 64 176 8069
a 14 9 13 213 38191
a 14 10 97 228 35502
a 14 8 72 594 23130
a 14 19 72 704 20979
a 14 1 72 594 47874
a 14 16 10 184 37116
a 14 6 90 257 30123
a 14 18 72 374 14524
a 14 4 25 88 31199
a 14 5 86 411 52715
a 14 12 59 103 51639
a 14 7 20 81 5379
a 14 0 79 272 36040
a 14 11 59 338 11296
a 14 13 89 198 44108
a 15 16 100 10631 53790
a 15 14 39 587 36578
a 15 7 30 521 23668
a 15 18 42 147 27971
a 15 0 18 264 38191
a 15 8 64 294 14524
a 15 2 34 514 18289
a 15 9 43 653 48411
a 15 1 29 668 15600
a 15 5 79 184 9145
a 15 10 56 602 43570
a 15 19 55 653 22054
a 15 13 23 264 34964
a 16 17 100 10631 53790
a 16 8 84 697 22054
a 16 9 78 184 29585
a 16 2 33 587 25282
a 16 11 78 286 47874
a 16 14 72 213 25820
a 16 12 30 294 30123
a 16 6 40 308 8607
a 16 1 54 147 11296
a 16 15 80 506 37653
a 16 0 28 272 23130
a 16 5 79 110 18827
a 16 18 31 462 17213
a 16 4 61 668 32274
a 17 18 100 10631 53790
a 17 8 42 389 18827
a 17 13 86 690 36578
a 17 12 35 572 41419
a 17 15 26 316 37653
a 17 16 45 81 51639
a 17 6 75 455 38191
a 17 11 27 338 30123
a 17 2 41 228 25282
a 17 7 44 440 8607
a 17 19 46 88 9683
a 17 14 81 668 7531
a 17 0 21 242 24744
a 17 9 88 587 20979
a 17 3 39 506 52177
a 17 1 90 213 49487
a 17 5 18 294 34964
a 17 10 65 690 23668
a 17 4 34 272 42495
a 18 19 100 10631 53790
a 18 8 83 242 13448
a 18 11 96 103 19903
a 18 14 89 191 35502
a 18 3 94 580 27971
a 18 0 76 294 14524
a 18 16 55 154 42495
a 18 15 34 455 31737
a 18 2 71 184 8607
a 18 17 51 448 26358
a 18 5 54 580 18289
a 18 7 22 682 16675
a 18 4 64 228 43570
a 18 9 46 426 51101
a 18 13 33 565 13986
a 19 0 100 10631 53790
a 19 18 97 308 25820
a 19 11 48 338 39267
a 19 4 41 462 31737
a 19 3 73 308 22592
a 19 17 70 616 16137
a 19 12 37 250 11296
a 19 13 77 580 17751
a 19 10 98 184 30661
a 19 6 52 433 23668
a 19 7 79 374 7531
a 19 2 52 154 29047
a 19 5 58 492 13448
a 19 9 73 88 44646
a 19 8 86 514 8607
a 19 16 67 477 41419
a 19 15 19 272 33350
a 19 14 25 455 44646
