c fixed charge multi commodity flow
c
c problem vertices edges commodities
p fcmcf 20 120 200
c
c origin destination demand
a 2 0 31 150 34315
a 2 6 59 197 40554
a 2 14 18 39 69670
a 2 11 56 238 48873
a 3 4 100 10631 103985
a 3 14 45 147 74869
a 3 13 39 264 41594
a 3 2 13 229 80069
a 3 18 42 226 50953
a 4 5 100 10631 103985
a 4 0 33 223 91507
a 4 1 72 112 73830
a 4 7 10 235 39515
a 4 10 58 164 97746
a 5 6 100 10631 103985
a 5 7 81 112 45754
a 5 17 42 94 62391
a 5 14 18 138 92547
a 5 16 79 77 98786
a 6 7 100 10631 103985
a 6 12 34 126 81108
a 6 15 47 290 30156
a 6 10 80 80 62391
a 6 11 98 33 40554
a 6 17 86 246 60312
a 6 4 29 85 102945
a 6 18 36 47 42634
a 6 2 88 56 95666
a 7 8 100 10631 103985
a 7 14 56 141 79029
a 7 1 69 94 86308
a 7 19 58 232 34315
a 8 9 100 10631 103985
a 8 5 64 100 33276
a 8 15 62 238 94626
a 8 19 79 88 85268
a 8 18 26 185 73830
a 8 12 29 80 54072
a 8 7 88 238 10399
a 9 10 100 10631 103985
a 9 3 32 39 41594
a 9 0 35 176 70710
a 9 16 37 80 72790
a 9 15 25 173 84228
a 10 11 100 10631 103985
a 10 1 91 252 65511
a 10 8 70 261 20797
a 10 0 82 30 23917
a 11 12 100 10631 103985
a 11 8 60 132 29116
a 11 14 19 173 55112
a 11 9 10 147 22877
a 11 15 41 164 95666
a 11 16 41 118 82148
a 11 6 35 214 23917
a 12 13 100 10631 103985
a 12 16 56 74 50953
a 12 8 18 56 53033
a 12 4 45 156 42634
a 12 19 29 284 24957
a 13 14 100 10631 103985
a 13 2 93 170 24957
a 13 19 49 211 72790
a 13 6 90 88 30156
a 13 1 81 85 85268
a 13 8 26 182 48873
a 13 16 83 232 57192
a 14 15 100 10631 103985
a 14 2 64 71 15598
a 14 9 13 85 73830
a 14 10 97 91 68630
a 14 8 72 238 44714
a 14 19 72 282 40554
a 15 16 100 10631 103985
a 15 14 39 235 70710
a 15 7 30 208 45754
a 15 18 42 59 54072
a 15 0 18 106 73830
a 15 8 64 118 28076
a 16 17 100 10631 103985
a 16 8 84 279 42634
a 16 9 78 74 57192
a 16 2 33 235 48873
a 16 11 78 115 92547
a 17 18 100 10631 103985
a 17 8 42 156 36395
a 17 13 86 276 70710
a 17 12 35 229 80069
a 17 15 26 126 72790
a 17 16 45 33 99826
a 17 6 75 182 73830
a 17 11 27 135 58232
a 17 2 41 91 48873
a 17 7 44 176 16638
a 18 19 100 10631 103985
a 18 8 83 97 25997
a 18 11 96 41 38475
a 18 14 89 77 68630
a 18 3 94 232 54072
a 18 0 76 118 28076
a 19 0 100 10631 103985
a 19 18 97 123 49913
a 19 11 48 135 75909
a 19 4 41 185 61351
a 19 3 73 123 43674
a 19 17 70 246 31196
a 19 12 37 100 21837
a 19 13 77 232 34315
a 19 10 98 74 59272
