c fixed charge multi commodity flow
c
c problem vertices edges commodities
p fcmcf 20 120 200
c
c origin destination demand
a 2 0 31 38 3432
a 2 6 59 50 4056
a 2 14 18 10 6967
a 2 11 56 60 4888
a 3 4 100 7781 10399
a 3 14 45 37 7487
a 3 13 39 66 4160
a 3 2 13 58 8007
a 3 18 42 57 5096
a 4 5 100 7781 10399
a 4 0 33 56 9151
a 4 1 72 28 7383
a 4 7 10 59 3952
a 4 10 58 41 9775
a 5 6 100 7781 10399
a 5 7 81 28 4576
a 5 17 42 24 6240
a 5 14 18 35 9255
a 5 16 79 20 9879
a 6 7 100 7781 10399
a 6 12 34 32 8111
a 6 15 47 73 3016
a 6 10 80 20 6240
a 6 11 98 9 4056
a 6 17 86 62 6032
a 6 4 29 22 10295
a 6 18 36 12 4264
a 6 2 88 14 9567
a 7 8 100 7781 10399
a 7 14 56 36 7903
a 7 1 69 24 8631
a 7 19 58 58 3432
a 8 9 100 7781 10399
a 8 5 64 25 3328
a 8 15 62 60 9463
a 8 19 79 22 8527
a 8 18 26 47 7383
a 8 12 29 20 5408
a 8 7 88 60 1040
a 9 10 100 7781 10399
a 9 3 32 10 4160
a 9 0 35 44 7071
a 9 16 37 20 7279
a 9 15 25 44 8423
a 10 11 100 7781 10399
a 10 1 91 63 6552
a 10 8 70 66 2080
a 10 0 82 8 2392
a 11 12 100 7781 10399
a 11 8 60 33 2912
a 11 14 19 44 5512
a 11 9 10 37 2288
a 11 15 41 41 9567
a 11 16 41 30 8215
a 11 6 35 54 2392
a 12 13 100 7781 10399
a 12 16 56 19 5096
a 12 8 18 14 5304
a 12 4 45 39 4264
a 12 19 29 71 2496
a 13 14 100 7781 10399
a 13 2 93 43 2496
a 13 19 49 53 7279
a 13 6 90 22 3016
a 13 1 81 22 8527
a 13 8 26 46 4888
a 13 16 83 58 5720
a 14 15 100 7781 10399
a 14 2 64 18 1560
a 14 9 13 22 7383
a 14 10 97 23 6863
a 14 8 72 60 4472
a 14 19 72 71 4056
a 15 16 100 7781 10399
a 15 14 39 59 7071
a 15 7 30 52 4576
a 15 18 42 15 5408
a 15 0 18 27 7383
a 15 8 64 30 2808
a 16 17 100 7781 10399
a 16 8 84 70 4264
a 16 9 78 19 5720
a 16 2 33 59 4888
a 16 11 78 29 9255
a 17 18 100 7781 10399
a 17 8 42 39 3640
a 17 13 86 69 7071
a 17 12 35 58 8007
a 17 15 26 32 7279
a 17 16 45 9 9983
a 17 6 75 46 7383
a 17 11 27 34 5824
a 17 2 41 23 4888
a 17 7 44 44 1664
a 18 19 100 7781 10399
a 18 8 83 25 2600
a 18 11 96 11 3848
a 18 14 89 20 6863
a 18 3 94 58 5408
a 18 0 76 30 2808
a 19 0 100 7781 10399
a 19 18 97 31 4992
a 19 11 48 34 7591
a 19 4 41 47 6136
a 19 3 73 31 4368
a 19 17 70 62 3120
a 19 12 37 25 2184
a 19 13 77 58 3432
a 19 10 98 19 5928
