c fixed charge multi commodity flow
c
c problem vertices edges commodities
p fcmcf 30 685 400
c
c origin destination demand
a 1 27 2 277 224
a 1 10 9 646 254
a 1 8 8 483 537
a 1 19 6 652 165
a 1 20 8 483 381
a 1 7 6 261 344
a 1 15 4 361 455
a 1 3 4 661 97
a 1 13 8 194 314
a 1 21 2 532 426
a 1 14 6 692 142
a 1 4 5 684 739
a 1 24 4 452 112
a 1 16 3 682 187
a 1 23 7 489 433
a 1 25 2 637 724
a 1 5 2 528 314
a 2 15 7 519 619
a 2 9 6 635 224
a 2 8 4 538 388
a 2 28 6 287 448
a 2 11 2 469 388
a 2 10 7 280 165
a 2 17 7 404 440
a 2 3 3 191 679
a 2 26 3 659 560
a 2 20 5 573 545
a 2 13 2 578 597
a 2 24 1 705 411
a 2 7 9 162 351
a 2 23 2 668 224
a 2 18 8 537 634
a 2 16 4 496 351
a 2 0 3 665 321
a 2 6 6 182 716
a 2 27 2 284 127
a 2 5 9 539 75
a 2 14 2 645 90
a 2 4 4 297 187
a 2 1 6 237 709
a 2 25 3 287 448
a 2 12 2 315 105
a 2 22 7 678 463
a 2 29 2 472 619
a 2 21 5 365 455
a 3 28 2 600 187
a 3 12 2 463 314
a 3 26 2 421 358
a 3 1 2 280 612
a 3 13 1 467 552
a 3 14 1 279 276
a 3 0 8 614 642
a 3 11 8 182 262
a 3 15 2 715 590
a 3 18 3 343 724
a 3 23 1 509 262
a 3 27 2 179 396
a 3 19 7 479 232
a 3 24 1 591 426
a 3 10 6 208 523
a 3 2 6 338 105
a 3 6 6 447 150
a 3 7 8 645 597
a 3 4 8 704 314
a 3 25 4 313 157
a 3 17 7 457 612
a 3 22 3 640 590
a 3 29 8 509 75
a 3 21 4 717 344
a 3 8 8 576 150
a 3 16 4 534 590
a 4 20 5 601 329
a 4 7 4 349 664
a 4 23 1 596 358
a 4 13 5 332 75
a 4 14 1 359 179
a 4 2 6 332 649
a 4 0 6 576 344
a 4 24 2 300 455
a 4 19 9 459 127
a 4 29 3 550 373
a 4 15 4 320 619
a 4 6 4 407 165
a 4 21 2 577 657
a 4 5 4 678 649
a 4 17 9 355 262
a 4 1 4 240 500
a 4 9 8 524 75
a 4 8 6 332 612
a 4 12 3 478 83
a 4 16 2 560 388
a 4 22 4 351 403
a 4 25 4 208 627
a 5 11 9 418 83
a 5 8 2 341 731
a 5 2 6 601 403
a 5 17 8 315 657
a 5 0 3 578 291
a 5 20 2 447 217
a 5 7 1 459 440
a 5 14 8 610 381
a 5 27 8 290 597
a 5 26 9 372 426
a 5 3 5 632 75
a 5 18 7 184 336
a 5 12 2 283 440
a 5 15 2 708 83
a 5 9 8 263 388
a 5 29 2 717 731
a 5 10 2 149 694
a 5 4 9 348 694
a 5 28 7 610 440
a 5 21 9 508 120
a 5 1 9 571 276
a 5 16 8 443 739
a 5 24 5 312 269
a 5 13 7 163 284
a 5 6 1 286 314
a 5 25 5 698 120
a 6 15 7 539 672
a 6 21 6 251 381
a 6 13 6 478 716
a 6 10 2 312 634
a 6 29 2 394 373
a 6 23 5 306 157
a 6 16 2 495 291
a 6 0 7 331 634
a 6 20 3 274 426
a 6 3 8 378 634
a 6 28 3 620 142
a 6 14 5 175 552
a 6 1 8 345 470
a 6 24 8 490 344
a 6 8 5 542 291
a 6 7 8 616 209
a 6 22 7 274 194
a 6 18 8 309 373
a 6 27 3 653 657
a 6 5 2 580 426
a 6 11 1 705 165
a 6 12 8 147 381
a 7 21 3 460 634
a 7 0 3 441 135
a 7 27 6 503 344
a 7 20 7 368 485
a 7 11 6 362 142
a 7 3 1 184 560
a 7 14 1 407 321
a 7 9 1 184 388
a 7 4 6 421 590
a 7 1 6 394 239
a 7 15 6 147 179
a 7 18 6 315 731
a 7 6 6 310 262
a 7 2 4 153 679
a 7 13 6 362 314
a 7 12 5 639 590
a 7 5 1 692 97
a 7 25 1 423 329
a 7 10 2 284 209
a 7 22 2 267 716
a 7 29 7 293 165
a 7 28 4 431 731
a 8 1 9 594 470
a 8 3 5 351 157
a 8 24 3 581 545
a 8 22 6 707 508
a 8 14 8 454 344
a 8 11 7 256 545
a 8 7 4 263 530
a 8 15 1 454 590
a 8 23 3 501 276
a 8 21 1 380 358
a 8 13 7 146 634
a 8 28 8 225 440
a 8 16 9 221 605
a 8 26 1 147 97
a 8 18 8 655 478
a 8 20 7 479 239
a 8 0 2 493 224
a 8 12 8 480 239
a 8 9 3 460 537
a 8 27 3 441 105
a 8 19 5 299 560
a 8 10 7 341 560
a 8 2 2 274 232
a 9 21 1 207 358
a 9 29 3 359 187
a 9 27 8 316 142
a 9 18 5 377 403
a 9 17 9 502 276
a 9 11 4 309 552
a 9 3 6 681 262
a 9 12 6 248 179
a 9 16 3 296 358
a 9 14 8 678 537
a 9 4 9 645 112
a 9 8 3 459 627
a 9 7 2 675 649
a 9 25 5 247 440
a 9 15 2 385 455
a 9 0 7 424 448
a 9 26 1 705 537
a 9 13 9 712 373
a 10 27 6 173 426
a 10 23 4 368 739
a 10 28 7 429 597
a 10 24 6 459 224
a 10 20 8 476 75
a 10 17 2 539 508
a 10 13 1 195 739
a 10 7 7 349 75
a 10 21 2 492 351
a 10 2 9 172 619
a 10 9 8 668 388
a 10 3 2 607 157
a 10 8 6 666 105
a 10 12 5 368 716
a 10 19 5 194 403
a 10 11 7 576 537
a 10 4 6 626 523
a 10 14 7 538 358
a 10 22 4 518 262
a 10 6 9 421 470
a 10 16 5 695 642
a 10 25 6 325 224
a 10 0 3 459 455
a 10 5 2 583 120
a 10 1 9 616 165
a 10 15 9 218 373
a 10 29 6 443 381
a 11 7 5 531 426
a 11 14 2 185 194
a 11 27 5 622 530
a 11 28 2 323 358
a 11 20 2 678 657
a 11 16 7 485 179
a 11 22 5 620 276
a 11 2 4 593 135
a 11 8 3 155 254
a 11 3 9 666 403
a 11 1 2 626 433
a 11 25 5 612 165
a 11 17 8 612 537
a 11 0 9 247 448
a 11 15 7 188 291
a 11 13 7 290 411
a 11 23 2 225 194
a 11 4 7 712 224
a 11 6 5 545 165
a 11 26 2 418 314
a 11 29 6 237 679
a 11 5 2 273 358
a 11 10 7 400 209
a 11 24 5 635 194
a 11 21 2 565 351
a 11 9 2 354 433
a 11 18 8 310 105
a 11 19 2 649 381
a 11 12 2 257 590
a 12 11 1 398 284
a 12 23 1 567 209
a 12 15 8 478 448
a 12 17 6 463 500
a 12 13 8 496 485
a 12 22 3 211 702
a 12 5 2 185 142
a 12 21 6 424 179
a 12 27 6 450 694
a 12 19 5 625 90
a 12 3 9 440 75
a 12 7 8 578 500
a 12 9 7 293 567
a 12 1 7 485 433
a 12 26 1 410 269
a 12 14 6 146 388
a 12 10 7 221 575
a 12 0 2 495 493
a 12 2 7 552 463
a 12 24 8 217 135
a 12 28 6 356 262
a 12 8 2 211 440
a 12 25 7 699 478
a 12 6 2 391 724
a 12 18 7 348 702
a 12 4 5 374 575
a 12 29 7 456 411
a 12 16 4 182 657
a 13 28 7 675 336
a 13 29 7 273 485
a 13 10 2 626 291
a 13 5 8 452 284
a 13 8 8 234 284
a 13 15 3 457 150
a 13 2 5 512 284
a 13 18 7 160 105
a 13 24 3 290 284
a 13 21 6 488 716
a 13 19 5 512 440
a 13 14 7 300 299
a 13 7 6 535 642
a 13 25 5 355 724
a 13 1 2 254 426
a 13 26 8 617 485
a 13 6 9 426 664
a 13 27 9 545 329
a 13 16 2 182 537
a 13 4 5 490 366
a 13 17 5 270 202
a 13 9 9 335 448
a 13 3 6 258 75
a 13 0 7 186 642
a 13 22 3 488 187
a 13 20 2 594 75
a 13 23 9 264 426
a 14 24 4 283 269
a 14 26 9 303 217
a 14 12 1 405 672
a 14 10 1 629 716
a 14 25 8 377 634
a 14 2 9 505 90
a 14 23 2 267 388
a 14 28 9 561 112
a 14 18 1 447 694
a 14 11 9 411 634
a 14 17 6 398 299
a 14 7 6 212 209
a 14 13 4 460 329
a 14 20 5 333 142
a 14 6 7 332 433
a 14 1 1 196 560
a 14 15 4 329 247
a 14 3 3 708 254
a 14 21 5 457 314
a 14 16 5 714 142
a 14 19 6 476 672
a 14 8 2 653 232
a 14 27 2 571 388
a 14 5 7 669 396
a 14 22 4 443 709
a 14 4 7 441 537
a 14 0 5 574 351
a 15 23 8 548 687
a 15 24 5 248 605
a 15 26 7 273 411
a 15 22 5 580 418
a 15 0 1 686 590
a 15 29 6 479 344
a 15 1 6 472 455
a 15 27 8 201 105
a 15 8 9 591 634
a 15 20 7 224 463
a 15 2 9 326 358
a 15 13 1 338 545
a 15 9 6 162 515
a 15 6 6 168 239
a 15 17 9 457 687
a 15 11 2 541 344
a 15 7 7 361 172
a 15 21 9 384 433
a 15 28 5 614 344
a 15 19 7 609 709
a 15 5 8 312 366
a 16 18 3 636 314
a 16 29 5 614 455
a 16 12 8 155 381
a 16 10 9 228 351
a 16 21 5 486 97
a 16 0 2 410 448
a 16 22 2 476 224
a 16 3 9 372 75
a 16 26 4 443 627
a 16 8 8 522 545
a 16 4 1 646 276
a 16 25 6 508 440
a 16 9 8 503 470
a 16 28 6 568 418
a 16 19 6 331 291
a 16 13 3 199 418
a 16 6 9 341 217
a 16 24 2 152 664
a 16 15 2 392 597
a 16 20 6 544 426
a 16 14 4 188 508
a 17 23 9 604 351
a 17 20 3 248 329
a 17 10 2 194 291
a 17 11 6 184 530
a 17 21 4 616 411
a 17 29 8 401 545
a 17 16 2 479 291
a 17 15 1 251 426
a 17 0 1 191 552
a 17 8 8 688 716
a 17 13 5 528 120
a 17 4 4 299 702
a 17 6 6 149 306
a 17 7 6 658 463
a 17 28 2 514 530
a 17 27 2 260 373
a 17 14 3 329 590
a 17 9 6 235 523
a 17 12 4 622 463
a 17 24 7 472 157
a 17 22 8 333 202
a 17 19 6 375 321
a 17 1 1 258 90
a 17 26 1 646 463
a 17 2 5 411 478
a 18 17 3 165 202
a 18 28 2 609 247
a 18 22 4 395 284
a 18 3 7 479 336
a 18 4 6 436 239
a 18 20 6 485 269
a 18 8 6 365 657
a 18 24 8 532 440
a 18 10 3 215 269
a 18 23 4 369 448
a 18 16 3 622 440
a 18 19 4 276 455
a 18 6 3 718 672
a 18 7 9 434 179
a 18 26 8 509 649
a 19 29 4 509 97
a 19 21 8 260 373
a 19 1 4 276 582
a 19 15 4 369 224
a 19 12 7 202 433
a 19 14 1 552 597
a 19 28 1 718 209
a 19 9 6 385 232
a 19 20 6 508 657
a 19 13 4 674 634
a 19 16 1 675 649
a 19 23 1 614 276
a 19 10 6 240 672
a 19 7 1 257 515
a 19 11 7 563 396
a 19 0 1 430 321
a 19 27 8 509 217
a 19 24 8 475 679
a 19 18 1 362 314
a 19 4 9 184 426
a 19 22 2 254 291
a 19 8 2 646 194
a 19 25 4 328 299
a 19 5 2 221 687
a 19 17 3 702 381
a 19 2 2 447 739
a 20 5 7 632 545
a 20 23 7 359 411
a 20 24 9 519 575
a 20 0 7 666 515
a 20 2 2 583 493
a 20 4 1 705 329
a 20 6 5 388 179
a 20 27 1 320 575
a 20 19 1 561 515
a 20 3 1 702 694
a 20 26 7 563 478
a 20 17 1 414 657
a 20 7 2 431 403
a 20 18 2 430 515
a 20 1 5 283 463
a 20 11 3 196 508
a 20 15 8 198 612
a 20 10 1 535 403
a 20 9 6 466 344
a 20 16 3 315 716
a 20 14 7 483 679
a 20 8 7 580 254
a 20 12 3 172 500
a 20 21 6 338 209
a 21 1 9 613 403
a 21 2 4 336 269
a 21 23 3 290 239
a 21 20 3 674 269
a 21 5 7 555 194
a 21 4 2 247 619
a 21 9 5 247 269
a 21 10 4 225 433
a 21 12 5 505 239
a 21 28 6 287 702
a 21 0 3 475 90
a 21 17 3 408 478
a 21 6 7 672 679
a 21 26 2 555 358
a 21 27 7 313 269
a 21 25 4 630 478
a 21 22 5 323 142
a 21 3 8 339 187
a 21 8 7 258 306
a 22 29 8 384 224
a 22 4 1 418 664
a 22 8 5 173 657
a 22 18 6 707 440
a 22 14 7 147 321
a 22 5 9 534 649
a 22 1 2 629 500
a 22 26 2 470 142
a 22 23 3 194 157
a 22 24 9 228 702
a 22 7 4 643 284
a 22 19 9 296 560
a 22 17 8 328 657
a 22 9 1 388 314
a 22 27 1 707 478
a 22 10 6 524 314
a 22 11 9 335 403
a 22 13 6 322 381
a 22 15 7 626 530
a 22 20 3 715 105
a 23 8 8 489 523
a 23 12 5 593 329
a 23 5 9 492 560
a 23 10 7 668 575
a 23 20 2 178 575
a 23 0 7 439 172
a 23 9 2 663 90
a 23 11 2 235 411
a 23 7 8 387 605
a 23 28 5 637 232
a 23 19 5 173 239
a 23 13 8 552 135
a 23 15 7 516 254
a 23 14 7 437 284
a 23 4 1 460 187
a 23 17 8 499 351
a 23 26 4 568 649
a 23 16 2 493 679
a 23 25 4 712 239
a 24 22 2 672 262
a 24 19 6 604 433
a 24 1 8 345 440
a 24 27 8 671 344
a 24 5 8 534 739
a 24 7 3 640 418
a 24 28 7 699 105
a 24 2 1 166 478
a 24 21 2 429 232
a 24 25 1 158 314
a 24 23 6 470 388
a 24 17 6 205 545
a 24 0 6 531 381
a 24 4 3 371 702
a 24 13 4 351 515
a 24 10 7 544 396
a 24 18 9 358 470
a 24 6 9 233 433
a 24 26 6 260 649
a 24 8 9 449 284
a 24 29 6 296 194
a 24 3 5 508 314
a 24 12 8 447 239
a 24 20 4 233 202
a 24 16 8 171 664
a 24 9 4 689 157
a 25 10 3 150 329
a 25 26 4 707 597
a 25 5 2 509 575
a 25 22 1 430 709
a 25 21 5 521 373
a 25 8 8 263 515
a 25 1 7 303 209
a 25 28 3 263 381
a 25 14 4 238 314
a 25 16 8 558 224
a 25 9 3 577 545
a 25 20 2 597 687
a 25 12 9 699 239
a 25 23 1 527 150
a 25 4 7 228 724
a 25 11 7 720 470
a 25 27 9 323 373
a 25 7 4 147 179
a 25 15 8 577 731
a 25 13 2 593 552
a 25 17 1 506 381
a 25 19 8 604 254
a 25 2 9 411 172
a 25 0 1 515 276
a 26 15 2 636 239
a 26 22 4 424 411
a 26 20 4 704 455
a 26 17 5 661 403
a 26 18 2 527 702
a 26 24 3 506 306
a 26 27 1 630 97
a 26 9 6 672 537
a 26 28 6 463 90
a 26 4 1 162 329
a 26 2 5 652 731
a 26 3 8 440 642
a 26 10 6 176 97
a 26 25 6 414 299
a 26 19 2 417 418
a 26 8 3 325 165
a 26 13 7 567 411
a 26 6 9 648 724
a 26 16 9 452 366
a 26 14 8 576 336
a 27 13 4 315 165
a 27 22 9 695 731
a 27 29 3 516 687
a 27 12 8 385 470
a 27 26 4 333 664
a 27 5 1 195 179
a 27 23 1 454 575
a 27 15 5 539 254
a 27 3 3 411 433
a 27 6 6 322 485
a 27 8 8 228 426
a 27 1 6 688 508
a 27 9 6 563 396
a 27 17 7 319 344
a 27 4 8 392 202
a 27 0 1 387 716
a 27 21 5 717 366
a 27 7 4 665 194
a 27 20 2 486 388
a 27 19 7 560 426
a 27 16 1 152 90
a 27 2 3 534 582
a 27 10 3 323 209
a 27 11 6 307 597
a 27 18 5 356 83
a 28 29 4 251 455
a 28 17 5 465 575
a 28 25 5 152 493
a 28 11 8 394 329
a 28 22 3 349 403
a 28 10 1 204 523
a 28 0 9 172 254
a 28 27 2 292 262
a 28 21 3 175 619
a 28 26 3 472 478
a 28 20 4 444 336
a 28 19 2 405 165
a 28 8 1 486 276
a 28 5 6 329 455
a 28 3 1 646 530
a 28 4 6 441 530
a 28 14 8 488 217
a 29 10 6 512 75
a 29 11 6 224 344
a 29 4 4 672 135
a 29 13 8 479 463
a 29 7 3 274 418
a 29 6 9 581 545
a 29 8 6 649 411
a 29 20 1 176 366
a 29 27 3 365 463
a 29 16 5 473 642
a 29 25 9 339 672
a 29 15 3 294 83
a 29 9 7 365 276
a 29 14 7 147 500
a 29 28 5 649 306
a 29 26 2 714 329
a 29 5 4 503 105
a 29 18 1 712 366
