c fixed charge multi commodity flow
c
c problem vertices edges commodities
p fcmcf 20 220 200
c
c origin destination demand
k 16 13 60
k 12 6 38
k 13 15 60
k 3 19 31
k 10 3 82
k 9 5 48
k 0 11 11
k 18 15 98
k 12 2 41
k 18 8 29
k 3 13 54
k 6 0 67
k 19 11 87
k 8 10 61
k 11 15 87
k 10 15 33
k 0 19 92
k 18 5 46
k 2 6 78
k 11 19 78
k 2 7 81
k 7 17 50
k 8 4 63
k 0 13 96
k 4 15 66
k 1 12 59
k 6 2 38
k 10 7 72
k 14 9 80
k 14 8 32
k 4 16 58
k 7 19 81
k 14 19 66
k 6 3 62
k 0 16 73
k 4 2 37
k 4 10 93
k 14 13 97
k 11 12 34
k 4 9 11
k 9 15 39
k 9 18 87
k 3 18 35
k 0 12 13
k 17 19 14
k 13 11 77
k 7 0 38
k 15 18 29
k 19 9 71
k 11 9 67
k 18 3 74
k 18 17 60
k 10 16 78
k 12 9 47
k 10 9 31
k 11 10 10
k 7 8 24
k 12 5 46
k 19 17 76
k 8 18 80
k 0 1 19
k 18 7 14
k 3 17 66
k 14 1 92
k 10 5 15
k 11 0 80
k 17 16 97
k 14 11 28
k 3 4 51
k 5 6 26
k 0 10 12
k 18 1 18
c
c source target cost capacity fixed
a 0 1 100 10631 54676
a 0 15 38 73 51396
a 0 10 33 120 39914
a 0 18 60 42 38274
a 0 16 11 90 38820
a 0 13 12 86 42101
a 0 6 84 67 9295
a 0 14 14 100 31713
a 0 19 75 117 25698
a 0 4 71 15 50302
a 0 12 55 87 17497
a 0 11 37 126 13123
a 1 2 100 10631 54676
a 1 8 13 129 45928
a 1 10 59 118 20777
a 1 17 96 56 46475
a 1 16 45 104 53036
a 1 11 45 16 25698
a 1 15 18 65 21871
a 1 9 96 82 43194
a 1 7 70 32 31166
a 1 6 23 50 50302
a 2 3 100 10631 54676
a 2 0 31 67 18044
a 2 6 59 88 21324
a 2 14 18 18 36633
a 2 11 56 107 25698
a 2 16 25 19 10936
a 2 19 23 104 15857
a 2 1 12 20 40461
a 2 4 17 70 24058
a 2 8 67 66 20777
a 2 9 72 92 22418
a 2 10 44 29 37727
a 2 12 72 82 7655
a 2 7 10 31 28979
a 3 4 100 10631 54676
a 3 14 45 66 39367
a 3 13 39 118 21871
a 3 2 13 103 42101
a 3 18 42 101 26792
a 3 11 44 80 30072
a 3 17 72 25 38274
a 3 1 43 100 52489
a 3 9 57 97 36633
a 3 15 75 28 10936
a 3 0 89 35 24605
a 3 10 71 48 43194
a 4 5 100 10631 54676
a 4 0 33 100 48115
a 4 1 72 50 38820
a 4 7 10 105 20777
a 4 10 58 74 51396
a 4 6 79 82 46475
a 4 8 75 99 18590
a 4 14 26 105 36087
a 5 6 100 10631 54676
a 5 7 81 50 24058
a 5 17 42 42 32806
a 5 14 18 62 48662
a 5 16 79 35 51943
a 5 2 55 66 12029
a 5 12 31 129 16403
a 5 13 73 73 48662
a 6 7 100 10631 54676
a 6 12 34 57 42648
a 6 15 47 130 15857
a 6 10 80 36 32806
a 6 11 98 15 21324
a 6 17 86 111 31713
a 6 4 29 38 54130
a 6 18 36 21 22418
a 6 2 88 25 50302
a 6 5 34 97 21324
a 6 16 24 61 6015
a 6 14 59 20 42648
a 7 8 100 10631 54676
a 7 14 56 63 41554
a 7 1 69 42 45382
a 7 19 58 104 18044
a 7 15 37 104 21324
a 7 3 19 41 47022
a 7 2 82 41 53036
a 7 10 64 50 12576
a 8 9 100 10631 54676
a 8 5 64 45 17497
a 8 15 62 107 49756
a 8 19 79 40 44835
a 8 18 26 83 38820
a 8 12 29 36 28432
a 8 7 88 107 5468
a 8 1 74 97 50302
a 8 3 91 21 27885
a 8 6 64 109 49756
a 8 4 88 21 10389
a 8 10 16 62 15857
a 8 2 80 42 29525
a 8 13 99 103 14763
a 9 10 100 10631 54676
a 9 3 32 18 21871
a 9 0 35 79 37180
a 9 16 37 36 38274
a 9 15 25 78 44288
a 9 5 36 118 20777
a 9 12 10 14 29525
a 9 14 59 95 34993
a 9 18 88 71 15310
a 9 4 24 121 51943
a 10 11 100 10631 54676
a 10 1 91 113 34446
a 10 8 70 117 10936
a 10 0 82 14 12576
a 10 7 14 71 28432
a 10 12 57 82 32806
a 10 14 61 69 6562
a 10 13 79 63 26245
a 10 6 76 73 22964
a 10 19 15 108 28432
a 11 12 100 10631 54676
a 11 8 60 59 15310
a 11 14 19 78 28979
a 11 9 10 66 12029
a 11 15 41 74 50302
a 11 16 41 53 43194
a 11 6 35 96 12576
a 11 18 58 120 21324
a 11 19 16 91 39367
a 11 1 52 18 28979
a 11 13 88 80 28979
a 12 13 100 10631 54676
a 12 16 56 33 26792
a 12 8 18 25 27885
a 12 4 45 70 22418
a 12 19 29 128 13123
a 12 5 49 25 39914
a 12 15 87 32 15310
a 12 2 26 16 5468
a 12 11 72 92 25151
a 13 14 100 10631 54676
a 13 2 93 76 13123
a 13 19 49 95 38274
a 13 6 90 40 15857
a 13 1 81 38 44835
a 13 8 26 82 25698
a 13 16 83 104 30072
a 13 10 99 101 22964
a 13 17 63 116 31713
a 13 0 25 31 33353
a 13 3 55 101 14216
a 13 15 33 91 33353
a 13 4 77 114 28979
a 13 5 12 97 7655
a 14 15 100 10631 54676
a 14 2 64 32 8202
a 14 9 13 38 38820
a 14 10 97 41 36087
a 14 8 72 107 23511
a 14 19 72 126 21324
a 14 1 72 107 48662
a 14 16 10 33 37727
a 14 6 90 46 30619
a 14 18 72 67 14763
a 15 16 100 10631 54676
a 15 14 39 105 37180
a 15 7 30 94 24058
a 15 18 42 27 28432
a 15 0 18 48 38820
a 15 8 64 53 14763
a 15 2 34 92 18590
a 15 9 43 117 49209
a 15 1 29 120 15857
a 15 5 79 33 9295
a 16 17 100 10631 54676
a 16 8 84 125 22418
a 16 9 78 33 30072
a 16 2 33 105 25698
a 16 11 78 52 48662
a 16 14 72 38 26245
a 16 12 30 53 30619
a 16 6 40 56 8749
a 16 1 54 27 11482
a 16 15 80 91 38274
a 16 0 28 49 23511
a 17 18 100 10631 54676
a 17 8 42 70 19137
a 17 13 86 124 37180
a 17 12 35 103 42101
a 17 15 26 57 38274
a 17 16 45 15 52489
a 17 6 75 82 38820
a 17 11 27 61 30619
a 17 2 41 41 25698
a 17 7 44 79 8749
a 17 19 46 16 9842
a 17 14 81 120 7655
a 17 0 21 44 25151
a 17 9 88 105 21324
a 18 19 100 10631 54676
a 18 8 83 44 13669
a 18 11 96 19 20231
a 18 14 89 35 36087
a 18 3 94 104 28432
a 18 0 76 53 14763
a 18 16 55 28 43194
a 18 15 34 82 32259
a 18 2 71 33 8749
a 18 17 51 80 26792
a 18 5 54 104 18590
a 19 0 100 10631 54676
a 19 18 97 56 26245
a 19 11 48 61 39914
a 19 4 41 83 32259
a 19 3 73 56 22964
a 19 17 70 111 16403
a 19 12 37 45 11482
a 19 13 77 104 18044
a 19 10 98 33 31166
a 19 6 52 78 24058
a 19 7 79 67 7655
a 19 2 52 28 29525
