c fixed charge multi commodity flow
c
c problem vertices edges commodities
p fcmcf 20 120 200
c
c origin destination demand
a 2 0 31 38 17158
a 2 6 59 50 20277
a 2 14 18 10 34835
a 2 11 56 60 24437
a 3 4 100 7781 51993
a 3 14 45 37 37435
a 3 13 39 66 20797
a 3 2 13 58 40035
a 3 18 42 57 25477
a 4 5 100 7781 51993
a 4 0 33 56 45754
a 4 1 72 28 36915
a 4 7 10 59 19758
a 4 10 58 41 48873
a 5 6 100 7781 51993
a 5 7 81 28 22877
a 5 17 42 24 31196
a 5 14 18 35 46274
a 5 16 79 20 49393
a 6 7 100 7781 51993
a 6 12 34 32 40554
a 6 15 47 73 15078
a 6 10 80 20 31196
a 6 11 98 9 20277
a 6 17 86 62 30156
a 6 4 29 22 51473
a 6 18 36 12 21317
a 6 2 88 14 47833
a 7 8 100 7781 51993
a 7 14 56 36 39515
a 7 1 69 24 43154
a 7 19 58 58 17158
a 8 9 100 7781 51993
a 8 5 64 25 16638
a 8 15 62 60 47313
a 8 19 79 22 42634
a 8 18 26 47 36915
a 8 12 29 20 27036
a 8 7 88 60 5200
a 9 10 100 7781 51993
a 9 3 32 10 20797
a 9 0 35 44 35355
a 9 16 37 20 36395
a 9 15 25 44 42114
a 10 11 100 7781 51993
a 10 1 91 63 32756
a 10 8 70 66 10399
a 10 0 82 8 11959
a 11 12 100 7781 51993
a 11 8 60 33 14558
a 11 14 19 44 27556
a 11 9 10 37 11439
a 11 15 41 41 47833
a 11 16 41 30 41074
a 11 6 35 54 11959
a 12 13 100 7781 51993
a 12 16 56 19 25477
a 12 8 18 14 26517
a 12 4 45 39 21317
a 12 19 29 71 12479
a 13 14 100 7781 51993
a 13 2 93 43 12479
a 13 19 49 53 36395
a 13 6 90 22 15078
a 13 1 81 22 42634
a 13 8 26 46 24437
a 13 16 83 58 28596
a 14 15 100 7781 51993
a 14 2 64 18 7799
a 14 9 13 22 36915
a 14 10 97 23 34315
a 14 8 72 60 22357
a 14 19 72 71 20277
a 15 16 100 7781 51993
a 15 14 39 59 35355
a 15 7 30 52 22877
a 15 18 42 15 27036
a 15 0 18 27 36915
a 15 8 64 30 14038
a 16 17 100 7781 51993
a 16 8 84 70 21317
a 16 9 78 19 28596
a 16 2 33 59 24437
a 16 11 78 29 46274
a 17 18 100 7781 51993
a 17 8 42 39 18198
a 17 13 86 69 35355
a 17 12 35 58 40035
a 17 15 26 32 36395
a 17 16 45 9 49913
a 17 6 75 46 36915
a 17 11 27 34 29116
a 17 2 41 23 24437
a 17 7 44 44 8319
a 18 19 100 7781 51993
a 18 8 83 25 12999
a 18 11 96 11 19238
a 18 14 89 20 34315
a 18 3 94 58 27036
a 18 0 76 30 14038
a 19 0 100 7781 51993
a 19 18 97 31 24957
a 19 11 48 34 37955
a 19 4 41 47 30676
a 19 3 73 31 21837
a 19 17 70 62 15598
a 19 12 37 25 10919
a 19 13 77 58 17158
a 19 10 98 19 29636
