c fixed charge multi commodity flow
c
c problem vertices edges commodities
p fcmcf 20 229 200
c
c origin destination demand
k 8 9 44
k 9 8 73
k 18 11 54
k 4 16 59
k 14 1 36
k 19 7 72
k 12 19 17
k 19 18 43
k 1 15 41
k 13 14 70
k 1 2 40
k 10 4 28
k 3 14 52
k 1 12 73
k 15 14 28
k 14 2 35
k 12 7 69
k 0 13 17
k 9 15 55
k 6 4 19
k 17 8 73
k 18 7 45
k 5 9 70
k 11 2 45
k 7 11 57
k 0 11 57
k 4 12 43
k 12 10 44
k 7 16 67
k 5 18 42
k 12 6 40
k 6 10 58
k 12 1 45
k 12 11 17
k 9 14 60
k 10 17 19
k 1 8 22
k 7 17 48
k 12 14 35
k 6 9 28
k 0 9 16
k 11 10 45
k 18 3 38
k 3 5 42
k 15 11 18
k 19 9 60
k 7 14 58
k 13 1 32
c
c source target cost capacity fixed
a 0 15 3 283 1741
a 0 2 1 352 861
a 0 7 3 720 618
a 0 1 5 590 394
a 0 6 9 524 1254
a 0 5 5 150 1853
a 0 9 1 711 450
a 0 19 3 305 319
a 1 16 2 228 1853
a 1 5 7 531 1573
a 1 17 8 655 1367
a 1 15 3 374 281
a 1 7 2 398 1610
a 1 3 5 179 618
a 1 13 5 454 1311
a 1 14 4 444 337
a 1 10 1 187 431
a 1 0 5 510 1479
a 2 8 4 595 1198
a 2 11 6 340 656
a 2 7 2 395 1329
a 2 10 7 311 300
a 2 0 8 370 1049
a 2 16 4 231 787
a 2 14 7 262 394
a 2 1 3 663 562
a 2 3 9 559 1778
a 2 6 4 733 1217
a 2 4 8 476 1666
a 2 9 8 708 1161
a 3 12 4 490 899
a 3 17 3 493 955
a 3 19 1 708 1236
a 3 0 2 264 861
a 3 6 8 283 1535
a 3 1 8 311 319
a 3 5 2 275 712
a 3 13 9 431 412
a 3 18 5 363 1198
a 3 16 2 485 599
a 4 9 9 394 1367
a 4 5 9 169 263
a 4 6 5 383 225
a 4 0 8 580 1273
a 4 11 1 357 1105
a 4 19 3 354 1760
a 4 1 5 487 768
a 4 15 9 218 1423
a 4 16 4 648 1498
a 4 10 9 719 1049
a 4 3 4 261 1760
a 4 18 2 725 1535
a 4 12 3 238 356
a 4 17 6 528 581
a 5 3 7 351 805
a 5 8 5 509 787
a 5 7 5 386 1722
a 5 17 2 163 581
a 5 9 1 166 543
a 5 18 6 537 375
a 5 1 4 608 805
a 5 0 6 603 1217
a 5 10 1 472 468
a 5 12 2 710 1460
a 5 15 2 639 1254
a 5 4 7 668 1816
a 5 16 6 646 1404
a 5 14 7 382 1835
a 5 11 9 266 1554
a 5 13 7 241 244
a 5 6 8 176 1254
a 5 19 3 658 1647
a 6 11 1 559 1442
a 6 17 9 478 1610
a 6 18 7 692 1610
a 6 12 8 697 918
a 6 0 8 479 1835
a 6 13 5 235 1273
a 6 5 4 692 562
a 6 19 6 173 1573
a 6 9 4 209 1217
a 6 16 4 577 656
a 6 15 6 172 992
a 7 9 7 589 730
a 7 18 5 466 805
a 7 14 8 633 1198
a 7 19 6 162 1498
a 7 15 8 286 1722
a 7 5 5 472 412
a 7 0 9 326 1442
a 7 3 5 392 1367
a 7 10 5 658 1629
a 8 16 5 544 918
a 8 2 4 377 1273
a 8 9 8 717 1535
a 8 4 6 627 1591
a 8 18 9 234 1161
a 8 0 6 472 1049
a 8 13 9 453 1105
a 8 14 7 268 787
a 8 10 7 225 974
a 8 11 2 701 319
a 9 14 8 549 1011
a 9 3 2 240 1180
a 9 12 4 645 543
a 9 13 7 509 1123
a 9 16 7 581 1629
a 9 5 6 701 618
a 9 0 6 417 974
a 9 18 7 599 506
a 9 10 9 720 1049
a 9 1 8 280 1180
a 9 7 4 185 356
a 9 2 7 686 1835
a 9 6 3 157 1123
a 10 6 9 620 599
a 10 18 9 583 1741
a 10 5 4 241 337
a 10 15 3 717 1685
a 10 2 8 428 1722
a 10 3 7 380 1610
a 10 14 6 410 562
a 10 0 6 235 1049
a 11 12 7 395 244
a 11 7 3 162 375
a 11 0 4 562 1086
a 11 4 5 524 674
a 11 13 7 354 1348
a 11 16 1 507 974
a 11 18 7 575 1610
a 11 2 2 637 1685
a 11 6 1 729 974
a 12 4 9 284 1629
a 12 1 3 561 674
a 12 13 7 673 1666
a 12 7 3 476 1516
a 12 11 4 386 1404
a 12 3 7 559 375
a 12 18 5 228 1329
a 12 6 7 308 918
a 12 2 2 334 1123
a 12 17 1 562 1292
a 12 5 7 512 412
a 13 10 5 250 936
a 13 1 9 162 1647
a 13 15 2 453 1067
a 13 11 4 596 543
a 13 2 5 271 244
a 13 16 1 558 787
a 13 0 5 225 1498
a 14 12 8 151 1554
a 14 16 1 710 1385
a 14 15 5 170 543
a 14 17 1 278 1816
a 14 11 2 733 281
a 14 0 6 293 300
a 14 6 9 410 824
a 14 13 5 428 1722
a 14 5 8 599 1180
a 14 19 7 268 188
a 14 7 1 596 1835
a 14 8 2 590 1629
a 14 18 7 702 1049
a 14 4 1 153 1554
a 14 1 5 481 356
a 15 11 8 191 394
a 15 17 5 674 730
a 15 7 4 491 656
a 15 4 3 735 1180
a 15 13 9 173 450
a 15 10 8 420 337
a 15 5 6 627 1741
a 15 19 5 528 1498
a 15 9 9 623 188
a 15 2 8 187 1142
a 15 14 7 337 1704
a 15 1 4 293 824
a 15 6 6 201 599
a 15 12 2 698 1329
a 15 0 7 617 824
a 15 8 5 682 843
a 16 10 7 470 1797
a 16 13 6 465 1554
a 16 9 5 500 206
a 16 7 7 732 1778
a 16 3 9 555 1778
a 16 8 2 391 188
a 16 17 2 210 1180
a 16 19 6 167 899
a 16 14 5 692 861
a 17 14 4 419 1311
a 17 15 8 598 899
a 17 2 5 330 1816
a 17 9 5 181 918
a 17 3 9 181 487
a 17 5 7 677 918
a 17 8 4 728 431
a 17 7 3 448 1535
a 18 13 8 580 749
a 18 4 5 401 768
a 18 1 2 491 1311
a 18 5 3 312 525
a 18 17 1 626 918
a 18 10 5 470 1535
a 18 3 1 363 1236
a 18 15 3 392 1142
a 18 7 8 512 1367
a 18 0 3 559 974
a 18 2 9 332 1049
a 18 8 2 509 693
a 18 14 3 605 1554
a 18 19 4 546 1760
a 18 11 2 370 581
a 18 12 8 148 1666
a 18 6 8 405 543
a 19 12 8 436 487
a 19 4 4 374 1198
a 19 11 9 340 1367
a 19 5 9 685 637
a 19 13 2 702 1554
a 19 14 2 233 1254
a 19 16 5 391 1610
a 19 1 2 209 1049
a 19 6 6 264 1198
a 19 15 3 228 1666
a 19 2 6 259 506
a 19 3 1 178 880
a 19 17 1 451 1479
a 19 0 2 558 543
