c fixed charge multi commodity flow
c
c problem vertices edges commodities
p fcmcf 20 220 200
c
c origin destination demand
k 16 13 60
k 12 6 38
k 13 15 60
k 3 19 31
k 10 3 82
k 9 5 48
k 0 11 11
k 18 15 98
k 12 2 41
k 18 8 29
k 3 13 54
k 6 0 67
k 19 11 87
k 8 10 61
k 11 15 87
k 10 15 33
k 0 19 92
k 18 5 46
k 2 6 78
k 11 19 78
k 2 7 81
k 7 17 50
k 8 4 63
k 0 13 96
k 4 15 66
k 1 12 59
k 6 2 38
k 10 7 72
k 14 9 80
k 14 8 32
k 4 16 58
k 7 19 81
k 14 19 66
k 6 3 62
k 0 16 73
k 4 2 37
k 4 10 93
k 14 13 97
k 11 12 34
k 4 9 11
k 9 15 39
k 9 18 87
k 3 18 35
k 0 12 13
k 17 19 14
k 13 11 77
k 7 0 38
k 15 18 29
k 19 9 71
k 11 9 67
k 18 3 74
k 18 17 60
k 10 16 78
k 12 9 47
k 10 9 31
k 11 10 10
k 7 8 24
k 12 5 46
k 19 17 76
k 8 18 80
k 0 1 19
k 18 7 14
k 3 17 66
k 14 1 92
k 10 5 15
k 11 0 80
k 17 16 97
k 14 11 28
k 3 4 51
k 5 6 26
k 0 10 12
k 18 1 18
c
c source target cost capacity fixed
a 0 1 100 10631 109352
a 0 15 38 577 102791
a 0 10 33 954 79827
a 0 18 60 336 76547
a 0 16 11 713 77640
a 0 13 12 682 84201
a 0 6 84 535 18590
a 0 14 14 797 63425
a 0 19 75 933 51396
a 0 4 71 116 100604
a 0 12 55 692 34993
a 0 11 37 1007 26245
a 1 2 100 10631 109352
a 1 8 13 1028 91856
a 1 10 59 944 41554
a 1 17 96 441 92950
a 1 16 45 829 106072
a 1 11 45 126 51396
a 1 15 18 514 43741
a 1 9 96 650 86388
a 1 7 70 252 62331
a 1 6 23 399 100604
a 2 3 100 10631 109352
a 2 0 31 535 36087
a 2 6 59 703 42648
a 2 14 18 137 73266
a 2 11 56 849 51396
a 2 16 25 147 21871
a 2 19 23 829 31713
a 2 1 12 158 80921
a 2 4 17 556 48115
a 2 8 67 525 41554
a 2 9 72 734 44835
a 2 10 44 231 75453
a 2 12 72 650 15310
a 2 7 10 242 57957
a 3 4 100 10631 109352
a 3 14 45 525 78734
a 3 13 39 944 43741
a 3 2 13 818 84201
a 3 18 42 808 53583
a 3 11 44 640 60144
a 3 17 72 200 76547
a 3 1 43 797 104978
a 3 9 57 776 73266
a 3 15 75 221 21871
a 3 0 89 273 49209
a 3 10 71 378 86388
a 4 5 100 10631 109352
a 4 0 33 797 96230
a 4 1 72 399 77640
a 4 7 10 839 41554
a 4 10 58 587 102791
a 4 6 79 650 92950
a 4 8 75 787 37180
a 4 14 26 839 72173
a 5 6 100 10631 109352
a 5 7 81 399 48115
a 5 17 42 336 65612
a 5 14 18 493 97324
a 5 16 79 273 103885
a 5 2 55 525 24058
a 5 12 31 1028 32806
a 5 13 73 577 97324
a 6 7 100 10631 109352
a 6 12 34 451 85295
a 6 15 47 1038 31713
a 6 10 80 283 65612
a 6 11 98 116 42648
a 6 17 86 881 63425
a 6 4 29 304 108259
a 6 18 36 168 44835
a 6 2 88 200 100604
a 6 5 34 776 42648
a 6 16 24 483 12029
a 6 14 59 158 85295
a 7 8 100 10631 109352
a 7 14 56 504 83108
a 7 1 69 336 90763
a 7 19 58 829 36087
a 7 15 37 829 42648
a 7 3 19 325 94043
a 7 2 82 325 106072
a 7 10 64 399 25151
a 8 9 100 10631 109352
a 8 5 64 357 34993
a 8 15 62 849 99511
a 8 19 79 315 89669
a 8 18 26 661 77640
a 8 12 29 283 56863
a 8 7 88 849 10936
a 8 1 74 776 100604
a 8 3 91 168 55770
a 8 6 64 870 99511
a 8 4 88 168 20777
a 8 10 16 493 31713
a 8 2 80 336 59050
a 8 13 99 818 29525
a 9 10 100 10631 109352
a 9 3 32 137 43741
a 9 0 35 629 74360
a 9 16 37 283 76547
a 9 15 25 619 88575
a 9 5 36 944 41554
a 9 12 10 105 59050
a 9 14 59 755 69986
a 9 18 88 566 30619
a 9 4 24 965 103885
a 10 11 100 10631 109352
a 10 1 91 902 68892
a 10 8 70 933 21871
a 10 0 82 105 25151
a 10 7 14 566 56863
a 10 12 57 650 65612
a 10 14 61 546 13123
a 10 13 79 504 52489
a 10 6 76 577 45928
a 10 19 15 860 56863
a 11 12 100 10631 109352
a 11 8 60 472 30619
a 11 14 19 619 57957
a 11 9 10 525 24058
a 11 15 41 587 100604
a 11 16 41 420 86388
a 11 6 35 766 25151
a 11 18 58 954 42648
a 11 19 16 724 78734
a 11 1 52 137 57957
a 11 13 88 640 57957
a 12 13 100 10631 109352
a 12 16 56 263 53583
a 12 8 18 200 55770
a 12 4 45 556 44835
a 12 19 29 1017 26245
a 12 5 49 200 79827
a 12 15 87 252 30619
a 12 2 26 126 10936
a 12 11 72 734 50302
a 13 14 100 10631 109352
a 13 2 93 608 26245
a 13 19 49 755 76547
a 13 6 90 315 31713
a 13 1 81 304 89669
a 13 8 26 650 51396
a 13 16 83 829 60144
a 13 10 99 808 45928
a 13 17 63 923 63425
a 13 0 25 242 66705
a 13 3 55 808 28432
a 13 15 33 724 66705
a 13 4 77 912 57957
a 13 5 12 776 15310
a 14 15 100 10631 109352
a 14 2 64 252 16403
a 14 9 13 304 77640
a 14 10 97 325 72173
a 14 8 72 849 47022
a 14 19 72 1007 42648
a 14 1 72 849 97324
a 14 16 10 263 75453
a 14 6 90 367 61238
a 14 18 72 535 29525
a 15 16 100 10631 109352
a 15 14 39 839 74360
a 15 7 30 745 48115
a 15 18 42 210 56863
a 15 0 18 378 77640
a 15 8 64 420 29525
a 15 2 34 734 37180
a 15 9 43 933 98417
a 15 1 29 954 31713
a 15 5 79 263 18590
a 16 17 100 10631 109352
a 16 8 84 996 44835
a 16 9 78 263 60144
a 16 2 33 839 51396
a 16 11 78 409 97324
a 16 14 72 304 52489
a 16 12 30 420 61238
a 16 6 40 441 17497
a 16 1 54 210 22964
a 16 15 80 724 76547
a 16 0 28 388 47022
a 17 18 100 10631 109352
a 17 8 42 556 38274
a 17 13 86 986 74360
a 17 12 35 818 84201
a 17 15 26 451 76547
a 17 16 45 116 104978
a 17 6 75 650 77640
a 17 11 27 483 61238
a 17 2 41 325 51396
a 17 7 44 629 17497
a 17 19 46 126 19684
a 17 14 81 954 15310
a 17 0 21 346 50302
a 17 9 88 839 42648
a 18 19 100 10631 109352
a 18 8 83 346 27338
a 18 11 96 147 40461
a 18 14 89 273 72173
a 18 3 94 829 56863
a 18 0 76 420 29525
a 18 16 55 221 86388
a 18 15 34 650 64518
a 18 2 71 263 17497
a 18 17 51 640 53583
a 18 5 54 829 37180
a 19 0 100 10631 109352
a 19 18 97 441 52489
a 19 11 48 483 79827
a 19 4 41 661 64518
a 19 3 73 441 45928
a 19 17 70 881 32806
a 19 12 37 357 22964
a 19 13 77 829 36087
a 19 10 98 263 62331
a 19 6 52 619 48115
a 19 7 79 535 15310
a 19 2 52 221 59050
