c fixed charge multi commodity flow
c
c problem vertices edges commodities
p fcmcf 20 315 200
c
c origin destination demand
a 2 7 10 43 5702
a 2 5 93 68 2260
a 2 13 16 54 8930
a 2 17 34 110 3120
a 3 4 100 10631 10758
a 3 14 45 92 7746
a 3 13 39 165 4304
a 3 2 13 143 8284
a 3 18 42 142 5272
a 3 11 44 112 5917
a 3 17 72 35 7531
a 3 1 43 140 10328
a 3 9 57 136 7208
a 3 15 75 39 2152
a 3 0 89 48 4842
a 3 10 71 66 8499
a 3 6 48 44 2260
a 3 7 37 90 6133
a 3 19 27 85 5702
a 3 16 75 123 6025
a 4 5 100 10631 10758
a 4 0 33 140 9468
a 4 1 72 70 7639
a 4 7 10 147 4089
a 4 10 58 103 10113
a 4 6 79 114 9145
a 4 8 75 138 3658
a 4 14 26 147 7101
a 4 18 94 22 7531
a 4 17 58 26 5164
a 4 12 48 98 5702
a 4 2 41 28 6563
a 4 11 56 175 4842
a 4 9 83 142 8177
a 5 6 100 10631 10758
a 5 7 81 70 4734
a 5 17 42 59 6455
a 5 14 18 87 9575
a 5 16 79 48 10221
a 5 2 55 92 2367
a 5 12 31 180 3228
a 5 13 73 101 9575
a 5 3 66 59 1937
a 5 11 41 136 7208
a 5 8 13 143 2798
a 5 18 95 35 1507
a 5 10 15 90 10543
a 6 7 100 10631 10758
a 6 12 34 79 8392
a 6 15 47 182 3120
a 6 10 80 50 6455
a 6 11 98 21 4196
a 6 17 86 154 6240
a 6 4 29 54 10651
a 6 18 36 30 4411
a 6 2 88 35 9898
a 6 5 34 136 4196
a 6 16 24 85 1184
a 6 14 59 28 8392
a 6 3 28 156 1399
a 6 19 73 101 2690
a 7 8 100 10631 10758
a 7 14 56 88 8177
a 7 1 69 59 8930
a 7 19 58 145 3551
a 7 15 37 145 4196
a 7 3 19 57 9252
a 7 2 82 57 10436
a 7 10 64 70 2475
a 7 5 86 74 5487
a 7 9 97 175 1184
a 7 17 55 33 4842
a 7 11 53 30 6348
a 7 6 21 26 2582
a 7 0 55 156 3981
a 8 9 100 10631 10758
a 8 5 64 63 3443
a 8 15 62 149 9790
a 8 19 79 55 8822
a 8 18 26 116 7639
a 8 12 29 50 5595
a 8 7 88 149 1076
a 8 1 74 136 9898
a 8 3 91 30 5487
a 8 6 64 153 9790
a 8 4 88 30 2045
a 8 10 16 87 3120
a 8 2 80 59 5810
a 8 13 99 143 2905
a 8 11 72 176 3013
a 8 14 70 50 6778
a 8 17 63 142 7639
a 9 10 100 10631 10758
a 9 3 32 24 4304
a 9 0 35 110 7316
a 9 16 37 50 7531
a 9 15 25 109 8714
a 9 5 36 165 4089
a 9 12 10 19 5810
a 9 14 59 132 6886
a 9 18 88 99 3013
a 9 4 24 169 10221
a 9 11 38 94 8177
a 9 7 24 109 3766
a 9 2 58 22 6133
a 9 17 19 173 9898
a 9 19 25 125 8822
a 10 11 100 10631 10758
a 10 1 91 158 6778
a 10 8 70 164 2152
a 10 0 82 19 2475
a 10 7 14 99 5595
a 10 12 57 114 6455
a 10 14 61 96 1291
a 10 13 79 88 5164
a 10 6 76 101 4519
a 10 19 15 151 5595
a 10 5 78 164 9575
a 10 4 47 178 9468
a 10 9 70 142 7208
a 10 17 59 173 7639
a 10 16 88 178 5487
a 10 15 65 68 2045
a 10 2 79 52 5379
a 11 12 100 10631 10758
a 11 8 60 83 3013
a 11 14 19 109 5702
a 11 9 10 92 2367
a 11 15 41 103 9898
a 11 16 41 74 8499
a 11 6 35 134 2475
a 11 18 58 167 4196
a 11 19 16 127 7746
a 11 1 52 24 5702
a 11 13 88 112 5702
a 11 5 58 41 2690
a 11 17 66 57 3551
a 12 13 100 10631 10758
a 12 16 56 46 5272
a 12 8 18 35 5487
a 12 4 45 98 4411
a 12 19 29 178 2582
a 12 5 49 35 7854
a 12 15 87 44 3013
a 12 2 26 22 1076
a 12 11 72 129 4949
a 12 17 90 103 8499
a 12 1 65 66 10328
a 12 10 24 154 8607
a 12 6 45 103 9468
a 12 18 33 156 2045
a 12 9 30 154 3766
a 12 3 33 41 5810
a 12 14 66 112 6240
a 13 14 100 10631 10758
a 13 2 93 107 2582
a 13 19 49 132 7531
a 13 6 90 55 3120
a 13 1 81 54 8822
a 13 8 26 114 5057
a 13 16 83 145 5917
a 13 10 99 142 4519
a 13 17 63 162 6240
a 13 0 25 43 6563
a 13 3 55 142 2798
a 13 15 33 127 6563
a 13 4 77 160 5702
a 13 5 12 136 1507
a 13 18 10 125 10436
a 13 12 97 52 3981
a 13 9 53 98 3013
a 13 7 50 176 10651
a 14 15 100 10631 10758
a 14 2 64 44 1614
a 14 9 13 54 7639
a 14 10 97 57 7101
a 14 8 72 149 4626
a 14 19 72 176 4196
a 14 1 72 149 9575
a 14 16 10 46 7424
a 14 6 90 65 6025
a 14 18 72 94 2905
a 14 4 25 22 6240
a 14 5 86 103 10543
a 14 12 59 26 10328
a 14 7 20 21 1076
a 14 0 79 68 7208
a 14 11 59 85 2260
a 14 13 89 50 8822
a 15 16 100 10631 10758
a 15 14 39 147 7316
a 15 7 30 131 4734
a 15 18 42 37 5595
a 15 0 18 66 7639
a 15 8 64 74 2905
a 15 2 34 129 3658
a 15 9 43 164 9683
a 15 1 29 167 3120
a 15 5 79 46 1829
a 15 10 56 151 8714
a 15 19 55 164 4411
a 15 13 23 66 6993
a 16 17 100 10631 10758
a 16 8 84 175 4411
a 16 9 78 46 5917
a 16 2 33 147 5057
a 16 11 78 72 9575
a 16 14 72 54 5164
a 16 12 30 74 6025
a 16 6 40 77 1722
a 16 1 54 37 2260
a 16 15 80 127 7531
a 16 0 28 68 4626
a 16 5 79 28 3766
a 16 18 31 116 3443
a 16 4 61 167 6455
a 17 18 100 10631 10758
a 17 8 42 98 3766
a 17 13 86 173 7316
a 17 12 35 143 8284
a 17 15 26 79 7531
a 17 16 45 21 10328
a 17 6 75 114 7639
a 17 11 27 85 6025
a 17 2 41 57 5057
a 17 7 44 110 1722
a 17 19 46 22 1937
a 17 14 81 167 1507
a 17 0 21 61 4949
a 17 9 88 147 4196
a 17 3 39 127 10436
a 17 1 90 54 9898
a 17 5 18 74 6993
a 17 10 65 173 4734
a 17 4 34 68 8499
a 18 19 100 10631 10758
a 18 8 83 61 2690
a 18 11 96 26 3981
a 18 14 89 48 7101
a 18 3 94 145 5595
a 18 0 76 74 2905
a 18 16 55 39 8499
a 18 15 34 114 6348
a 18 2 71 46 1722
a 18 17 51 112 5272
a 18 5 54 145 3658
a 18 7 22 171 3335
a 18 4 64 57 8714
a 18 9 46 107 10221
a 18 13 33 142 2798
a 19 0 100 10631 10758
a 19 18 97 77 5164
a 19 11 48 85 7854
a 19 4 41 116 6348
a 19 3 73 77 4519
a 19 17 70 154 3228
a 19 12 37 63 2260
a 19 13 77 145 3551
a 19 10 98 46 6133
a 19 6 52 109 4734
a 19 7 79 94 1507
a 19 2 52 39 5810
a 19 5 58 123 2690
a 19 9 73 22 8930
a 19 8 86 129 1722
a 19 16 67 120 8284
a 19 15 19 68 6670
a 19 14 25 114 8930
