c fixed charge multi commodity flow
c
c problem vertices edges commodities
p fcmcf 20 220 200
c
c origin destination demand
k 16 13 60
k 12 6 38
k 13 15 60
k 3 19 31
k 10 3 82
k 9 5 48
k 0 11 11
k 18 15 98
k 12 2 41
k 18 8 29
k 3 13 54
k 6 0 67
k 19 11 87
k 8 10 61
k 11 15 87
k 10 15 33
k 0 19 92
k 18 5 46
k 2 6 78
k 11 19 78
k 2 7 81
k 7 17 50
k 8 4 63
k 0 13 96
k 4 15 66
k 1 12 59
k 6 2 38
k 10 7 72
k 14 9 80
k 14 8 32
k 4 16 58
k 7 19 81
k 14 19 66
k 6 3 62
k 0 16 73
k 4 2 37
k 4 10 93
k 14 13 97
k 11 12 34
k 4 9 11
k 9 15 39
k 9 18 87
k 3 18 35
k 0 12 13
k 17 19 14
k 13 11 77
k 7 0 38
k 15 18 29
k 19 9 71
k 11 9 67
k 18 3 74
k 18 17 60
k 10 16 78
k 12 9 47
k 10 9 31
k 11 10 10
k 7 8 24
k 12 5 46
k 19 17 76
k 8 18 80
k 0 1 19
k 18 7 14
k 3 17 66
k 14 1 92
k 10 5 15
k 11 0 80
k 17 16 97
k 14 11 28
k 3 4 51
k 5 6 26
k 0 10 12
k 18 1 18
c
c source target cost capacity fixed
a 0 1 100 10631 10936
a 0 15 38 73 10280
a 0 10 33 120 7983
a 0 18 60 42 7655
a 0 16 11 90 7764
a 0 13 12 86 8421
a 0 6 84 67 1859
a 0 14 14 100 6343
a 0 19 75 117 5140
a 0 4 71 15 10061
a 0 12 55 87 3500
a 0 11 37 126 2625
a 1 2 100 10631 10936
a 1 8 13 129 9186
a 1 10 59 118 4156
a 1 17 96 56 9295
a 1 16 45 104 10608
a 1 11 45 16 5140
a 1 15 18 65 4375
a 1 9 96 82 8639
a 1 7 70 32 6234
a 1 6 23 50 10061
a 2 3 100 10631 10936
a 2 0 31 67 3609
a 2 6 59 88 4265
a 2 14 18 18 7327
a 2 11 56 107 5140
a 2 16 25 19 2188
a 2 19 23 104 3172
a 2 1 12 20 8093
a 2 4 17 70 4812
a 2 8 67 66 4156
a 2 9 72 92 4484
a 2 10 44 29 7546
a 2 12 72 82 1531
a 2 7 10 31 5796
a 3 4 100 10631 10936
a 3 14 45 66 7874
a 3 13 39 118 4375
a 3 2 13 103 8421
a 3 18 42 101 5359
a 3 11 44 80 6015
a 3 17 72 25 7655
a 3 1 43 100 10498
a 3 9 57 97 7327
a 3 15 75 28 2188
a 3 0 89 35 4921
a 3 10 71 48 8639
a 4 5 100 10631 10936
a 4 0 33 100 9623
a 4 1 72 50 7764
a 4 7 10 105 4156
a 4 10 58 74 10280
a 4 6 79 82 9295
a 4 8 75 99 3718
a 4 14 26 105 7218
a 5 6 100 10631 10936
a 5 7 81 50 4812
a 5 17 42 42 6562
a 5 14 18 62 9733
a 5 16 79 35 10389
a 5 2 55 66 2406
a 5 12 31 129 3281
a 5 13 73 73 9733
a 6 7 100 10631 10936
a 6 12 34 57 8530
a 6 15 47 130 3172
a 6 10 80 36 6562
a 6 11 98 15 4265
a 6 17 86 111 6343
a 6 4 29 38 10826
a 6 18 36 21 4484
a 6 2 88 25 10061
a 6 5 34 97 4265
a 6 16 24 61 1203
a 6 14 59 20 8530
a 7 8 100 10631 10936
a 7 14 56 63 8311
a 7 1 69 42 9077
a 7 19 58 104 3609
a 7 15 37 104 4265
a 7 3 19 41 9405
a 7 2 82 41 10608
a 7 10 64 50 2516
a 8 9 100 10631 10936
a 8 5 64 45 3500
a 8 15 62 107 9952
a 8 19 79 40 8967
a 8 18 26 83 7764
a 8 12 29 36 5687
a 8 7 88 107 1094
a 8 1 74 97 10061
a 8 3 91 21 5577
a 8 6 64 109 9952
a 8 4 88 21 2078
a 8 10 16 62 3172
a 8 2 80 42 5905
a 8 13 99 103 2953
a 9 10 100 10631 10936
a 9 3 32 18 4375
a 9 0 35 79 7436
a 9 16 37 36 7655
a 9 15 25 78 8858
a 9 5 36 118 4156
a 9 12 10 14 5905
a 9 14 59 95 6999
a 9 18 88 71 3062
a 9 4 24 121 10389
a 10 11 100 10631 10936
a 10 1 91 113 6890
a 10 8 70 117 2188
a 10 0 82 14 2516
a 10 7 14 71 5687
a 10 12 57 82 6562
a 10 14 61 69 1313
a 10 13 79 63 5249
a 10 6 76 73 4593
a 10 19 15 108 5687
a 11 12 100 10631 10936
a 11 8 60 59 3062
a 11 14 19 78 5796
a 11 9 10 66 2406
a 11 15 41 74 10061
a 11 16 41 53 8639
a 11 6 35 96 2516
a 11 18 58 120 4265
a 11 19 16 91 7874
a 11 1 52 18 5796
a 11 13 88 80 5796
a 12 13 100 10631 10936
a 12 16 56 33 5359
a 12 8 18 25 5577
a 12 4 45 70 4484
a 12 19 29 128 2625
a 12 5 49 25 7983
a 12 15 87 32 3062
a 12 2 26 16 1094
a 12 11 72 92 5031
a 13 14 100 10631 10936
a 13 2 93 76 2625
a 13 19 49 95 7655
a 13 6 90 40 3172
a 13 1 81 38 8967
a 13 8 26 82 5140
a 13 16 83 104 6015
a 13 10 99 101 4593
a 13 17 63 116 6343
a 13 0 25 31 6671
a 13 3 55 101 2844
a 13 15 33 91 6671
a 13 4 77 114 5796
a 13 5 12 97 1531
a 14 15 100 10631 10936
a 14 2 64 32 1641
a 14 9 13 38 7764
a 14 10 97 41 7218
a 14 8 72 107 4703
a 14 19 72 126 4265
a 14 1 72 107 9733
a 14 16 10 33 7546
a 14 6 90 46 6124
a 14 18 72 67 2953
a 15 16 100 10631 10936
a 15 14 39 105 7436
a 15 7 30 94 4812
a 15 18 42 27 5687
a 15 0 18 48 7764
a 15 8 64 53 2953
a 15 2 34 92 3718
a 15 9 43 117 9842
a 15 1 29 120 3172
a 15 5 79 33 1859
a 16 17 100 10631 10936
a 16 8 84 125 4484
a 16 9 78 33 6015
a 16 2 33 105 5140
a 16 11 78 52 9733
a 16 14 72 38 5249
a 16 12 30 53 6124
a 16 6 40 56 1750
a 16 1 54 27 2297
a 16 15 80 91 7655
a 16 0 28 49 4703
a 17 18 100 10631 10936
a 17 8 42 70 3828
a 17 13 86 124 7436
a 17 12 35 103 8421
a 17 15 26 57 7655
a 17 16 45 15 10498
a 17 6 75 82 7764
a 17 11 27 61 6124
a 17 2 41 41 5140
a 17 7 44 79 1750
a 17 19 46 16 1969
a 17 14 81 120 1531
a 17 0 21 44 5031
a 17 9 88 105 4265
a 18 19 100 10631 10936
a 18 8 83 44 2734
a 18 11 96 19 4047
a 18 14 89 35 7218
a 18 3 94 104 5687
a 18 0 76 53 2953
a 18 16 55 28 8639
a 18 15 34 82 6452
a 18 2 71 33 1750
a 18 17 51 80 5359
a 18 5 54 104 3718
a 19 0 100 10631 10936
a 19 18 97 56 5249
a 19 11 48 61 7983
a 19 4 41 83 6452
a 19 3 73 56 4593
a 19 17 70 111 3281
a 19 12 37 45 2297
a 19 13 77 104 3609
a 19 10 98 33 6234
a 19 6 52 78 4812
a 19 7 79 67 1531
a 19 2 52 28 5905
