c fixed charge multi commodity flow
c
c problem vertices edges commodities
p fcmcf 20 220 200
c
c origin destination demand
k 16 13 60
k 12 6 38
k 13 15 60
k 3 19 31
k 10 3 82
k 9 5 48
k 0 11 11
k 18 15 98
k 12 2 41
k 18 8 29
k 3 13 54
k 6 0 67
k 19 11 87
k 8 10 61
k 11 15 87
k 10 15 33
k 0 19 92
k 18 5 46
k 2 6 78
k 11 19 78
k 2 7 81
k 7 17 50
k 8 4 63
k 0 13 96
k 4 15 66
k 1 12 59
k 6 2 38
k 10 7 72
k 14 9 80
k 14 8 32
k 4 16 58
k 7 19 81
k 14 19 66
k 6 3 62
k 0 16 73
k 4 2 37
k 4 10 93
k 14 13 97
k 11 12 34
k 4 9 11
k 9 15 39
k 9 18 87
k 3 18 35
k 0 12 13
k 17 19 14
k 13 11 77
k 7 0 38
k 15 18 29
k 19 9 71
k 11 9 67
k 18 3 74
k 18 17 60
k 10 16 78
k 12 9 47
k 10 9 31
k 11 10 10
k 7 8 24
k 12 5 46
k 19 17 76
k 8 18 80
k 0 1 19
k 18 7 14
k 3 17 66
k 14 1 92
k 10 5 15
k 11 0 80
k 17 16 97
k 14 11 28
k 3 4 51
k 5 6 26
k 0 10 12
k 18 1 18
c
c source target cost capacity fixed
a 0 1 100 10631 54676
a 0 15 38 289 51396
a 0 10 33 477 39914
a 0 18 60 168 38274
a 0 16 11 357 38820
a 0 13 12 341 42101
a 0 6 84 268 9295
a 0 14 14 399 31713
a 0 19 75 467 25698
a 0 4 71 58 50302
a 0 12 55 346 17497
a 0 11 37 504 13123
a 1 2 100 10631 54676
a 1 8 13 514 45928
a 1 10 59 472 20777
a 1 17 96 221 46475
a 1 16 45 415 53036
a 1 11 45 63 25698
a 1 15 18 257 21871
a 1 9 96 325 43194
a 1 7 70 126 31166
a 1 6 23 200 50302
a 2 3 100 10631 54676
a 2 0 31 268 18044
a 2 6 59 352 21324
a 2 14 18 69 36633
a 2 11 56 425 25698
a 2 16 25 74 10936
a 2 19 23 415 15857
a 2 1 12 79 40461
a 2 4 17 278 24058
a 2 8 67 263 20777
a 2 9 72 367 22418
a 2 10 44 116 37727
a 2 12 72 325 7655
a 2 7 10 121 28979
a 3 4 100 10631 54676
a 3 14 45 263 39367
a 3 13 39 472 21871
a 3 2 13 409 42101
a 3 18 42 404 26792
a 3 11 44 320 30072
a 3 17 72 100 38274
a 3 1 43 399 52489
a 3 9 57 388 36633
a 3 15 75 111 10936
a 3 0 89 137 24605
a 3 10 71 189 43194
a 4 5 100 10631 54676
a 4 0 33 399 48115
a 4 1 72 200 38820
a 4 7 10 420 20777
a 4 10 58 294 51396
a 4 6 79 325 46475
a 4 8 75 394 18590
a 4 14 26 420 36087
a 5 6 100 10631 54676
a 5 7 81 200 24058
a 5 17 42 168 32806
a 5 14 18 247 48662
a 5 16 79 137 51943
a 5 2 55 263 12029
a 5 12 31 514 16403
a 5 13 73 289 48662
a 6 7 100 10631 54676
a 6 12 34 226 42648
a 6 15 47 519 15857
a 6 10 80 142 32806
a 6 11 98 58 21324
a 6 17 86 441 31713
a 6 4 29 152 54130
a 6 18 36 84 22418
a 6 2 88 100 50302
a 6 5 34 388 21324
a 6 16 24 242 6015
a 6 14 59 79 42648
a 7 8 100 10631 54676
a 7 14 56 252 41554
a 7 1 69 168 45382
a 7 19 58 415 18044
a 7 15 37 415 21324
a 7 3 19 163 47022
a 7 2 82 163 53036
a 7 10 64 200 12576
a 8 9 100 10631 54676
a 8 5 64 179 17497
a 8 15 62 425 49756
a 8 19 79 158 44835
a 8 18 26 331 38820
a 8 12 29 142 28432
a 8 7 88 425 5468
a 8 1 74 388 50302
a 8 3 91 84 27885
a 8 6 64 435 49756
a 8 4 88 84 10389
a 8 10 16 247 15857
a 8 2 80 168 29525
a 8 13 99 409 14763
a 9 10 100 10631 54676
a 9 3 32 69 21871
a 9 0 35 315 37180
a 9 16 37 142 38274
a 9 15 25 310 44288
a 9 5 36 472 20777
a 9 12 10 53 29525
a 9 14 59 378 34993
a 9 18 88 283 15310
a 9 4 24 483 51943
a 10 11 100 10631 54676
a 10 1 91 451 34446
a 10 8 70 467 10936
a 10 0 82 53 12576
a 10 7 14 283 28432
a 10 12 57 325 32806
a 10 14 61 273 6562
a 10 13 79 252 26245
a 10 6 76 289 22964
a 10 19 15 430 28432
a 11 12 100 10631 54676
a 11 8 60 236 15310
a 11 14 19 310 28979
a 11 9 10 263 12029
a 11 15 41 294 50302
a 11 16 41 210 43194
a 11 6 35 383 12576
a 11 18 58 477 21324
a 11 19 16 362 39367
a 11 1 52 69 28979
a 11 13 88 320 28979
a 12 13 100 10631 54676
a 12 16 56 132 26792
a 12 8 18 100 27885
a 12 4 45 278 22418
a 12 19 29 509 13123
a 12 5 49 100 39914
a 12 15 87 126 15310
a 12 2 26 63 5468
a 12 11 72 367 25151
a 13 14 100 10631 54676
a 13 2 93 304 13123
a 13 19 49 378 38274
a 13 6 90 158 15857
a 13 1 81 152 44835
a 13 8 26 325 25698
a 13 16 83 415 30072
a 13 10 99 404 22964
a 13 17 63 462 31713
a 13 0 25 121 33353
a 13 3 55 404 14216
a 13 15 33 362 33353
a 13 4 77 456 28979
a 13 5 12 388 7655
a 14 15 100 10631 54676
a 14 2 64 126 8202
a 14 9 13 152 38820
a 14 10 97 163 36087
a 14 8 72 425 23511
a 14 19 72 504 21324
a 14 1 72 425 48662
a 14 16 10 132 37727
a 14 6 90 184 30619
a 14 18 72 268 14763
a 15 16 100 10631 54676
a 15 14 39 420 37180
a 15 7 30 373 24058
a 15 18 42 105 28432
a 15 0 18 189 38820
a 15 8 64 210 14763
a 15 2 34 367 18590
a 15 9 43 467 49209
a 15 1 29 477 15857
a 15 5 79 132 9295
a 16 17 100 10631 54676
a 16 8 84 498 22418
a 16 9 78 132 30072
a 16 2 33 420 25698
a 16 11 78 205 48662
a 16 14 72 152 26245
a 16 12 30 210 30619
a 16 6 40 221 8749
a 16 1 54 105 11482
a 16 15 80 362 38274
a 16 0 28 194 23511
a 17 18 100 10631 54676
a 17 8 42 278 19137
a 17 13 86 493 37180
a 17 12 35 409 42101
a 17 15 26 226 38274
a 17 16 45 58 52489
a 17 6 75 325 38820
a 17 11 27 242 30619
a 17 2 41 163 25698
a 17 7 44 315 8749
a 17 19 46 63 9842
a 17 14 81 477 7655
a 17 0 21 173 25151
a 17 9 88 420 21324
a 18 19 100 10631 54676
a 18 8 83 173 13669
a 18 11 96 74 20231
a 18 14 89 137 36087
a 18 3 94 415 28432
a 18 0 76 210 14763
a 18 16 55 111 43194
a 18 15 34 325 32259
a 18 2 71 132 8749
a 18 17 51 320 26792
a 18 5 54 415 18590
a 19 0 100 10631 54676
a 19 18 97 221 26245
a 19 11 48 242 39914
a 19 4 41 331 32259
a 19 3 73 221 22964
a 19 17 70 441 16403
a 19 12 37 179 11482
a 19 13 77 415 18044
a 19 10 98 132 31166
a 19 6 52 310 24058
a 19 7 79 268 7655
a 19 2 52 111 29525
