c fixed charge multi commodity flow
c
c problem vertices edges commodities
p fcmcf 20 315 200
c
c origin destination demand
a 2 7 10 169 57018
a 2 5 93 272 22592
a 2 13 16 213 89292
a 2 17 34 440 31199
a 3 4 100 10631 107580
a 3 14 45 367 77458
a 3 13 39 660 43032
a 3 2 13 572 82837
a 3 18 42 565 52715
a 3 11 44 448 59169
a 3 17 72 140 75306
a 3 1 43 558 103277
a 3 9 57 543 72079
a 3 15 75 154 21516
a 3 0 89 191 48411
a 3 10 71 264 84989
a 3 6 48 176 22592
a 3 7 37 360 61321
a 3 19 27 338 57018
a 3 16 75 492 60245
a 4 5 100 10631 107580
a 4 0 33 558 94671
a 4 1 72 279 76382
a 4 7 10 587 40881
a 4 10 58 411 101126
a 4 6 79 455 91443
a 4 8 75 550 36578
a 4 14 26 587 71003
a 4 18 94 88 75306
a 4 17 58 103 51639
a 4 12 48 389 57018
a 4 2 41 110 65624
a 4 11 56 697 48411
a 4 9 83 565 81761
a 5 6 100 10631 107580
a 5 7 81 279 47336
a 5 17 42 235 64548
a 5 14 18 345 95747
a 5 16 79 191 102201
a 5 2 55 367 23668
a 5 12 31 719 32274
a 5 13 73 404 95747
a 5 3 66 235 19365
a 5 11 41 543 72079
a 5 8 13 572 27971
a 5 18 95 140 15062
a 5 10 15 360 105429
a 6 7 100 10631 107580
a 6 12 34 316 83913
a 6 15 47 726 31199
a 6 10 80 198 64548
a 6 11 98 81 41957
a 6 17 86 616 62397
a 6 4 29 213 106505
a 6 18 36 118 44108
a 6 2 88 140 98974
a 6 5 34 543 41957
a 6 16 24 338 11834
a 6 14 59 110 83913
a 6 3 28 624 13986
a 6 19 73 404 26895
a 7 8 100 10631 107580
a 7 14 56 352 81761
a 7 1 69 235 89292
a 7 19 58 580 35502
a 7 15 37 580 41957
a 7 3 19 228 92519
a 7 2 82 228 104353
a 7 10 64 279 24744
a 7 5 86 294 54866
a 7 9 97 697 11834
a 7 17 55 132 48411
a 7 11 53 118 63473
a 7 6 21 103 25820
a 7 0 55 624 39805
a 8 9 100 10631 107580
a 8 5 64 250 34426
a 8 15 62 594 97898
a 8 19 79 220 88216
a 8 18 26 462 76382
a 8 12 29 198 55942
a 8 7 88 594 10758
a 8 1 74 543 98974
a 8 3 91 118 54866
a 8 6 64 609 97898
a 8 4 88 118 20441
a 8 10 16 345 31199
a 8 2 80 235 58094
a 8 13 99 572 29047
a 8 11 72 704 30123
a 8 14 70 198 67776
a 8 17 63 565 76382
a 9 10 100 10631 107580
a 9 3 32 96 43032
a 9 0 35 440 73155
a 9 16 37 198 75306
a 9 15 25 433 87140
a 9 5 36 660 40881
a 9 12 10 74 58094
a 9 14 59 528 68852
a 9 18 88 396 30123
a 9 4 24 675 102201
a 9 11 38 374 81761
a 9 7 24 433 37653
a 9 2 58 88 61321
a 9 17 19 690 98974
a 9 19 25 499 88216
a 10 11 100 10631 107580
a 10 1 91 631 67776
a 10 8 70 653 21516
a 10 0 82 74 24744
a 10 7 14 396 55942
a 10 12 57 455 64548
a 10 14 61 382 12910
a 10 13 79 352 51639
a 10 6 76 404 45184
a 10 19 15 602 55942
a 10 5 78 653 95747
a 10 4 47 712 94671
a 10 9 70 565 72079
a 10 17 59 690 76382
a 10 16 88 712 54866
a 10 15 65 272 20441
a 10 2 79 206 53790
a 11 12 100 10631 107580
a 11 8 60 330 30123
a 11 14 19 433 57018
a 11 9 10 367 23668
a 11 15 41 411 98974
a 11 16 41 294 84989
a 11 6 35 536 24744
a 11 18 58 668 41957
a 11 19 16 506 77458
a 11 1 52 96 57018
a 11 13 88 448 57018
a 11 5 58 162 26895
a 11 17 66 228 35502
a 12 13 100 10631 107580
a 12 16 56 184 52715
a 12 8 18 140 54866
a 12 4 45 389 44108
a 12 19 29 712 25820
a 12 5 49 140 78534
a 12 15 87 176 30123
a 12 2 26 88 10758
a 12 11 72 514 49487
a 12 17 90 411 84989
a 12 1 65 264 103277
a 12 10 24 616 86064
a 12 6 45 411 94671
a 12 18 33 624 20441
a 12 9 30 616 37653
a 12 3 33 162 58094
a 12 14 66 448 62397
a 13 14 100 10631 107580
a 13 2 93 426 25820
a 13 19 49 528 75306
a 13 6 90 220 31199
a 13 1 81 213 88216
a 13 8 26 455 50563
a 13 16 83 580 59169
a 13 10 99 565 45184
a 13 17 63 646 62397
a 13 0 25 169 65624
a 13 3 55 565 27971
a 13 15 33 506 65624
a 13 4 77 638 57018
a 13 5 12 543 15062
a 13 18 10 499 104353
a 13 12 97 206 39805
a 13 9 53 389 30123
a 13 7 50 704 106505
a 14 15 100 10631 107580
a 14 2 64 176 16137
a 14 9 13 213 76382
a 14 10 97 228 71003
a 14 8 72 594 46260
a 14 19 72 704 41957
a 14 1 72 594 95747
a 14 16 10 184 74231
a 14 6 90 257 60245
a 14 18 72 374 29047
a 14 4 25 88 62397
a 14 5 86 411 105429
a 14 12 59 103 103277
a 14 7 20 81 10758
a 14 0 79 272 72079
a 14 11 59 338 22592
a 14 13 89 198 88216
a 15 16 100 10631 107580
a 15 14 39 587 73155
a 15 7 30 521 47336
a 15 18 42 147 55942
a 15 0 18 264 76382
a 15 8 64 294 29047
a 15 2 34 514 36578
a 15 9 43 653 96822
a 15 1 29 668 31199
a 15 5 79 184 18289
a 15 10 56 602 87140
a 15 19 55 653 44108
a 15 13 23 264 69927
a 16 17 100 10631 107580
a 16 8 84 697 44108
a 16 9 78 184 59169
a 16 2 33 587 50563
a 16 11 78 286 95747
a 16 14 72 213 51639
a 16 12 30 294 60245
a 16 6 40 308 17213
a 16 1 54 147 22592
a 16 15 80 506 75306
a 16 0 28 272 46260
a 16 5 79 110 37653
a 16 18 31 462 34426
a 16 4 61 668 64548
a 17 18 100 10631 107580
a 17 8 42 389 37653
a 17 13 86 690 73155
a 17 12 35 572 82837
a 17 15 26 316 75306
a 17 16 45 81 103277
a 17 6 75 455 76382
a 17 11 27 338 60245
a 17 2 41 228 50563
a 17 7 44 440 17213
a 17 19 46 88 19365
a 17 14 81 668 15062
a 17 0 21 242 49487
a 17 9 88 587 41957
a 17 3 39 506 104353
a 17 1 90 213 98974
a 17 5 18 294 69927
a 17 10 65 690 47336
a 17 4 34 272 84989
a 18 19 100 10631 107580
a 18 8 83 242 26895
a 18 11 96 103 39805
a 18 14 89 191 71003
a 18 3 94 580 55942
a 18 0 76 294 29047
a 18 16 55 154 84989
a 18 15 34 455 63473
a 18 2 71 184 17213
a 18 17 51 448 52715
a 18 5 54 580 36578
a 18 7 22 682 33350
a 18 4 64 228 87140
a 18 9 46 426 102201
a 18 13 33 565 27971
a 19 0 100 10631 107580
a 19 18 97 308 51639
a 19 11 48 338 78534
a 19 4 41 462 63473
a 19 3 73 308 45184
a 19 17 70 616 32274
a 19 12 37 250 22592
a 19 13 77 580 35502
a 19 10 98 184 61321
a 19 6 52 433 47336
a 19 7 79 374 15062
a 19 2 52 154 58094
a 19 5 58 492 26895
a 19 9 73 88 89292
a 19 8 86 514 17213
a 19 16 67 477 82837
a 19 15 19 272 66700
a 19 14 25 455 89292
