c fixed charge multi commodity flow
c
c problem vertices edges commodities
p fcmcf 20 120 200
c
c origin destination demand
a 2 0 31 150 3432
a 2 6 59 197 4056
a 2 14 18 39 6967
a 2 11 56 238 4888
a 3 4 100 10631 10399
a 3 14 45 147 7487
a 3 13 39 264 4160
a 3 2 13 229 8007
a 3 18 42 226 5096
a 4 5 100 10631 10399
a 4 0 33 223 9151
a 4 1 72 112 7383
a 4 7 10 235 3952
a 4 10 58 164 9775
a 5 6 100 10631 10399
a 5 7 81 112 4576
a 5 17 42 94 6240
a 5 14 18 138 9255
a 5 16 79 77 9879
a 6 7 100 10631 10399
a 6 12 34 126 8111
a 6 15 47 290 3016
a 6 10 80 80 6240
a 6 11 98 33 4056
a 6 17 86 246 6032
a 6 4 29 85 10295
a 6 18 36 47 4264
a 6 2 88 56 9567
a 7 8 100 10631 10399
a 7 14 56 141 7903
a 7 1 69 94 8631
a 7 19 58 232 3432
a 8 9 100 10631 10399
a 8 5 64 100 3328
a 8 15 62 238 9463
a 8 19 79 88 8527
a 8 18 26 185 7383
a 8 12 29 80 5408
a 8 7 88 238 1040
a 9 10 100 10631 10399
a 9 3 32 39 4160
a 9 0 35 176 7071
a 9 16 37 80 7279
a 9 15 25 173 8423
a 10 11 100 10631 10399
a 10 1 91 252 6552
a 10 8 70 261 2080
a 10 0 82 30 2392
a 11 12 100 10631 10399
a 11 8 60 132 2912
a 11 14 19 173 5512
a 11 9 10 147 2288
a 11 15 41 164 9567
a 11 16 41 118 8215
a 11 6 35 214 2392
a 12 13 100 10631 10399
a 12 16 56 74 5096
a 12 8 18 56 5304
a 12 4 45 156 4264
a 12 19 29 284 2496
a 13 14 100 10631 10399
a 13 2 93 170 2496
a 13 19 49 211 7279
a 13 6 90 88 3016
a 13 1 81 85 8527
a 13 8 26 182 4888
a 13 16 83 232 5720
a 14 15 100 10631 10399
a 14 2 64 71 1560
a 14 9 13 85 7383
a 14 10 97 91 6863
a 14 8 72 238 4472
a 14 19 72 282 4056
a 15 16 100 10631 10399
a 15 14 39 235 7071
a 15 7 30 208 4576
a 15 18 42 59 5408
a 15 0 18 106 7383
a 15 8 64 118 2808
a 16 17 100 10631 10399
a 16 8 84 279 4264
a 16 9 78 74 5720
a 16 2 33 235 4888
a 16 11 78 115 9255
a 17 18 100 10631 10399
a 17 8 42 156 3640
a 17 13 86 276 7071
a 17 12 35 229 8007
a 17 15 26 126 7279
a 17 16 45 33 9983
a 17 6 75 182 7383
a 17 11 27 135 5824
a 17 2 41 91 4888
a 17 7 44 176 1664
a 18 19 100 10631 10399
a 18 8 83 97 2600
a 18 11 96 41 3848
a 18 14 89 77 6863
a 18 3 94 232 5408
a 18 0 76 118 2808
a 19 0 100 10631 10399
a 19 18 97 123 4992
a 19 11 48 135 7591
a 19 4 41 185 6136
a 19 3 73 123 4368
a 19 17 70 246 3120
a 19 12 37 100 2184
a 19 13 77 232 3432
a 19 10 98 74 5928
