c fixed charge multi commodity flow
c
c problem vertices edges commodities
p fcmcf 20 228 200
c
c origin destination demand
a 9 18 4 464 1443
a 10 1 1 206 2132
a 10 15 1 287 820
a 10 12 9 422 2657
a 10 14 7 186 656
a 10 19 8 404 2198
a 10 0 3 559 2099
a 10 9 4 254 853
a 10 17 4 317 2493
a 10 18 7 174 1968
a 10 11 6 304 1902
a 10 8 1 316 2755
a 10 16 9 190 1148
a 10 13 7 579 2460
a 10 7 6 464 1673
a 10 6 6 538 2493
a 10 3 6 330 1115
a 11 3 2 543 1575
a 11 9 1 424 2493
a 11 15 6 317 2001
a 11 5 6 443 2755
a 11 8 7 552 2657
a 11 19 1 377 2460
a 11 12 3 265 1115
a 11 17 3 293 2558
a 11 7 9 392 1542
a 11 10 3 322 2591
a 12 4 4 623 1607
a 12 14 4 400 722
a 12 8 3 248 2755
a 12 9 4 630 1739
a 12 0 9 404 788
a 12 5 9 509 2263
a 12 7 6 440 2099
a 12 17 8 252 2099
a 12 15 7 267 1181
a 12 13 7 422 3149
a 12 1 5 610 886
a 12 2 1 313 558
a 12 3 6 326 1017
a 13 16 4 173 2952
a 13 17 1 464 2362
a 13 6 9 601 853
a 13 10 1 337 1509
a 13 0 1 527 2985
a 13 9 9 642 558
a 13 7 4 609 3050
a 13 2 5 470 886
a 13 1 2 548 2034
a 13 3 3 232 1378
a 13 12 3 228 3116
a 13 11 8 492 1050
a 13 8 1 569 460
a 13 18 8 368 2198
a 14 1 7 372 1115
a 14 7 4 259 1804
a 14 4 2 459 2952
a 14 9 9 587 2198
a 14 19 5 211 2460
a 14 5 8 235 1181
a 14 17 5 495 689
a 14 10 4 529 2919
a 14 2 2 186 1050
a 14 3 1 383 328
a 14 11 6 610 2263
a 14 13 1 189 1279
a 14 0 5 486 1279
a 14 8 5 225 1968
a 15 7 3 265 1739
a 15 2 4 639 1640
a 15 11 4 312 1607
a 15 4 5 350 3017
a 15 0 2 387 2624
a 15 14 8 322 2591
a 15 6 7 173 3247
a 15 1 1 633 1607
a 15 19 1 381 788
a 16 9 9 391 3214
a 16 3 4 453 1247
a 16 11 4 418 919
a 16 0 1 470 1115
a 16 6 8 156 1706
a 16 2 1 569 1673
a 16 12 1 230 2296
a 16 5 3 190 1804
a 16 4 2 363 919
a 16 7 2 618 2296
a 17 0 6 531 1509
a 17 2 5 409 525
a 17 13 7 533 984
a 17 12 8 260 755
a 17 9 9 501 2919
a 17 11 5 443 1935
a 17 18 3 644 1345
a 17 8 8 591 1443
a 17 1 9 490 2034
a 17 19 8 186 1935
a 17 10 6 395 624
a 17 14 1 540 3017
a 18 4 9 642 1115
a 18 10 9 232 2788
a 18 2 7 613 689
a 18 6 7 278 2066
a 18 15 5 551 3116
a 18 14 4 638 788
a 18 8 9 387 1115
a 18 3 9 387 3083
a 18 17 6 590 591
a 19 14 7 300 1148
a 19 3 1 177 2296
a 19 16 4 238 3083
a 19 5 4 634 689
a 19 17 7 234 2886
a 19 1 7 578 1771
a 19 15 1 331 853
a 19 6 3 405 2657
a 19 18 4 356 1083
a 19 7 4 211 2526
a 19 4 7 521 2394
a 19 8 7 346 2165
a 19 13 3 469 1673
a 19 9 1 132 1443
a 19 2 3 575 2066
a 19 12 4 490 3017
a 19 11 5 420 1312
