c fixed charge multi commodity flow
c
c problem vertices edges commodities
p fcmcf 30 678 400
c
c origin destination demand
k 16 13 35
k 26 10 18
k 1 10 43
k 1 11 50
k 5 12 62
k 28 20 68
k 5 1 32
c
c source target cost capacity fixed
a 0 8 2 523 485
a 0 5 4 454 111
a 0 12 9 536 479
a 0 18 4 527 508
a 0 6 3 497 245
a 0 3 9 282 333
a 0 22 8 432 181
a 0 4 9 355 549
a 0 1 2 523 315
a 0 19 7 461 572
a 0 15 2 381 397
a 0 10 9 465 531
a 0 11 4 544 380
a 0 20 4 222 140
a 0 25 8 290 88
a 0 17 2 509 555
a 0 14 2 317 205
a 0 2 6 377 455
a 0 27 5 354 525
a 0 23 4 528 356
a 0 24 8 245 234
a 0 28 2 498 228
a 1 13 6 289 170
a 1 4 1 187 578
a 1 24 3 196 88
a 1 5 6 194 199
a 1 17 1 295 455
a 1 3 3 404 432
a 1 20 3 259 152
a 1 23 9 449 210
a 1 26 9 295 310
a 1 14 2 312 199
a 1 28 1 164 333
a 1 27 7 293 228
a 1 10 5 520 65
a 1 0 9 328 257
a 1 12 2 328 135
a 1 18 4 528 123
a 1 7 1 534 333
a 1 2 2 549 560
a 1 8 3 176 333
a 1 16 2 221 59
a 1 6 2 223 531
a 1 21 8 485 135
a 1 11 5 126 356
a 1 22 7 300 444
a 1 25 8 401 76
a 2 26 3 255 292
a 2 3 2 486 350
a 2 28 4 333 520
a 2 7 4 204 175
a 2 4 4 430 245
a 2 8 6 354 572
a 2 0 9 521 263
a 2 9 6 326 234
a 2 1 1 560 140
a 2 23 1 541 420
a 2 6 4 498 65
a 2 5 8 324 257
a 2 13 5 396 65
a 2 22 6 514 385
a 2 18 2 144 94
a 2 10 2 180 496
a 2 15 4 308 467
a 2 14 7 479 257
a 2 25 1 208 152
a 2 17 2 528 129
a 2 16 3 220 257
a 2 19 2 571 444
a 3 18 4 302 286
a 3 8 4 255 181
a 3 1 5 134 572
a 3 22 3 188 275
a 3 14 5 502 409
a 3 16 4 268 216
a 3 21 6 510 520
a 3 13 1 390 350
a 3 10 2 247 140
a 3 12 7 134 531
a 3 5 1 355 170
a 3 4 1 574 310
a 3 9 2 376 170
a 3 17 6 269 345
a 3 19 2 178 403
a 3 26 8 160 269
a 4 2 1 447 502
a 4 9 3 174 467
a 4 14 8 524 327
a 4 25 2 512 403
a 4 13 2 442 70
a 4 23 1 356 525
a 4 24 3 235 280
a 4 20 3 174 59
a 4 15 8 127 82
a 4 7 7 535 531
a 4 3 7 378 280
a 4 8 6 388 286
a 4 6 3 406 105
a 4 26 5 144 65
a 4 0 6 477 315
a 4 11 8 289 473
a 4 5 2 443 304
a 4 1 5 413 485
a 4 18 2 264 251
a 4 21 9 360 310
a 4 12 2 433 514
a 4 16 1 554 146
a 4 19 2 272 240
a 4 28 5 152 65
a 4 10 2 338 199
a 4 29 8 426 123
a 4 27 5 357 187
a 5 22 4 226 409
a 5 10 7 277 327
a 5 15 7 215 205
a 5 16 5 192 385
a 5 11 9 247 450
a 5 8 6 473 263
a 5 18 1 230 333
a 5 19 4 166 310
a 5 14 7 222 385
a 5 2 6 572 210
a 5 6 2 151 520
a 5 13 9 559 432
a 5 9 2 471 397
a 5 7 3 556 105
a 5 29 4 505 485
a 5 28 9 366 560
a 5 23 7 176 368
a 5 27 9 255 555
a 5 20 5 170 228
a 5 17 7 245 94
a 5 4 8 455 514
a 5 21 8 189 210
a 5 24 9 446 455
a 5 1 3 351 187
a 5 25 7 208 240
a 5 26 3 319 88
a 6 13 3 277 257
a 6 23 2 173 82
a 6 5 8 381 263
a 6 7 4 516 438
a 6 3 5 324 298
a 6 16 1 135 420
a 6 17 8 118 467
a 6 4 2 181 94
a 6 9 2 119 175
a 6 2 5 458 170
a 6 27 9 259 251
a 6 21 1 342 514
a 6 19 3 575 88
a 6 26 8 144 356
a 6 14 2 542 490
a 6 25 2 203 520
a 6 15 5 136 555
a 6 29 4 141 350
a 7 9 2 480 415
a 7 27 7 291 263
a 7 5 4 236 228
a 7 19 4 440 164
a 7 2 8 349 397
a 7 28 6 574 315
a 7 0 7 417 210
a 7 11 2 517 123
a 7 1 6 486 234
a 7 29 4 545 321
a 7 3 1 435 461
a 7 13 8 546 485
a 7 22 1 425 537
a 7 24 2 500 572
a 7 4 1 466 251
a 7 17 3 480 345
a 7 15 1 250 135
a 7 20 7 211 310
a 8 24 6 484 216
a 8 29 9 368 479
a 8 19 7 231 105
a 8 10 4 403 117
a 8 3 9 232 263
a 8 26 2 440 362
a 8 13 5 529 175
a 8 27 5 548 473
a 8 5 8 265 251
a 8 4 7 213 467
a 8 23 7 306 525
a 8 22 8 238 152
a 8 16 9 291 467
a 8 1 4 129 251
a 8 7 9 510 514
a 8 21 6 556 170
a 8 17 7 164 362
a 8 28 3 361 426
a 8 25 2 537 385
a 8 12 7 174 362
a 9 14 1 568 403
a 9 6 1 289 292
a 9 27 4 167 164
a 9 1 6 217 479
a 9 8 5 300 566
a 9 16 5 184 578
a 9 18 9 486 350
a 9 20 7 233 275
a 9 21 7 528 333
a 9 10 3 302 210
a 9 2 6 468 566
a 9 4 8 469 473
a 9 19 8 368 508
a 9 17 9 192 117
a 9 11 8 199 292
a 9 12 8 397 199
a 9 3 8 246 175
a 9 26 1 167 164
a 9 23 3 549 485
a 9 5 5 273 560
a 9 22 1 412 88
a 9 15 2 125 490
a 9 7 8 338 362
a 9 29 1 408 193
a 9 25 5 254 356
a 10 1 5 455 327
a 10 17 5 401 327
a 10 24 1 539 187
a 10 20 1 385 502
a 10 5 9 280 222
a 10 27 3 430 333
a 10 8 4 536 525
a 10 23 9 376 158
a 10 0 4 389 94
a 10 3 2 209 286
a 10 28 1 400 525
a 10 7 9 356 88
a 10 22 3 391 70
a 10 29 2 221 193
a 10 21 5 249 549
a 10 14 8 558 380
a 10 4 5 192 210
a 10 19 9 301 345
a 10 13 6 164 333
a 10 15 3 440 549
a 10 18 9 357 187
a 10 16 9 316 146
a 10 12 9 283 210
a 10 6 4 435 543
a 11 24 5 485 327
a 11 21 4 291 473
a 11 10 7 166 304
a 11 19 2 243 245
a 11 6 6 381 304
a 11 29 3 560 94
a 11 25 7 544 222
a 11 2 2 543 327
a 11 16 3 542 339
a 11 26 3 471 426
a 11 13 4 131 525
a 11 3 8 404 397
a 11 23 7 122 368
a 11 27 3 403 263
a 11 8 4 574 496
a 11 17 9 204 286
a 11 7 5 284 245
a 11 14 7 541 205
a 11 5 3 464 263
a 11 15 7 492 415
a 11 1 6 470 292
a 11 28 3 340 164
a 11 0 8 359 321
a 11 22 9 420 397
a 11 9 2 560 245
a 11 12 6 348 380
a 11 20 2 424 397
a 12 28 8 131 514
a 12 2 9 209 82
a 12 21 2 351 444
a 12 6 6 233 397
a 12 24 3 575 269
a 12 17 5 417 409
a 12 23 2 222 181
a 12 27 7 537 100
a 12 15 7 379 496
a 12 7 3 192 105
a 12 3 5 366 385
a 12 20 2 138 181
a 12 4 6 483 129
a 12 8 1 333 362
a 12 29 3 302 70
a 12 19 6 167 368
a 12 0 7 217 485
a 12 9 3 297 170
a 12 10 7 221 578
a 13 15 4 155 70
a 13 17 8 386 549
a 13 18 8 422 490
a 13 4 8 520 333
a 13 5 7 404 135
a 13 21 6 428 310
a 13 0 8 181 135
a 13 22 4 545 479
a 13 8 7 216 100
a 13 2 8 412 473
a 13 14 2 545 76
a 13 9 3 297 409
a 13 25 6 400 257
a 13 11 8 312 560
a 13 28 8 355 164
a 13 26 4 120 205
a 13 6 7 390 438
a 13 23 9 145 560
a 13 29 2 295 65
a 14 3 4 475 140
a 14 17 2 311 257
a 14 29 5 195 543
a 14 11 8 406 193
a 14 16 1 261 514
a 14 19 6 352 473
a 14 26 4 345 467
a 14 18 6 308 409
a 14 10 7 426 280
a 14 21 2 539 210
a 14 1 5 443 502
a 14 7 6 283 210
a 14 25 4 137 555
a 14 9 9 335 374
a 14 15 3 130 100
a 14 23 5 330 70
a 14 2 5 305 543
a 15 16 2 459 164
a 15 13 4 135 187
a 15 22 2 218 572
a 15 4 1 507 385
a 15 10 8 243 269
a 15 9 6 320 531
a 15 5 1 277 105
a 15 29 8 435 170
a 15 2 9 459 187
a 15 26 6 296 356
a 15 11 8 211 257
a 15 0 8 375 397
a 15 20 9 479 356
a 15 1 5 558 59
a 15 25 3 218 385
a 15 21 3 566 315
a 15 6 8 229 292
a 15 24 1 138 146
a 15 7 9 122 94
a 15 27 6 371 70
a 15 19 4 323 100
a 16 22 8 177 82
a 16 21 5 140 129
a 16 17 7 512 537
a 16 29 5 237 140
a 16 0 7 125 350
a 16 18 2 367 514
a 16 9 4 524 70
a 16 8 6 286 175
a 16 4 1 312 525
a 16 24 2 516 310
a 16 28 6 521 321
a 16 1 7 118 286
a 16 25 3 472 105
a 16 2 1 545 65
a 16 27 7 269 251
a 16 3 3 172 502
a 16 7 5 291 450
a 16 14 5 235 187
a 16 10 1 156 251
a 16 11 7 147 280
a 16 6 3 497 257
a 16 19 4 476 275
a 16 20 2 228 432
a 16 5 6 255 432
a 16 12 5 170 187
a 17 4 2 466 181
a 17 20 8 288 275
a 17 22 1 171 251
a 17 3 6 515 391
a 17 10 2 172 560
a 17 18 8 471 111
a 17 14 3 472 438
a 17 27 8 513 240
a 17 9 2 566 455
a 17 29 7 514 520
a 17 1 8 158 304
a 17 8 5 515 572
a 17 26 3 495 82
a 17 25 2 546 555
a 17 6 3 370 170
a 17 21 9 142 164
a 17 16 1 384 473
a 17 24 8 396 374
a 17 5 6 249 82
a 18 22 3 247 444
a 18 0 4 413 222
a 18 23 4 564 333
a 18 4 5 290 111
a 18 28 3 194 432
a 18 26 2 494 94
a 18 1 4 127 345
a 18 16 8 566 496
a 18 20 6 530 82
a 18 27 2 486 263
a 18 15 2 225 380
a 18 6 1 509 473
a 18 24 8 233 88
a 18 19 7 236 514
a 18 29 5 400 181
a 18 17 7 354 100
a 18 21 6 334 240
a 18 8 9 444 59
a 18 5 9 520 531
a 18 12 6 425 444
a 18 2 4 136 275
a 18 13 9 323 65
a 18 10 4 255 415
a 19 12 6 439 339
a 19 24 7 141 158
a 19 27 5 281 502
a 19 3 9 500 298
a 19 10 9 466 339
a 19 29 9 500 205
a 19 11 5 147 76
a 19 0 8 305 315
a 19 13 4 254 438
a 19 21 6 419 280
a 19 5 3 568 170
a 19 4 1 544 415
a 19 18 7 568 566
a 19 22 2 159 409
a 19 28 8 497 397
a 19 8 9 492 368
a 19 16 3 401 59
a 19 20 6 392 450
a 19 23 5 545 286
a 19 6 5 397 339
a 19 26 8 528 181
a 19 1 5 201 140
a 19 7 6 473 76
a 19 9 1 310 76
a 19 2 7 537 525
a 20 9 8 523 181
a 20 14 6 164 578
a 20 21 2 134 280
a 20 24 9 211 391
a 20 27 9 179 444
a 20 10 5 404 403
a 20 26 6 186 444
a 20 1 2 118 321
a 20 22 7 405 385
a 20 2 6 282 310
a 20 5 8 351 321
a 20 16 8 206 82
a 20 3 2 159 105
a 20 29 1 454 467
a 20 28 5 386 175
a 20 25 1 288 438
a 20 17 6 425 450
a 20 15 1 337 543
a 20 0 1 388 450
a 20 19 1 143 181
a 20 4 3 266 88
a 20 12 5 386 496
a 20 13 6 303 473
a 20 11 3 447 543
a 20 23 4 131 473
a 20 18 2 549 205
a 20 6 6 174 94
a 21 8 4 545 339
a 21 14 8 491 310
a 21 3 6 463 76
a 21 22 4 150 321
a 21 12 7 481 350
a 21 23 7 568 397
a 21 0 2 515 444
a 21 15 1 397 572
a 21 18 2 128 537
a 21 6 6 297 374
a 21 16 9 398 415
a 21 7 9 312 403
a 21 13 7 361 549
a 21 4 5 129 158
a 21 10 9 430 426
a 21 1 7 506 467
a 21 29 8 264 374
a 21 17 9 443 555
a 21 28 2 501 339
a 21 19 7 490 245
a 21 24 9 523 210
a 21 11 2 393 234
a 22 23 1 224 479
a 22 25 9 398 117
a 22 24 4 522 560
a 22 3 3 217 490
a 22 26 2 174 397
a 22 12 4 252 415
a 22 16 7 428 199
a 22 8 8 288 88
a 22 11 8 530 94
a 22 17 9 399 193
a 22 1 3 325 100
a 22 29 4 391 105
a 22 7 6 129 152
a 22 13 5 345 432
a 22 15 3 382 105
a 22 9 2 162 385
a 22 18 6 552 315
a 22 19 9 369 193
a 22 20 7 319 315
a 22 10 8 403 193
a 22 4 1 276 275
a 22 5 4 561 210
a 22 14 7 182 327
a 22 27 3 243 146
a 22 28 3 311 280
a 23 24 4 578 88
a 23 7 9 395 146
a 23 19 7 384 140
a 23 18 5 338 432
a 23 6 7 202 251
a 23 13 1 501 310
a 23 3 4 532 485
a 23 27 5 429 193
a 23 29 4 233 345
a 23 10 3 520 450
a 23 21 8 177 426
a 23 9 2 386 566
a 23 11 6 379 350
a 23 1 9 323 175
a 23 8 4 311 298
a 23 17 7 274 210
a 23 20 2 173 350
a 23 16 8 279 280
a 23 12 4 320 257
a 23 26 7 311 234
a 23 28 7 177 187
a 23 5 3 507 292
a 23 25 1 159 520
a 23 2 9 271 228
a 23 14 1 463 76
a 23 15 1 348 234
a 24 19 4 352 531
a 24 6 3 237 385
a 24 2 4 564 245
a 24 22 7 410 111
a 24 11 1 123 199
a 24 21 7 452 280
a 24 10 2 348 65
a 24 14 7 390 100
a 24 15 1 238 380
a 24 12 2 439 537
a 24 4 7 174 228
a 24 26 2 300 70
a 24 17 9 151 269
a 24 0 2 226 140
a 24 5 6 167 280
a 24 9 1 255 205
a 24 27 6 557 444
a 24 13 3 217 245
a 24 16 2 216 298
a 24 7 2 573 432
a 24 20 3 388 222
a 24 25 1 388 415
a 24 18 5 351 403
a 24 3 1 400 70
a 24 23 1 552 216
a 25 7 8 491 508
a 25 4 3 295 315
a 25 18 4 370 304
a 25 1 4 523 420
a 25 8 3 479 485
a 25 11 5 192 362
a 25 6 1 412 350
a 25 17 5 530 59
a 25 10 5 150 327
a 25 29 7 341 490
a 25 5 4 181 537
a 25 12 1 126 350
a 25 23 2 351 327
a 25 20 4 512 420
a 25 26 9 207 100
a 25 16 1 291 123
a 25 22 8 228 549
a 25 13 2 309 257
a 25 2 3 272 333
a 25 15 9 143 409
a 25 14 5 465 560
a 25 19 5 375 164
a 25 0 2 332 339
a 25 28 2 384 210
a 25 21 7 327 129
a 25 24 5 477 310
a 25 27 6 529 508
a 25 9 9 186 327
a 25 3 1 568 257
a 26 24 7 419 263
a 26 21 2 144 409
a 26 22 8 222 228
a 26 5 6 456 310
a 26 13 6 537 525
a 26 16 9 418 525
a 26 3 9 196 59
a 26 27 5 522 275
a 26 15 4 237 193
a 26 20 8 435 257
a 26 18 6 204 432
a 26 9 3 252 403
a 26 11 5 472 263
a 26 23 6 338 100
a 26 7 4 537 111
a 26 2 4 300 181
a 26 0 3 400 286
a 26 17 4 456 572
a 26 4 2 503 438
a 26 19 6 440 59
a 27 17 3 296 205
a 27 3 5 191 450
a 27 28 2 578 380
a 27 0 2 304 380
a 27 23 8 269 205
a 27 21 7 300 578
a 27 4 5 302 140
a 27 13 2 216 315
a 27 9 3 140 222
a 27 16 7 339 181
a 27 2 6 384 199
a 27 29 3 129 473
a 27 5 3 282 403
a 27 8 8 428 473
a 27 20 7 158 292
a 28 26 8 507 380
a 28 3 4 536 135
a 28 23 1 501 88
a 28 2 3 515 175
a 28 27 6 182 251
a 28 11 3 527 152
a 28 22 6 276 566
a 28 18 8 269 193
a 28 4 3 349 321
a 28 17 9 159 234
a 28 15 8 554 240
a 28 20 2 185 496
a 28 1 4 243 222
a 28 24 8 141 362
a 28 29 8 353 537
a 28 13 6 180 537
a 28 19 2 379 135
a 28 7 7 379 292
a 28 16 1 539 88
a 28 8 5 437 356
a 28 10 4 391 438
a 28 21 9 512 327
a 28 5 6 259 234
a 28 25 7 123 572
a 28 14 8 425 152
a 28 6 9 225 275
a 28 9 8 475 135
a 28 0 4 446 350
a 28 12 6 334 88
a 29 6 2 541 129
a 29 1 9 362 263
a 29 20 2 531 350
a 29 3 4 342 549
a 29 27 7 206 100
a 29 9 8 454 175
a 29 21 3 369 485
a 29 10 3 266 537
a 29 2 1 137 298
a 29 23 2 370 292
a 29 5 9 557 432
a 29 8 1 536 216
a 29 19 9 382 461
a 29 17 5 481 467
a 29 12 4 275 420
a 29 0 6 497 321
a 29 26 3 151 362
a 29 14 7 192 479
a 29 25 1 401 76
a 29 22 8 217 450
a 29 15 1 268 514
a 29 13 4 406 222
