c fixed charge multi commodity flow
c
c problem vertices edges commodities
p fcmcf 20 220 200
c
c origin destination demand
k 16 13 60
k 12 6 38
k 13 15 60
k 3 19 31
k 10 3 82
k 9 5 48
k 0 11 11
k 18 15 98
k 12 2 41
k 18 8 29
k 3 13 54
k 6 0 67
k 19 11 87
k 8 10 61
k 11 15 87
k 10 15 33
k 0 19 92
k 18 5 46
k 2 6 78
k 11 19 78
k 2 7 81
k 7 17 50
k 8 4 63
k 0 13 96
k 4 15 66
k 1 12 59
k 6 2 38
k 10 7 72
k 14 9 80
k 14 8 32
k 4 16 58
k 7 19 81
k 14 19 66
k 6 3 62
k 0 16 73
k 4 2 37
k 4 10 93
k 14 13 97
k 11 12 34
k 4 9 11
k 9 15 39
k 9 18 87
k 3 18 35
k 0 12 13
k 17 19 14
k 13 11 77
k 7 0 38
k 15 18 29
k 19 9 71
k 11 9 67
k 18 3 74
k 18 17 60
k 10 16 78
k 12 9 47
k 10 9 31
k 11 10 10
k 7 8 24
k 12 5 46
k 19 17 76
k 8 18 80
k 0 1 19
k 18 7 14
k 3 17 66
k 14 1 92
k 10 5 15
k 11 0 80
k 17 16 97
k 14 11 28
k 3 4 51
k 5 6 26
k 0 10 12
k 18 1 18
c
c source target cost capacity fixed
a 0 1 100 10631 10936
a 0 15 38 577 10280
a 0 10 33 954 7983
a 0 18 60 336 7655
a 0 16 11 713 7764
a 0 13 12 682 8421
a 0 6 84 535 1859
a 0 14 14 797 6343
a 0 19 75 933 5140
a 0 4 71 116 10061
a 0 12 55 692 3500
a 0 11 37 1007 2625
a 1 2 100 10631 10936
a 1 8 13 1028 9186
a 1 10 59 944 4156
a 1 17 96 441 9295
a 1 16 45 829 10608
a 1 11 45 126 5140
a 1 15 18 514 4375
a 1 9 96 650 8639
a 1 7 70 252 6234
a 1 6 23 399 10061
a 2 3 100 10631 10936
a 2 0 31 535 3609
a 2 6 59 703 4265
a 2 14 18 137 7327
a 2 11 56 849 5140
a 2 16 25 147 2188
a 2 19 23 829 3172
a 2 1 12 158 8093
a 2 4 17 556 4812
a 2 8 67 525 4156
a 2 9 72 734 4484
a 2 10 44 231 7546
a 2 12 72 650 1531
a 2 7 10 242 5796
a 3 4 100 10631 10936
a 3 14 45 525 7874
a 3 13 39 944 4375
a 3 2 13 818 8421
a 3 18 42 808 5359
a 3 11 44 640 6015
a 3 17 72 200 7655
a 3 1 43 797 10498
a 3 9 57 776 7327
a 3 15 75 221 2188
a 3 0 89 273 4921
a 3 10 71 378 8639
a 4 5 100 10631 10936
a 4 0 33 797 9623
a 4 1 72 399 7764
a 4 7 10 839 4156
a 4 10 58 587 10280
a 4 6 79 650 9295
a 4 8 75 787 3718
a 4 14 26 839 7218
a 5 6 100 10631 10936
a 5 7 81 399 4812
a 5 17 42 336 6562
a 5 14 18 493 9733
a 5 16 79 273 10389
a 5 2 55 525 2406
a 5 12 31 1028 3281
a 5 13 73 577 9733
a 6 7 100 10631 10936
a 6 12 34 451 8530
a 6 15 47 1038 3172
a 6 10 80 283 6562
a 6 11 98 116 4265
a 6 17 86 881 6343
a 6 4 29 304 10826
a 6 18 36 168 4484
a 6 2 88 200 10061
a 6 5 34 776 4265
a 6 16 24 483 1203
a 6 14 59 158 8530
a 7 8 100 10631 10936
a 7 14 56 504 8311
a 7 1 69 336 9077
a 7 19 58 829 3609
a 7 15 37 829 4265
a 7 3 19 325 9405
a 7 2 82 325 10608
a 7 10 64 399 2516
a 8 9 100 10631 10936
a 8 5 64 357 3500
a 8 15 62 849 9952
a 8 19 79 315 8967
a 8 18 26 661 7764
a 8 12 29 283 5687
a 8 7 88 849 1094
a 8 1 74 776 10061
a 8 3 91 168 5577
a 8 6 64 870 9952
a 8 4 88 168 2078
a 8 10 16 493 3172
a 8 2 80 336 5905
a 8 13 99 818 2953
a 9 10 100 10631 10936
a 9 3 32 137 4375
a 9 0 35 629 7436
a 9 16 37 283 7655
a 9 15 25 619 8858
a 9 5 36 944 4156
a 9 12 10 105 5905
a 9 14 59 755 6999
a 9 18 88 566 3062
a 9 4 24 965 10389
a 10 11 100 10631 10936
a 10 1 91 902 6890
a 10 8 70 933 2188
a 10 0 82 105 2516
a 10 7 14 566 5687
a 10 12 57 650 6562
a 10 14 61 546 1313
a 10 13 79 504 5249
a 10 6 76 577 4593
a 10 19 15 860 5687
a 11 12 100 10631 10936
a 11 8 60 472 3062
a 11 14 19 619 5796
a 11 9 10 525 2406
a 11 15 41 587 10061
a 11 16 41 420 8639
a 11 6 35 766 2516
a 11 18 58 954 4265
a 11 19 16 724 7874
a 11 1 52 137 5796
a 11 13 88 640 5796
a 12 13 100 10631 10936
a 12 16 56 263 5359
a 12 8 18 200 5577
a 12 4 45 556 4484
a 12 19 29 1017 2625
a 12 5 49 200 7983
a 12 15 87 252 3062
a 12 2 26 126 1094
a 12 11 72 734 5031
a 13 14 100 10631 10936
a 13 2 93 608 2625
a 13 19 49 755 7655
a 13 6 90 315 3172
a 13 1 81 304 8967
a 13 8 26 650 5140
a 13 16 83 829 6015
a 13 10 99 808 4593
a 13 17 63 923 6343
a 13 0 25 242 6671
a 13 3 55 808 2844
a 13 15 33 724 6671
a 13 4 77 912 5796
a 13 5 12 776 1531
a 14 15 100 10631 10936
a 14 2 64 252 1641
a 14 9 13 304 7764
a 14 10 97 325 7218
a 14 8 72 849 4703
a 14 19 72 1007 4265
a 14 1 72 849 9733
a 14 16 10 263 7546
a 14 6 90 367 6124
a 14 18 72 535 2953
a 15 16 100 10631 10936
a 15 14 39 839 7436
a 15 7 30 745 4812
a 15 18 42 210 5687
a 15 0 18 378 7764
a 15 8 64 420 2953
a 15 2 34 734 3718
a 15 9 43 933 9842
a 15 1 29 954 3172
a 15 5 79 263 1859
a 16 17 100 10631 10936
a 16 8 84 996 4484
a 16 9 78 263 6015
a 16 2 33 839 5140
a 16 11 78 409 9733
a 16 14 72 304 5249
a 16 12 30 420 6124
a 16 6 40 441 1750
a 16 1 54 210 2297
a 16 15 80 724 7655
a 16 0 28 388 4703
a 17 18 100 10631 10936
a 17 8 42 556 3828
a 17 13 86 986 7436
a 17 12 35 818 8421
a 17 15 26 451 7655
a 17 16 45 116 10498
a 17 6 75 650 7764
a 17 11 27 483 6124
a 17 2 41 325 5140
a 17 7 44 629 1750
a 17 19 46 126 1969
a 17 14 81 954 1531
a 17 0 21 346 5031
a 17 9 88 839 4265
a 18 19 100 10631 10936
a 18 8 83 346 2734
a 18 11 96 147 4047
a 18 14 89 273 7218
a 18 3 94 829 5687
a 18 0 76 420 2953
a 18 16 55 221 8639
a 18 15 34 650 6452
a 18 2 71 263 1750
a 18 17 51 640 5359
a 18 5 54 829 3718
a 19 0 100 10631 10936
a 19 18 97 441 5249
a 19 11 48 483 7983
a 19 4 41 661 6452
a 19 3 73 441 4593
a 19 17 70 881 3281
a 19 12 37 357 2297
a 19 13 77 829 3609
a 19 10 98 263 6234
a 19 6 52 619 4812
a 19 7 79 535 1531
a 19 2 52 221 5905
