c fixed charge multi commodity flow
c
c problem vertices edges commodities
p fcmcf 20 120 200
c
c origin destination demand
a 2 0 31 38 34315
a 2 6 59 50 40554
a 2 14 18 10 69670
a 2 11 56 60 48873
a 3 4 100 7781 103985
a 3 14 45 37 74869
a 3 13 39 66 41594
a 3 2 13 58 80069
a 3 18 42 57 50953
a 4 5 100 7781 103985
a 4 0 33 56 91507
a 4 1 72 28 73830
a 4 7 10 59 39515
a 4 10 58 41 97746
a 5 6 100 7781 103985
a 5 7 81 28 45754
a 5 17 42 24 62391
a 5 14 18 35 92547
a 5 16 79 20 98786
a 6 7 100 7781 103985
a 6 12 34 32 81108
a 6 15 47 73 30156
a 6 10 80 20 62391
a 6 11 98 9 40554
a 6 17 86 62 60312
a 6 4 29 22 102945
a 6 18 36 12 42634
a 6 2 88 14 95666
a 7 8 100 7781 103985
a 7 14 56 36 79029
a 7 1 69 24 86308
a 7 19 58 58 34315
a 8 9 100 7781 103985
a 8 5 64 25 33276
a 8 15 62 60 94626
a 8 19 79 22 85268
a 8 18 26 47 73830
a 8 12 29 20 54072
a 8 7 88 60 10399
a 9 10 100 7781 103985
a 9 3 32 10 41594
a 9 0 35 44 70710
a 9 16 37 20 72790
a 9 15 25 44 84228
a 10 11 100 7781 103985
a 10 1 91 63 65511
a 10 8 70 66 20797
a 10 0 82 8 23917
a 11 12 100 7781 103985
a 11 8 60 33 29116
a 11 14 19 44 55112
a 11 9 10 37 22877
a 11 15 41 41 95666
a 11 16 41 30 82148
a 11 6 35 54 23917
a 12 13 100 7781 103985
a 12 16 56 19 50953
a 12 8 18 14 53033
a 12 4 45 39 42634
a 12 19 29 71 24957
a 13 14 100 7781 103985
a 13 2 93 43 24957
a 13 19 49 53 72790
a 13 6 90 22 30156
a 13 1 81 22 85268
a 13 8 26 46 48873
a 13 16 83 58 57192
a 14 15 100 7781 103985
a 14 2 64 18 15598
a 14 9 13 22 73830
a 14 10 97 23 68630
a 14 8 72 60 44714
a 14 19 72 71 40554
a 15 16 100 7781 103985
a 15 14 39 59 70710
a 15 7 30 52 45754
a 15 18 42 15 54072
a 15 0 18 27 73830
a 15 8 64 30 28076
a 16 17 100 7781 103985
a 16 8 84 70 42634
a 16 9 78 19 57192
a 16 2 33 59 48873
a 16 11 78 29 92547
a 17 18 100 7781 103985
a 17 8 42 39 36395
a 17 13 86 69 70710
a 17 12 35 58 80069
a 17 15 26 32 72790
a 17 16 45 9 99826
a 17 6 75 46 73830
a 17 11 27 34 58232
a 17 2 41 23 48873
a 17 7 44 44 16638
a 18 19 100 7781 103985
a 18 8 83 25 25997
a 18 11 96 11 38475
a 18 14 89 20 68630
a 18 3 94 58 54072
a 18 0 76 30 28076
a 19 0 100 7781 103985
a 19 18 97 31 49913
a 19 11 48 34 75909
a 19 4 41 47 61351
a 19 3 73 31 43674
a 19 17 70 62 31196
a 19 12 37 25 21837
a 19 13 77 58 34315
a 19 10 98 19 59272
