c fixed charge multi commodity flow
c
c problem vertices edges commodities
p fcmcf 20 291 200
c
c origin destination demand
a 16 15 8 477 1372
a 16 19 7 436 1081
a 16 6 6 359 347
a 16 1 3 371 236
a 16 12 9 438 1192
a 16 3 7 243 416
a 16 14 9 449 1123
a 16 10 9 128 444
a 16 7 7 450 998
a 16 0 1 329 1040
a 16 2 8 446 1081
a 16 8 9 143 541
a 17 1 9 249 610
a 17 9 9 124 139
a 17 4 7 136 569
a 17 3 3 475 195
a 17 15 5 220 375
a 17 10 5 326 984
a 17 6 1 463 1151
a 17 19 1 239 1165
a 17 12 7 373 153
a 17 0 3 138 846
a 17 16 4 305 1040
a 17 13 6 467 707
a 18 8 7 345 680
a 18 9 9 471 929
a 18 10 8 204 777
a 18 19 9 228 1095
a 18 12 6 199 971
a 18 5 3 163 1151
a 18 15 2 206 1234
a 18 16 9 465 624
a 18 11 9 183 1040
a 18 13 2 264 292
a 18 17 6 454 278
a 18 0 2 385 527
a 18 1 4 503 319
a 18 2 7 399 749
a 18 14 7 428 1081
a 18 7 5 367 929
a 18 4 1 332 264
a 19 18 3 206 915
a 19 4 6 381 195
a 19 17 2 448 444
a 19 11 3 308 1275
a 19 3 5 484 195
a 19 14 7 163 846
a 19 15 8 256 319
a 19 13 3 322 763
a 19 16 5 115 666
a 19 5 3 121 624
a 19 7 8 126 818
a 19 12 4 118 1151
a 19 1 7 490 416
