c fixed charge multi commodity flow
c
c problem vertices edges commodities
p fcmcf 20 315 200
c
c origin destination demand
a 2 12 72 910 7531
a 2 7 10 338 28509
a 2 5 93 543 11296
a 2 13 16 426 44646
a 2 17 34 880 15600
a 3 4 100 10631 53790
a 3 14 45 734 38729
a 3 13 39 1320 21516
a 3 2 13 1144 41419
a 3 18 42 1130 26358
a 3 11 44 895 29585
a 3 17 72 279 37653
a 3 1 43 1115 51639
a 3 9 57 1086 36040
a 3 15 75 308 10758
a 3 0 89 382 24206
a 3 10 71 528 42495
a 3 6 48 352 11296
a 3 7 37 719 30661
a 3 19 27 675 28509
a 3 16 75 983 30123
a 4 5 100 10631 53790
a 4 0 33 1115 47336
a 4 1 72 558 38191
a 4 7 10 1174 20441
a 4 10 58 822 50563
a 4 6 79 910 45722
a 4 8 75 1100 18289
a 4 14 26 1174 35502
a 4 18 94 176 37653
a 4 17 58 206 25820
a 4 12 48 778 28509
a 4 2 41 220 32812
a 4 11 56 1394 24206
a 4 9 83 1130 40881
a 5 6 100 10631 53790
a 5 7 81 558 23668
a 5 17 42 470 32274
a 5 14 18 690 47874
a 5 16 79 382 51101
a 5 2 55 734 11834
a 5 12 31 1438 16137
a 5 13 73 807 47874
a 5 3 66 470 9683
a 5 11 41 1086 36040
a 5 8 13 1144 13986
a 5 18 95 279 7531
a 5 10 15 719 52715
a 6 7 100 10631 53790
a 6 12 34 631 41957
a 6 15 47 1452 15600
a 6 10 80 396 32274
a 6 11 98 162 20979
a 6 17 86 1232 31199
a 6 4 29 426 53253
a 6 18 36 235 22054
a 6 2 88 279 49487
a 6 5 34 1086 20979
a 6 16 24 675 5917
a 6 14 59 220 41957
a 6 3 28 1247 6993
a 6 19 73 807 13448
a 7 8 100 10631 53790
a 7 14 56 704 40881
a 7 1 69 470 44646
a 7 19 58 1159 17751
a 7 15 37 1159 20979
a 7 3 19 455 46260
a 7 2 82 455 52177
a 7 10 64 558 12372
a 7 5 86 587 27433
a 7 9 97 1394 5917
a 7 17 55 264 24206
a 7 11 53 235 31737
a 7 6 21 206 12910
a 7 0 55 1247 19903
a 8 9 100 10631 53790
a 8 5 64 499 17213
a 8 15 62 1188 48949
a 8 19 79 440 44108
a 8 18 26 924 38191
a 8 12 29 396 27971
a 8 7 88 1188 5379
a 8 1 74 1086 49487
a 8 3 91 235 27433
a 8 6 64 1218 48949
a 8 4 88 235 10221
a 8 10 16 690 15600
a 8 2 80 470 29047
a 8 13 99 1144 14524
a 8 11 72 1408 15062
a 8 14 70 396 33888
a 8 17 63 1130 38191
a 9 10 100 10631 53790
a 9 3 32 191 21516
a 9 0 35 880 36578
a 9 16 37 396 37653
a 9 15 25 866 43570
a 9 5 36 1320 20441
a 9 12 10 147 29047
a 9 14 59 1056 34426
a 9 18 88 792 15062
a 9 4 24 1350 51101
a 9 11 38 748 40881
a 9 7 24 866 18827
a 9 2 58 176 30661
a 9 17 19 1379 49487
a 9 19 25 998 44108
a 10 11 100 10631 53790
a 10 1 91 1262 33888
a 10 8 70 1306 10758
a 10 0 82 147 12372
a 10 7 14 792 27971
a 10 12 57 910 32274
a 10 14 61 763 6455
a 10 13 79 704 25820
a 10 6 76 807 22592
a 10 19 15 1203 27971
a 10 5 78 1306 47874
a 10 4 47 1423 47336
a 10 9 70 1130 36040
a 10 17 59 1379 38191
a 10 16 88 1423 27433
a 10 15 65 543 10221
a 10 2 79 411 26895
a 11 12 100 10631 53790
a 11 8 60 660 15062
a 11 14 19 866 28509
a 11 9 10 734 11834
a 11 15 41 822 49487
a 11 16 41 587 42495
a 11 6 35 1071 12372
a 11 18 58 1335 20979
a 11 19 16 1012 38729
a 11 1 52 191 28509
a 11 13 88 895 28509
a 11 5 58 323 13448
a 11 17 66 455 17751
a 12 13 100 10631 53790
a 12 16 56 367 26358
a 12 8 18 279 27433
a 12 4 45 778 22054
a 12 19 29 1423 12910
a 12 5 49 279 39267
a 12 15 87 352 15062
a 12 2 26 176 5379
a 12 11 72 1027 24744
a 12 17 90 822 42495
a 12 1 65 528 51639
a 12 10 24 1232 43032
a 12 6 45 822 47336
a 12 18 33 1247 10221
a 12 9 30 1232 18827
a 12 3 33 323 29047
a 12 14 66 895 31199
a 13 14 100 10631 53790
a 13 2 93 851 12910
a 13 19 49 1056 37653
a 13 6 90 440 15600
a 13 1 81 426 44108
a 13 8 26 910 25282
a 13 16 83 1159 29585
a 13 10 99 1130 22592
a 13 17 63 1291 31199
a 13 0 25 338 32812
a 13 3 55 1130 13986
a 13 15 33 1012 32812
a 13 4 77 1276 28509
a 13 5 12 1086 7531
a 13 18 10 998 52177
a 13 12 97 411 19903
a 13 9 53 778 15062
a 13 7 50 1408 53253
a 14 15 100 10631 53790
a 14 2 64 352 8069
a 14 9 13 426 38191
a 14 10 97 455 35502
a 14 8 72 1188 23130
a 14 19 72 1408 20979
a 14 1 72 1188 47874
a 14 16 10 367 37116
a 14 6 90 514 30123
a 14 18 72 748 14524
a 14 4 25 176 31199
a 14 5 86 822 52715
a 14 12 59 206 51639
a 14 7 20 162 5379
a 14 0 79 543 36040
a 14 11 59 675 11296
a 14 13 89 396 44108
a 15 16 100 10631 53790
a 15 14 39 1174 36578
a 15 7 30 1042 23668
a 15 18 42 294 27971
a 15 0 18 528 38191
a 15 8 64 587 14524
a 15 2 34 1027 18289
a 15 9 43 1306 48411
a 15 1 29 1335 15600
a 15 5 79 367 9145
a 15 10 56 1203 43570
a 15 19 55 1306 22054
a 15 13 23 528 34964
a 16 17 100 10631 53790
a 16 8 84 1394 22054
a 16 9 78 367 29585
a 16 2 33 1174 25282
a 16 11 78 572 47874
a 16 14 72 426 25820
a 16 12 30 587 30123
a 16 6 40 616 8607
a 16 1 54 294 11296
a 16 15 80 1012 37653
a 16 0 28 543 23130
a 16 5 79 220 18827
a 16 18 31 924 17213
a 16 4 61 1335 32274
a 17 18 100 10631 53790
a 17 8 42 778 18827
a 17 13 86 1379 36578
a 17 12 35 1144 41419
a 17 15 26 631 37653
a 17 16 45 162 51639
a 17 6 75 910 38191
a 17 11 27 675 30123
a 17 2 41 455 25282
a 17 7 44 880 8607
a 17 19 46 176 9683
a 17 14 81 1335 7531
a 17 0 21 484 24744
a 17 9 88 1174 20979
a 17 3 39 1012 52177
a 17 1 90 426 49487
a 17 5 18 587 34964
a 17 10 65 1379 23668
a 17 4 34 543 42495
a 18 19 100 10631 53790
a 18 8 83 484 13448
a 18 11 96 206 19903
a 18 14 89 382 35502
a 18 3 94 1159 27971
a 18 0 76 587 14524
a 18 16 55 308 42495
a 18 15 34 910 31737
a 18 2 71 367 8607
a 18 17 51 895 26358
a 18 5 54 1159 18289
a 18 7 22 1364 16675
a 18 4 64 455 43570
a 18 9 46 851 51101
a 18 13 33 1130 13986
a 19 0 100 10631 53790
a 19 18 97 616 25820
a 19 11 48 675 39267
a 19 4 41 924 31737
a 19 3 73 616 22592
a 19 17 70 1232 16137
a 19 12 37 499 11296
a 19 13 77 1159 17751
a 19 10 98 367 30661
a 19 6 52 866 23668
a 19 7 79 748 7531
a 19 2 52 308 29047
a 19 5 58 983 13448
a 19 9 73 176 44646
a 19 8 86 1027 8607
a 19 16 67 954 41419
a 19 15 19 543 33350
a 19 14 25 910 44646
