c fixed charge multi commodity flow
c
c problem vertices edges commodities
p fcmcf 20 220 200
c
c origin destination demand
k 16 13 60
k 12 6 38
k 13 15 60
k 3 19 31
k 10 3 82
k 9 5 48
k 0 11 11
k 18 15 98
k 12 2 41
k 18 8 29
k 3 13 54
k 6 0 67
k 19 11 87
k 8 10 61
k 11 15 87
k 10 15 33
k 0 19 92
k 18 5 46
k 2 6 78
k 11 19 78
k 2 7 81
k 7 17 50
k 8 4 63
k 0 13 96
k 4 15 66
k 1 12 59
k 6 2 38
k 10 7 72
k 14 9 80
k 14 8 32
k 4 16 58
k 7 19 81
k 14 19 66
k 6 3 62
k 0 16 73
k 4 2 37
k 4 10 93
k 14 13 97
k 11 12 34
k 4 9 11
k 9 15 39
k 9 18 87
k 3 18 35
k 0 12 13
k 17 19 14
k 13 11 77
k 7 0 38
k 15 18 29
k 19 9 71
k 11 9 67
k 18 3 74
k 18 17 60
k 10 16 78
k 12 9 47
k 10 9 31
k 11 10 10
k 7 8 24
k 12 5 46
k 19 17 76
k 8 18 80
k 0 1 19
k 18 7 14
k 3 17 66
k 14 1 92
k 10 5 15
k 11 0 80
k 17 16 97
k 14 11 28
k 3 4 51
k 5 6 26
k 0 10 12
k 18 1 18
c
c source target cost capacity fixed
a 0 1 100 10631 109352
a 0 15 38 73 102791
a 0 10 33 120 79827
a 0 18 60 42 76547
a 0 16 11 90 77640
a 0 13 12 86 84201
a 0 6 84 67 18590
a 0 14 14 100 63425
a 0 19 75 117 51396
a 0 4 71 15 100604
a 0 12 55 87 34993
a 0 11 37 126 26245
a 1 2 100 10631 109352
a 1 8 13 129 91856
a 1 10 59 118 41554
a 1 17 96 56 92950
a 1 16 45 104 106072
a 1 11 45 16 51396
a 1 15 18 65 43741
a 1 9 96 82 86388
a 1 7 70 32 62331
a 1 6 23 50 100604
a 2 3 100 10631 109352
a 2 0 31 67 36087
a 2 6 59 88 42648
a 2 14 18 18 73266
a 2 11 56 107 51396
a 2 16 25 19 21871
a 2 19 23 104 31713
a 2 1 12 20 80921
a 2 4 17 70 48115
a 2 8 67 66 41554
a 2 9 72 92 44835
a 2 10 44 29 75453
a 2 12 72 82 15310
a 2 7 10 31 57957
a 3 4 100 10631 109352
a 3 14 45 66 78734
a 3 13 39 118 43741
a 3 2 13 103 84201
a 3 18 42 101 53583
a 3 11 44 80 60144
a 3 17 72 25 76547
a 3 1 43 100 104978
a 3 9 57 97 73266
a 3 15 75 28 21871
a 3 0 89 35 49209
a 3 10 71 48 86388
a 4 5 100 10631 109352
a 4 0 33 100 96230
a 4 1 72 50 77640
a 4 7 10 105 41554
a 4 10 58 74 102791
a 4 6 79 82 92950
a 4 8 75 99 37180
a 4 14 26 105 72173
a 5 6 100 10631 109352
a 5 7 81 50 48115
a 5 17 42 42 65612
a 5 14 18 62 97324
a 5 16 79 35 103885
a 5 2 55 66 24058
a 5 12 31 129 32806
a 5 13 73 73 97324
a 6 7 100 10631 109352
a 6 12 34 57 85295
a 6 15 47 130 31713
a 6 10 80 36 65612
a 6 11 98 15 42648
a 6 17 86 111 63425
a 6 4 29 38 108259
a 6 18 36 21 44835
a 6 2 88 25 100604
a 6 5 34 97 42648
a 6 16 24 61 12029
a 6 14 59 20 85295
a 7 8 100 10631 109352
a 7 14 56 63 83108
a 7 1 69 42 90763
a 7 19 58 104 36087
a 7 15 37 104 42648
a 7 3 19 41 94043
a 7 2 82 41 106072
a 7 10 64 50 25151
a 8 9 100 10631 109352
a 8 5 64 45 34993
a 8 15 62 107 99511
a 8 19 79 40 89669
a 8 18 26 83 77640
a 8 12 29 36 56863
a 8 7 88 107 10936
a 8 1 74 97 100604
a 8 3 91 21 55770
a 8 6 64 109 99511
a 8 4 88 21 20777
a 8 10 16 62 31713
a 8 2 80 42 59050
a 8 13 99 103 29525
a 9 10 100 10631 109352
a 9 3 32 18 43741
a 9 0 35 79 74360
a 9 16 37 36 76547
a 9 15 25 78 88575
a 9 5 36 118 41554
a 9 12 10 14 59050
a 9 14 59 95 69986
a 9 18 88 71 30619
a 9 4 24 121 103885
a 10 11 100 10631 109352
a 10 1 91 113 68892
a 10 8 70 117 21871
a 10 0 82 14 25151
a 10 7 14 71 56863
a 10 12 57 82 65612
a 10 14 61 69 13123
a 10 13 79 63 52489
a 10 6 76 73 45928
a 10 19 15 108 56863
a 11 12 100 10631 109352
a 11 8 60 59 30619
a 11 14 19 78 57957
a 11 9 10 66 24058
a 11 15 41 74 100604
a 11 16 41 53 86388
a 11 6 35 96 25151
a 11 18 58 120 42648
a 11 19 16 91 78734
a 11 1 52 18 57957
a 11 13 88 80 57957
a 12 13 100 10631 109352
a 12 16 56 33 53583
a 12 8 18 25 55770
a 12 4 45 70 44835
a 12 19 29 128 26245
a 12 5 49 25 79827
a 12 15 87 32 30619
a 12 2 26 16 10936
a 12 11 72 92 50302
a 13 14 100 10631 109352
a 13 2 93 76 26245
a 13 19 49 95 76547
a 13 6 90 40 31713
a 13 1 81 38 89669
a 13 8 26 82 51396
a 13 16 83 104 60144
a 13 10 99 101 45928
a 13 17 63 116 63425
a 13 0 25 31 66705
a 13 3 55 101 28432
a 13 15 33 91 66705
a 13 4 77 114 57957
a 13 5 12 97 15310
a 14 15 100 10631 109352
a 14 2 64 32 16403
a 14 9 13 38 77640
a 14 10 97 41 72173
a 14 8 72 107 47022
a 14 19 72 126 42648
a 14 1 72 107 97324
a 14 16 10 33 75453
a 14 6 90 46 61238
a 14 18 72 67 29525
a 15 16 100 10631 109352
a 15 14 39 105 74360
a 15 7 30 94 48115
a 15 18 42 27 56863
a 15 0 18 48 77640
a 15 8 64 53 29525
a 15 2 34 92 37180
a 15 9 43 117 98417
a 15 1 29 120 31713
a 15 5 79 33 18590
a 16 17 100 10631 109352
a 16 8 84 125 44835
a 16 9 78 33 60144
a 16 2 33 105 51396
a 16 11 78 52 97324
a 16 14 72 38 52489
a 16 12 30 53 61238
a 16 6 40 56 17497
a 16 1 54 27 22964
a 16 15 80 91 76547
a 16 0 28 49 47022
a 17 18 100 10631 109352
a 17 8 42 70 38274
a 17 13 86 124 74360
a 17 12 35 103 84201
a 17 15 26 57 76547
a 17 16 45 15 104978
a 17 6 75 82 77640
a 17 11 27 61 61238
a 17 2 41 41 51396
a 17 7 44 79 17497
a 17 19 46 16 19684
a 17 14 81 120 15310
a 17 0 21 44 50302
a 17 9 88 105 42648
a 18 19 100 10631 109352
a 18 8 83 44 27338
a 18 11 96 19 40461
a 18 14 89 35 72173
a 18 3 94 104 56863
a 18 0 76 53 29525
a 18 16 55 28 86388
a 18 15 34 82 64518
a 18 2 71 33 17497
a 18 17 51 80 53583
a 18 5 54 104 37180
a 19 0 100 10631 109352
a 19 18 97 56 52489
a 19 11 48 61 79827
a 19 4 41 83 64518
a 19 3 73 56 45928
a 19 17 70 111 32806
a 19 12 37 45 22964
a 19 13 77 104 36087
a 19 10 98 33 62331
a 19 6 52 78 48115
a 19 7 79 67 15310
a 19 2 52 28 59050
