c fixed charge multi commodity flow
c
c problem vertices edges commodities
p fcmcf 30 516 400
c
c origin destination demand
k 23 14 61
k 17 22 29
k 16 12 34
k 3 26 15
k 18 19 49
k 24 8 15
k 16 0 23
k 13 24 66
k 23 1 22
k 14 8 68
k 24 15 33
k 3 6 74
k 12 13 64
k 17 3 23
k 9 25 49
k 20 19 58
k 3 4 68
k 2 24 69
k 18 5 19
k 21 8 36
k 27 6 32
k 9 11 52
k 7 18 69
k 19 12 31
k 16 7 37
k 29 3 45
k 18 12 71
k 21 23 51
k 19 9 46
k 9 0 42
k 29 19 40
k 10 16 38
k 2 4 70
k 4 9 21
k 11 16 28
k 3 2 35
k 18 23 15
k 10 1 40
k 16 18 42
k 0 25 54
k 29 20 70
k 18 4 34
k 21 16 24
k 5 29 72
k 24 17 70
k 13 21 19
k 11 3 54
k 1 21 69
k 13 8 27
k 12 4 36
k 7 0 71
k 11 5 66
k 20 16 47
k 18 28 46
k 9 7 19
k 19 0 71
k 28 19 58
k 3 12 69
k 17 5 52
k 29 8 55
k 2 6 56
k 1 29 35
k 11 29 28
k 10 11 56
k 2 17 32
k 20 25 38
k 7 5 54
k 15 24 63
k 6 14 46
k 28 29 45
k 19 20 31
k 27 9 26
k 29 13 21
k 29 7 38
k 19 18 32
k 28 23 27
k 13 18 28
k 3 13 70
k 28 12 15
k 24 26 30
k 26 2 40
k 3 16 52
k 3 28 18
k 18 22 26
k 8 12 36
k 14 27 15
k 12 6 70
k 12 8 39
k 10 15 68
k 18 2 17
k 6 17 74
k 8 16 47
k 2 25 20
k 27 2 70
k 10 25 69
k 23 7 56
k 20 22 72
k 28 22 42
k 24 19 65
k 21 18 31
k 28 10 23
k 7 17 44
k 28 25 62
k 22 28 71
k 8 1 29
k 13 14 24
k 19 23 27
k 3 27 45
k 21 7 57
k 10 24 38
k 17 24 22
k 1 25 15
k 29 0 57
k 1 23 59
k 11 25 21
k 27 20 22
k 9 18 38
k 13 2 58
k 5 23 27
k 9 29 70
k 22 24 22
k 4 10 28
k 26 1 71
k 23 9 69
k 24 6 69
k 3 0 28
k 24 18 30
k 29 12 28
k 21 10 52
k 23 29 39
k 26 18 24
k 28 2 59
k 11 22 56
k 2 3 73
k 9 24 21
k 25 8 35
k 17 7 21
k 21 17 47
k 26 6 41
k 28 20 56
k 15 4 70
k 17 6 16
k 19 17 42
k 1 22 74
k 21 28 21
k 8 9 34
k 28 21 60
k 29 6 27
k 0 10 70
k 20 28 63
k 24 16 42
k 29 18 56
k 4 17 52
k 1 17 74
k 21 27 50
k 22 17 59
k 13 4 67
k 4 12 26
k 2 28 25
k 26 10 41
k 24 3 62
k 2 18 25
k 25 24 64
k 18 11 52
k 22 23 63
k 13 9 15
k 26 27 69
k 12 15 38
k 11 12 41
k 21 25 51
k 14 19 41
k 5 22 25
k 25 10 33
k 11 26 23
k 10 2 20
k 20 23 32
k 3 9 35
k 3 23 59
k 27 26 30
k 9 13 51
k 26 29 51
k 5 9 41
k 20 24 64
k 23 3 44
k 12 17 48
k 10 18 43
k 8 5 26
k 18 17 48
k 16 22 17
k 29 21 40
k 9 1 29
k 27 13 61
k 12 23 42
k 9 27 67
k 15 26 47
k 15 11 63
k 25 1 64
k 6 11 40
k 2 11 51
k 6 29 49
k 21 9 57
k 7 14 46
k 22 12 31
k 16 13 65
k 28 24 40
k 16 2 18
k 11 20 72
k 12 10 70
k 24 27 35
k 27 24 51
k 3 5 56
k 7 25 49
k 1 24 44
k 2 1 15
k 8 28 16
k 21 12 26
k 20 11 16
k 19 16 48
k 3 14 37
k 7 12 46
k 20 8 23
k 2 16 67
k 16 25 52
k 11 1 37
k 6 3 23
k 24 12 26
k 27 18 25
k 6 8 63
k 13 19 35
k 23 5 35
k 18 24 23
k 7 26 65
k 27 29 26
k 11 13 67
k 2 21 60
k 11 14 40
k 3 15 60
k 29 15 31
k 22 10 36
k 0 19 22
k 19 6 34
k 4 28 48
k 6 20 65
k 1 11 43
k 3 7 38
k 18 1 74
k 26 14 27
k 7 11 66
k 14 6 23
k 0 29 55
k 11 10 22
k 21 3 19
k 5 27 54
k 0 2 55
k 15 12 51
k 18 27 51
k 28 6 74
k 2 19 37
k 11 23 72
k 3 29 31
k 8 18 24
k 6 5 53
k 23 16 67
k 2 0 41
k 12 29 29
k 7 2 58
k 15 7 65
k 11 8 68
k 22 26 23
k 7 13 33
k 18 14 69
c
c source target cost capacity fixed
a 0 9 8 445 148
a 0 27 4 199 216
a 0 17 4 585 216
a 0 22 5 199 171
a 0 19 5 268 267
a 0 7 8 483 341
a 0 21 1 233 148
a 0 8 1 268 176
a 0 28 3 223 370
a 0 16 3 579 142
a 0 12 1 415 506
a 0 11 3 474 80
a 0 20 9 421 137
a 0 5 2 572 57
a 0 18 6 478 239
a 0 24 4 513 449
a 0 25 8 451 489
a 0 15 7 124 222
a 0 4 2 588 222
a 0 23 4 220 409
a 0 14 4 520 540
a 0 13 4 379 284
a 0 29 3 292 97
a 0 6 7 521 364
a 0 1 1 564 245
a 1 9 1 320 176
a 1 10 2 396 415
a 1 25 7 176 421
a 1 6 1 347 432
a 1 16 3 130 494
a 1 8 5 125 245
a 1 21 3 282 318
a 1 14 1 572 370
a 1 5 8 384 426
a 1 4 7 144 216
a 1 2 4 170 546
a 1 0 8 184 284
a 1 11 9 220 449
a 1 28 2 204 341
a 1 3 5 359 358
a 1 19 4 144 125
a 2 27 7 476 341
a 2 16 9 212 517
a 2 21 9 323 171
a 2 29 9 349 262
a 2 5 6 183 284
a 2 22 7 596 165
a 2 25 4 403 74
a 2 17 6 316 262
a 2 18 4 131 472
a 2 1 8 448 120
a 2 11 3 482 267
a 2 13 9 494 142
a 2 12 2 495 426
a 2 3 7 269 415
a 2 19 3 496 176
a 2 23 8 241 296
a 3 19 4 245 114
a 3 13 9 309 438
a 3 12 3 514 171
a 3 28 5 176 86
a 3 18 9 243 296
a 3 8 5 304 108
a 3 24 7 123 443
a 3 1 4 503 267
a 3 14 2 558 301
a 3 5 4 534 63
a 3 2 2 243 438
a 3 29 4 169 256
a 3 11 5 488 256
a 3 25 7 489 546
a 3 17 3 384 511
a 3 4 9 241 438
a 3 15 6 367 551
a 3 10 7 563 335
a 3 0 4 222 256
a 4 10 6 191 455
a 4 19 7 286 131
a 4 23 8 183 540
a 4 28 6 308 324
a 4 15 2 280 375
a 4 18 3 449 409
a 4 29 2 561 176
a 4 20 5 425 517
a 4 24 6 454 506
a 4 8 2 576 443
a 4 5 4 242 500
a 4 14 9 359 137
a 4 27 9 424 557
a 4 1 7 490 114
a 4 22 2 162 216
a 4 3 4 324 415
a 4 9 7 567 534
a 4 13 4 523 494
a 4 21 1 388 460
a 4 0 1 177 477
a 4 16 9 278 216
a 5 10 4 138 114
a 5 6 1 310 381
a 5 16 2 190 194
a 5 0 5 484 103
a 5 29 1 288 307
a 5 3 5 543 142
a 5 4 2 230 250
a 5 28 9 411 318
a 5 7 1 198 279
a 5 1 2 340 57
a 5 25 3 242 483
a 5 19 3 121 74
a 5 18 9 366 404
a 5 27 9 184 392
a 5 11 6 256 358
a 5 23 4 187 245
a 5 12 2 155 449
a 5 8 5 241 426
a 5 21 8 511 284
a 5 14 6 433 438
a 5 2 3 426 494
a 5 15 3 262 194
a 5 13 8 265 284
a 5 17 4 588 392
a 5 26 7 127 370
a 5 24 8 488 256
a 6 21 3 199 341
a 6 12 2 248 409
a 6 13 8 206 506
a 6 28 4 370 199
a 6 29 3 506 279
a 6 16 5 224 313
a 6 8 3 466 415
a 6 26 9 301 142
a 6 15 9 271 358
a 6 3 1 343 120
a 6 19 7 361 228
a 6 17 2 195 182
a 6 9 9 204 375
a 6 7 7 382 57
a 6 4 1 351 120
a 6 1 3 480 466
a 6 22 6 587 347
a 6 24 5 200 91
a 6 0 5 227 154
a 6 23 8 366 262
a 6 2 9 447 216
a 7 3 2 310 523
a 7 17 5 355 460
a 7 5 8 408 358
a 7 0 6 124 387
a 7 18 2 270 108
a 7 4 6 227 534
a 7 13 4 471 86
a 7 14 8 512 137
a 7 19 8 212 194
a 7 12 6 370 528
a 7 6 2 550 262
a 7 16 2 427 335
a 8 14 1 271 194
a 8 7 1 491 228
a 8 13 8 572 443
a 8 25 3 489 205
a 8 4 6 398 534
a 8 27 7 532 256
a 8 16 8 555 279
a 8 18 3 402 534
a 8 9 2 253 494
a 8 3 5 426 517
a 8 26 6 131 477
a 8 22 3 321 222
a 8 29 4 461 256
a 8 24 6 256 313
a 8 12 8 415 199
a 8 6 3 541 256
a 8 0 9 208 472
a 9 20 8 554 540
a 9 10 5 479 404
a 9 16 3 555 483
a 9 17 7 534 63
a 9 22 1 505 307
a 9 0 1 298 74
a 9 23 7 254 63
a 9 21 5 561 438
a 9 6 2 585 511
a 9 13 1 222 57
a 9 7 7 190 330
a 9 2 7 264 523
a 9 18 2 183 318
a 9 8 5 339 500
a 9 14 3 465 176
a 9 29 7 198 290
a 9 11 1 272 176
a 9 19 4 280 494
a 9 1 6 231 330
a 9 5 5 392 330
a 9 3 9 449 211
a 10 28 9 553 398
a 10 9 8 136 472
a 10 0 4 200 352
a 10 5 8 521 392
a 10 29 7 496 205
a 10 26 4 236 86
a 10 18 6 306 159
a 10 4 8 451 443
a 10 14 9 497 205
a 10 23 6 410 438
a 11 7 1 543 256
a 11 17 5 497 398
a 11 26 3 317 239
a 11 16 6 257 455
a 11 6 2 199 494
a 11 23 5 176 557
a 11 14 3 212 415
a 11 13 6 142 301
a 11 2 6 335 557
a 11 29 8 554 352
a 11 20 4 225 148
a 11 0 4 353 182
a 11 27 6 415 438
a 11 4 5 433 284
a 12 17 6 542 279
a 12 14 3 450 318
a 12 0 4 154 415
a 12 23 4 320 324
a 12 2 5 592 148
a 12 29 5 564 330
a 12 10 4 322 131
a 12 13 4 600 256
a 12 4 9 231 455
a 12 3 2 329 176
a 12 9 8 454 131
a 12 11 9 352 472
a 12 25 8 460 114
a 12 19 4 178 511
a 12 7 3 141 279
a 13 20 2 392 318
a 13 10 3 474 540
a 13 29 1 345 364
a 13 21 2 343 318
a 13 28 2 448 540
a 13 0 9 265 228
a 13 2 9 439 154
a 13 26 1 293 108
a 13 6 9 553 358
a 13 12 4 144 222
a 13 19 4 352 131
a 13 1 2 289 188
a 13 15 2 129 335
a 13 7 8 445 483
a 13 5 3 571 500
a 13 23 7 136 540
a 13 24 5 292 415
a 13 14 1 495 239
a 13 22 5 147 415
a 14 23 6 217 546
a 14 15 9 443 375
a 14 2 1 376 290
a 14 0 9 240 398
a 14 20 5 578 375
a 14 28 3 240 494
a 14 6 2 171 148
a 14 26 9 381 398
a 14 8 6 517 415
a 14 7 3 381 500
a 14 16 7 148 483
a 14 21 6 326 211
a 14 25 6 442 74
a 14 13 4 185 120
a 14 17 9 161 341
a 14 27 7 409 517
a 14 12 8 385 528
a 14 24 9 334 404
a 14 29 3 334 438
a 14 9 9 473 137
a 14 19 2 527 511
a 14 18 9 356 472
a 14 5 1 334 528
a 14 4 1 291 233
a 14 1 3 126 381
a 14 22 1 356 148
a 14 3 5 231 131
a 15 17 4 482 534
a 15 21 5 227 194
a 15 13 1 420 455
a 15 2 1 262 290
a 15 26 9 486 273
a 15 29 5 357 114
a 15 3 9 183 546
a 15 18 7 237 335
a 15 8 6 385 387
a 15 12 5 332 443
a 15 22 9 355 347
a 15 24 1 233 557
a 15 20 5 165 477
a 15 11 2 405 108
a 15 7 8 460 194
a 15 6 7 476 546
a 16 12 7 541 318
a 16 22 3 217 131
a 16 24 6 532 114
a 16 4 9 572 97
a 16 25 9 476 245
a 16 29 2 537 483
a 16 6 2 276 432
a 16 15 5 432 330
a 16 1 9 333 563
a 16 18 5 334 267
a 16 3 9 368 211
a 16 28 1 184 69
a 16 9 2 590 296
a 16 17 4 454 267
a 16 5 8 512 159
a 16 21 4 525 404
a 16 20 6 461 364
a 16 7 9 242 245
a 17 25 3 167 370
a 17 21 8 559 228
a 17 20 9 462 91
a 17 4 7 569 228
a 17 6 7 560 125
a 17 13 8 420 551
a 17 0 6 323 426
a 17 29 1 169 449
a 17 3 2 425 335
a 17 18 1 546 330
a 17 2 4 367 120
a 17 11 8 195 523
a 17 24 4 201 222
a 18 15 1 161 506
a 18 19 1 130 159
a 18 24 5 220 256
a 18 29 2 594 506
a 18 21 7 419 477
a 18 17 2 271 188
a 18 5 7 527 404
a 18 9 7 440 63
a 18 26 8 177 114
a 18 8 9 367 296
a 18 7 5 413 267
a 18 0 4 136 222
a 18 25 9 561 375
a 18 13 3 310 211
a 18 20 5 224 489
a 18 3 2 121 114
a 18 10 4 182 74
a 18 11 6 175 199
a 18 4 9 345 364
a 19 29 5 222 500
a 19 20 4 424 188
a 19 1 4 398 69
a 19 25 3 299 477
a 19 15 3 280 97
a 19 12 2 540 364
a 19 17 1 393 370
a 19 14 1 162 404
a 19 27 3 375 511
a 19 16 4 321 137
a 19 26 6 378 125
a 19 21 8 546 296
a 19 0 8 567 347
a 20 3 3 258 398
a 20 6 1 247 511
a 20 12 8 450 347
a 20 17 5 164 182
a 20 25 7 170 245
a 20 7 8 432 120
a 20 13 5 582 347
a 20 23 8 540 313
a 20 24 1 171 296
a 20 8 4 553 69
a 20 22 7 520 228
a 20 5 1 519 364
a 20 1 9 448 284
a 20 16 3 260 347
a 21 28 6 334 511
a 21 18 6 340 347
a 21 2 7 577 324
a 21 6 4 419 165
a 21 22 4 318 352
a 21 14 9 306 216
a 21 25 1 582 449
a 21 17 4 260 296
a 21 19 4 359 387
a 21 5 9 257 182
a 21 27 4 280 546
a 21 0 4 362 273
a 21 7 3 252 540
a 21 16 4 398 415
a 21 11 6 350 375
a 21 29 6 419 188
a 22 21 8 343 307
a 22 16 3 207 165
a 22 18 7 592 171
a 22 8 4 199 228
a 22 25 6 370 557
a 22 29 3 196 205
a 22 3 5 600 546
a 22 12 9 543 125
a 22 9 2 158 228
a 22 20 1 376 438
a 23 26 8 249 534
a 23 28 8 524 239
a 23 4 6 339 347
a 23 24 1 374 438
a 23 3 7 173 284
a 23 9 3 229 222
a 23 6 5 468 267
a 23 20 2 413 307
a 23 13 5 182 250
a 23 17 4 370 563
a 23 5 5 382 256
a 23 8 2 585 404
a 23 0 7 564 460
a 23 12 3 229 318
a 23 11 2 391 477
a 23 16 5 355 239
a 24 26 5 554 432
a 24 6 6 432 262
a 24 7 3 298 279
a 24 3 8 146 500
a 24 2 1 538 131
a 24 15 4 531 546
a 24 27 4 600 455
a 24 16 3 382 103
a 24 23 8 329 211
a 24 29 7 341 194
a 24 18 5 207 80
a 24 20 4 376 375
a 25 1 2 131 57
a 25 0 4 382 216
a 25 6 3 311 91
a 25 3 8 155 284
a 25 23 1 204 250
a 25 5 9 456 114
a 25 10 4 189 154
a 25 27 9 289 511
a 25 13 7 278 426
a 25 9 2 411 154
a 25 28 3 495 483
a 25 29 5 268 284
a 25 2 3 386 211
a 25 22 3 473 262
a 25 7 5 161 137
a 26 29 5 277 74
a 26 9 2 352 409
a 26 4 1 468 455
a 26 19 7 361 273
a 26 20 3 566 103
a 26 24 7 491 432
a 26 13 6 587 511
a 26 1 5 540 216
a 26 22 3 330 489
a 26 14 6 269 131
a 26 11 7 444 324
a 26 7 8 254 250
a 26 3 8 236 546
a 26 23 7 506 131
a 26 18 7 548 216
a 26 17 5 519 228
a 26 27 2 461 472
a 26 8 3 362 534
a 26 6 7 496 171
a 26 28 5 253 387
a 26 10 6 239 517
a 26 21 1 308 364
a 26 16 7 337 335
a 26 5 5 391 370
a 26 2 4 575 511
a 26 15 1 205 358
a 26 25 6 457 154
a 26 0 5 253 335
a 27 10 4 188 262
a 27 6 1 166 211
a 27 3 9 474 307
a 27 17 9 310 438
a 27 25 6 142 108
a 27 1 9 274 222
a 27 22 5 550 307
a 27 23 7 381 370
a 27 13 9 133 398
a 27 12 8 156 472
a 27 28 1 274 517
a 27 9 9 266 233
a 27 15 4 485 511
a 27 0 9 311 142
a 27 14 6 537 171
a 27 2 7 170 364
a 27 24 4 289 284
a 28 16 2 397 551
a 28 1 3 301 86
a 28 13 3 178 557
a 28 12 9 164 534
a 28 23 6 490 245
a 28 9 9 366 540
a 28 11 7 427 267
a 28 2 7 337 438
a 28 15 1 420 426
a 28 25 3 246 222
a 28 4 3 455 347
a 28 5 2 153 256
a 28 26 5 509 86
a 28 17 2 422 307
a 28 24 3 338 511
a 28 14 9 161 199
a 28 18 6 445 455
a 29 3 4 214 404
a 29 4 1 278 267
a 29 11 7 555 551
a 29 19 3 471 494
a 29 17 6 247 199
a 29 9 7 247 165
a 29 25 4 339 211
a 29 21 8 432 324
a 29 15 7 152 392
a 29 14 6 240 57
a 29 6 7 404 154
a 29 12 5 297 216
a 29 0 9 537 69
