c multi commodity flow
k 47 21 9
k 47 25 4
k 47 26 4
k 47 49 8
k 48 4 5
k 48 15 9
k 48 16 8
k 48 18 9
k 48 37 6
k 48 44 6
k 48 46 4
k 48 47 5
k 49 12 4
k 49 21 4
k 49 24 5
k 49 35 7
k 49 39 4
c
c source target cost capacity
a 0 6 44489 61
a 6 0 44489 61
a 0 16 13169 106
a 16 0 13169 106
a 0 24 3816 125
a 24 0 3816 125
a 0 28 6165 78
a 28 0 6165 78
a 0 36 18965 80
a 36 0 18965 80
a 0 45 27490 43
a 45 0 27490 43
a 1 15 29156 154
a 15 1 29156 154
a 1 23 42929 127
a 23 1 42929 127
a 1 36 4810 139
a 36 1 4810 139
a 1 40 48800 153
a 40 1 48800 153
a 1 45 11545 44
a 45 1 11545 44
a 1 46 8521 98
a 46 1 8521 98
a 2 23 81940 144
a 23 2 81940 144
a 2 30 44644 125
a 30 2 44644 125
a 2 31 27850 75
a 31 2 27850 75
a 2 40 24049 70
a 40 2 24049 70
a 3 4 7813 147
a 4 3 7813 147
a 3 37 4194 62
a 37 3 4194 62
a 4 34 6354 37
a 34 4 6354 37
a 4 37 17929 116
a 37 4 17929 116
a 4 39 42824 39
a 39 4 42824 39
a 5 31 10485 142
a 31 5 10485 142
a 5 32 7229 49
a 32 5 7229 49
a 5 40 3562 159
a 40 5 3562 159
a 5 48 9332 50
a 48 5 9332 50
a 6 7 27586 78
a 7 6 27586 78
a 6 16 34516 107
a 16 6 34516 107
a 6 17 17082 59
a 17 6 17082 59
a 6 36 76212 114
a 36 6 76212 114
a 6 37 13793 147
a 37 6 13793 147
a 7 8 10553 122
a 8 7 10553 122
a 7 17 23656 154
a 17 7 23656 154
a 7 36 14506 87
a 36 7 14506 87
a 7 41 17986 126
a 41 7 17986 126
a 7 46 27365 42
a 46 7 27365 42
a 8 9 4149 70
a 9 8 4149 70
a 8 13 11057 136
a 13 8 11057 136
a 8 17 19045 119
a 17 8 19045 119
a 8 41 1445 81
a 41 8 1445 81
a 9 11 34385 111
a 11 9 34385 111
a 9 13 8420 43
a 13 9 8420 43
a 9 19 27121 132
a 19 9 27121 132
a 9 32 18989 158
a 32 9 18989 158
a 9 41 3200 84
a 41 9 3200 84
a 10 11 16505 103
a 11 10 16505 103
a 10 19 4597 127
a 19 10 4597 127
a 10 25 19490 63
a 25 10 19490 63
a 10 38 3385 100
a 38 10 3385 100
a 10 43 4409 121
a 43 10 4409 121
a 11 19 19508 148
a 19 11 19508 148
a 11 25 35725 47
a 25 11 35725 47
a 11 32 23796 70
a 32 11 23796 70
a 11 44 21060 56
a 44 11 21060 56
a 11 48 4381 159
a 48 11 4381 159
a 12 19 2105 40
a 19 12 2105 40
a 12 21 7578 98
a 21 12 7578 98
a 12 27 1537 62
a 27 12 1537 62
a 12 38 637 145
a 38 12 637 145
a 12 43 3229 152
a 43 12 3229 152
a 13 14 22226 72
a 14 13 22226 72
a 13 17 3074 118
a 17 13 3074 118
a 13 19 32009 137
a 19 13 32009 137
a 13 34 23850 151
a 34 13 23850 151
a 14 19 17341 57
a 19 14 17341 57
a 14 21 1576 107
a 21 14 1576 107
a 14 27 13025 103
a 27 14 13025 103
a 14 34 5096 112
a 34 14 5096 112
a 15 23 17125 43
a 23 15 17125 43
a 15 33 3281 153
a 33 15 3281 153
a 15 45 14285 83
a 45 15 14285 83
a 15 49 22810 148
a 49 15 22810 148
a 16 24 12365 133
a 24 16 12365 133
a 16 28 2066 93
a 28 16 2066 93
a 17 34 20564 151
a 34 17 20564 151
a 17 37 22385 63
a 37 17 22385 63
a 18 23 30465 110
a 23 18 30465 110
a 18 29 6597 144
a 29 18 6597 144
a 18 42 2993 98
a 42 18 2993 98
a 18 47 6530 72
a 47 18 6530 72
a 19 27 314 99
a 27 19 314 99
a 19 38 4226 130
a 38 19 4226 130
a 20 22 12322 129
a 22 20 12322 129
a 20 49 29988 63
a 49 20 29988 63
a 21 27 8653 126
a 27 21 8653 126
a 21 34 11600 72
a 34 21 11600 72
a 21 39 11050 136
a 39 21 11050 136
a 21 43 15205 45
a 43 21 15205 45
a 22 33 39005 48
a 33 22 39005 48
a 22 49 5098 158
a 49 22 5098 158
a 23 26 49733 67
a 26 23 49733 67
a 23 33 18698 123
a 33 23 18698 123
a 23 42 43136 149
a 42 23 43136 149
a 23 47 31025 134
a 47 23 31025 134
a 24 28 4329 69
a 28 24 4329 69
a 24 45 28594 39
a 45 24 28594 39
a 25 35 22250 141
a 35 25 22250 141
a 25 39 78728 108
a 39 25 78728 108
a 25 43 25681 86
a 43 25 25681 86
a 25 44 35545 96
a 44 25 35545 96
a 26 29 1217 93
a 29 26 1217 93
a 26 42 405 97
a 42 26 405 97
a 29 42 1640 48
a 42 29 1640 48
a 29 47 22445 140
a 47 29 22445 140
a 30 31 26594 39
a 31 30 26594 39
a 30 44 38666 42
a 44 30 38666 42
a 31 40 24949 106
a 40 31 24949 106
a 31 44 13520 53
a 44 31 13520 53
a 31 48 18185 48
a 48 31 18185 48
a 32 40 5725 110
a 40 32 5725 110
a 32 41 13693 48
a 41 32 13693 48
a 32 46 18932 158
a 46 32 18932 158
a 32 48 8737 113
a 48 32 8737 113
a 33 47 49993 156
a 47 33 49993 156
a 33 49 15977 90
a 49 33 15977 90
a 34 37 24733 140
a 37 34 24733 140
a 34 39 30050 150
a 39 34 30050 150
a 35 44 27785 144
a 44 35 27785 144
a 36 45 12785 68
a 45 36 12785 68
a 36 46 12937 108
a 46 36 12937 108
a 38 43 1010 93
a 43 38 1010 93
a 39 43 17525 152
a 43 39 17525 152
a 40 46 20353 86
a 46 40 20353 86
a 41 46 15773 49
a 46 41 15773 49
a 44 48 26377 122
a 48 44 26377 122
a 45 49 42125 156
a 49 45 42125 156
