c multi commodity flow
k 286 208 84
k 30 69 13
k 216 565 61
k 619 335 90
k 113 373 96
k 118 361 35
k 123 179 56
k 4 469 32
k 136 623 47
k 202 119 64
k 220 537 96
k 177 55 83
k 611 619 22
k 12 236 36
k 483 400 40
k 531 484 70
k 612 519 40
k 8 516 43
k 100 194 29
k 558 19 57
k 599 427 66
k 414 585 99
k 613 46 38
k 189 350 95
k 609 520 17
k 100 322 25
k 190 185 71
k 515 617 77
k 304 208 61
k 486 109 63
k 405 616 76
k 291 107 71
k 619 389 23
k 86 558 51
k 386 216 42
k 457 51 45
k 319 540 64
k 168 547 32
k 52 272 93
k 377 76 61
k 451 35 55
k 600 292 49
k 622 201 97
k 438 378 90
k 144 219 71
k 575 273 17
k 99 370 96
k 576 312 17
k 603 139 37
k 596 287 45
k 183 536 91
k 558 522 37
k 269 420 42
k 375 44 13
k 589 105 57
k 232 483 64
k 91 49 26
k 51 541 50
k 152 461 37
k 152 563 12
k 624 554 18
k 14 163 59
k 54 550 18
k 186 469 92
k 532 490 53
k 507 342 31
k 446 360 75
k 258 65 43
k 83 312 69
k 19 347 30
k 167 352 32
k 204 53 21
k 458 570 80
k 530 442 43
k 209 229 26
k 393 378 88
k 594 378 91
k 490 447 31
k 5 103 53
k 93 96 49
k 502 328 88
k 472 461 88
k 314 568 61
k 242 311 59
k 286 569 84
k 504 159 72
k 537 375 29
k 93 192 88
k 53 85 15
k 273 277 47
k 473 69 48
k 20 149 98
k 558 394 21
k 571 220 84
k 609 310 39
k 585 316 81
k 407 336 86
k 315 397 54
k 335 99 19
k 139 297 42
k 285 157 17
k 5 85 16
k 31 502 96
k 458 198 41
k 25 319 11
k 320 68 47
k 192 358 35
k 158 144 36
k 250 114 79
k 477 214 14
k 398 176 79
k 405 186 78
k 18 256 14
k 46 618 32
k 44 84 93
k 167 294 63
k 319 169 75
k 103 221 43
k 524 542 57
k 511 468 53
k 503 382 98
k 528 282 57
k 146 426 57
k 210 31 84
k 592 123 96
k 590 375 41
k 232 568 14
k 268 525 35
k 309 533 59
k 247 514 92
k 544 493 80
k 264 12 88
k 292 466 35
k 549 224 62
k 5 177 64
k 380 74 24
k 48 276 81
k 586 32 79
k 218 199 67
k 126 204 31
k 17 593 18
k 601 562 50
k 250 236 64
k 125 240 22
k 415 206 96
k 592 347 52
k 207 524 70
k 487 548 39
k 470 67 58
k 286 20 41
k 161 600 71
k 251 592 95
k 105 47 86
k 406 278 74
k 99 585 90
k 167 610 56
k 177 428 95
k 517 5 11
k 578 571 28
k 181 157 60
k 205 420 56
k 237 78 73
k 376 240 93
k 150 94 25
k 314 45 79
k 332 506 58
k 199 533 18
k 132 554 69
k 80 165 37
k 515 160 18
k 617 122 54
k 45 207 56
k 391 149 82
k 437 505 37
k 153 379 17
k 34 599 88
k 362 446 36
k 83 74 93
k 445 341 44
k 87 266 42
k 429 157 82
k 428 500 90
k 55 367 33
k 245 529 99
k 548 45 22
k 568 198 46
k 66 362 71
k 566 161 72
k 229 416 60
k 308 262 74
k 552 15 16
k 315 209 15
k 587 566 31
k 44 559 55
k 438 49 54
k 547 551 29
k 146 496 25
k 48 574 69
k 468 51 71
k 167 71 26
k 199 313 38
k 368 495 59
k 531 13 91
k 268 176 68
k 208 536 89
k 323 207 53
k 445 526 71
k 581 411 52
k 301 595 41
k 63 442 57
k 459 0 51
k 330 266 11
k 99 623 27
k 43 4 28
k 559 109 25
k 469 302 62
k 298 70 91
k 251 191 50
k 467 333 90
k 188 450 78
k 2 110 40
k 57 326 34
k 51 294 35
k 327 483 44
k 601 268 82
k 502 520 48
k 149 139 39
k 309 509 71
k 427 589 25
k 529 600 69
k 412 158 94
k 607 239 37
k 385 407 28
k 232 43 74
k 406 516 81
k 504 501 87
k 393 47 50
k 109 363 83
k 585 421 26
k 7 136 70
k 581 256 13
k 29 433 64
k 10 103 23
k 62 487 41
k 227 69 50
k 30 531 54
k 522 543 72
k 564 619 87
k 226 422 85
k 391 622 28
k 529 586 40
k 297 494 82
k 219 453 93
k 619 528 55
k 595 126 82
k 168 217 44
k 544 56 92
k 392 613 15
k 236 243 18
k 146 92 99
k 133 10 61
k 241 32 29
k 3 233 83
k 616 232 80
k 521 110 93
k 18 524 72
k 124 538 92
k 443 71 21
k 210 398 72
k 406 319 16
k 405 257 77
k 597 289 48
k 200 260 85
k 551 493 99
k 165 137 60
k 607 611 19
k 521 515 46
k 174 229 92
k 414 334 48
k 468 370 30
k 477 130 26
k 499 193 53
k 163 98 75
k 257 304 68
k 563 180 17
k 486 479 25
k 326 556 96
k 81 582 21
k 618 440 86
k 197 455 51
k 233 230 37
k 124 420 33
k 333 614 33
k 290 95 96
k 210 104 61
k 277 533 65
k 392 319 14
k 85 126 11
k 252 373 89
k 380 21 20
k 392 468 91
k 86 573 12
k 105 53 86
k 553 196 92
k 560 170 83
k 146 36 97
k 176 352 65
k 147 69 79
k 282 525 100
k 398 275 63
k 451 472 38
k 410 379 33
k 477 82 82
k 532 325 59
k 588 481 60
k 44 261 83
k 310 193 66
k 162 315 13
k 255 576 47
k 604 306 91
k 301 36 53
k 223 503 22
k 359 106 40
k 288 482 38
k 432 174 29
k 41 43 57
k 497 48 86
k 590 432 100
k 312 35 74
k 617 374 74
k 162 451 21
k 590 604 29
k 6 58 50
k 35 275 47
k 258 275 40
k 248 490 57
k 464 155 69
k 283 562 36
k 603 510 19
k 591 537 60
k 273 207 35
k 137 500 66
k 595 519 69
k 285 279 83
k 175 518 22
k 275 149 25
k 583 358 29
k 234 495 62
k 199 438 53
k 286 76 82
k 517 253 24
k 65 53 27
k 221 564 36
k 600 178 18
k 266 12 44
k 41 266 76
k 52 507 57
k 246 281 53
k 75 164 64
k 349 528 46
k 494 114 70
k 371 510 32
k 537 90 94
k 79 574 60
k 214 510 83
k 22 353 93
k 559 589 43
k 343 613 88
k 494 362 67
k 380 37 27
k 192 508 67
k 585 213 41
k 9 39 91
k 490 47 52
k 385 560 18
k 410 142 95
k 264 343 44
k 364 562 30
k 254 555 91
k 529 423 66
k 328 98 63
k 102 340 41
k 545 454 52
k 600 209 15
k 367 489 52
k 229 293 13
k 130 491 51
k 596 213 89
k 493 228 68
k 379 82 85
k 231 274 73
k 143 152 73
k 613 366 46
k 618 277 59
k 302 602 85
k 334 353 94
k 388 139 75
k 487 296 89
k 67 482 84
k 296 374 54
k 394 214 46
k 383 438 82
k 563 527 22
k 477 265 58
k 311 606 70
k 222 358 49
k 449 496 81
k 585 448 50
k 234 243 56
k 23 423 52
k 410 290 20
k 373 211 29
k 290 472 18
k 463 171 95
k 62 282 55
k 576 173 35
k 295 91 40
k 546 326 38
k 177 297 89
k 342 592 24
k 262 450 35
k 441 68 78
k 256 623 32
k 314 240 76
k 355 93 22
k 376 401 57
k 531 622 100
k 209 232 84
k 487 597 62
k 533 326 44
k 285 182 49
k 65 10 63
k 27 588 46
k 305 380 90
k 330 221 100
k 244 520 59
k 317 208 99
k 0 291 66
k 278 608 84
k 601 519 77
k 461 523 68
k 242 274 95
k 328 441 24
k 169 416 91
k 333 133 38
k 252 236 68
k 67 324 100
k 279 230 100
k 29 358 76
k 267 162 89
k 257 321 80
k 567 434 17
k 327 15 60
k 549 325 84
k 129 99 37
k 176 383 89
k 246 516 51
k 342 214 45
k 502 573 78
k 480 614 98
k 35 452 78
k 491 445 56
k 262 429 19
k 386 581 23
k 49 377 63
k 583 319 41
k 272 604 61
k 541 605 40
k 92 80 26
k 561 262 76
k 365 82 56
k 620 243 45
k 314 324 29
k 194 581 51
k 372 464 65
k 410 601 64
k 106 75 87
k 81 145 67
k 208 189 42
k 101 284 38
k 475 582 55
k 80 164 68
k 592 210 94
k 507 19 76
k 77 457 62
k 100 442 96
k 59 143 63
k 506 28 11
k 386 608 85
k 379 130 48
k 451 449 38
k 536 156 94
k 194 61 24
k 574 374 30
k 298 279 22
k 77 615 18
k 535 269 41
k 411 255 17
k 171 298 79
k 437 206 21
k 227 183 23
k 589 280 95
k 10 114 99
k 162 506 65
k 0 328 75
k 434 460 80
k 25 265 43
k 8 390 47
k 409 22 92
k 388 350 64
k 190 251 80
k 416 608 100
k 253 348 58
k 187 595 55
k 524 61 50
k 319 315 48
k 54 168 15
k 193 220 63
k 313 458 71
k 188 246 78
k 465 261 84
k 488 467 90
k 358 68 33
k 61 73 45
k 154 388 32
k 194 46 92
k 129 171 70
k 440 258 18
k 526 619 20
k 373 90 95
k 181 247 91
k 550 319 35
k 588 461 45
k 468 566 91
k 447 164 31
k 600 64 45
k 566 263 80
k 408 178 66
k 392 199 70
k 39 89 73
k 72 302 32
k 185 269 71
k 404 391 42
k 328 599 63
k 75 157 87
k 300 372 35
k 391 418 80
k 451 470 69
k 79 18 36
k 497 303 63
k 593 258 97
k 588 605 49
k 388 286 16
k 182 196 99
k 577 322 56
k 279 388 38
k 256 504 19
k 464 236 52
k 174 57 73
k 257 31 57
k 527 203 50
k 561 254 81
k 200 596 62
k 536 123 51
k 323 213 11
k 407 307 75
k 470 451 16
k 164 545 46
k 150 146 18
k 320 533 75
k 449 444 20
k 2 63 99
k 324 600 30
k 184 157 53
k 48 6 100
k 170 25 40
k 240 181 59
k 269 187 85
k 277 401 77
k 395 317 26
k 497 234 24
k 509 296 39
k 33 146 74
k 549 417 16
k 275 535 40
k 360 63 95
k 582 52 39
k 208 557 87
k 121 81 44
k 443 57 29
k 285 26 17
k 164 198 54
k 8 587 99
k 580 455 48
k 497 65 81
k 345 103 55
k 354 593 73
k 438 156 11
k 180 84 27
k 189 196 15
k 229 290 51
k 514 347 77
k 168 380 66
k 311 112 17
k 424 582 83
k 295 486 16
k 252 502 51
k 257 272 25
k 14 257 84
k 80 11 94
k 14 203 52
k 561 373 94
k 308 398 25
k 172 22 64
k 326 233 11
k 147 617 50
k 461 530 51
k 183 92 90
k 219 423 37
k 409 97 48
k 520 27 42
k 267 89 97
k 373 303 51
k 153 146 83
k 530 506 54
k 173 302 66
k 465 322 86
k 223 183 51
k 257 237 76
k 418 355 81
k 361 180 17
k 116 137 52
k 620 50 78
k 219 222 40
k 518 457 55
k 423 91 95
k 157 518 61
k 252 67 100
k 334 299 40
k 258 601 81
k 127 518 96
k 480 344 41
k 426 467 51
k 401 587 19
k 289 73 45
k 506 144 74
k 99 145 81
k 62 9 14
k 245 84 43
k 198 211 96
k 327 550 46
k 486 457 63
k 251 601 88
k 520 500 12
k 408 1 45
k 196 256 12
k 119 237 81
k 469 556 21
k 489 360 47
k 79 339 65
k 134 258 100
k 28 110 64
k 609 121 21
k 615 609 53
k 105 323 98
k 51 35 19
k 337 329 40
k 88 543 83
k 461 33 68
k 239 426 36
k 290 451 18
k 450 16 62
k 273 136 40
k 479 335 82
k 213 411 58
k 286 344 16
k 493 51 54
k 479 286 47
k 538 268 85
k 331 269 15
k 391 555 19
k 464 250 32
k 246 621 92
k 337 18 28
k 517 170 44
k 361 423 20
k 419 242 30
k 248 31 43
k 138 352 82
k 232 7 69
k 79 244 53
k 120 612 53
k 615 504 96
k 23 93 49
k 574 49 57
k 462 349 69
k 180 427 27
k 138 193 66
k 87 95 21
k 601 192 19
k 300 610 80
k 265 180 48
k 180 277 99
k 462 394 70
k 364 456 48
k 473 287 11
k 318 326 88
k 255 336 51
k 251 481 78
k 132 291 94
k 387 500 80
k 345 320 47
k 4 467 80
k 554 564 84
k 307 25 53
k 151 349 35
c
c source target cost capacity
a 0 1 91 763
a 0 25 97 910
a 1 0 95 729
a 1 2 82 765
a 1 26 92 777
a 2 1 85 979
a 2 3 95 1042
a 2 27 97 916
a 3 2 93 802
a 3 4 83 769
a 3 28 85 819
a 4 3 99 768
a 4 5 87 737
a 4 29 80 754
a 5 4 85 1109
a 5 6 98 938
a 5 30 88 881
a 6 5 93 1069
a 6 7 84 1051
a 6 31 85 850
a 7 6 81 976
a 7 8 96 784
a 7 32 96 910
a 8 7 88 908
a 8 9 87 821
a 8 33 98 1012
a 9 8 84 836
a 9 10 97 1045
a 9 34 100 895
a 10 9 83 909
a 10 11 99 843
a 10 35 94 1040
a 11 10 88 779
a 11 12 86 1024
a 11 36 96 930
a 12 11 83 927
a 12 13 98 1003
a 12 37 85 1077
a 13 12 93 859
a 13 14 86 894
a 13 38 93 927
a 14 13 94 1008
a 14 15 82 891
a 14 39 96 1009
a 15 14 91 1065
a 15 16 88 777
a 15 40 92 1004
a 16 15 98 946
a 16 17 83 876
a 16 41 82 959
a 17 16 88 1099
a 17 18 94 883
a 17 42 96 809
a 18 17 94 821
a 18 19 80 908
a 18 43 94 908
a 19 18 86 854
a 19 20 100 1116
a 19 44 100 918
a 20 19 94 923
a 20 21 82 769
a 20 45 89 1078
a 21 20 98 1023
a 21 22 88 796
a 21 46 100 1032
a 22 21 89 871
a 22 23 81 1011
a 22 47 92 723
a 23 22 98 897
a 23 24 92 954
a 23 48 92 811
a 24 23 92 758
a 24 49 96 1001
a 25 0 94 830
a 25 26 99 1001
a 25 50 97 1096
a 26 1 97 905
a 26 25 92 1030
a 26 27 89 1088
a 26 51 95 836
a 27 2 82 998
a 27 26 84 816
a 27 28 89 889
a 27 52 99 820
a 28 3 96 772
a 28 27 81 1039
a 28 29 94 906
a 28 53 94 1089
a 29 4 95 882
a 29 28 80 1032
a 29 30 81 1017
a 29 54 95 929
a 30 5 94 997
a 30 29 95 1001
a 30 31 81 998
a 30 55 88 865
a 31 6 81 863
a 31 30 94 764
a 31 32 80 981
a 31 56 98 965
a 32 7 94 993
a 32 31 80 1110
a 32 33 86 964
a 32 57 95 821
a 33 8 82 776
a 33 32 98 1042
a 33 34 85 1093
a 33 58 81 767
a 34 9 95 848
a 34 33 86 759
a 34 35 91 1010
a 34 59 93 891
a 35 10 87 1109
a 35 34 96 846
a 35 36 99 800
a 35 60 99 1019
a 36 11 89 819
a 36 35 98 729
a 36 37 93 1038
a 36 61 87 1008
a 37 12 91 977
a 37 36 83 864
a 37 38 85 847
a 37 62 96 945
a 38 13 97 988
a 38 37 96 919
a 38 39 82 1087
a 38 63 82 975
a 39 14 84 1053
a 39 38 94 803
a 39 40 86 787
a 39 64 100 757
a 40 15 93 1062
a 40 39 93 830
a 40 41 96 1118
a 40 65 87 1083
a 41 16 94 1041
a 41 40 87 1042
a 41 42 83 1048
a 41 66 83 845
a 42 17 96 725
a 42 41 96 796
a 42 43 89 955
a 42 67 83 1085
a 43 18 91 905
a 43 42 92 1041
a 43 44 92 748
a 43 68 85 925
a 44 19 94 938
a 44 43 94 771
a 44 45 95 775
a 44 69 84 1110
a 45 20 83 1043
a 45 44 84 903
a 45 46 94 857
a 45 70 89 738
a 46 21 85 994
a 46 45 92 1056
a 46 47 85 945
a 46 71 98 942
a 47 22 92 1016
a 47 46 99 876
a 47 48 97 1113
a 47 72 89 1087
a 48 23 84 914
a 48 47 80 986
a 48 49 80 813
a 48 73 97 833
a 49 24 98 821
a 49 48 86 814
a 49 74 94 1085
a 50 25 85 841
a 50 51 91 805
a 50 75 84 762
a 51 26 88 848
a 51 50 84 1076
a 51 52 81 724
a 51 76 82 784
a 52 27 83 984
a 52 51 86 1073
a 52 53 91 758
a 52 77 100 832
a 53 28 83 923
a 53 52 95 726
a 53 54 85 828
a 53 78 80 826
a 54 29 91 1035
a 54 53 84 762
a 54 55 86 899
a 54 79 94 826
a 55 30 85 763
a 55 54 85 1070
a 55 56 82 807
a 55 80 84 1056
a 56 31 97 983
a 56 55 94 833
a 56 57 95 793
a 56 81 81 840
a 57 32 85 926
a 57 56 85 1045
a 57 58 100 980
a 57 82 91 929
a 58 33 82 960
a 58 57 80 955
a 58 59 85 993
a 58 83 96 1063
a 59 34 83 748
a 59 58 84 1013
a 59 60 88 736
a 59 84 88 842
a 60 35 91 901
a 60 59 94 1084
a 60 61 86 743
a 60 85 92 966
a 61 36 92 829
a 61 60 93 876
a 61 62 83 1111
a 61 86 99 898
a 62 37 86 906
a 62 61 84 962
a 62 63 88 1030
a 62 87 86 832
a 63 38 88 871
a 63 62 85 949
a 63 64 94 1118
a 63 88 98 806
a 64 39 88 954
a 64 63 94 760
a 64 65 81 984
a 64 89 93 839
a 65 40 98 871
a 65 64 100 783
a 65 66 93 1019
a 65 90 87 946
a 66 41 91 768
a 66 65 95 872
a 66 67 100 832
a 66 91 91 894
a 67 42 84 856
a 67 66 97 730
a 67 68 85 952
a 67 92 89 972
a 68 43 93 1027
a 68 67 95 864
a 68 69 84 996
a 68 93 82 815
a 69 44 97 775
a 69 68 89 1065
a 69 70 88 914
a 69 94 91 772
a 70 45 100 733
a 70 69 86 766
a 70 71 98 947
a 70 95 96 861
a 71 46 88 937
a 71 70 92 1059
a 71 72 98 878
a 71 96 94 976
a 72 47 89 725
a 72 71 93 1118
a 72 73 82 1008
a 72 97 85 1020
a 73 48 82 999
a 73 72 98 798
a 73 74 85 1075
a 73 98 97 1012
a 74 49 96 939
a 74 73 85 968
a 74 99 84 1102
a 75 50 85 1039
a 75 76 84 1106
a 75 100 87 949
a 76 51 81 821
a 76 75 99 1116
a 76 77 93 1026
a 76 101 86 1011
a 77 52 94 856
a 77 76 82 808
a 77 78 85 782
a 77 102 88 889
a 78 53 81 1093
a 78 77 81 1089
a 78 79 82 1116
a 78 103 96 1093
a 79 54 98 1050
a 79 78 82 1089
a 79 80 91 765
a 79 104 92 766
a 80 55 96 852
a 80 79 94 1003
a 80 81 86 729
a 80 105 93 849
a 81 56 85 824
a 81 80 88 1005
a 81 82 88 999
a 81 106 88 726
a 82 57 88 725
a 82 81 94 1061
a 82 83 98 1043
a 82 107 87 1102
a 83 58 91 1022
a 83 82 84 1068
a 83 84 81 773
a 83 108 94 881
a 84 59 94 828
a 84 83 97 1006
a 84 85 88 903
a 84 109 81 807
a 85 60 100 901
a 85 84 93 963
a 85 86 83 1007
a 85 110 83 829
a 86 61 93 743
a 86 85 96 1076
a 86 87 97 992
a 86 111 87 748
a 87 62 99 976
a 87 86 82 882
a 87 88 81 1098
a 87 112 84 723
a 88 63 94 846
a 88 87 80 911
a 88 89 87 939
a 88 113 82 779
a 89 64 81 827
a 89 88 88 805
a 89 90 93 1099
a 89 114 98 1095
a 90 65 91 982
a 90 89 97 815
a 90 91 89 985
a 90 115 92 1025
a 91 66 93 1048
a 91 90 95 937
a 91 92 88 867
a 91 116 93 1023
a 92 67 89 894
a 92 91 86 961
a 92 93 91 998
a 92 117 96 1024
a 93 68 96 946
a 93 92 80 883
a 93 94 81 947
a 93 118 98 1054
a 94 69 100 795
a 94 93 100 949
a 94 95 97 837
a 94 119 80 823
a 95 70 88 799
a 95 94 82 789
a 95 96 80 815
a 95 120 89 871
a 96 71 93 900
a 96 95 85 913
a 96 97 81 864
a 96 121 99 822
a 97 72 100 1053
a 97 96 96 819
a 97 98 80 862
a 97 122 97 916
a 98 73 96 1097
a 98 97 91 983
a 98 99 91 1010
a 98 123 83 772
a 99 74 96 871
a 99 98 94 992
a 99 124 81 936
a 100 75 98 759
a 100 101 96 781
a 100 125 94 1086
a 101 76 88 789
a 101 100 87 1119
a 101 102 88 844
a 101 126 87 961
a 102 77 92 1034
a 102 101 95 1021
a 102 103 93 820
a 102 127 97 1110
a 103 78 89 1062
a 103 102 89 1098
a 103 104 87 1031
a 103 128 88 950
a 104 79 82 934
a 104 103 97 839
a 104 105 97 893
a 104 129 82 1009
a 105 80 96 750
a 105 104 98 781
a 105 106 88 770
a 105 130 84 1031
a 106 81 97 790
a 106 105 94 890
a 106 107 81 959
a 106 131 89 860
a 107 82 84 899
a 107 106 91 1068
a 107 108 96 1024
a 107 132 82 765
a 108 83 89 1068
a 108 107 87 763
a 108 109 96 885
a 108 133 89 874
a 109 84 81 893
a 109 108 97 839
a 109 110 98 884
a 109 134 93 776
a 110 85 87 1038
a 110 109 100 1074
a 110 111 93 1025
a 110 135 80 950
a 111 86 89 819
a 111 110 97 842
a 111 112 80 1022
a 111 136 86 1090
a 112 87 81 1009
a 112 111 80 742
a 112 113 84 943
a 112 137 84 985
a 113 88 96 783
a 113 112 96 744
a 113 114 86 890
a 113 138 97 1016
a 114 89 95 722
a 114 113 100 1006
a 114 115 88 1093
a 114 139 99 732
a 115 90 87 771
a 115 114 94 924
a 115 116 94 874
a 115 140 93 977
a 116 91 88 1085
a 116 115 96 993
a 116 117 95 1044
a 116 141 94 807
a 117 92 97 1061
a 117 116 92 1016
a 117 118 82 994
a 117 142 80 1095
a 118 93 83 867
a 118 117 80 846
a 118 119 88 1054
a 118 143 80 847
a 119 94 81 795
a 119 118 91 810
a 119 120 86 957
a 119 144 93 925
a 120 95 81 733
a 120 119 91 786
a 120 121 83 1003
a 120 145 91 817
a 121 96 84 1085
a 121 120 95 1090
a 121 122 83 756
a 121 146 97 733
a 122 97 89 1035
a 122 121 80 938
a 122 123 94 1063
a 122 147 85 1070
a 123 98 88 1081
a 123 122 89 839
a 123 124 88 1026
a 123 148 98 734
a 124 99 96 949
a 124 123 80 1098
a 124 149 95 928
a 125 100 80 754
a 125 126 80 986
a 125 150 83 772
a 126 101 89 739
a 126 125 97 1072
a 126 127 92 967
a 126 151 80 854
a 127 102 98 790
a 127 126 85 966
a 127 128 89 815
a 127 152 95 843
a 128 103 81 1061
a 128 127 99 954
a 128 129 85 736
a 128 153 93 860
a 129 104 98 865
a 129 128 94 1067
a 129 130 91 914
a 129 154 96 883
a 130 105 86 954
a 130 129 95 931
a 130 131 96 1043
a 130 155 95 850
a 131 106 88 1070
a 131 130 86 933
a 131 132 89 1025
a 131 156 93 798
a 132 107 97 923
a 132 131 95 732
a 132 133 81 757
a 132 157 89 811
a 133 108 98 849
a 133 132 86 769
a 133 134 85 1094
a 133 158 95 1115
a 134 109 83 920
a 134 133 80 1050
a 134 135 94 721
a 134 159 85 907
a 135 110 82 752
a 135 134 82 860
a 135 136 88 1041
a 135 160 91 1073
a 136 111 96 797
a 136 135 94 867
a 136 137 85 985
a 136 161 83 944
a 137 112 95 957
a 137 136 87 884
a 137 138 83 1069
a 137 162 82 1075
a 138 113 95 905
a 138 137 91 745
a 138 139 80 997
a 138 163 82 992
a 139 114 87 751
a 139 138 99 768
a 139 140 89 933
a 139 164 91 1077
a 140 115 81 847
a 140 139 96 854
a 140 141 84 747
a 140 165 91 756
a 141 116 87 954
a 141 140 97 1097
a 141 142 99 953
a 141 166 87 940
a 142 117 92 779
a 142 141 96 957
a 142 143 95 849
a 142 167 82 898
a 143 118 84 897
a 143 142 88 1069
a 143 144 97 773
a 143 168 91 1117
a 144 119 95 863
a 144 143 93 740
a 144 145 100 784
a 144 169 98 1103
a 145 120 91 746
a 145 144 94 805
a 145 146 87 1082
a 145 170 92 904
a 146 121 89 867
a 146 145 89 899
a 146 147 84 888
a 146 171 81 902
a 147 122 87 783
a 147 146 88 808
a 147 148 95 1075
a 147 172 97 1037
a 148 123 87 1115
a 148 147 98 969
a 148 149 95 892
a 148 173 82 843
a 149 124 99 828
a 149 148 83 968
a 149 174 100 865
a 150 125 85 1031
a 150 151 94 793
a 150 175 95 1110
a 151 126 91 1009
a 151 150 95 809
a 151 152 99 1019
a 151 176 97 721
a 152 127 86 850
a 152 151 96 880
a 152 153 92 797
a 152 177 91 1037
a 153 128 83 776
