c multi commodity flow
k 30 18 6
k 30 25 5
k 30 31 8
k 30 46 5
k 30 52 4
k 30 59 5
k 30 74 4
k 30 75 5
k 30 79 9
k 31 17 7
k 31 21 9
k 31 41 8
k 31 44 4
k 31 48 9
k 31 62 7
k 31 74 8
k 32 0 6
k 32 7 4
k 32 13 4
k 32 21 8
k 32 28 4
k 32 68 5
k 32 70 9
k 32 73 7
k 33 13 9
k 33 23 8
k 33 44 5
k 33 61 7
k 33 71 6
k 34 21 9
k 34 39 4
k 34 56 9
k 34 61 4
k 34 68 7
k 35 4 4
k 35 5 9
k 35 36 6
k 35 40 8
k 36 8 8
k 36 12 9
k 36 14 8
k 36 16 8
k 36 31 9
k 36 70 8
k 37 21 5
k 37 36 6
k 37 68 5
k 38 0 4
k 38 1 5
k 38 7 6
k 38 17 4
k 38 64 9
k 38 76 6
k 39 5 6
k 39 13 9
k 39 21 7
k 39 55 4
k 39 56 7
k 39 71 4
k 39 78 5
k 40 8 4
k 40 13 8
k 40 15 6
k 40 26 6
k 40 30 6
k 40 69 9
k 40 78 7
k 41 42 9
k 41 43 4
k 41 73 8
k 42 10 6
k 42 50 8
k 42 60 7
k 42 65 6
k 42 69 5
k 43 6 8
k 43 7 6
k 43 9 8
k 43 11 6
k 43 22 7
k 43 26 6
k 43 52 9
k 43 53 6
k 44 0 4
k 44 9 4
k 44 12 5
k 44 28 8
k 44 36 5
k 44 52 7
k 44 59 9
k 44 65 8
k 44 74 9
k 45 13 6
k 45 17 7
k 45 24 9
k 45 34 9
k 45 38 9
k 45 54 5
k 45 69 5
k 46 17 6
k 46 29 5
k 46 38 8
k 46 62 7
k 47 5 5
k 47 28 5
k 47 41 4
k 47 54 8
k 47 73 6
k 47 76 9
k 47 77 6
k 48 8 8
k 48 23 6
k 48 28 5
k 48 59 7
k 49 1 9
k 49 2 7
k 49 10 7
k 49 16 4
k 49 37 7
k 49 39 5
k 49 59 9
k 49 67 8
k 49 73 8
k 49 78 5
k 50 33 5
k 50 36 8
k 50 55 9
k 50 59 9
k 50 73 7
k 51 16 7
k 51 19 7
k 51 29 4
k 51 45 7
k 51 49 6
k 51 52 4
k 51 62 8
k 52 2 6
k 52 19 9
k 52 24 9
k 52 25 5
k 52 28 8
k 52 31 4
k 52 40 7
k 52 50 4
k 52 51 9
k 52 63 5
k 52 66 6
k 52 75 8
k 52 78 5
k 53 12 9
k 53 36 6
k 53 45 8
k 53 47 9
k 53 68 6
k 54 3 8
k 54 4 8
k 54 6 6
k 54 9 9
k 54 21 9
k 54 26 9
k 54 42 9
k 54 49 6
k 54 57 6
k 54 61 8
k 55 0 9
k 55 4 4
k 55 8 6
k 55 22 7
k 55 32 5
k 55 38 8
k 55 62 4
k 55 64 4
k 55 71 9
k 55 74 7
k 56 18 8
k 56 33 6
k 56 45 8
k 56 55 8
k 56 68 6
k 57 8 9
k 57 24 6
k 57 35 9
k 57 40 4
k 57 44 8
k 57 47 7
k 57 59 9
k 57 74 7
k 57 78 6
k 58 7 5
k 58 21 7
k 58 27 8
k 58 63 7
k 59 16 7
k 59 23 6
k 59 42 5
k 59 50 8
k 59 72 9
k 59 76 6
k 59 79 9
k 60 1 8
k 60 30 8
k 60 42 5
k 60 43 4
k 60 52 4
k 60 74 8
k 61 7 6
k 61 19 6
k 61 28 6
k 61 32 7
k 61 37 4
k 61 39 4
k 61 49 8
k 61 59 6
k 62 0 4
k 62 9 5
k 62 17 9
k 62 21 8
k 62 29 7
k 62 30 6
k 62 46 5
k 62 54 9
k 62 60 5
k 62 65 6
k 63 5 8
k 63 15 9
k 63 33 8
k 63 37 8
k 63 41 5
k 63 66 8
k 63 69 4
k 63 72 9
k 64 46 7
k 64 52 7
k 64 53 7
k 64 54 9
k 64 67 8
k 65 0 8
k 65 6 8
k 65 20 7
k 65 28 4
k 65 33 7
k 65 56 5
k 65 69 9
k 66 12 9
k 66 24 4
k 66 51 4
k 66 57 9
k 66 59 9
k 66 61 4
k 66 74 9
k 67 8 5
k 67 22 6
k 67 36 8
k 67 53 6
k 67 58 4
k 67 59 6
k 67 68 9
k 68 9 6
k 68 13 6
k 68 27 7
k 68 30 7
k 68 53 5
k 68 58 8
k 69 2 9
k 69 3 8
k 69 22 6
k 69 23 7
k 69 25 6
k 69 45 7
k 69 52 7
k 70 8 8
k 70 11 8
k 70 22 7
k 70 31 5
k 70 33 8
k 70 34 6
k 70 47 8
k 70 62 4
k 71 22 4
k 71 24 4
k 71 43 9
k 71 48 6
k 71 55 6
k 71 58 5
k 71 64 4
k 72 5 8
k 72 8 9
k 72 30 6
k 72 56 4
k 72 63 8
k 72 79 4
k 73 12 4
k 73 30 5
k 73 34 5
k 73 41 6
k 73 44 5
k 73 48 9
k 73 55 9
k 73 62 6
k 73 69 4
k 74 1 6
k 74 18 9
k 74 26 9
k 74 42 4
k 74 53 8
k 74 63 9
k 75 4 6
k 75 5 8
k 75 29 9
k 75 38 5
k 75 45 9
k 75 49 7
k 75 52 8
k 75 57 8
k 76 15 6
k 76 23 4
k 76 27 9
k 76 28 5
k 76 54 5
k 77 2 7
k 77 13 7
k 77 19 9
k 77 64 4
k 77 65 6
k 77 74 5
k 78 3 4
k 78 8 7
k 78 9 9
k 78 27 5
k 78 39 6
k 78 46 8
k 78 49 6
k 78 54 6
k 78 60 9
k 78 64 7
k 79 1 8
k 79 11 9
k 79 13 8
k 79 21 7
k 79 33 6
k 79 36 4
k 79 42 5
k 79 68 7
k 79 72 6
k 79 75 5
k 79 78 9
c
c source target cost capacity
a 0 17 1850 127
a 17 0 1850 127
a 0 63 27297 57
a 63 0 27297 57
a 0 70 13949 98
a 70 0 13949 98
a 0 76 8528 87
a 76 0 8528 87
a 0 78 13940 56
a 78 0 13940 56
a 1 18 44602 103
a 18 1 44602 103
a 1 26 5690 57
a 26 1 5690 57
a 1 42 18845 198
a 42 1 18845 198
a 1 64 69813 180
a 64 1 69813 180
a 1 69 12618 197
a 69 1 12618 197
a 2 8 71594 169
a 8 2 71594 169
a 2 16 35460 100
a 16 2 35460 100
a 2 18 190825 148
a 18 2 190825 148
a 2 22 10250 172
a 22 2 10250 172
a 2 49 73805 165
a 49 2 73805 165
a 2 72 3466 158
a 72 2 3466 158
a 3 25 14549 165
a 25 3 14549 165
a 3 39 1970 54
a 39 3 1970 54
a 3 45 43441 62
a 45 3 43441 62
a 3 54 22997 130
a 54 3 22997 130
a 3 67 40456 140
a 67 3 40456 140
a 4 11 23965 88
a 11 4 23965 88
a 4 35 33332 93
a 35 4 33332 93
a 4 40 11002 182
a 40 4 11002 182
a 4 56 4625 80
a 56 4 4625 80
a 4 63 26269 179
a 63 4 26269 179
a 4 74 20453 145
a 74 4 20453 145
a 4 78 19058 192
a 78 4 19058 192
a 5 13 13313 129
a 13 5 13313 129
a 5 24 10706 110
a 24 5 10706 110
a 5 29 10865 126
a 29 5 10865 126
a 5 43 13220 131
a 43 5 13220 131
a 5 61 8585 127
a 61 5 8585 127
a 6 9 214730 76
a 9 6 214730 76
a 6 28 6833 163
a 28 6 6833 163
a 6 32 12506 164
a 32 6 12506 164
a 6 47 25562 140
a 47 6 25562 140
a 6 52 450 158
a 52 6 450 158
a 6 71 89297 84
a 71 6 89297 84
a 7 47 3329 82
a 47 7 3329 82
a 7 71 17620 164
a 71 7 17620 164
a 7 73 4673 110
a 73 7 4673 110
a 8 22 32724 138
a 22 8 32724 138
a 8 33 23629 184
a 33 8 23629 184
a 8 54 14500 134
a 54 8 14500 134
a 8 72 44356 197
a 72 8 44356 197
a 8 74 17972 98
a 74 8 17972 98
a 9 14 14645 191
a 14 9 14645 191
a 9 42 30685 131
a 42 9 30685 131
a 9 64 15877 59
a 64 9 15877 59
a 9 71 34969 104
a 71 9 34969 104
a 9 77 8730 131
a 77 9 8730 131
a 10 12 3077 84
a 12 10 3077 84
a 10 37 13234 138
a 37 10 13234 138
a 10 40 16466 64
a 40 10 16466 64
a 10 54 3485 80
a 54 10 3485 80
a 10 74 18329 75
a 74 10 18329 75
a 11 20 2048 63
a 20 11 2048 63
a 11 35 31601 52
a 35 11 31601 52
a 11 60 11197 131
a 60 11 11197 131
a 11 63 1970 104
a 63 11 1970 104
a 12 37 6245 183
a 37 12 6245 183
a 12 39 4765 75
a 39 12 4765 75
a 12 54 10656 178
a 54 12 10656 178
a 13 17 16900 84
a 17 13 16900 84
a 13 43 6165 56
a 43 13 6165 56
a 13 59 18450 84
a 59 13 18450 84
a 13 61 32042 153
a 61 13 32042 153
a 13 73 32912 181
a 73 13 32912 181
a 13 76 6890 80
a 76 13 6890 80
a 14 64 34 151
a 64 14 34 151
a 14 77 7853 157
a 77 14 7853 157
a 15 16 2152 116
a 16 15 2152 116
a 15 33 353 67
a 33 15 353 67
a 15 35 929 164
a 35 15 929 164
a 16 22 11570 179
a 22 16 11570 179
a 16 33 3445 117
a 33 16 3445 117
a 16 35 4645 187
a 35 16 4645 187
a 16 49 9605 167
a 49 16 9605 167
a 16 60 10573 92
a 60 16 10573 92
a 17 26 19796 48
a 26 17 19796 48
a 17 42 30073 66
a 42 17 30073 66
a 17 59 17410 89
a 59 17 17410 89
a 17 70 20313 58
a 70 17 20313 58
a 17 76 12610 129
a 76 17 12610 129
a 18 44 3872 88
a 44 18 3872 88
a 18 48 5410 156
a 48 18 5410 156
a 18 49 32740 67
a 49 18 32740 67
a 18 69 16840 82
a 69 18 16840 82
a 19 25 3730 84
a 25 19 3730 84
a 19 36 15986 111
a 36 19 15986 111
a 19 37 2425 98
a 37 19 2425 98
a 19 40 10529 145
a 40 19 10529 145
a 19 46 20410 68
a 46 19 20410 68
a 19 57 1184 50
a 57 19 1184 50
a 19 79 8784 83
a 79 19 8784 83
a 20 48 3313 142
a 48 20 3313 142
a 20 49 16913 165
a 49 20 16913 165
a 20 60 15613 105
a 60 20 15613 105
a 20 63 1970 120
a 63 20 1970 120
a 21 28 21445 72
a 28 21 21445 72
a 21 31 20722 151
a 31 21 20722 151
a 21 32 7712 92
a 32 21 7712 92
a 21 50 41296 84
a 50 21 41296 84
a 21 58 22745 88
a 58 21 22745 88
a 21 61 8906 148
a 61 21 8906 148
a 22 33 11281 163
a 33 22 11281 163
a 22 72 2056 167
a 72 22 2056 167
a 23 27 2353 108
a 27 23 2353 108
a 23 36 4586 167
a 36 23 4586 167
a 23 79 1156 87
a 79 23 1156 87
a 24 29 8109 125
a 29 24 8109 125
a 24 34 2785 143
a 34 24 2785 143
a 24 36 5960 185
a 36 24 5960 185
a 24 43 9802 172
a 43 24 9802 172
a 24 46 7760 126
a 46 24 7760 126
a 25 37 3985 60
a 37 25 3985 60
a 25 39 5993 121
a 39 25 5993 121
a 25 67 13465 79
a 67 25 13465 79
a 25 79 12538 66
a 79 25 12538 66
a 26 42 19993 159
a 42 26 19993 159
a 26 69 2132 188
a 69 26 2132 188
a 26 70 12473 69
a 70 26 12473 69
a 27 30 2597 96
a 30 27 2597 96
a 27 36 965 82
a 36 27 965 82
a 27 65 2740 71
a 65 27 2740 71
a 27 79 3033 171
a 79 27 3033 171
a 28 31 8149 149
a 31 28 8149 149
a 28 32 12493 154
a 32 28 12493 154
a 28 38 6500 150
a 38 28 6500 150
a 28 52 5717 140
a 52 28 5717 140
a 29 30 8609 123
a 30 29 8609 123
a 29 36 3185 99
a 36 29 3185 99
a 29 58 16133 153
a 58 29 16133 153
a 29 61 21754 99
a 61 29 21754 99
a 29 62 11624 49
a 62 29 11624 49
a 29 65 212 146
a 65 29 212 146
a 30 41 3728 164
a 41 30 3728 164
a 30 51 32500 174
a 51 30 32500 174
a 30 58 28744 72
a 58 30 28744 72
a 30 65 6205 55
a 65 30 6205 55
a 30 66 7738 117
a 66 30 7738 117
a 30 79 1640 83
a 79 30 1640 83
a 31 38 641 175
a 38 31 641 175
a 31 50 42426 48
a 50 31 42426 48
a 32 47 13896 103
a 47 32 13896 103
a 32 52 8228 180
a 52 32 8228 180
a 32 61 25930 88
a 61 32 25930 88
a 32 73 17620 59
a 73 32 17620 59
a 33 35 1744 75
a 35 33 1744 75
a 33 74 15185 52
a 74 33 15185 52
a 34 43 6445 72
a 43 34 6445 72
a 34 46 3497 75
a 46 34 3497 75
a 34 78 4930 49
a 78 34 4930 49
a 35 60 13466 109
a 60 35 13466 109
a 35 74 11513 126
a 74 35 11513 126
a 36 46 14408 135
a 46 36 14408 135
a 36 65 2249 152
a 65 36 2249 152
a 37 39 11602 157
a 39 37 11602 157
a 37 40 6176 142
a 40 37 6176 142
a 37 57 545 139
a 57 37 545 139
a 38 50 52757 91
a 50 38 52757 91
a 39 54 23365 81
a 54 39 23365 81
a 40 46 15877 66
a 46 40 15877 66
a 40 56 3161 185
a 56 40 3161 185
a 40 57 5193 130
a 57 40 5193 130
a 40 74 14545 114
a 74 40 14545 114
a 40 78 46280 159
a 78 40 46280 159
a 41 66 850 65
a 66 41 850 65
a 41 67 305 111
a 67 41 305 111
a 41 79 3240 64
a 79 41 3240 64
a 42 53 13625 120
a 53 42 13625 120
a 42 59 24309 150
a 59 42 24309 150
a 42 71 23018 127
a 71 42 23018 127
a 42 77 20605 126
a 77 42 20605 126
a 43 76 1205 194
a 76 43 1205 194
a 43 78 5553 170
a 78 43 5553 170
a 44 48 2066 145
a 48 44 2066 145
a 44 69 5576 68
a 69 44 5576 68
a 44 70 1613 149
a 70 44 1613 149
a 45 55 4729 91
a 55 45 4729 91
a 45 67 22997 48
a 67 45 22997 48
a 45 75 2260 192
a 75 45 2260 192
a 46 78 10369 151
a 78 46 10369 151
a 47 73 580 69
a 73 47 580 69
a 48 49 35186 136
a 49 48 35186 136
a 48 63 3341 85
a 63 48 3341 85
a 48 70 2385 181
a 70 48 2385 181
a 49 60 26 161
a 60 49 26 161
a 50 51 59705 75
a 51 50 59705 75
a 50 55 95348 83
a 55 50 95348 83
a 50 58 19009 51
a 58 50 19009 51
a 51 55 5321 131
a 55 51 5321 131
a 51 58 61540 106
a 58 51 61540 106
a 51 66 13394 98
a 66 51 13394 98
a 51 68 1093 152
a 68 51 1093 152
a 51 75 5450 188
a 75 51 5450 188
a 53 59 3218 84
a 59 53 3218 84
a 53 71 5021 128
a 71 53 5021 128
a 54 74 25096 137
a 74 54 25096 137
a 55 68 2050 92
a 68 55 2050 92
a 55 75 4901 170
a 75 55 4901 170
a 56 74 7684 131
a 74 56 7684 131
a 58 61 8869 75
a 61 58 8869 75
a 58 62 729 66
a 62 58 729 66
a 59 71 13445 93
a 71 59 13445 93
a 59 73 16250 89
a 73 59 16250 89
a 61 62 5818 54
a 62 61 5818 54
a 61 73 48850 168
a 73 61 48850 168
a 63 70 9512 65
a 70 63 9512 65
a 63 78 26729 70
a 78 63 26729 70
a 64 77 8869 51
a 77 64 8869 51
a 66 67 445 62
a 67 66 445 62
a 66 75 9104 95
a 75 66 9104 95
a 67 75 12701 62
a 75 67 12701 62
a 67 79 4589 136
a 79 67 4589 136
a 68 75 2393 91
a 75 68 2393 91
a 69 70 4505 191
a 70 69 4505 191
a 71 73 22237 132
a 73 71 22237 132
a 76 78 4292 99
a 78 76 4292 99
