c multi commodity flow
k 346 541 22
k 609 102 27
k 162 269 32
k 535 37 97
k 773 879 28
k 853 220 22
k 178 872 65
k 698 398 29
k 301 513 24
k 606 791 20
k 420 57 40
k 542 531 11
k 89 510 37
k 194 453 97
k 394 261 31
k 547 102 59
k 90 683 74
k 589 219 66
k 506 588 94
k 654 405 81
k 186 834 66
k 821 725 95
k 495 67 22
k 141 273 72
k 846 726 49
k 103 664 96
k 334 68 20
k 488 505 65
k 171 69 77
k 897 662 93
k 882 529 59
k 823 816 66
k 830 391 57
k 110 136 38
k 141 159 30
k 804 10 34
k 8 708 75
k 185 320 36
k 345 410 85
k 171 661 18
k 782 80 60
k 278 108 67
k 139 882 57
k 859 198 75
k 50 768 52
k 191 595 76
k 561 351 35
k 881 280 92
k 396 794 13
k 641 468 64
k 4 87 91
k 269 158 13
k 161 201 90
k 145 822 50
k 562 254 71
k 203 500 70
k 75 820 91
k 0 662 98
k 36 454 46
k 301 494 74
k 520 451 77
k 523 760 72
k 103 609 92
k 403 292 70
k 789 850 92
k 61 725 50
k 427 643 78
k 116 613 50
k 512 742 56
k 600 668 76
k 217 559 37
k 668 763 48
k 204 443 85
k 11 400 68
k 404 272 70
k 532 403 27
k 210 112 100
k 846 366 26
k 50 796 93
k 148 18 47
k 410 223 65
k 430 839 76
k 857 738 12
k 40 899 69
k 843 673 94
k 258 882 66
k 788 504 74
k 430 524 31
k 230 811 38
k 342 800 31
k 567 72 100
k 150 330 24
k 646 417 46
k 327 591 80
k 476 31 53
k 261 154 23
k 19 300 12
k 3 824 38
k 411 737 98
k 275 863 82
k 510 758 19
k 349 238 88
k 416 301 87
k 494 220 97
k 53 163 59
k 426 104 46
k 257 652 50
k 153 828 23
k 507 10 59
k 263 645 50
k 656 770 100
k 386 792 44
k 600 701 15
k 543 439 27
k 248 770 65
k 807 334 20
k 810 701 20
k 238 318 67
k 771 407 37
k 520 411 62
k 81 428 62
k 107 179 11
k 172 379 15
k 444 468 42
k 697 128 100
k 591 126 66
k 522 822 85
k 678 178 39
k 322 291 39
k 230 651 64
k 522 848 27
k 587 589 100
k 141 150 95
k 239 678 69
k 412 732 83
k 737 545 38
k 887 135 96
k 656 781 31
k 742 707 57
k 849 899 75
k 398 214 99
k 2 487 40
k 326 657 85
k 116 678 99
k 503 895 72
k 77 597 27
k 54 70 94
k 343 414 31
k 865 620 99
k 825 313 36
k 754 760 11
k 253 420 75
k 174 831 38
k 381 119 72
k 890 888 77
k 327 210 19
k 341 728 12
k 554 201 38
k 308 821 12
k 217 337 37
k 773 206 98
k 441 845 19
k 487 343 67
k 893 267 12
k 869 196 75
k 40 10 73
k 323 553 97
k 769 748 90
k 536 888 13
k 142 814 62
k 396 783 57
k 683 693 42
k 663 561 50
k 583 718 24
k 350 249 27
k 234 532 11
k 481 238 47
k 70 553 29
k 214 556 24
k 145 429 96
k 290 815 33
k 851 728 98
k 774 392 22
k 452 124 22
k 757 760 67
k 682 458 18
k 129 379 51
k 454 570 85
k 156 217 84
k 413 548 98
k 492 228 91
k 25 418 97
k 801 649 77
k 607 230 36
k 486 666 23
k 166 75 56
k 281 278 83
k 140 13 68
k 519 48 14
k 892 403 89
k 428 434 91
k 859 655 29
k 34 49 14
k 757 703 18
k 207 587 44
k 799 867 65
k 292 665 17
k 66 168 57
k 323 741 21
k 258 414 83
k 671 286 16
k 382 248 21
k 126 666 38
k 531 429 46
k 312 889 24
k 579 419 63
k 225 249 18
k 721 410 88
k 325 811 85
k 40 96 70
k 366 340 80
k 307 806 45
k 367 343 24
k 263 77 12
k 610 274 81
k 292 772 66
k 112 816 22
k 169 66 69
k 758 440 89
k 727 892 23
k 331 814 61
k 668 61 63
k 650 693 99
k 8 452 88
k 585 778 39
k 289 342 66
k 797 252 21
k 58 861 27
k 863 748 41
k 121 665 85
k 568 712 73
k 300 308 36
k 571 711 56
k 775 587 86
k 588 695 78
k 702 244 15
k 385 875 56
k 617 620 41
k 276 864 45
k 435 677 38
k 394 571 78
k 470 753 88
k 776 642 96
k 705 389 79
k 45 278 81
k 653 538 55
k 604 844 25
k 98 629 31
k 489 87 98
k 38 869 41
k 571 774 94
k 11 518 74
k 479 894 98
k 98 856 55
k 811 388 80
k 403 715 77
k 796 733 86
k 245 725 40
k 153 579 88
k 738 865 83
k 250 655 32
k 897 550 85
k 490 485 53
k 749 201 90
k 50 840 59
k 595 336 90
k 270 178 79
k 607 302 28
k 477 470 41
k 16 257 17
k 458 428 89
k 511 487 34
k 355 41 39
k 82 298 17
k 817 700 23
k 198 152 19
k 356 737 68
k 724 766 17
k 828 599 55
k 170 317 81
k 841 455 16
k 99 235 44
k 213 484 67
k 650 696 34
k 661 898 13
k 814 506 61
k 781 197 41
k 73 771 67
k 221 115 63
k 468 720 47
k 55 623 46
k 793 258 66
k 842 230 77
k 54 122 11
k 9 703 37
k 444 255 73
k 117 220 92
k 325 604 17
k 663 50 56
k 22 482 48
k 498 776 15
k 789 636 14
k 64 674 42
k 822 164 47
k 194 136 41
k 223 510 14
k 117 854 23
k 607 699 73
k 750 704 80
k 765 593 16
k 178 786 83
k 738 546 81
k 363 834 57
k 89 832 68
k 374 436 67
k 439 278 18
k 96 620 75
k 705 300 41
k 178 210 32
k 732 143 19
k 184 556 30
k 209 517 24
k 679 204 53
k 515 864 20
k 50 301 12
k 510 550 51
k 593 519 48
k 108 830 71
k 853 728 20
k 756 224 42
k 758 207 20
k 161 408 73
k 776 278 31
k 305 330 20
k 838 45 20
k 424 230 34
k 773 508 44
k 748 887 63
k 302 400 71
k 691 577 30
k 201 151 52
k 24 725 39
k 892 265 67
k 318 425 66
k 19 670 28
k 54 356 22
k 142 453 60
k 407 561 84
k 224 840 35
k 223 600 99
k 168 822 53
k 580 351 65
k 182 624 22
k 828 725 94
k 599 797 85
k 727 657 20
k 210 881 50
k 542 276 85
k 755 295 67
k 548 683 64
k 508 280 40
k 288 249 78
k 638 401 71
k 67 353 37
k 263 250 73
k 296 589 74
k 665 894 90
k 257 502 28
k 225 441 68
k 23 453 69
k 494 293 52
k 641 784 71
k 802 31 31
k 307 42 39
k 460 1 97
k 209 158 52
k 748 843 68
k 349 521 92
k 599 221 96
k 315 791 46
k 208 620 20
k 577 840 32
k 761 42 59
k 598 411 51
k 583 320 51
k 397 578 31
k 386 139 25
k 90 57 81
k 476 265 69
k 87 413 47
k 555 704 23
k 855 567 17
k 8 22 55
k 331 356 45
k 586 246 33
k 221 335 89
k 134 245 56
k 549 830 90
k 783 482 92
k 446 97 48
k 254 654 23
k 323 451 33
k 12 451 28
k 283 261 47
k 570 484 80
k 582 91 21
k 615 371 33
k 895 148 45
k 761 69 22
k 740 764 24
k 327 182 47
k 463 860 24
k 533 9 90
k 135 424 50
k 817 685 44
k 54 437 79
k 827 182 100
k 893 631 65
k 807 326 23
k 496 129 72
k 425 436 52
k 742 249 14
k 703 26 68
k 205 532 63
k 248 737 33
k 806 642 54
k 182 116 90
k 739 119 47
k 183 804 92
k 714 445 36
k 372 880 88
k 301 126 99
k 736 601 61
k 631 747 56
k 171 649 57
k 879 400 20
k 644 833 14
k 574 596 46
k 138 261 50
k 243 94 34
k 38 297 71
k 399 42 21
k 804 638 48
k 781 407 76
k 304 38 52
k 727 529 57
k 741 477 48
k 100 739 55
k 328 380 40
k 106 60 76
k 127 611 47
k 773 786 68
k 58 760 93
k 362 839 28
k 752 451 37
k 558 825 51
k 295 143 96
k 140 728 42
k 102 243 63
k 467 119 30
k 627 751 44
k 298 597 21
k 162 869 91
k 115 97 82
k 620 270 38
k 243 728 67
k 686 520 16
k 622 535 84
k 784 487 27
k 770 348 45
k 257 665 93
k 706 790 85
k 334 412 99
k 611 438 26
k 104 852 54
k 835 618 21
k 851 24 95
k 440 505 11
k 684 153 59
k 171 25 56
k 268 718 74
k 635 264 42
k 407 111 60
k 283 790 89
k 695 685 36
k 262 514 93
k 4 880 78
k 359 91 83
k 89 90 70
k 672 654 45
k 318 718 39
k 591 493 97
k 307 794 66
k 470 620 31
k 628 437 68
k 267 618 63
k 625 182 57
k 560 204 92
k 564 460 46
k 42 652 92
k 273 737 64
k 612 815 95
k 147 190 61
k 320 530 71
k 673 732 54
k 268 854 79
k 98 844 15
k 726 625 71
k 323 267 65
k 821 573 13
k 547 757 21
k 688 799 49
k 4 637 23
k 887 364 39
k 305 497 24
k 723 446 95
k 479 647 16
k 717 275 87
k 207 522 19
k 836 771 71
k 442 265 27
k 549 884 19
k 101 592 12
k 127 247 71
k 283 827 58
k 455 723 11
k 193 784 27
k 319 689 97
k 543 495 14
k 594 307 78
k 814 721 18
k 203 480 20
k 613 260 87
k 307 732 55
k 531 447 72
k 808 503 29
k 54 309 41
k 373 613 49
k 155 497 60
k 188 209 16
k 892 253 11
k 576 24 35
k 875 43 98
k 356 362 81
k 664 111 40
k 479 801 63
k 476 604 79
k 724 708 76
k 676 265 95
k 61 195 31
k 157 695 91
k 604 102 90
k 337 886 13
k 28 503 17
k 717 576 65
k 427 836 73
k 237 828 35
k 241 183 55
k 626 719 20
k 818 412 40
k 138 99 49
k 569 789 68
k 838 515 71
k 3 396 53
k 132 517 80
k 817 610 19
k 76 661 21
k 373 295 74
k 146 531 48
k 437 363 84
k 740 449 44
k 392 695 39
k 652 452 88
k 72 824 17
k 161 574 45
k 663 713 94
k 648 546 72
k 237 641 28
k 872 24 89
k 350 478 53
k 272 141 87
k 86 319 90
k 195 327 28
k 159 19 22
k 529 8 49
k 575 818 11
k 30 340 95
k 678 757 76
k 276 857 26
k 572 50 34
k 743 259 47
k 596 82 98
k 47 221 99
k 114 25 26
k 237 716 67
k 675 525 49
k 276 353 46
k 264 28 42
k 799 365 20
k 7 589 35
k 789 619 39
k 280 270 70
k 714 300 90
k 339 458 85
k 819 517 24
k 434 408 38
k 245 723 24
k 484 445 15
k 126 287 44
k 398 268 33
k 741 8 99
k 202 203 79
k 476 63 95
k 645 664 33
k 411 456 56
k 83 854 96
k 845 720 40
k 366 859 69
k 600 312 91
k 600 59 84
k 24 161 85
k 254 448 59
k 9 631 65
k 368 193 12
k 875 819 74
k 70 414 11
k 607 255 50
k 384 738 76
k 216 498 98
k 232 341 55
k 861 300 48
k 783 465 88
k 897 330 41
k 34 26 81
k 38 408 48
k 469 316 36
k 330 186 14
k 845 687 55
k 13 72 53
k 575 151 27
k 144 10 33
k 606 491 11
k 430 767 59
k 514 77 57
k 218 804 60
k 551 319 40
k 641 628 83
k 144 435 73
k 185 345 48
k 586 76 93
k 685 781 34
k 449 335 41
k 432 770 11
k 650 570 18
k 332 672 71
k 33 535 47
k 504 589 39
k 687 273 95
k 144 622 57
k 534 653 51
k 443 866 97
k 363 172 42
k 872 617 32
k 260 101 35
k 255 853 56
k 137 642 20
k 666 93 34
k 853 839 78
k 345 183 96
k 351 838 74
k 800 311 17
k 880 619 31
k 815 27 92
k 816 740 79
k 481 573 95
k 253 42 12
k 651 518 36
k 275 144 76
k 466 700 57
k 192 387 66
k 119 341 15
k 29 143 77
k 538 95 86
k 114 226 14
k 169 300 76
k 285 483 38
k 671 428 14
k 477 194 97
k 383 558 35
k 724 144 84
k 837 468 36
k 358 533 16
k 70 556 16
k 156 818 38
k 288 878 35
k 581 769 23
k 419 312 63
k 440 851 68
k 251 332 73
k 298 538 68
k 646 414 53
k 554 15 66
k 85 741 20
k 524 134 91
k 427 283 67
k 391 867 95
k 733 255 64
k 723 686 89
k 650 148 93
k 146 72 71
k 118 836 63
k 162 733 78
k 389 898 43
k 499 453 28
k 612 61 45
k 18 819 100
k 128 49 30
k 241 225 27
k 628 254 65
k 869 255 40
k 137 489 75
k 150 88 65
k 376 102 19
k 527 392 41
k 433 550 26
k 772 848 44
k 113 52 68
k 373 341 97
k 218 68 13
k 200 710 55
k 244 161 97
k 845 376 73
k 535 871 53
k 218 42 58
k 495 73 31
k 520 780 79
k 840 358 51
k 806 244 14
k 323 502 86
k 161 543 14
k 411 717 53
k 356 8 96
k 472 612 43
k 73 792 12
k 710 45 26
k 509 823 50
k 653 546 65
k 221 248 65
k 722 501 93
k 561 704 35
k 454 815 78
k 460 199 99
k 260 680 59
k 143 591 43
k 243 593 37
k 445 888 46
k 589 115 49
k 532 602 23
k 195 120 99
k 149 484 15
k 252 214 12
k 784 695 89
k 489 277 33
k 570 160 100
k 638 729 99
k 663 14 36
k 805 26 60
k 161 335 32
k 284 367 20
k 242 468 71
k 383 63 11
k 38 597 83
k 551 635 29
k 54 727 96
k 351 812 75
k 30 79 25
k 770 840 12
k 682 592 75
k 607 376 28
k 415 894 69
k 89 425 56
k 247 105 78
k 147 385 39
k 390 603 36
k 319 162 40
k 390 758 31
k 322 170 28
k 51 626 76
k 17 404 26
k 313 392 84
k 133 669 44
k 503 362 63
k 195 476 53
k 272 807 17
k 131 336 78
k 783 345 99
k 202 150 37
k 373 800 43
k 437 827 67
k 628 375 63
k 562 58 16
k 792 855 57
k 443 246 46
k 561 675 86
k 310 197 59
k 48 278 71
k 127 729 97
k 221 108 81
k 225 579 25
k 149 420 43
k 616 36 85
k 826 386 30
k 386 472 87
k 859 179 45
k 352 248 66
k 79 442 47
k 753 302 48
k 887 119 50
k 690 520 17
k 719 657 23
k 417 852 97
k 856 503 25
k 169 699 43
k 317 237 63
k 589 218 100
k 648 565 53
k 310 752 64
k 627 232 51
k 695 276 91
k 387 538 84
k 357 317 58
k 485 874 93
k 748 615 54
k 357 245 44
k 231 419 33
k 668 354 20
k 251 680 26
k 107 281 72
k 815 867 91
k 19 787 39
k 507 691 64
k 152 489 85
k 118 771 20
k 416 599 81
k 592 479 16
k 219 852 56
k 560 195 49
k 835 687 43
k 173 300 86
k 141 423 41
k 723 490 25
k 754 882 82
k 313 80 64
k 57 290 62
k 295 416 99
k 356 567 92
k 152 236 95
k 609 814 61
k 562 0 92
k 681 669 55
k 408 538 55
k 706 40 37
k 380 241 79
k 180 201 24
k 791 156 35
k 748 600 20
k 571 708 84
k 736 756 96
k 457 747 99
k 758 528 26
k 481 237 79
k 680 424 14
k 317 441 11
k 441 503 67
k 548 85 69
k 481 453 21
k 109 367 52
k 506 222 18
k 8 329 11
k 447 706 12
k 761 791 41
k 568 242 42
k 893 588 72
k 800 47 28
k 450 391 15
k 174 881 11
k 247 339 75
k 569 207 33
k 271 60 44
k 60 119 93
k 622 15 79
k 258 452 63
k 755 448 12
k 290 89 14
k 69 858 38
k 246 523 20
k 607 32 14
k 485 701 74
k 682 199 36
k 773 50 16
k 534 44 18
k 589 782 90
k 534 862 37
k 846 223 18
k 129 525 85
k 176 588 46
k 839 741 12
k 150 419 43
k 562 142 64
k 159 859 69
k 383 163 16
k 390 65 20
k 172 243 46
k 391 370 100
k 69 278 84
k 233 244 27
k 193 576 62
k 623 676 14
k 410 392 58
k 89 8 26
k 507 657 15
k 115 166 30
k 421 788 29
k 105 823 59
k 869 504 67
k 656 541 91
k 531 32 65
k 401 603 46
k 88 330 21
k 197 654 32
k 883 538 84
k 423 653 49
k 509 104 84
k 745 780 29
k 333 572 72
k 143 683 47
k 389 377 27
k 627 393 86
k 121 863 77
k 889 711 100
k 395 794 30
k 178 802 41
k 415 416 82
k 425 326 25
k 532 360 29
k 796 16 79
k 652 763 72
k 871 231 51
k 520 681 85
k 733 15 92
k 760 834 22
k 47 390 93
k 439 400 47
k 183 85 48
k 241 604 18
k 455 306 49
k 623 485 43
k 263 822 55
k 545 446 41
k 453 895 88
k 512 824 19
k 776 787 64
k 503 762 33
k 395 832 85
k 635 432 33
k 66 782 31
k 530 81 81
k 756 616 97
k 848 672 99
k 703 418 34
k 290 196 50
k 769 276 80
k 269 520 87
k 800 385 42
k 755 395 65
k 529 339 79
k 608 776 64
k 665 899 20
k 466 134 15
k 63 775 75
k 663 383 44
k 88 740 45
k 511 307 99
k 119 325 90
k 806 846 65
k 678 841 39
k 836 871 84
k 884 846 87
k 709 113 24
k 229 645 67
k 610 266 68
k 675 162 81
k 140 14 95
k 752 206 74
k 551 705 79
k 712 574 16
k 482 516 71
k 40 733 13
k 139 455 38
k 24 297 79
k 605 400 86
k 105 355 40
k 214 605 18
k 88 393 22
k 41 102 64
k 549 317 42
k 303 228 99
k 568 763 48
k 394 233 78
k 319 376 36
k 259 227 87
k 335 656 43
k 829 523 57
k 208 410 85
k 56 595 26
k 439 688 55
k 187 798 16
k 730 508 19
k 132 557 69
k 727 188 70
k 654 638 75
k 361 348 21
k 617 733 89
k 270 397 14
k 331 223 80
k 456 49 39
k 46 595 19
k 484 127 84
k 259 820 77
k 236 585 67
k 877 243 59
k 422 696 98
k 602 207 13
k 762 551 65
k 834 682 21
k 215 459 38
k 783 402 87
k 381 884 35
k 787 836 90
k 338 246 16
k 756 481 52
k 567 804 17
k 83 755 36
k 89 29 49
k 206 856 41
k 138 198 58
k 146 268 56
k 37 24 28
k 72 807 58
k 381 705 22
k 761 746 87
k 150 54 80
k 479 316 80
k 852 28 97
k 861 101 58
k 144 476 18
k 374 620 65
k 288 519 67
k 824 416 83
k 66 307 24
k 149 129 14
k 414 481 12
k 106 309 94
k 461 344 42
k 852 802 12
k 57 23 45
k 717 431 70
k 121 605 83
k 365 55 39
k 755 706 38
k 464 517 92
k 677 801 96
k 856 390 97
k 498 236 19
k 862 166 35
k 734 370 13
k 874 96 94
k 359 120 22
k 155 683 14
k 503 455 11
k 795 835 31
k 656 548 66
k 828 357 46
k 527 788 31
k 403 862 11
k 627 427 56
k 259 309 40
k 164 149 98
k 202 681 90
k 732 220 71
k 196 682 26
k 123 551 34
k 533 686 20
k 874 315 56
k 112 700 20
k 310 448 30
k 212 499 80
k 857 684 82
k 206 387 60
k 885 487 26
k 454 258 70
k 865 848 97
k 710 352 91
k 479 816 96
k 502 42 95
k 190 524 84
k 792 143 52
k 389 876 45
k 613 414 38
k 84 844 64
k 779 578 13
k 585 470 64
k 637 252 86
k 863 249 67
k 210 644 96
k 843 456 22
k 843 253 16
k 47 235 49
k 847 681 29
k 56 37 45
k 397 192 59
k 556 650 42
k 844 642 28
k 728 718 45
k 190 93 53
k 646 626 76
k 1 650 96
k 897 385 56
k 888 625 75
k 714 145 84
k 511 721 40
k 295 181 19
k 216 264 58
k 438 325 21
k 625 606 91
k 301 446 57
k 147 728 61
k 703 113 61
k 740 202 28
k 184 266 83
k 99 244 53
k 863 81 34
k 434 579 95
k 692 334 25
k 329 539 57
k 397 216 16
k 553 695 97
k 391 245 72
k 610 822 62
k 7 590 82
k 588 624 40
k 306 736 60
k 387 146 97
k 411 803 45
k 22 81 64
k 466 187 91
k 792 312 67
k 197 798 72
k 201 373 60
k 309 402 78
k 333 115 76
k 863 713 34
k 117 338 35
k 50 187 38
k 811 89 56
k 637 596 97
k 631 729 26
k 558 722 74
k 894 447 51
k 480 348 54
k 647 394 60
k 656 384 73
k 205 576 47
k 279 691 82
k 660 493 54
k 191 280 60
k 346 786 90
k 536 155 68
k 780 132 58
k 574 865 29
k 516 265 20
k 137 573 97
k 563 530 16
k 358 108 41
k 246 50 14
k 136 774 44
k 354 218 83
k 28 562 31
k 613 465 13
k 527 866 76
k 662 171 29
k 94 722 17
k 246 12 26
k 826 392 84
k 180 478 44
k 359 523 70
k 898 505 27
k 457 169 16
k 670 257 29
k 625 845 23
k 890 208 75
k 751 71 62
k 423 406 41
k 853 791 61
k 201 463 15
k 50 780 29
k 718 215 61
k 108 516 25
k 10 392 15
k 843 869 98
k 680 11 57
k 405 748 18
k 666 633 32
k 600 816 69
k 476 876 11
k 416 493 26
k 697 618 18
k 550 851 75
k 839 103 98
k 417 266 96
k 820 432 18
k 470 608 59
k 857 429 50
k 759 637 26
k 272 772 89
k 207 84 98
k 27 214 41
k 837 734 21
k 231 347 19
k 330 896 38
k 207 606 74
k 635 887 16
k 731 431 95
k 129 118 72
k 852 457 15
k 132 573 99
k 454 614 38
k 627 2 87
k 291 620 40
k 429 320 12
k 190 864 60
k 63 657 53
k 18 125 55
k 106 546 83
k 464 239 55
k 293 797 95
k 453 424 99
k 545 599 19
k 408 171 93
k 760 621 74
k 445 226 98
k 246 847 72
k 78 853 28
k 296 452 22
k 678 716 100
k 868 312 43
k 705 456 23
k 494 887 17
k 759 55 63
k 511 782 74
k 562 106 78
k 322 779 94
k 30 582 64
k 581 895 39
k 760 42 23
k 12 624 56
k 889 401 94
k 858 137 69
k 626 700 16
k 297 455 49
k 383 872 21
k 102 742 75
k 604 422 50
k 629 716 49
k 331 798 77
k 206 434 98
k 410 857 43
k 451 638 32
k 142 718 12
k 666 6 76
k 495 43 82
k 856 766 49
k 813 708 47
k 233 671 25
k 850 428 77
k 809 570 91
k 442 687 86
k 648 782 60
k 684 137 75
k 561 495 41
k 748 143 35
k 517 154 60
k 241 134 67
k 131 265 58
k 446 871 12
k 316 885 39
k 164 80 85
k 82 122 61
k 361 627 93
k 309 313 41
k 580 248 25
k 581 387 99
k 622 216 56
k 629 106 51
k 713 291 29
k 557 639 95
k 424 189 34
k 648 111 32
k 301 517 38
k 139 212 37
k 512 689 42
k 562 69 36
k 20 76 54
k 110 367 87
k 858 403 61
k 511 330 31
k 394 416 13
k 646 883 58
k 886 80 25
k 182 357 30
k 896 298 87
k 267 399 81
k 135 256 33
k 500 558 89
k 512 642 27
k 892 449 11
k 387 445 40
k 453 845 18
k 580 90 99
k 105 39 31
k 868 258 73
k 567 552 95
k 372 448 47
k 833 491 91
k 156 682 36
k 675 306 12
k 630 210 84
k 645 217 99
k 878 594 82
k 780 594 46
k 132 710 79
k 758 35 29
k 255 249 53
k 775 311 64
k 492 422 25
k 583 501 79
k 363 503 55
k 618 835 81
k 665 134 44
k 780 158 20
k 471 517 41
k 316 16 53
k 874 829 31
k 453 490 38
k 838 704 21
k 414 524 11
k 119 801 86
k 672 373 69
k 104 160 21
k 561 736 31
k 691 830 15
k 832 201 77
k 379 752 68
k 429 725 46
k 256 548 64
k 44 308 93
k 355 786 52
k 565 506 83
k 209 222 75
k 879 336 42
k 445 341 79
k 262 624 37
k 93 87 23
k 645 374 48
k 285 298 16
k 805 229 16
k 468 641 58
k 817 640 83
k 885 33 94
k 404 19 87
k 218 561 14
k 17 508 12
k 776 106 12
k 851 712 98
k 799 131 15
k 246 852 67
k 242 533 26
k 525 802 42
k 700 541 97
k 776 623 17
k 273 58 26
k 72 492 97
k 727 664 96
k 398 630 22
k 438 501 88
k 797 228 81
k 683 555 54
k 436 26 19
k 311 26 35
k 481 747 81
k 856 685 82
k 428 280 74
k 546 92 41
k 862 264 91
k 572 756 82
k 469 339 75
k 136 19 12
k 14 192 73
k 50 603 76
k 340 457 53
k 353 351 41
k 27 638 59
k 501 733 34
k 398 196 11
k 206 637 11
k 552 668 11
k 599 514 94
k 657 867 39
k 208 224 49
k 503 768 48
k 492 551 93
k 340 636 30
k 190 263 56
k 77 16 17
k 663 67 15
k 624 645 40
k 759 230 28
k 185 677 34
k 502 335 81
k 269 479 89
k 440 687 24
k 465 136 58
k 120 462 51
k 344 430 58
k 778 145 46
k 159 898 34
k 354 188 17
k 534 589 32
k 666 479 54
k 320 539 17
k 890 487 45
k 563 718 18
k 819 854 58
k 36 460 55
k 225 899 93
k 164 286 49
k 341 739 89
k 402 846 20
k 891 82 22
k 718 766 90
k 564 333 32
k 727 628 59
k 31 835 60
k 360 472 19
k 329 624 19
k 856 223 83
k 181 712 77
k 70 129 41
k 158 115 62
k 50 557 62
k 178 135 55
k 889 676 74
k 693 420 56
k 190 700 63
k 448 865 57
k 144 707 54
k 486 539 84
k 485 221 31
k 253 779 73
k 391 454 23
k 709 803 79
k 351 782 89
k 507 282 69
k 724 301 76
k 493 64 52
k 593 140 36
k 163 130 26
k 868 262 52
k 366 795 22
k 675 63 12
k 722 599 28
k 287 119 29
k 208 307 37
k 192 638 84
k 537 667 13
k 234 359 82
k 181 722 65
k 535 677 23
k 662 851 50
k 876 6 81
k 59 620 49
k 475 90 78
k 336 260 37
k 507 479 63
k 13 106 87
k 529 540 47
k 241 513 36
k 704 771 62
k 77 200 30
k 865 250 81
k 630 778 72
k 125 300 31
k 456 402 12
k 395 872 60
k 750 178 43
k 599 98 74
k 785 542 100
k 703 680 69
k 176 835 30
k 119 704 18
k 523 860 52
k 877 117 90
k 372 773 22
k 886 42 59
k 373 125 76
k 379 250 79
k 782 578 71
k 708 414 84
k 617 139 43
k 522 343 69
k 392 414 76
k 407 20 28
k 763 239 60
k 97 339 38
k 849 507 100
k 38 626 30
k 886 44 18
k 11 30 77
k 483 594 88
k 374 483 61
k 63 347 25
k 777 718 64
k 514 637 54
k 457 528 33
k 376 614 68
k 532 249 82
