c multi commodity flow
k 19 96 6
k 19 99 8
k 20 1 4
k 20 8 10
k 20 19 4
k 20 52 7
k 20 57 2
k 20 76 2
k 20 82 11
k 20 84 10
k 20 86 8
k 21 23 2
k 21 34 8
k 21 64 11
k 21 66 5
k 21 69 8
k 21 89 8
k 22 10 8
k 22 39 7
k 22 52 11
k 22 55 5
k 22 71 4
k 22 88 11
k 23 3 6
k 23 9 8
k 23 10 7
k 23 17 4
k 23 26 8
k 23 41 11
k 23 44 5
k 23 57 8
k 23 62 6
k 23 64 2
k 23 71 8
k 23 75 6
k 23 79 10
k 24 0 8
k 24 5 9
k 24 11 7
k 24 12 5
k 24 28 10
k 24 29 3
k 24 33 10
k 24 34 9
k 24 51 2
k 24 58 6
k 24 79 8
k 24 83 8
k 24 89 7
k 24 91 9
k 25 29 6
k 25 41 6
k 25 54 7
k 25 57 3
k 25 76 4
k 25 81 2
k 25 86 11
k 25 90 3
k 25 92 2
k 25 93 8
k 25 98 5
k 26 33 2
k 26 39 8
k 26 45 8
k 26 48 5
k 26 53 2
k 26 60 10
k 26 63 3
k 26 67 8
k 26 74 6
k 26 87 3
k 27 1 4
k 27 4 6
k 27 5 9
k 27 34 10
k 27 42 5
k 27 46 5
k 27 50 4
k 27 56 11
k 27 77 11
k 27 78 10
k 27 95 7
k 27 97 11
k 28 1 9
k 28 15 6
k 28 23 4
k 28 24 2
k 28 30 9
k 28 50 3
k 28 58 10
k 28 68 3
k 28 72 7
k 28 81 4
k 28 94 8
k 28 95 4
k 29 2 2
k 29 15 2
k 29 19 9
k 29 39 7
k 29 41 10
k 29 42 11
k 29 48 6
k 29 58 8
k 29 63 5
k 29 64 10
k 29 66 11
k 29 69 11
k 29 71 11
k 29 73 3
k 29 88 9
k 29 93 2
k 30 0 10
k 30 9 10
k 30 15 6
k 30 46 2
k 30 50 9
k 30 68 10
k 30 77 11
k 30 80 4
k 30 85 6
k 31 13 9
k 31 33 6
k 31 36 2
k 31 43 6
k 31 46 9
k 31 57 9
k 31 60 8
k 31 65 4
k 31 70 10
k 31 77 3
k 31 79 7
k 31 82 4
k 31 84 8
k 32 20 7
k 32 27 5
k 32 41 4
k 32 47 3
k 32 59 8
k 32 60 5
k 32 69 6
k 32 86 10
k 32 92 4
k 32 94 11
k 32 97 3
k 33 3 3
k 33 11 6
k 33 17 8
k 33 21 2
k 33 38 3
k 33 42 8
k 33 49 4
k 33 57 8
k 33 84 4
k 34 5 4
k 34 13 11
k 34 36 8
k 34 46 11
k 34 56 7
k 34 69 8
k 34 70 3
k 34 77 9
k 34 78 10
k 34 83 3
k 34 86 7
k 34 99 10
k 35 1 5
k 35 2 9
k 35 22 7
k 35 24 11
k 35 34 7
k 35 43 7
k 35 52 9
k 35 53 6
k 35 64 8
k 35 71 2
k 36 19 5
k 36 29 4
k 36 32 8
k 36 34 4
k 36 38 7
k 36 44 8
k 36 48 7
k 36 65 10
k 36 90 5
k 36 92 6
k 36 93 8
k 36 96 6
k 37 21 9
k 37 27 3
k 37 31 4
k 37 33 2
k 37 54 2
k 37 62 9
k 37 72 2
k 37 88 6
k 37 90 4
k 37 95 2
k 37 99 10
k 38 11 2
k 38 33 3
k 38 36 7
k 38 40 10
k 38 43 4
k 38 50 2
k 38 69 7
k 38 79 4
k 38 94 3
k 38 97 4
k 39 2 7
k 39 24 6
k 39 33 6
k 39 44 6
k 39 50 10
k 39 57 10
k 39 75 4
k 39 88 2
k 40 26 7
k 40 45 8
k 40 66 9
k 40 84 5
k 40 85 8
k 40 89 11
k 40 96 8
k 41 14 6
k 41 17 10
k 41 18 10
k 41 29 3
k 41 33 4
k 41 39 10
k 41 40 4
k 41 43 4
k 41 44 3
k 41 46 3
k 41 56 2
k 41 71 8
k 41 85 9
k 42 0 4
k 42 36 9
k 42 41 9
k 42 44 11
k 42 49 6
k 42 56 3
k 42 57 5
k 42 70 4
k 42 75 10
k 42 77 9
k 42 79 5
k 42 90 2
k 42 91 9
k 42 98 6
k 43 3 6
k 43 7 2
k 43 13 5
k 43 21 2
k 43 28 2
k 43 31 3
k 43 48 8
k 43 49 5
k 43 51 5
k 43 65 4
k 43 69 11
k 43 76 11
k 43 79 4
k 43 80 5
k 43 82 6
k 43 88 9
k 44 5 4
k 44 8 3
k 44 17 2
k 44 18 10
k 44 29 2
k 44 34 6
k 44 35 5
k 44 60 6
k 44 62 11
k 44 92 5
k 45 14 3
k 45 15 10
k 45 19 7
k 45 21 5
k 45 34 5
k 45 35 7
k 45 66 11
k 45 78 11
k 45 83 2
k 45 91 2
k 45 96 5
k 46 7 6
k 46 16 11
k 46 21 8
k 46 22 10
k 46 23 3
k 46 39 5
k 46 58 2
k 46 63 5
k 46 67 6
k 46 70 10
k 46 76 3
k 46 84 5
k 47 6 2
k 47 34 6
k 47 37 10
k 47 46 10
k 47 53 10
k 47 81 10
k 47 86 3
k 47 88 2
k 48 23 7
k 48 24 4
k 48 38 11
k 48 47 2
k 48 50 3
k 48 56 3
k 48 65 8
k 48 69 2
k 48 91 2
k 48 95 2
k 49 34 8
k 49 38 8
k 49 40 3
k 49 46 7
k 49 55 3
k 49 59 5
k 49 71 10
k 49 87 4
k 49 89 2
k 49 90 6
k 49 91 8
k 49 92 3
k 49 99 4
k 50 17 3
k 50 39 4
k 50 42 8
k 50 51 11
k 50 54 8
k 50 62 2
k 50 64 7
k 50 72 4
k 50 80 8
k 50 86 5
k 50 89 11
k 50 95 10
k 51 10 2
k 51 74 4
k 51 87 7
k 52 0 10
k 52 3 9
k 52 16 8
k 52 33 2
k 52 72 9
k 52 82 7
k 52 87 4
k 53 4 6
k 53 7 4
k 53 29 7
k 53 67 4
k 53 71 3
k 53 72 9
k 53 92 8
k 53 93 11
k 53 95 6
k 53 99 5
k 54 5 11
k 54 8 5
k 54 15 4
k 54 17 8
k 54 29 7
k 54 42 5
k 54 46 2
k 54 71 10
k 54 87 8
k 54 89 7
k 54 92 7
k 55 24 8
k 55 30 6
k 55 34 9
k 55 37 10
k 55 44 2
k 55 52 4
k 55 59 4
k 55 70 6
k 55 72 8
k 55 73 10
k 55 74 11
k 55 77 2
k 55 83 10
k 55 99 5
k 56 8 9
k 56 27 6
k 56 57 9
k 56 59 4
k 56 86 10
k 56 95 2
k 56 98 5
k 57 4 8
k 57 17 6
k 57 27 8
k 57 32 8
k 57 40 7
k 57 43 6
k 57 59 3
k 57 68 6
k 57 71 11
k 57 76 9
k 57 78 9
k 57 96 3
k 57 99 10
k 58 5 2
k 58 14 11
k 58 17 3
k 58 26 3
k 58 30 8
k 58 45 4
k 58 55 3
k 58 62 2
k 58 65 7
k 58 91 5
k 59 0 3
k 59 2 5
k 59 17 5
k 59 18 10
k 59 25 5
k 59 30 6
k 59 40 9
k 59 41 9
k 59 45 3
k 59 51 8
k 59 55 8
k 59 58 8
k 59 65 7
k 59 82 7
k 59 89 2
k 59 91 5
k 59 95 2
k 60 1 6
k 60 7 2
k 60 10 11
k 60 23 6
k 60 38 9
k 60 48 4
k 60 86 7
k 61 15 2
k 61 47 5
k 61 54 10
k 61 66 11
k 61 75 5
k 61 77 7
k 61 88 7
k 61 98 9
k 62 3 5
k 62 9 11
k 62 13 8
k 62 15 5
k 62 20 4
k 62 29 8
k 62 36 10
k 62 41 5
k 62 76 4
k 62 83 2
k 62 95 2
k 62 96 7
k 63 1 7
k 63 13 2
k 63 14 9
k 63 16 9
k 63 17 9
k 63 38 8
k 63 39 3
k 63 41 4
k 63 42 8
k 63 45 9
k 63 53 7
k 63 55 11
k 63 56 10
k 63 68 11
k 63 71 5
k 63 72 4
k 64 3 9
k 64 4 5
k 64 8 5
k 64 11 9
k 64 16 4
k 64 23 5
k 64 27 11
k 64 29 4
k 64 34 2
k 64 51 3
k 64 56 11
k 64 61 3
k 64 65 4
k 64 66 7
k 64 67 7
k 64 68 5
k 64 70 5
k 64 82 11
k 65 6 5
k 65 22 5
k 65 23 2
k 65 36 3
k 65 40 11
k 65 43 9
k 65 46 7
k 65 55 3
k 65 58 4
k 65 59 5
k 65 83 3
k 65 87 2
k 65 91 5
k 65 99 11
k 66 12 8
k 66 18 6
k 66 22 11
k 66 36 5
k 66 41 3
k 66 42 5
k 66 46 2
k 66 59 3
k 66 63 10
k 66 85 7
k 66 94 8
k 67 3 6
k 67 30 10
k 67 37 10
k 67 41 7
k 67 42 11
k 67 53 11
k 67 63 8
k 67 69 2
k 67 92 9
k 68 19 4
k 68 25 9
k 68 32 8
k 68 33 7
k 68 41 9
k 68 64 8
k 68 70 5
k 68 80 5
k 68 89 6
k 68 94 8
k 69 1 3
k 69 11 3
k 69 12 3
k 69 19 3
k 69 25 9
k 69 30 3
k 69 36 5
k 69 50 8
k 69 65 8
k 69 67 10
k 69 74 4
k 69 78 5
k 69 79 3
k 69 86 6
k 69 90 4
k 70 5 8
k 70 16 2
k 70 23 9
k 70 34 7
k 70 35 7
k 70 36 3
k 70 45 4
k 70 54 8
k 70 60 9
k 70 61 8
k 70 80 8
k 70 86 10
k 70 90 4
k 70 93 6
k 70 94 8
k 71 5 8
k 71 9 11
k 71 21 3
k 71 40 5
k 71 44 3
k 71 51 7
k 71 53 8
k 71 58 2
k 71 60 9
k 71 65 10
k 71 75 9
k 71 98 11
k 72 0 10
k 72 1 10
k 72 11 6
k 72 15 2
k 72 18 9
k 72 19 8
k 72 55 11
k 72 61 9
k 72 69 6
k 72 86 6
k 73 11 5
k 73 16 9
k 73 47 11
k 73 57 3
k 73 64 9
k 73 67 11
k 73 91 2
k 73 93 8
k 73 95 6
k 73 98 10
k 74 5 6
k 74 8 6
k 74 16 7
k 74 59 7
k 74 61 5
k 74 84 4
k 74 89 7
k 74 98 2
k 75 9 5
k 75 24 8
k 75 44 6
k 75 66 10
k 75 72 6
k 75 82 11
k 75 87 5
k 75 89 9
k 76 15 2
k 76 33 3
k 76 34 11
k 76 49 6
k 76 50 8
k 76 55 3
k 76 58 8
k 76 63 11
k 76 68 7
k 76 85 3
k 76 86 7
k 76 91 7
k 76 96 7
k 76 98 8
k 77 7 4
k 77 42 10
k 77 51 3
k 77 54 6
k 77 59 3
k 77 60 11
k 77 79 10
k 77 81 3
k 77 98 3
k 78 3 7
k 78 5 7
k 78 6 3
k 78 10 3
k 78 18 9
k 78 36 11
k 78 64 6
k 78 65 10
k 78 67 3
k 78 76 5
k 78 82 3
k 78 84 2
k 78 86 3
k 78 89 10
k 79 4 5
k 79 5 3
k 79 7 5
k 79 8 3
k 79 21 4
k 79 27 10
k 79 43 2
k 79 47 8
k 79 59 4
k 79 65 10
k 79 80 9
k 79 87 11
k 79 98 4
k 80 3 11
k 80 4 8
k 80 17 8
k 80 26 10
k 80 27 3
k 80 31 2
k 80 39 6
k 80 41 6
k 80 49 10
k 80 54 5
k 80 62 3
k 80 95 10
k 81 1 4
k 81 21 6
k 81 29 3
k 81 44 9
k 81 49 4
k 81 57 6
k 81 63 2
k 81 89 9
k 81 92 7
k 82 7 4
k 82 8 5
k 82 15 4
k 82 30 7
k 82 37 6
k 82 44 7
k 82 56 9
k 82 86 11
k 83 4 10
k 83 6 4
k 83 8 9
k 83 13 6
k 83 15 2
k 83 17 9
k 83 26 3
k 83 30 8
k 83 36 11
k 83 39 10
k 83 43 10
k 83 51 7
k 83 57 3
k 83 64 9
k 83 71 11
k 83 90 5
k 84 16 2
k 84 19 2
k 84 21 8
k 84 32 10
k 84 50 5
k 84 65 2
k 84 73 4
k 84 78 11
k 84 90 3
k 85 3 9
k 85 12 9
k 85 16 4
k 85 22 11
k 85 50 3
k 85 52 9
k 85 59 9
k 85 68 8
k 85 70 6
k 85 78 11
k 85 83 11
k 85 90 10
k 86 10 4
k 86 17 4
k 86 26 2
k 86 27 4
k 86 35 7
k 86 38 10
k 86 53 10
k 86 63 8
k 86 66 6
k 86 78 9
k 86 94 4
k 86 97 8
k 87 4 8
k 87 12 10
k 87 40 6
k 87 47 7
k 87 51 4
k 87 54 5
k 87 71 6
k 87 77 5
k 87 85 9
k 88 5 5
k 88 8 2
k 88 10 5
k 88 33 8
k 88 50 3
k 88 78 7
k 88 81 9
k 88 82 3
k 88 83 4
k 88 85 3
k 88 87 11
k 88 89 8
k 88 94 9
k 88 99 8
k 89 1 2
k 89 8 11
k 89 44 9
k 89 49 5
k 89 61 9
k 89 68 5
k 90 2 5
k 90 11 3
k 90 12 7
k 90 31 6
k 90 34 6
k 90 37 8
k 90 44 5
k 90 47 9
k 90 63 7
k 90 70 4
k 90 71 9
k 90 87 8
k 90 88 8
k 91 7 9
k 91 19 10
k 91 37 2
k 91 39 7
k 91 45 9
k 91 46 9
k 91 48 4
k 91 55 7
k 91 60 8
k 91 70 3
k 92 10 9
k 92 20 9
k 92 29 10
k 92 40 3
k 92 41 10
k 92 46 6
k 92 62 5
k 92 83 5
k 93 4 2
k 93 7 5
k 93 27 11
k 93 47 7
k 93 63 4
k 93 64 10
k 93 67 7
k 93 75 3
k 93 83 2
k 93 85 10
k 94 5 7
k 94 6 9
k 94 13 3
k 94 28 6
k 94 33 4
k 94 34 10
k 94 36 9
k 94 43 10
k 94 64 5
k 94 65 6
k 94 66 9
k 94 67 11
k 94 76 10
k 94 77 5
k 94 83 11
k 94 98 9
k 94 99 7
k 95 6 5
k 95 21 5
k 95 32 4
k 95 44 11
k 95 49 5
k 95 59 9
k 95 64 3
k 95 72 10
k 95 74 4
k 95 78 11
k 95 91 8
k 96 12 6
k 96 24 9
k 96 26 4
k 96 34 8
k 96 37 10
k 96 44 6
k 96 51 6
k 96 80 3
k 96 90 2
k 96 92 4
k 97 11 7
k 97 16 10
k 97 18 11
k 97 20 11
k 97 27 4
k 97 39 7
k 97 43 5
k 97 44 5
k 97 45 11
k 97 52 11
k 97 60 5
k 97 66 5
k 98 10 3
k 98 18 8
k 98 22 10
k 98 31 3
k 98 33 7
k 98 34 2
k 98 40 2
k 98 43 5
k 98 56 11
k 98 85 5
k 98 86 6
k 98 89 2
k 98 97 5
k 99 3 4
k 99 14 4
k 99 25 7
k 99 40 2
k 99 64 11
k 99 65 4
k 99 72 3
k 99 74 7
k 99 82 9
k 99 83 5
c
c source target cost capacity
a 0 7 1184 142
a 7 0 1184 142
a 0 42 25362 256
a 42 0 25362 256
a 0 96 1682 183
a 96 0 1682 183
a 1 16 1301 171
a 16 1 1301 171
a 1 55 3793 258
a 55 1 3793 258
a 1 69 3026 266
a 69 1 3026 266
a 1 73 9565 171
a 73 1 9565 171
a 2 23 10064 261
a 23 2 10064 261
a 2 26 7829 307
a 26 2 7829 307
a 2 28 5125 248
a 28 2 5125 248
a 2 49 21860 180
a 49 2 21860 180
a 2 93 20666 264
a 93 2 20666 264
a 3 11 1780 131
a 11 3 1780 131
a 3 16 2186 259
a 16 3 2186 259
a 3 69 1289 252
a 69 3 1289 252
a 3 96 2817 178
a 96 3 2817 178
a 4 40 4072 328
a 40 4 4072 328
a 4 49 16529 350
a 49 4 16529 350
a 4 54 1940 295
a 54 4 1940 295
a 4 71 4810 244
a 71 4 4810 244
a 4 84 15581 338
a 84 4 15581 338
a 4 87 9685 127
a 87 4 9685 127
a 4 93 10825 152
a 93 4 10825 152
a 5 12 2113 278
a 12 5 2113 278
a 5 57 3061 174
a 57 5 3061 174
a 5 85 3341 182
a 85 5 3341 182
a 5 92 3940 138
a 92 5 3940 138
a 5 98 1700 167
a 98 5 1700 167
a 6 22 3250 241
a 22 6 3250 241
a 6 88 6001 336
a 88 6 6001 336
a 6 95 5013 259
a 95 6 5013 259
a 7 16 8501 246
a 16 7 8501 246
a 7 60 26585 300
a 60 7 26585 300
a 7 73 25085 344
a 73 7 25085 344
a 7 96 5122 311
a 96 7 5122 311
a 8 19 4021 187
a 19 8 4021 187
a 8 37 6884 163
a 37 8 6884 163
a 8 58 1296 157
a 58 8 1296 157
a 8 70 125 267
a 70 8 125 267
a 8 80 2097 159
a 80 8 2097 159
a 9 13 922 286
a 13 9 922 286
a 9 82 884 341
a 82 9 884 341
a 9 86 1989 260
a 86 9 1989 260
a 9 94 442 238
a 94 9 442 238
a 10 15 8144 313
a 15 10 8144 313
a 10 17 8537 253
a 17 10 8537 253
a 10 21 4365 310
a 21 10 4365 310
a 10 42 14653 157
a 42 10 14653 157
a 10 44 13786 199
a 44 10 13786 199
a 10 74 872 309
a 74 10 872 309
a 10 96 22313 289
a 96 10 22313 289
a 11 17 3881 171
a 17 11 3881 171
a 11 32 18050 280
a 32 11 18050 280
a 11 51 3769 197
a 51 11 3769 197
a 11 69 5185 269
a 69 11 5185 269
a 11 89 7072 322
a 89 11 7072 322
a 11 96 5473 137
a 96 11 5473 137
a 12 92 441 323
a 92 12 441 323
a 12 98 1913 317
a 98 12 1913 317
a 13 48 8282 332
a 48 13 8282 332
a 13 61 1205 292
a 61 13 1205 292
a 13 77 13858 276
a 77 13 13858 276
a 13 86 3025 123
a 86 13 3025 123
a 13 94 1800 281
a 94 13 1800 281
a 14 30 2516 334
a 30 14 2516 334
a 14 38 5057 144
a 38 14 5057 144
a 15 21 9341 153
a 21 15 9341 153
a 15 25 1061 205
a 25 15 1061 205
a 15 44 11074 172
a 44 15 11074 172
a 15 45 23752 150
a 45 15 23752 150
a 16 69 529 159
a 69 16 529 159
a 16 96 5501 235
a 96 16 5501 235
a 17 51 50 158
a 51 17 50 158
a 17 74 7693 140
a 74 17 7693 140
a 17 96 4468 349
a 96 17 4468 349
a 18 32 7760 127
a 32 18 7760 127
a 18 46 7501 300
a 46 18 7501 300
a 18 48 4745 357
a 48 18 4745 357
a 18 50 4913 307
a 50 18 4913 307
a 18 55 10642 261
a 55 18 10642 261
a 18 69 18125 318
a 69 18 18125 318
a 19 37 6865 262
a 37 19 6865 262
a 19 39 5290 262
a 39 19 5290 262
a 19 56 4786 347
a 56 19 4786 347
a 19 58 1717 264
a 58 19 1717 264
a 20 27 650 189
a 27 20 650 189
a 20 43 14825 280
a 43 20 14825 280
a 20 53 14036 310
a 53 20 14036 310
a 20 58 15725 122
a 58 20 15725 122
a 20 79 13241 182
a 79 20 13241 182
a 21 45 19945 279
a 45 21 19945 279
a 21 62 5924 291
a 62 21 5924 291
a 21 74 1889 247
a 74 21 1889 247
a 22 24 7633 341
a 24 22 7633 341
a 22 81 13513 295
a 81 22 13513 295
a 22 88 14033 184
a 88 22 14033 184
a 22 92 5877 349
a 92 22 5877 349
a 22 95 12541 126
a 95 22 12541 126
a 23 36 949 302
a 36 23 949 302
a 23 41 2450 193
a 41 23 2450 193
a 23 68 10420 334
a 68 23 10420 334
a 23 93 6866 245
a 93 23 6866 245
a 24 29 745 199
a 29 24 745 199
a 24 76 277 187
a 76 24 277 187
a 24 81 17056 200
a 81 24 17056 200
a 24 92 7618 235
a 92 24 7618 235
a 24 98 9490 239
a 98 24 9490 239
a 25 44 5485 300
a 44 25 5485 300
a 26 28 464 160
a 28 26 464 160
a 26 38 31028 178
a 38 26 31028 178
a 26 49 24557 357
a 49 26 24557 357
a 27 43 19845 317
a 43 27 19845 317
a 29 32 7745 350
a 32 29 7745 350
a 29 46 14824 136
a 46 29 14824 136
a 29 50 7696 338
a 50 29 7696 338
a 29 76 338 287
a 76 29 338 287
a 29 81 13633 320
a 81 29 13633 320
a 30 38 8541 219
a 38 30 8541 219
a 30 39 17984 246
a 39 30 17984 246
a 30 47 4514 147
a 47 30 4514 147
a 31 48 26441 325
a 48 31 26441 325
a 31 55 10418 165
a 55 31 10418 165
a 31 61 27098 184
a 61 31 27098 184
a 31 73 1906 320
a 73 31 1906 320
a 31 91 13858 274
a 91 31 13858 274
a 32 33 8082 133
a 33 32 8082 133
a 32 50 337 244
a 50 32 337 244
a 32 69 20765 350
a 69 32 20765 350
a 32 76 8577 291
a 76 32 8577 291
a 32 89 17522 157
a 89 32 17522 157
a 33 34 9161 178
a 34 33 9161 178
a 33 76 16425 171
a 76 33 16425 171
a 33 89 5864 177
a 89 33 5864 177
a 33 99 10229 192
a 99 33 10229 192
a 34 59 6932 158
a 59 34 6932 158
a 34 66 1325 122
a 66 34 1325 122
a 34 76 7376 288
a 76 34 7376 288
a 34 98 3593 130
a 98 34 3593 130
a 34 99 13914 222
a 99 34 13914 222
a 35 65 829 222
a 65 35 829 222
a 35 79 6885 163
a 79 35 6885 163
a 35 80 12682 276
a 80 35 12682 276
a 35 88 3728 240
a 88 35 3728 240
a 36 41 697 329
a 41 36 697 329
a 36 93 3721 283
a 93 36 3721 283
a 37 39 9809 213
a 39 37 9809 213
a 37 64 2749 187
a 64 37 2749 187
a 37 80 14165 276
a 80 37 14165 276
a 37 84 6253 199
a 84 37 6253 199
a 38 39 11645 154
a 39 38 11645 154
a 38 49 16045 132
a 49 38 16045 132
a 38 84 27857 146
a 84 38 27857 146
a 39 47 12946 304
a 47 39 12946 304
a 39 56 6212 311
a 56 39 6212 311
a 39 84 14164 219
a 84 39 14164 219
a 40 71 954 268
a 71 40 954 268
a 40 83 680 266
a 83 40 680 266
a 40 87 1385 209
a 87 40 1385 209
a 41 68 2818 297
a 68 41 2818 297
a 41 93 5760 147
a 93 41 5760 147
a 42 44 4005 188
a 44 42 4005 188
a 42 52 1565 213
a 52 42 1565 213
a 42 60 785 178
a 60 42 785 178
a 42 96 28100 211
a 96 42 28100 211
a 43 65 11386 153
a 65 43 11386 153
a 43 79 4292 215
a 79 43 4292 215
a 44 52 2498 192
a 52 44 2498 192
a 45 62 16573 322
a 62 45 16573 322
a 45 63 4756 143
a 63 45 4756 143
a 45 67 16405 159
a 67 45 16405 159
a 46 48 3770 134
a 48 46 3770 134
a 46 50 15880 126
a 50 46 15880 126
a 46 77 12434 301
a 77 46 12434 301
a 46 81 2885 242
a 81 46 2885 242
a 47 53 7610 357
a 53 47 7610 357
a 47 56 5746 231
a 56 47 5746 231
a 47 75 4253 188
a 75 47 4253 188
a 48 55 16105 165
a 55 48 16105 165
a 48 61 5353 220
a 61 48 5353 220
a 48 77 24272 173
a 77 48 24272 173
a 49 84 21524 332
a 84 49 21524 332
a 49 93 8714 334
a 93 49 8714 334
a 51 74 7001 284
a 74 51 7001 284
a 51 89 8497 316
a 89 51 8497 316
a 52 60 2890 180
a 60 52 2890 180
a 53 56 2384 290
a 56 53 2384 290
a 53 58 12337 349
a 58 53 12337 349
a 53 75 677 276
a 75 53 677 276
a 54 59 6784 315
a 59 54 6784 315
a 54 71 7090 156
a 71 54 7090 156
a 54 78 4552 208
a 78 54 4552 208
a 54 84 8077 315
a 84 54 8077 315
a 54 85 4520 154
a 85 54 4520 154
a 55 69 6185 144
a 69 55 6185 144
a 55 73 9140 248
a 73 55 9140 248
a 56 58 8825 198
a 58 56 8825 198
a 56 75 925 198
a 75 56 925 198
a 57 59 410 290
a 59 57 410 290
a 57 66 2753 359
a 66 57 2753 359
a 57 85 1250 281
a 85 57 1250 281
a 57 98 3181 286
a 98 57 3181 286
a 58 70 1565 290
a 70 58 1565 290
a 58 79 14404 314
a 79 58 14404 314
a 58 80 5121 302
a 80 58 5121 302
a 59 66 2257 290
a 66 59 2257 290
a 59 71 8306 140
a 71 59 8306 140
a 59 85 2600 291
a 85 59 2600 291
a 59 99 15170 129
a 99 59 15170 129
a 61 86 4538 218
a 86 61 4538 218
a 61 91 21716 259
a 91 61 21716 259
a 62 67 5930 151
a 67 62 5930 151
a 62 74 12325 129
a 74 62 12325 129
a 62 89 10361 157
a 89 62 10361 157
a 62 99 9028 131
a 99 62 9028 131
a 63 67 8185 231
a 67 63 8185 231
a 63 68 14984 355
a 68 63 14984 355
a 63 72 3853 157
a 72 63 3853 157
a 63 87 11412 127
a 87 63 11412 127
a 64 78 2593 323
a 78 64 2593 323
a 64 80 23882 299
a 80 64 23882 299
a 64 84 3204 239
a 84 64 3204 239
a 64 85 5953 275
a 85 64 5953 275
a 64 92 16628 351
a 92 64 16628 351
a 65 79 10306 328
a 79 65 10306 328
a 65 88 6725 142
a 88 65 6725 142
a 65 90 29186 150
a 90 65 29186 150
a 65 95 20969 350
a 95 65 20969 350
a 66 98 1768 308
a 98 66 1768 308
a 67 87 7585 207
a 87 67 7585 207
a 67 97 697 145
a 97 67 697 145
a 67 99 3994 139
a 99 67 3994 139
a 68 72 3769 144
a 72 68 3769 144
a 68 87 11972 123
a 87 68 11972 123
a 68 93 11554 123
a 93 68 11554 123
a 70 80 1268 161
a 80 70 1268 161
a 71 83 1730 128
a 83 71 1730 128
a 71 97 6781 288
a 97 71 6781 288
a 71 99 9280 267
a 99 71 9280 267
a 72 87 6577 248
a 87 72 6577 248
a 73 91 24968 302
a 91 73 24968 302
a 74 89 12916 128
a 89 74 12916 128
