c multi commodity flow
k 55 23 10
k 55 32 8
k 55 221 5
k 55 236 4
k 55 253 7
k 55 299 6
k 55 352 6
k 56 39 8
k 56 51 5
k 56 196 6
k 56 202 10
k 56 206 5
k 56 298 9
k 56 454 4
k 56 466 5
k 56 476 6
k 56 495 6
k 57 5 4
k 57 34 7
k 57 53 6
k 57 58 9
k 57 59 3
k 57 155 8
k 57 240 8
k 57 394 9
k 57 404 3
k 58 78 11
k 58 101 3
k 58 130 5
k 58 220 8
k 58 346 10
k 58 439 5
k 58 491 5
k 59 93 5
k 59 100 5
k 59 198 6
k 59 326 8
k 60 36 7
k 60 166 6
k 60 256 6
k 60 268 10
k 60 389 7
k 60 466 6
k 61 23 9
k 61 313 6
k 61 425 11
k 61 431 6
k 62 51 9
k 62 153 11
k 62 235 9
k 62 390 3
k 62 432 10
k 62 463 5
k 63 28 7
k 63 208 5
k 63 215 9
k 63 239 7
k 63 311 8
k 63 316 3
k 63 379 6
k 63 427 6
k 63 462 5
k 64 3 5
k 64 28 3
k 64 56 3
k 64 161 8
k 64 195 9
k 64 204 8
k 64 271 8
k 64 350 5
k 64 376 11
k 64 447 7
k 64 489 5
k 64 492 3
k 65 116 7
k 65 120 4
k 65 141 5
k 65 151 11
k 65 184 8
k 65 250 7
k 65 253 7
k 65 299 11
k 65 350 11
k 65 441 6
k 65 458 4
k 65 462 7
k 66 5 7
k 66 51 5
k 66 82 5
k 66 98 6
k 66 120 11
k 66 251 3
k 66 264 5
k 66 268 9
k 66 309 11
k 66 324 5
k 66 439 4
k 67 372 7
k 67 418 4
k 68 9 5
k 68 15 4
k 68 77 11
k 68 156 7
k 68 187 6
k 68 243 10
k 68 317 11
k 68 338 6
k 68 419 4
k 69 7 5
k 69 22 6
k 69 30 8
k 69 128 5
k 69 235 6
k 69 287 11
k 69 310 8
k 69 340 11
k 69 369 9
k 69 496 11
k 70 107 7
k 70 128 11
k 70 257 8
k 70 296 8
k 70 319 7
k 70 324 8
k 70 344 6
k 70 405 3
k 70 457 9
k 71 10 8
k 71 15 7
k 71 46 4
k 71 115 10
k 71 167 10
k 71 200 3
k 71 246 8
k 71 352 5
k 71 371 8
k 71 376 9
k 71 382 3
k 71 389 3
k 72 219 9
k 72 260 5
k 73 12 4
k 73 35 8
k 73 64 6
k 73 85 9
k 73 95 7
k 73 103 6
k 73 171 7
k 73 213 6
k 73 393 10
k 73 492 6
k 74 9 11
k 74 40 9
k 74 77 6
k 74 163 9
k 74 362 4
k 74 407 7
k 75 9 3
k 75 18 4
k 75 73 3
k 75 150 9
k 75 154 7
k 75 195 9
k 75 290 9
k 75 440 5
k 76 130 5
k 76 147 9
k 76 244 7
k 76 299 7
k 76 347 10
k 76 385 6
k 77 6 9
k 77 66 10
k 77 297 6
k 77 348 5
k 77 389 8
k 77 412 10
k 77 416 10
k 77 477 9
k 78 3 5
k 78 113 5
k 78 250 3
k 78 253 3
k 78 346 11
k 79 43 11
k 79 50 7
k 79 72 9
k 79 90 3
k 79 196 4
k 79 203 6
k 79 288 9
k 79 389 11
k 79 404 5
k 79 416 7
k 79 429 11
k 80 131 3
k 80 161 11
k 80 195 3
k 80 224 8
k 80 310 3
k 80 318 8
k 80 322 9
k 80 364 10
k 80 383 10
k 80 437 8
k 80 492 6
k 80 497 3
k 81 176 10
k 81 337 9
k 81 405 9
k 81 465 7
k 81 472 3
k 82 31 4
k 82 51 11
k 82 68 5
k 82 88 8
k 82 497 9
k 83 24 11
k 83 202 4
k 83 269 4
k 83 307 4
k 83 455 6
k 83 475 6
k 84 70 9
k 84 126 10
k 84 198 6
k 84 313 4
k 84 339 10
k 84 406 7
k 84 429 7
k 84 433 7
k 84 443 4
k 84 484 9
k 85 66 5
k 85 104 11
k 85 165 6
k 85 235 6
k 85 237 8
k 85 270 7
k 85 386 8
k 86 25 3
k 86 74 10
k 86 187 5
k 86 323 10
k 86 344 6
k 86 495 6
k 87 92 7
k 87 106 4
k 87 184 10
k 87 247 7
k 87 287 4
k 87 342 6
k 87 355 6
k 87 436 5
k 88 189 4
k 88 268 7
k 88 311 5
k 88 374 9
k 88 446 5
k 88 463 10
k 88 479 3
k 89 86 11
k 89 196 6
k 89 343 3
k 89 361 8
k 89 447 7
k 90 84 10
k 90 251 8
k 90 265 11
k 90 289 5
k 90 354 3
k 90 381 11
k 90 423 5
k 90 432 5
k 90 472 3
k 91 153 5
k 91 164 8
k 91 291 10
k 91 333 4
k 91 341 4
k 91 345 8
k 91 378 3
k 91 430 5
k 92 53 8
k 92 86 11
k 92 156 6
k 92 183 8
k 92 188 6
k 93 56 3
k 93 95 5
k 93 316 7
k 93 350 6
k 94 16 7
k 94 39 3
k 94 49 10
k 94 62 8
k 94 87 11
k 94 92 10
k 94 295 10
k 94 430 8
k 94 457 11
k 95 2 8
k 95 5 4
k 95 69 7
k 95 170 10
k 95 266 10
k 95 442 6
k 95 456 11
k 95 489 5
k 96 69 6
k 96 97 8
k 96 322 11
k 96 347 4
k 96 414 4
k 96 476 9
k 97 81 3
k 97 261 8
k 97 277 5
k 97 282 8
k 97 283 9
k 97 291 3
k 98 129 8
k 98 131 7
k 98 191 3
k 98 256 10
k 98 351 11
k 98 445 11
k 98 464 10
k 99 8 9
k 99 52 10
k 99 116 5
k 99 143 4
k 99 160 4
k 99 276 8
k 99 310 6
k 99 333 4
k 99 468 8
k 100 106 6
k 100 113 11
k 100 215 7
k 100 313 9
k 100 347 9
k 100 358 5
k 100 476 4
k 101 14 10
k 101 16 7
k 101 60 4
k 101 71 8
k 101 76 10
k 101 113 8
k 101 413 7
k 101 455 7
k 101 494 7
k 102 14 7
k 102 110 9
k 102 182 5
k 102 253 3
k 102 255 7
k 102 307 4
k 102 370 9
k 102 440 9
k 102 442 7
k 102 452 9
k 102 471 7
k 102 476 7
k 103 10 8
k 103 33 3
k 103 110 9
k 103 142 11
k 103 274 5
k 103 282 4
k 103 360 10
k 103 460 11
k 104 52 7
k 104 113 8
k 104 283 8
k 104 297 7
k 104 403 10
k 104 416 5
k 105 116 7
k 105 494 10
k 106 19 11
k 106 36 6
k 106 42 10
k 106 103 11
k 106 199 5
k 106 208 6
k 106 284 6
k 106 312 9
k 107 32 10
k 107 222 11
k 107 270 3
k 107 320 11
k 107 435 3
k 108 6 3
k 108 11 4
k 108 31 8
k 108 74 9
k 108 227 3
k 108 244 10
k 108 259 8
k 108 297 5
k 108 359 8
k 109 72 9
k 109 334 4
k 109 408 4
k 109 421 4
k 109 429 6
k 109 434 6
k 109 473 3
k 110 78 8
k 110 132 10
k 110 141 4
k 110 142 10
k 110 167 8
k 110 244 3
k 110 263 10
k 110 292 11
k 110 313 5
k 110 365 6
k 111 38 4
k 111 43 4
k 111 120 7
k 111 168 11
k 111 205 4
k 111 208 4
k 111 262 7
k 111 331 6
k 111 382 11
k 112 59 5
k 112 142 8
k 112 171 7
k 112 173 9
k 112 287 10
k 112 298 7
k 112 342 6
k 112 395 7
k 112 403 11
k 113 284 10
k 113 321 6
k 113 416 7
k 113 427 10
k 113 455 9
k 114 43 9
k 114 96 9
k 114 138 8
k 114 147 6
k 114 197 8
k 114 299 11
k 114 354 11
k 115 23 10
k 115 60 7
k 115 120 8
k 115 182 11
k 115 359 5
k 115 360 10
k 115 400 10
k 115 427 3
k 115 492 7
k 116 98 11
k 116 110 9
k 116 149 6
k 116 212 11
k 116 274 9
k 116 278 10
k 117 32 8
k 117 52 9
k 117 153 5
k 117 216 10
k 117 308 8
k 117 353 10
k 118 26 3
k 118 35 5
k 118 63 10
k 118 129 11
k 118 183 11
k 118 197 9
k 118 255 10
k 118 293 4
k 118 310 7
k 118 374 6
k 118 392 8
k 118 457 4
k 119 17 6
k 119 78 7
k 119 176 8
k 119 324 3
k 119 408 8
k 120 83 5
k 120 149 6
k 120 379 10
k 120 416 3
k 120 457 8
k 121 1 5
k 121 14 7
k 121 69 4
k 121 95 4
k 121 107 3
k 121 175 8
k 121 207 5
k 121 295 5
k 121 313 10
k 121 416 6
k 122 2 10
k 122 11 8
k 122 227 8
k 122 357 3
k 122 387 4
k 122 438 8
k 122 442 8
k 122 479 5
k 122 493 8
k 123 72 11
k 123 106 10
k 123 137 10
k 123 142 10
k 123 174 3
k 123 219 3
k 123 318 6
k 123 364 11
k 123 445 11
k 124 26 9
k 124 93 7
k 124 172 4
k 124 306 11
k 124 326 3
k 124 331 5
k 124 337 7
k 125 37 8
k 125 55 9
k 125 71 9
k 125 103 9
k 125 166 4
k 125 292 4
k 125 301 5
k 125 316 7
k 125 349 11
k 126 86 9
k 126 132 11
k 126 187 9
k 126 193 5
k 126 224 8
k 126 318 4
k 126 371 9
k 126 381 6
k 126 489 7
k 127 183 9
k 127 200 6
k 127 335 5
k 127 373 8
k 127 386 6
k 127 388 5
k 127 445 8
k 127 446 9
k 128 97 6
k 128 185 10
k 128 365 5
k 129 67 11
k 129 139 9
k 129 170 3
k 129 259 6
k 129 267 9
k 129 358 7
k 129 410 9
k 130 117 4
k 130 144 5
k 130 290 10
k 130 301 9
k 131 198 7
k 131 220 11
k 131 265 9
k 131 332 8
k 131 372 7
k 131 387 9
k 131 462 10
k 132 13 4
k 132 41 10
k 132 310 11
k 132 338 10
k 132 359 9
k 132 368 6
k 132 407 9
k 132 441 5
k 132 489 9
k 133 21 11
k 133 54 9
k 133 234 5
k 133 290 10
k 133 300 10
k 133 350 5
k 133 483 5
k 134 17 6
k 134 31 3
k 134 50 8
k 134 64 3
k 134 82 10
k 134 165 5
k 134 240 9
k 134 279 8
k 134 388 10
k 134 441 5
k 135 110 9
k 135 333 6
k 135 387 7
k 135 411 10
k 135 412 9
k 135 454 9
k 135 465 4
k 136 38 9
k 136 134 5
k 136 240 7
k 136 297 10
k 136 377 9
k 136 449 5
k 137 303 6
k 137 308 9
k 137 321 10
k 137 416 10
k 138 126 3
k 138 302 5
k 138 434 11
k 139 120 6
k 139 218 10
k 139 231 5
k 139 253 6
k 139 287 11
k 139 363 8
k 139 373 4
k 139 423 10
k 140 13 3
k 140 80 10
k 140 103 6
k 140 164 5
k 140 234 5
k 140 246 3
k 140 250 5
k 140 409 3
k 141 87 11
k 141 306 10
k 141 320 11
k 141 439 11
k 142 107 7
k 142 112 4
k 142 181 4
k 142 202 7
k 142 275 10
k 142 305 9
k 142 307 6
k 142 330 10
k 143 170 7
k 143 250 10
k 144 132 10
k 144 308 11
k 144 364 7
k 144 402 8
k 144 432 11
k 145 48 3
k 145 115 9
k 145 198 4
k 145 358 4
k 146 25 3
k 146 28 11
k 146 51 11
k 146 230 7
k 146 285 11
k 146 317 5
k 146 441 8
k 146 451 6
k 146 486 7
k 147 81 9
k 147 264 7
k 147 351 8
k 147 367 5
k 147 384 7
k 148 136 3
k 148 188 10
k 148 285 7
k 148 307 3
k 148 311 8
k 148 357 10
k 148 386 7
k 148 446 10
k 149 35 9
k 149 39 9
k 149 160 10
k 149 373 11
k 149 497 4
k 150 24 3
k 150 127 11
k 150 326 8
k 150 337 11
k 150 356 3
k 150 439 9
k 150 459 3
k 151 19 5
k 151 126 8
k 151 162 8
k 151 266 9
k 151 283 10
k 151 298 8
k 151 306 7
k 151 314 6
k 151 315 4
k 151 331 5
k 151 341 10
k 151 399 10
k 152 48 8
k 152 219 9
k 152 260 9
k 152 432 4
k 152 481 8
k 152 497 11
k 153 39 5
k 153 62 8
k 153 107 9
k 153 323 3
k 153 329 4
k 153 438 6
k 153 468 11
k 153 493 4
k 154 32 7
k 154 50 3
k 154 97 3
k 154 157 11
k 154 231 6
k 154 232 6
k 154 425 3
k 154 462 8
k 154 494 8
k 155 291 8
k 155 337 3
k 155 391 8
k 155 443 6
k 155 480 11
k 155 486 8
k 155 495 5
k 156 155 6
k 156 173 7
k 156 329 7
k 156 334 9
k 156 384 5
k 156 415 8
k 157 149 8
k 157 237 9
k 157 363 10
k 157 376 10
k 157 425 3
k 157 466 7
k 158 44 3
k 158 220 4
k 158 321 4
k 158 349 9
k 158 396 8
k 158 399 5
k 159 239 8
k 159 396 11
k 159 496 7
k 160 50 6
k 160 83 4
k 160 217 3
k 160 290 8
k 161 196 6
k 161 258 7
k 161 262 6
k 161 277 9
k 161 312 8
k 161 315 7
k 161 436 5
k 161 456 10
k 162 2 11
k 162 83 7
k 162 98 4
k 162 276 4
k 162 458 9
k 163 122 5
k 163 147 8
k 163 249 10
k 163 272 6
k 163 416 8
k 163 488 7
k 164 24 4
k 164 82 10
k 164 126 6
k 164 207 4
k 164 326 4
k 164 413 8
k 164 442 4
k 165 57 9
k 165 104 4
k 165 227 10
k 165 235 11
k 165 280 10
k 165 320 8
k 165 427 5
k 165 454 9
k 165 474 10
k 166 15 9
k 166 293 8
k 166 300 6
k 166 347 9
k 166 401 6
k 166 497 8
k 167 319 3
k 167 353 7
k 167 361 3
k 167 390 9
k 167 454 8
k 167 457 4
k 168 90 6
k 168 112 10
k 168 293 4
k 168 329 10
k 168 414 9
k 169 128 8
k 169 199 4
k 169 217 4
k 169 236 10
k 169 252 5
k 169 364 10
k 169 478 8
k 170 30 11
k 170 89 9
k 170 228 4
k 170 254 3
k 170 376 7
k 170 458 9
k 171 51 3
k 171 70 4
k 171 127 9
k 171 156 8
k 171 179 4
k 171 242 6
k 171 286 9
k 171 308 10
k 171 431 7
k 172 85 6
k 172 118 7
k 172 255 6
k 172 346 6
k 173 8 6
k 173 201 9
k 173 222 3
k 173 287 11
k 173 405 5
k 173 466 11
k 174 90 4
k 174 115 7
k 174 266 4
k 174 365 5
k 174 385 10
k 174 403 10
k 174 474 7
k 175 96 5
k 175 142 7
k 175 168 4
k 175 172 9
k 175 371 10
k 175 398 10
k 176 136 9
k 176 212 3
k 176 263 4
k 176 314 9
k 177 97 9
k 177 157 4
k 177 413 4
k 177 479 6
k 177 483 3
k 178 52 6
k 178 132 5
k 178 155 5
k 178 192 8
k 178 238 4
k 178 278 3
k 178 330 4
k 178 363 10
k 178 404 3
k 178 462 10
k 179 1 6
k 179 24 7
k 179 74 9
k 179 194 8
k 179 238 11
k 179 255 3
k 179 292 4
k 179 297 4
k 179 361 11
k 179 480 9
k 180 100 5
k 180 112 9
k 180 167 9
k 180 186 6
k 180 205 7
k 180 218 6
k 180 273 11
k 180 294 10
k 180 297 7
k 180 332 7
k 180 344 3
k 180 379 4
k 180 418 4
k 180 456 9
k 180 472 10
k 180 474 4
k 180 490 3
k 181 122 4
k 181 184 4
k 181 251 5
k 181 266 6
k 181 302 3
k 181 333 3
k 181 368 9
k 181 452 9
k 182 17 7
k 182 86 9
k 182 89 5
k 182 102 11
k 182 206 6
k 182 227 3
k 182 271 9
k 182 306 8
k 182 342 10
k 182 424 9
k 183 72 4
k 183 170 5
k 183 205 5
k 183 331 8
k 183 362 9
k 184 33 9
k 184 37 10
k 184 198 9
k 184 324 6
k 184 473 5
k 185 7 6
k 185 15 5
k 185 78 6
k 185 318 7
k 186 57 3
k 186 87 7
k 186 104 8
k 186 249 9
k 186 312 4
k 186 386 8
k 186 442 4
k 187 101 8
k 187 156 9
k 187 333 10
k 187 390 5
k 188 31 3
k 188 59 7
k 188 156 6
k 188 160 4
k 188 240 6
k 188 294 4
k 188 450 6
k 188 454 9
k 188 492 5
k 189 102 3
k 189 107 11
k 189 170 6
k 189 346 3
k 189 359 8
k 190 9 8
k 190 20 6
k 190 75 3
k 190 171 7
k 190 199 8
k 190 353 9
k 190 369 3
k 190 373 11
k 190 376 5
k 190 440 11
k 190 456 11
k 190 497 4
k 191 2 4
k 191 139 4
k 191 340 8
k 191 347 11
k 191 417 10
k 191 497 7
k 192 156 4
k 192 182 3
k 192 237 8
k 192 255 10
k 192 298 4
k 192 397 3
k 192 456 3
k 192 458 11
k 193 12 8
k 193 251 4
k 193 260 4
k 193 483 11
k 194 83 9
k 194 91 5
k 194 108 6
k 194 215 4
k 194 340 4
k 194 343 4
k 194 364 3
k 194 396 6
k 194 404 6
k 195 58 6
k 195 87 4
k 195 223 7
k 195 284 6
k 195 298 11
k 195 397 4
k 195 404 6
k 195 409 9
k 196 48 3
k 196 66 6
k 196 88 9
k 196 173 6
k 196 301 7
k 196 379 11
k 196 468 9
k 197 41 10
k 197 130 11
k 197 132 3
k 197 135 10
k 197 170 5
k 197 198 11
k 197 328 3
k 197 329 4
k 197 387 8
k 197 486 7
k 198 3 10
k 198 84 9
k 198 89 6
k 198 131 6
k 198 214 10
k 198 247 4
k 198 350 7
k 198 375 4
k 198 429 7
k 199 56 8
k 199 295 6
k 199 460 9
k 199 463 5
k 200 279 5
k 200 314 6
k 200 336 9
k 200 415 10
k 200 420 11
k 200 475 10
k 201 115 11
k 201 120 3
k 201 127 11
k 201 195 7
k 201 211 6
k 201 236 5
k 201 266 10
k 201 289 6
k 201 306 5
k 201 362 5
k 201 403 5
k 201 441 10
k 201 458 10
k 202 20 4
k 202 28 4
k 202 75 3
k 202 80 6
k 202 122 11
k 202 137 5
k 202 219 5
k 202 282 3
k 202 368 7
k 202 440 6
k 202 451 5
k 203 159 8
k 203 221 5
k 203 426 9
k 203 441 7
k 204 63 3
k 204 76 3
k 204 177 3
k 204 252 11
k 204 276 8
k 204 310 8
k 204 335 10
k 204 459 6
k 205 54 11
k 205 127 3
k 205 221 8
k 205 414 8
k 205 415 4
k 205 459 5
k 206 4 9
k 206 28 8
k 206 42 10
k 206 65 9
k 206 230 11
k 206 241 8
k 206 247 4
k 206 249 8
k 206 441 8
k 207 105 9
k 207 356 5
k 207 417 11
k 207 429 6
k 207 444 10
k 207 461 8
k 208 5 10
k 208 82 11
k 208 85 9
k 208 131 6
k 208 135 5
k 208 211 10
k 208 259 5
k 208 267 6
k 208 309 8
k 208 318 11
k 208 320 6
k 208 323 6
k 208 328 9
k 208 352 5
k 208 468 7
k 209 29 10
k 209 79 3
k 209 132 3
k 209 218 4
k 209 337 9
k 209 478 6
k 209 497 4
k 210 65 9
k 210 158 10
k 210 200 10
k 210 295 5
k 210 296 9
k 210 314 6
k 210 396 4
k 210 421 10
k 211 196 8
k 211 249 10
k 211 258 5
k 211 371 10
k 211 396 4
k 211 409 11
k 211 417 11
k 212 7 9
k 212 122 11
k 212 152 5
k 212 158 9
k 212 308 4
k 212 368 11
k 212 376 10
k 213 73 9
k 213 99 9
k 213 139 8
k 213 214 10
k 213 220 8
k 213 271 9
k 213 423 9
k 214 153 10
k 214 158 8
k 214 170 8
k 214 195 11
k 214 196 8
k 214 233 3
k 214 278 11
k 214 305 3
k 214 425 10
k 214 446 7
k 215 49 4
k 215 147 3
k 215 268 3
k 216 73 8
k 216 82 11
k 216 200 10
k 216 255 3
k 216 321 5
k 217 180 7
k 217 222 6
k 217 259 9
k 217 335 5
k 217 434 3
k 218 2 8
k 218 61 9
k 218 111 4
k 218 332 7
k 218 353 4
k 218 382 6
k 218 388 4
k 218 436 6
k 218 460 3
k 219 22 9
k 219 73 5
k 219 108 4
k 219 127 7
k 219 180 4
k 219 284 11
k 219 285 7
k 219 302 10
k 219 303 10
k 219 328 5
k 219 341 3
k 219 345 3
k 219 357 4
k 219 378 8
k 219 490 3
k 220 38 9
k 220 59 9
k 220 73 4
k 220 101 6
k 220 140 11
k 220 212 3
k 220 224 3
k 220 339 10
k 221 52 8
k 221 116 5
k 221 324 9
k 221 346 11
k 221 400 10
k 221 462 7
k 222 95 3
k 222 123 10
k 222 152 8
k 222 313 3
k 222 370 7
k 222 387 11
k 223 11 10
k 223 17 4
k 223 101 11
k 223 205 3
k 223 292 4
k 223 314 5
k 223 365 5
k 223 385 5
k 223 419 8
k 223 466 10
k 223 467 5
k 224 103 3
k 224 195 5
k 224 257 6
k 225 76 6
k 225 112 10
k 225 126 10
k 225 134 4
k 225 173 6
k 225 323 3
k 225 358 7
k 225 359 9
k 226 179 3
k 226 188 6
k 226 209 3
k 226 266 3
k 227 44 7
k 227 116 3
k 227 180 3
k 227 270 6
k 227 279 10
k 227 457 6
k 227 499 8
k 228 18 3
k 228 84 4
k 228 191 10
k 228 263 10
k 228 298 8
k 228 337 11
k 228 468 8
k 228 479 9
k 229 141 6
k 229 186 11
k 229 235 8
k 229 289 8
k 229 335 11
k 229 374 11
k 229 416 7
k 229 453 5
k 230 205 8
k 230 238 9
k 230 273 9
k 231 175 8
k 231 211 11
k 231 309 6
k 231 357 10
k 231 363 10
k 232 174 11
k 232 219 4
k 232 284 3
k 232 299 9
k 232 301 3
k 232 323 10
k 232 336 7
k 232 339 10
k 232 373 4
k 233 17 5
k 233 70 11
k 233 342 9
k 233 350 6
k 234 59 11
k 234 129 10
k 234 142 9
k 234 150 4
k 234 167 9
k 234 221 5
k 234 250 7
k 234 318 7
k 234 370 7
k 234 377 3
k 234 391 4
k 234 425 3
k 234 432 11
k 234 435 10
k 234 457 5
k 234 498 10
k 235 62 4
k 235 139 11
k 235 203 6
k 235 233 8
k 235 268 10
k 235 299 5
k 235 327 10
k 235 367 9
k 236 111 8
k 236 124 5
k 236 167 8
k 236 199 7
k 236 259 3
k 236 343 7
k 236 366 3
k 236 391 9
k 236 395 5
k 236 452 4
k 236 493 7
k 237 29 6
k 237 33 4
k 237 53 8
k 237 209 3
k 237 212 4
k 237 289 7
k 237 352 4
k 238 81 3
k 238 314 10
k 238 324 5
k 238 335 4
k 239 107 6
k 239 150 8
k 239 217 11
k 239 391 5
k 240 64 11
k 240 68 3
k 240 71 7
k 240 131 9
k 240 210 8
k 240 237 5
k 240 345 4
k 240 378 7
k 241 41 10
