c multi commodity flow
k 695 1064 74
k 765 144 78
k 438 1060 94
k 40 792 64
k 791 1218 39
k 1034 58 23
k 16 850 56
k 1210 546 94
k 1169 187 69
k 853 952 16
k 405 619 49
k 522 1187 21
k 138 1011 75
k 822 574 50
k 857 975 49
k 450 1086 77
k 281 592 98
k 558 1167 43
k 614 869 32
k 193 978 12
k 906 9 76
k 674 59 82
k 1165 1043 49
k 1107 963 47
k 318 914 25
k 1157 583 77
k 1101 776 91
k 602 935 86
k 882 1065 60
k 931 187 75
k 764 673 41
k 1018 195 35
k 704 210 60
k 328 182 67
k 178 361 58
k 607 1185 12
k 431 1204 39
k 224 109 85
k 111 166 61
k 492 853 93
k 420 427 41
k 790 338 25
k 791 527 99
k 847 294 56
k 856 145 51
k 971 397 29
k 758 870 95
k 577 258 34
k 882 151 32
k 410 704 38
k 189 288 37
k 697 937 42
k 765 94 36
k 27 104 54
k 150 500 87
k 1167 549 61
k 696 449 31
k 536 566 13
k 880 1202 58
k 1207 109 25
k 248 486 30
k 1219 406 87
k 364 544 81
k 184 348 33
k 681 760 89
k 697 874 27
k 1214 612 11
k 526 606 40
k 616 1150 18
k 790 123 99
k 143 53 31
k 1181 352 73
k 772 751 95
k 506 610 47
k 1134 669 91
k 212 928 36
k 919 416 12
k 857 285 84
k 878 295 99
k 1196 809 82
k 1062 808 46
k 180 967 79
k 1032 48 29
k 347 339 53
k 1055 423 64
k 670 575 25
k 794 681 79
k 494 685 55
k 841 1136 81
k 906 183 44
k 1062 215 20
k 641 704 41
k 430 22 53
k 1190 1129 31
k 617 667 38
k 1140 958 21
k 564 713 11
k 162 1091 86
k 915 507 69
k 142 218 21
k 764 1003 31
k 941 1130 15
k 1133 274 77
k 516 1024 68
k 584 987 46
k 348 746 64
k 60 420 93
k 483 1070 52
k 769 689 83
k 285 303 75
k 1197 457 42
k 605 464 79
k 357 849 37
k 127 118 23
k 878 509 48
k 388 406 16
k 1096 312 16
k 637 872 58
k 1113 872 83
k 1204 45 94
k 550 26 87
k 297 764 14
k 23 692 12
k 1057 144 12
k 1159 969 98
k 1088 179 15
k 336 1160 67
k 330 726 26
k 714 1092 42
k 953 737 97
k 1057 848 17
k 372 79 26
k 99 670 97
k 989 904 96
k 543 858 22
k 597 682 88
k 1085 310 81
k 930 755 54
k 594 36 19
k 424 36 35
k 655 1017 81
k 1165 933 82
k 582 381 74
k 743 126 41
k 1174 359 91
k 779 1029 82
k 638 461 75
k 185 26 12
k 19 261 73
k 69 821 76
k 463 622 53
k 481 477 41
k 36 869 59
k 682 998 34
k 542 267 11
k 281 868 11
k 751 909 11
k 815 700 94
k 895 1180 39
k 283 306 49
k 685 1046 48
k 670 750 93
k 463 866 30
k 258 357 56
k 105 22 17
k 902 92 15
k 849 878 40
k 1034 313 28
k 252 921 34
k 683 456 81
k 367 652 89
k 599 935 24
k 634 186 58
k 164 629 51
k 468 585 58
k 1059 198 46
k 216 1222 34
k 482 255 17
k 727 802 32
k 906 652 54
k 436 734 17
k 1211 664 45
k 766 978 18
k 364 885 92
k 1163 640 14
k 627 608 33
k 1224 1127 27
k 390 528 45
k 1006 1062 51
k 1152 133 100
k 111 157 82
k 1043 1078 67
k 454 295 83
k 855 653 14
k 1137 671 47
k 642 114 43
k 849 115 96
k 303 986 29
k 969 902 18
k 176 408 26
k 157 695 16
k 758 701 28
k 184 609 99
k 921 865 80
k 572 623 30
k 953 719 55
k 1178 631 25
k 962 589 59
k 734 998 59
k 301 285 36
k 1061 857 50
k 618 176 81
k 1093 932 46
k 1065 1067 61
k 384 801 83
k 410 896 60
k 87 564 70
k 191 351 27
k 177 216 97
k 357 568 47
k 1082 159 78
k 86 14 83
k 815 234 39
k 162 250 31
k 418 360 30
k 869 1001 64
k 909 32 34
k 489 974 29
k 982 743 64
k 922 175 77
k 1159 537 98
k 9 962 16
k 844 530 58
k 122 925 44
k 355 354 61
k 652 715 12
k 145 1039 63
k 735 498 35
k 699 348 81
k 1050 706 18
k 272 269 97
k 341 965 74
k 1059 834 23
k 409 279 56
k 547 15 50
k 1187 667 86
k 242 447 70
k 133 869 89
k 738 1214 81
k 925 791 28
k 1136 259 22
k 959 96 63
k 1171 568 98
k 160 1075 48
k 1053 150 99
k 57 658 48
k 171 886 48
k 340 932 89
k 786 821 81
k 564 1001 72
k 190 436 63
k 468 793 50
k 564 886 51
k 28 243 87
k 326 674 20
k 462 372 95
k 691 1213 14
k 853 262 99
k 61 108 12
k 42 909 59
k 809 1057 48
k 657 688 17
k 473 191 88
k 977 726 62
k 867 595 56
k 719 311 48
k 836 782 64
k 339 972 30
k 158 540 57
k 236 663 31
k 115 62 91
k 975 1077 47
k 1213 1185 83
k 1092 783 66
k 48 942 80
k 1121 796 41
k 209 137 77
k 655 965 17
k 952 868 39
k 389 619 18
k 55 890 39
k 981 825 74
k 413 135 18
k 1205 272 61
k 896 869 82
k 917 925 31
k 715 724 40
k 55 547 56
k 505 494 30
k 710 623 11
k 836 140 49
k 287 868 60
k 952 675 94
k 304 172 33
k 948 48 71
k 403 259 20
k 134 885 15
k 112 956 58
k 131 1094 84
k 614 235 28
k 61 747 17
k 159 863 71
k 540 55 61
k 1204 165 91
k 699 129 52
k 231 744 50
k 1197 1124 45
k 1147 749 61
k 233 693 44
k 620 561 85
k 747 1099 88
k 1180 44 49
k 1176 198 57
k 1202 1191 45
k 956 744 88
k 154 136 85
k 305 900 22
k 872 282 66
k 867 851 83
k 1125 309 67
k 1064 61 31
k 1209 582 65
k 348 958 45
k 90 933 14
k 686 1060 14
k 473 751 19
k 507 918 93
k 753 59 55
k 462 876 64
k 176 568 14
k 90 1221 72
k 85 806 77
k 1222 1001 89
k 527 334 98
k 1080 1040 52
k 291 498 75
k 609 8 91
k 871 655 29
k 560 916 70
k 524 482 59
k 742 136 58
k 1027 788 100
k 413 496 23
k 695 221 18
k 1215 809 47
k 41 507 14
k 926 678 37
k 115 1111 50
k 732 433 49
k 498 1219 24
k 59 577 34
k 35 779 86
k 686 205 61
k 232 260 61
k 1180 1120 12
k 173 861 26
k 907 662 36
k 383 1068 82
k 829 782 30
k 757 435 90
k 502 623 43
k 623 62 47
k 951 174 42
k 156 556 35
k 128 280 37
k 703 1117 69
k 1224 985 43
k 862 648 90
k 240 942 34
k 1184 83 36
k 13 82 12
k 414 1186 27
k 239 725 70
k 465 42 69
k 3 1001 38
k 860 749 26
k 413 768 42
k 559 974 31
k 470 764 40
k 1096 664 16
k 558 418 54
k 366 13 73
k 442 1220 56
k 768 435 68
k 866 877 13
k 1138 1120 86
k 825 371 15
k 917 830 66
k 178 650 17
k 440 494 35
k 341 644 34
k 636 277 46
k 861 1060 88
k 513 471 37
k 313 596 62
k 661 227 74
k 728 280 64
k 11 1080 91
k 880 886 21
k 907 225 45
k 837 258 15
k 1141 1160 33
k 17 800 54
k 413 799 91
k 1021 89 21
k 1157 1120 59
k 1216 231 67
k 192 1034 84
k 964 223 17
k 266 4 74
k 763 567 56
k 308 360 84
k 729 847 99
k 1004 1024 85
k 908 1001 50
k 226 16 57
k 153 456 82
k 511 1063 68
k 259 870 82
k 1131 213 54
k 852 12 70
k 1012 353 24
k 340 856 88
k 879 733 21
k 422 328 100
k 707 491 61
k 483 195 72
k 1088 982 45
k 963 514 87
k 188 44 70
k 379 1087 71
k 1137 1094 26
k 700 1062 21
k 60 10 94
k 839 307 72
k 995 130 57
k 595 1023 14
k 389 195 26
k 47 51 50
k 1153 291 17
k 891 206 65
k 924 26 53
k 343 835 98
k 742 962 39
k 1078 755 47
k 455 759 85
k 776 1162 17
k 477 65 91
k 272 651 46
k 406 557 45
k 268 1059 27
k 507 29 45
k 494 452 21
k 1203 244 80
k 93 1123 94
k 1020 310 21
k 20 1121 97
k 191 157 38
k 1125 315 67
k 584 729 24
k 113 764 97
k 481 1008 65
k 472 54 18
k 78 31 27
k 80 1218 68
k 287 217 39
k 106 703 85
k 1067 409 46
k 263 468 50
k 310 296 78
k 262 450 27
k 347 1221 100
k 168 178 42
k 1190 1135 75
k 3 1057 53
k 147 1200 67
k 332 670 19
k 397 131 76
k 1006 1070 54
k 182 939 28
k 1 377 70
k 1004 183 72
k 219 569 76
k 839 494 44
k 463 270 44
k 78 497 30
k 516 494 49
k 858 999 46
k 1217 891 42
k 972 847 87
k 490 1037 96
k 398 251 39
k 23 1078 75
k 100 346 17
k 1108 506 54
k 203 969 38
k 1181 694 24
k 1063 584 72
k 154 374 76
k 415 837 38
k 212 529 27
k 577 276 28
k 1149 767 47
k 771 206 63
k 720 478 14
k 299 1089 89
k 347 680 40
k 827 228 35
k 1005 162 33
k 21 779 32
k 532 668 89
k 721 350 81
k 69 656 83
k 611 638 48
k 517 218 57
k 1130 1020 98
k 1005 479 29
k 341 942 34
k 492 1046 53
k 463 925 98
k 179 420 16
k 734 375 75
k 308 1176 79
k 212 747 69
k 203 550 75
k 666 63 27
k 205 834 20
k 573 300 46
k 810 337 56
k 981 28 54
k 677 120 80
k 930 1036 59
k 748 1132 96
k 813 942 25
k 1191 915 77
k 789 787 85
k 301 1105 79
k 508 210 63
k 561 342 53
k 1063 71 36
k 827 295 91
k 930 170 85
k 1158 471 55
k 67 720 12
k 709 938 44
k 556 282 68
k 145 785 34
k 36 215 28
k 32 1140 31
k 981 911 48
k 555 529 30
k 170 471 83
k 1149 144 41
k 184 347 70
k 897 738 82
k 586 166 45
k 277 989 48
k 87 437 76
k 1003 2 36
k 522 351 36
k 175 652 95
k 433 29 47
k 1177 698 98
k 484 1050 83
k 1064 19 36
k 600 153 11
k 517 156 92
k 260 189 71
k 1068 485 95
k 974 162 74
k 867 638 47
k 22 725 21
k 93 1176 92
k 1011 172 70
k 210 345 78
k 135 603 29
k 431 331 32
k 292 44 69
k 349 561 33
k 769 782 55
k 469 130 93
k 950 465 93
k 431 942 95
k 584 1054 85
k 520 156 82
k 604 35 70
k 1157 913 43
k 513 550 32
k 1210 798 21
k 1133 27 33
k 1038 1 48
k 873 806 81
k 1212 574 100
k 384 959 40
k 965 382 92
k 281 119 39
k 469 101 62
k 708 170 84
k 903 777 75
k 534 345 13
k 1003 377 42
k 204 274 38
k 68 902 34
k 196 155 76
k 436 731 11
k 565 932 66
k 334 728 19
k 659 814 68
k 921 46 69
k 1073 962 97
k 957 247 43
k 73 947 85
k 458 493 60
k 384 391 72
k 269 1185 12
k 128 224 95
k 314 203 44
k 175 48 91
k 1019 403 44
k 1089 690 46
k 406 1100 96
k 411 568 99
k 716 945 14
k 269 1158 69
k 458 1141 62
k 1150 853 45
k 388 1080 79
k 1177 352 77
k 836 883 15
k 642 307 46
k 871 738 19
k 781 548 82
k 43 967 19
k 952 1212 74
k 451 432 77
k 61 424 58
k 1157 825 79
k 1081 873 39
k 923 184 18
k 415 749 61
k 920 950 25
k 1050 519 37
k 380 510 18
k 470 580 62
k 706 641 38
k 609 979 45
k 639 728 91
k 1167 240 12
k 832 915 42
k 100 1112 79
k 228 322 39
k 619 1021 56
k 285 833 91
k 612 846 92
k 867 1072 78
k 70 708 67
k 81 600 95
k 1169 313 92
k 822 987 37
k 12 607 31
k 480 911 79
k 1096 605 33
k 589 1025 15
k 437 1123 84
k 75 875 69
k 424 85 47
k 439 933 21
k 199 342 46
k 445 1146 61
k 331 372 17
k 565 302 45
k 898 841 29
k 1119 1118 74
k 175 1210 63
k 514 748 53
k 465 1199 67
k 808 482 25
k 461 796 47
k 81 845 22
k 209 720 90
k 650 124 42
k 935 391 93
k 782 521 38
k 734 1175 70
k 930 428 83
k 718 377 73
k 289 419 34
k 680 1018 49
k 521 526 71
k 679 55 51
k 1005 709 92
k 630 161 44
k 279 225 69
k 275 607 68
k 645 745 71
k 432 980 94
k 40 825 82
k 72 240 24
k 710 400 39
k 843 363 73
k 277 422 71
k 952 532 94
k 720 792 77
k 195 103 79
k 487 728 59
k 198 745 12
k 612 326 30
k 666 1067 40
k 476 188 96
k 1188 361 86
k 8 932 43
k 155 1088 43
k 296 220 43
k 134 66 27
k 816 812 13
k 273 1206 53
k 91 588 40
k 895 628 79
k 652 823 42
k 320 1005 75
k 501 926 73
k 494 908 82
k 707 815 58
k 404 1163 34
k 1 357 51
k 20 583 57
k 824 808 24
k 739 62 92
k 831 1196 72
k 701 239 90
k 529 464 84
k 662 138 30
k 299 99 26
k 640 732 70
k 819 717 99
k 337 1033 45
k 1170 838 35
k 994 626 97
k 962 1017 61
k 113 94 54
k 758 201 42
k 325 922 56
k 1028 959 42
k 500 581 30
k 1028 798 73
k 623 1207 66
k 722 971 78
k 182 361 99
k 531 1053 100
k 46 117 29
k 374 1020 93
k 1155 623 23
k 692 236 38
k 775 143 95
k 733 611 77
k 41 58 50
k 754 659 81
k 909 307 60
k 108 246 81
k 374 569 57
k 392 798 83
k 11 1210 82
k 191 268 72
k 427 965 36
k 269 667 13
k 731 1082 77
k 714 936 15
k 1172 1039 28
k 1142 938 87
k 561 17 14
k 435 882 43
k 1177 1060 44
k 372 6 92
k 268 777 96
k 494 246 92
k 1006 691 29
k 1154 1108 11
k 1004 98 58
k 703 731 44
k 1058 762 75
k 228 612 24
k 711 541 91
k 740 319 96
k 717 857 38
k 45 224 21
k 1034 46 18
k 471 588 72
k 1124 1062 94
k 85 748 18
k 1032 280 24
k 349 1116 96
k 1069 837 55
k 1071 547 100
k 1180 719 34
k 1028 140 65
k 565 886 67
k 59 433 99
k 70 1191 43
k 678 435 100
k 366 1011 38
k 330 174 62
k 1149 649 15
k 160 395 17
k 983 1041 78
k 598 581 97
k 925 178 48
k 1081 1136 99
k 478 271 14
k 935 56 38
k 454 489 46
k 767 1018 42
k 709 49 71
k 952 766 12
k 493 649 45
k 1011 1055 56
k 481 51 83
k 687 1086 18
k 129 566 70
k 341 1200 20
k 1221 237 27
k 558 512 68
k 890 503 48
k 144 1148 21
k 1153 235 59
k 1043 1014 49
k 609 124 91
k 504 372 87
k 1160 815 54
k 885 424 73
k 1139 173 52
k 181 1222 92
k 753 422 80
k 612 1019 16
k 678 691 14
k 1076 1215 76
k 1212 1210 85
k 380 722 77
k 942 105 90
k 987 422 63
k 440 430 46
k 134 1103 94
k 1172 118 96
k 734 263 78
k 268 1184 37
k 910 840 67
k 628 1143 95
k 866 12 80
k 966 35 27
k 571 228 58
k 1172 544 39
k 575 412 41
k 2 191 28
k 1175 106 63
k 946 482 28
k 963 1098 88
k 445 390 38
k 435 1200 66
k 172 896 59
k 791 1216 34
k 724 864 59
k 398 707 66
k 258 317 70
k 337 980 13
k 537 1005 67
k 919 706 38
k 97 879 35
k 254 63 97
k 750 712 38
k 4 716 36
k 150 1037 14
k 54 373 85
k 232 863 94
k 468 16 63
k 1034 516 21
k 229 539 32
k 527 202 57
k 875 422 89
k 1093 1002 62
k 405 672 12
k 508 1220 97
k 124 494 22
k 1148 1210 88
k 396 469 31
k 437 1055 97
k 1100 401 44
k 24 1023 89
k 1030 257 32
k 545 101 83
k 522 1093 80
k 269 197 43
k 389 1101 35
k 1196 42 40
k 78 1058 81
k 410 232 41
k 805 636 57
k 1082 908 86
k 782 925 72
k 283 700 82
k 11 590 35
k 393 1095 93
k 626 791 48
k 361 994 22
k 1126 688 89
k 314 704 69
k 365 937 75
k 85 1140 26
k 73 708 77
k 922 511 54
k 603 600 95
k 1210 151 82
k 705 161 22
k 759 876 72
k 973 1131 79
k 727 868 85
k 709 380 31
k 699 652 65
k 494 867 21
k 219 183 49
k 1000 945 97
k 680 399 94
k 87 271 66
k 270 510 59
k 70 116 25
k 502 150 17
k 237 1006 81
k 667 600 70
k 249 1015 57
k 617 966 81
k 879 357 33
k 738 327 54
k 845 155 15
k 623 492 33
k 185 173 44
k 964 818 64
k 212 462 38
k 1194 338 81
k 551 1131 48
k 217 260 13
k 78 912 23
k 1044 820 30
k 82 271 70
k 767 1046 57
k 1124 22 50
k 762 842 31
k 1164 563 71
k 731 431 53
k 277 822 38
k 236 541 82
k 933 241 12
k 803 1177 62
k 778 682 42
k 256 1186 72
k 120 78 77
k 27 880 69
k 151 148 52
k 1160 1169 60
k 6 1208 92
k 107 143 36
k 201 679 82
k 531 980 39
k 684 1063 37
k 373 534 41
k 514 971 33
k 1176 49 55
k 972 460 91
k 444 632 98
k 1201 922 34
k 781 818 21
k 935 1212 15
k 44 317 65
k 844 898 25
k 190 470 87
k 18 1193 94
k 783 780 98
k 713 456 82
k 481 369 18
k 310 521 36
k 576 588 13
k 1198 88 99
k 62 183 60
k 590 59 13
k 193 1033 82
k 295 360 20
k 1164 601 24
k 492 1011 76
k 402 263 81
k 922 782 71
k 190 1213 70
k 420 279 45
k 584 437 28
k 160 129 20
k 710 341 14
k 633 162 82
k 579 76 62
k 256 548 60
k 289 512 77
k 1062 107 77
k 719 736 99
k 1018 32 91
k 946 644 18
k 374 126 32
k 561 173 53
k 1186 77 95
k 571 693 94
k 333 1103 94
k 1070 257 75
k 1132 395 87
k 877 893 74
k 152 1173 55
k 817 175 86
k 117 539 38
k 80 1121 54
k 905 139 75
k 90 822 94
k 949 354 97
k 96 272 45
k 291 76 91
k 1189 951 13
k 707 90 81
k 717 1097 45
k 81 1157 86
k 1019 966 20
k 142 1007 39
k 376 356 29
k 1004 562 98
k 415 810 80
k 1181 451 32
k 404 791 99
k 346 916 57
k 1007 380 78
k 178 1070 30
k 976 595 89
k 859 585 80
k 214 649 98
k 1169 70 39
k 267 1151 94
k 1025 1 58
k 509 651 80
k 450 951 32
k 385 919 69
k 993 27 70
k 662 760 12
k 1026 155 71
k 977 315 73
k 356 819 86
k 1012 68 67
k 924 865 15
k 1207 171 17
k 55 449 65
k 296 758 46
k 418 257 98
k 825 237 35
k 468 541 59
k 156 1126 47
k 347 9 66
k 191 1133 70
k 651 1021 87
k 961 1194 27
k 1049 1047 37
k 989 304 77
k 576 1041 27
k 184 116 74
k 1035 496 74
k 162 73 44
k 309 422 93
k 248 728 49
k 37 820 85
k 846 1201 78
k 428 305 63
k 306 460 56
k 645 103 96
k 973 38 17
k 60 1033 16
k 944 1108 43
k 912 421 18
k 489 670 86
k 539 841 84
k 1165 761 80
k 337 795 13
k 872 3 65
k 19 713 37
k 659 562 59
k 384 634 66
k 796 439 68
k 932 574 46
k 70 1143 96
k 537 442 83
k 683 228 46
k 231 11 95
k 958 1146 70
k 573 1150 68
k 1215 1047 66
k 1104 124 97
k 1084 790 83
k 683 808 22
k 195 971 58
k 198 38 98
k 116 412 57
k 474 666 57
k 1002 160 71
k 719 613 70
k 112 789 60
k 67 960 67
k 323 789 85
k 766 546 18
k 453 853 82
k 566 913 71
k 59 652 78
k 747 999 72
k 1193 510 59
k 888 370 39
k 710 77 42
k 800 1161 49
k 15 942 56
k 771 1129 44
k 341 751 93
k 220 875 27
k 433 280 50
k 832 503 70
k 519 163 23
k 448 106 95
k 521 310 32
k 923 872 65
k 445 708 55
k 936 608 15
k 565 1116 71
k 149 291 40
k 883 1184 20
k 103 460 45
k 331 462 28
k 246 1066 19
k 30 444 79
k 491 1120 83
k 530 287 68
k 1169 1209 55
k 706 183 67
k 1031 280 93
k 792 1047 94
k 425 509 56
k 201 609 33
k 809 53 19
k 919 740 38
k 564 522 35
k 489 1083 34
k 246 80 52
k 30 1042 93
k 653 1062 43
k 479 973 28
k 416 972 27
k 268 985 57
k 704 302 84
k 360 711 16
k 1176 818 29
k 574 272 40
k 1007 527 44
k 779 336 77
k 578 1191 46
k 928 631 27
k 1026 115 94
k 1012 754 85
k 1127 469 13
k 103 334 35
k 622 739 79
k 938 110 19
k 864 720 96
k 1200 927 47
k 912 568 63
k 1155 310 40
k 552 1056 98
k 666 465 35
k 189 9 91
k 1159 150 62
k 65 31 19
k 796 862 51
k 573 574 79
k 951 1129 49
k 528 825 15
k 584 1224 76
k 5 121 47
k 1081 1166 73
k 32 117 68
k 23 1074 64
k 1169 598 80
k 390 1076 95
k 693 966 58
k 910 55 30
k 937 911 63
k 1138 254 14
k 167 1179 88
k 35 866 94
k 490 835 83
k 1191 297 62
k 99 1165 53
k 702 785 68
k 941 837 31
k 100 354 13
k 947 1153 85
k 481 591 92
k 114 476 11
k 1198 497 62
k 959 1112 79
k 726 310 38
k 618 1053 86
k 1026 570 59
k 566 219 100
k 682 807 86
k 785 482 81
k 875 1004 37
k 620 646 48
k 872 233 86
k 655 765 24
k 1147 423 55
k 597 245 37
k 646 681 38
k 695 92 68
k 1067 185 74
k 1135 962 37
k 1102 594 11
k 949 1008 21
k 1189 892 27
k 1105 411 56
k 713 514 42
k 346 515 31
k 617 1009 74
k 924 774 33
k 1008 178 42
k 189 916 28
k 1074 1009 61
k 1105 28 18
k 1040 1061 65
k 530 1133 94
k 1172 1127 37
k 367 885 61
k 456 963 80
k 803 1193 14
k 363 1041 47
k 713 1202 35
k 935 855 35
k 765 438 68
k 817 584 73
k 505 48 80
k 63 776 94
k 880 80 63
k 999 12 39
k 82 322 73
k 495 116 11
k 634 498 22
k 1024 164 38
k 982 458 96
k 307 1102 62
k 37 188 55
k 95 1019 67
k 13 219 27
k 851 219 67
k 369 247 62
k 1205 220 57
k 889 851 34
k 474 663 75
k 836 490 95
k 947 1102 25
k 586 121 25
k 601 1174 79
k 665 864 67
k 455 1167 50
k 72 467 96
k 1136 471 68
k 868 396 84
k 611 1158 89
k 246 158 31
k 651 789 37
k 498 1204 79
k 377 778 50
k 894 415 72
k 347 774 90
k 1217 12 38
k 614 396 44
k 244 809 30
k 339 414 81
k 312 427 16
k 388 495 70
k 667 1212 33
k 706 909 100
k 680 237 86
k 352 1052 41
k 975 977 67
k 750 126 68
k 756 470 37
k 239 1194 39
k 455 160 76
k 352 831 31
k 260 262 43
k 136 85 80
k 1209 802 44
k 528 491 37
k 666 1017 52
k 1146 618 92
k 870 831 90
k 948 667 20
k 748 1039 18
k 418 934 21
k 242 659 99
k 110 1118 23
k 392 447 71
k 647 1080 36
k 776 337 14
k 813 713 85
k 785 20 55
k 851 12 40
k 508 1212 18
k 910 890 50
k 701 290 43
k 776 471 69
k 127 961 39
k 154 681 60
k 267 451 86
k 433 604 76
k 841 879 45
k 672 1110 11
k 900 971 98
k 170 878 41
k 812 793 31
k 20 614 67
k 547 897 95
k 1166 278 82
k 3 485 88
k 920 528 90
k 1103 1065 92
k 709 512 62
k 612 155 68
k 1095 1052 63
k 184 560 41
k 536 806 82
k 673 419 58
k 780 630 81
k 50 78 97
k 537 791 99
k 1092 510 19
k 1125 1194 19
k 963 750 93
k 998 167 39
k 412 75 45
k 450 359 54
k 744 1071 13
k 402 417 23
k 24 774 65
k 757 1201 81
k 894 85 84
k 920 934 70
k 249 834 88
k 840 1095 13
k 614 890 32
k 44 929 84
k 201 823 72
k 654 58 87
k 1142 571 77
k 89 749 19
k 241 300 67
k 613 1076 90
k 517 1055 56
k 553 467 34
k 323 1174 86
k 909 18 72
k 1176 36 72
k 150 406 12
k 396 1094 74
k 416 64 91
k 721 135 41
k 452 246 31
k 1058 59 50
k 298 482 33
k 488 356 96
k 1224 137 97
k 834 1115 12
k 839 814 25
k 1030 655 25
k 194 468 95
k 524 150 93
k 293 917 47
k 790 810 68
k 824 46 56
k 1179 797 40
k 216 1187 80
k 133 1162 89
k 397 361 95
k 41 428 42
k 330 547 17
k 75 1095 49
k 1191 986 13
k 407 421 56
k 857 205 49
k 319 383 92
k 1130 1135 83
k 533 151 53
k 291 967 34
k 633 505 82
k 547 1010 44
k 835 936 25
k 411 887 91
k 400 5 65
k 1062 815 73
k 620 215 12
k 369 634 17
k 356 634 60
k 128 847 40
k 318 963 77
k 243 77 50
k 119 1174 96
k 127 567 86
k 70 694 45
k 789 841 46
k 443 582 83
k 36 41 17
k 824 989 88
k 173 764 100
k 113 849 72
k 810 447 88
k 30 668 85
k 147 1132 70
k 83 570 35
k 1060 898 47
k 327 64 26
k 409 386 38
k 1119 245 87
k 707 525 97
k 48 357 87
k 944 71 45
k 174 514 98
k 221 644 92
k 1080 912 50
k 892 394 91
k 1179 873 69
k 856 0 14
k 451 641 18
k 274 143 59
k 145 889 36
k 866 1192 98
k 1196 196 25
k 467 369 100
k 666 437 72
k 439 464 66
k 281 1216 57
k 1173 875 92
k 151 993 46
k 553 992 69
k 168 675 47
k 818 1161 26
k 405 812 67
k 1131 1044 74
k 590 1032 17
k 554 979 32
k 37 732 22
k 842 816 56
k 1168 1165 23
k 443 1145 16
k 269 1184 26
k 274 131 53
k 853 1041 67
k 246 963 39
k 1224 1026 19
k 998 203 25
k 334 1033 90
k 724 282 78
k 671 825 50
k 1044 11 88
k 727 653 35
k 749 71 88
k 469 387 38
k 122 488 91
k 1017 882 75
