c multi commodity flow
k 57 96 5
k 57 128 5
k 57 129 11
k 58 8 5
k 58 22 8
k 58 24 8
k 58 30 3
k 58 31 13
k 58 32 6
k 58 41 13
k 58 44 5
k 58 55 9
k 58 68 10
k 58 94 11
k 58 100 3
k 58 104 10
k 58 114 7
k 58 121 8
k 58 142 8
k 58 143 12
k 59 52 4
k 59 53 11
k 59 61 3
k 59 84 6
k 59 92 7
k 59 102 7
k 59 103 12
k 59 113 11
k 59 122 8
k 59 123 5
k 60 13 10
k 60 22 6
k 60 28 5
k 60 31 13
k 60 32 4
k 60 36 9
k 60 45 11
k 60 52 3
k 60 63 11
k 60 73 4
k 60 79 5
k 60 83 12
k 60 99 7
k 60 109 13
k 60 123 11
k 60 137 4
k 61 16 11
k 61 18 12
k 61 51 8
k 61 52 13
k 61 57 4
k 61 59 6
k 61 80 12
k 61 97 6
k 61 99 6
k 61 118 8
k 61 147 10
k 62 16 8
k 62 23 8
k 62 54 7
k 62 73 5
k 62 81 4
k 62 99 3
k 62 104 13
k 62 119 11
k 62 124 6
k 62 129 7
k 62 131 11
k 62 132 8
k 62 137 5
k 63 0 8
k 63 8 11
k 63 11 8
k 63 12 6
k 63 20 8
k 63 27 8
k 63 41 6
k 63 71 9
k 63 84 8
k 63 95 9
k 63 96 11
k 63 97 6
k 63 104 9
k 63 117 6
k 64 24 8
k 64 27 4
k 64 58 4
k 64 60 4
k 64 88 13
k 64 95 13
k 64 116 11
k 64 120 6
k 64 129 9
k 64 141 10
k 65 2 10
k 65 5 13
k 65 13 10
k 65 22 6
k 65 27 6
k 65 33 6
k 65 34 11
k 65 44 13
k 65 49 8
k 65 54 10
k 65 56 5
k 65 59 7
k 65 64 4
k 65 69 4
k 65 94 9
k 65 120 8
k 65 124 10
k 65 139 11
k 66 1 9
k 66 10 10
k 66 14 11
k 66 18 6
k 66 29 8
k 66 44 12
k 66 68 12
k 66 75 6
k 66 81 12
k 66 84 8
k 66 88 11
k 66 101 13
k 66 109 3
k 66 130 4
k 66 140 4
k 66 149 4
k 67 11 10
k 67 14 7
k 67 19 6
k 67 38 13
k 67 70 9
k 67 73 9
k 67 98 8
k 67 108 6
k 67 112 5
k 67 116 13
k 67 139 12
k 68 22 8
k 68 58 8
k 68 59 8
k 68 78 4
k 68 103 10
k 68 112 5
k 68 135 13
k 68 142 7
k 68 146 8
k 68 147 5
k 69 7 12
k 69 9 10
k 69 29 5
k 69 86 11
k 69 90 3
k 69 106 5
k 69 113 13
k 69 132 12
k 69 133 3
k 69 140 4
k 69 144 6
k 70 4 9
k 70 8 10
k 70 77 6
k 70 106 8
k 70 107 5
k 70 115 6
k 70 118 6
k 70 120 5
k 70 131 12
k 70 144 12
k 71 2 9
k 71 3 3
k 71 11 5
k 71 15 11
k 71 23 10
k 71 24 13
k 71 29 12
k 71 36 4
k 71 37 4
k 71 46 5
k 71 67 5
k 71 79 6
k 71 88 11
k 71 89 7
k 71 105 5
k 71 122 9
k 71 123 5
k 71 126 7
k 71 127 3
k 71 128 3
k 71 137 11
k 71 148 4
k 72 0 10
k 72 11 6
k 72 14 5
k 72 16 4
k 72 22 4
k 72 39 11
k 72 48 6
k 72 51 5
k 72 61 12
k 72 94 12
k 72 104 11
k 72 132 6
k 72 137 13
k 72 143 9
k 73 14 11
k 73 42 3
k 73 70 11
k 73 74 11
k 73 75 7
k 73 77 3
k 73 82 10
k 73 92 13
k 73 106 7
k 73 110 3
k 73 123 13
k 73 130 6
k 73 134 9
k 73 136 9
k 73 149 13
k 74 2 8
k 74 10 10
k 74 22 7
k 74 34 6
k 74 37 7
k 74 39 7
k 74 44 12
k 74 57 12
k 74 64 4
k 74 69 3
k 74 70 11
k 74 75 6
k 74 112 6
k 74 137 6
k 75 18 12
k 75 20 12
k 75 28 3
k 75 52 9
k 75 55 6
k 75 60 11
k 75 61 3
k 75 65 11
k 75 74 12
k 75 77 9
k 75 109 5
k 75 121 12
k 75 123 3
k 75 125 9
k 75 133 5
k 76 6 5
k 76 14 3
k 76 23 8
k 76 28 7
k 76 41 9
k 76 87 6
k 76 94 5
k 76 95 11
k 76 96 13
k 76 110 6
k 76 116 7
k 76 135 10
k 76 136 6
k 77 0 11
k 77 9 4
k 77 18 4
k 77 25 4
k 77 35 13
k 77 38 10
k 77 62 10
k 77 68 3
k 77 70 4
k 77 107 4
k 77 114 8
k 77 121 9
k 77 124 4
k 77 125 3
k 77 128 12
k 77 133 9
k 77 138 12
k 78 36 9
k 78 43 13
k 78 60 7
k 78 83 12
k 78 89 6
k 78 105 10
k 78 134 4
k 78 141 13
k 78 143 13
k 78 144 13
k 79 18 6
k 79 24 6
k 79 26 7
k 79 40 5
k 79 44 11
k 79 46 8
k 79 73 8
k 79 85 12
k 79 106 5
k 79 118 9
k 79 120 12
k 79 121 6
k 79 135 9
k 79 144 6
k 80 20 7
k 80 65 13
k 80 67 6
k 80 99 13
k 80 109 4
k 80 116 4
k 80 119 4
k 80 135 8
k 80 143 3
k 80 147 7
k 81 10 12
k 81 11 10
k 81 24 4
k 81 30 3
k 81 33 10
k 81 36 10
k 81 42 13
k 81 53 3
k 81 58 4
k 81 59 13
k 81 73 3
k 81 77 13
k 81 131 9
k 81 140 13
k 81 145 10
k 81 146 13
k 82 0 10
k 82 19 11
k 82 47 12
k 82 57 3
k 82 73 12
k 82 76 9
k 82 87 12
k 82 92 5
k 82 101 10
k 82 107 11
k 82 115 10
k 82 122 9
k 82 123 3
k 82 126 9
k 82 148 11
k 83 10 7
k 83 16 13
k 83 65 6
k 83 68 12
k 83 71 12
k 83 75 5
k 83 76 6
k 83 77 12
k 83 81 11
k 83 103 12
k 83 108 3
k 83 110 6
k 83 124 10
k 83 129 4
k 83 132 10
k 83 133 9
k 83 148 10
k 84 6 5
k 84 17 8
k 84 26 6
k 84 35 5
k 84 48 9
k 84 66 11
k 84 82 9
k 84 98 13
k 84 112 12
k 84 124 9
k 84 149 10
k 85 22 12
k 85 25 8
k 85 47 7
k 85 67 11
k 85 68 9
k 85 73 8
k 85 77 10
k 85 95 13
k 85 107 9
k 85 135 10
k 86 5 11
k 86 16 8
k 86 20 4
k 86 69 3
k 86 81 5
k 86 85 3
k 86 91 9
k 86 115 4
k 86 118 6
k 86 131 3
k 87 12 9
k 87 14 12
k 87 18 13
k 87 22 9
k 87 34 10
k 87 37 6
k 87 39 10
k 87 58 6
k 87 60 12
k 87 67 10
k 87 84 4
k 87 90 10
k 87 114 13
k 87 118 6
k 87 123 8
k 87 126 12
k 88 74 11
k 88 75 10
k 88 86 3
k 88 94 13
k 88 95 10
k 88 100 4
k 88 108 6
k 88 129 5
k 88 135 8
k 88 149 6
k 89 0 4
k 89 2 5
k 89 16 4
k 89 21 13
k 89 23 10
k 89 39 12
k 89 88 12
k 89 118 12
k 89 122 3
k 89 138 7
k 90 0 9
k 90 21 13
k 90 24 3
k 90 33 9
k 90 45 6
k 90 57 8
k 90 92 9
k 91 1 5
k 91 3 5
k 91 4 4
k 91 10 9
k 91 17 8
k 91 29 4
k 91 44 6
k 91 47 6
k 91 54 5
k 91 55 12
k 91 67 6
k 91 73 7
k 91 90 12
k 91 93 3
k 91 113 7
k 91 125 3
k 91 128 4
k 91 135 11
k 91 141 5
k 91 144 13
k 92 2 6
k 92 10 6
k 92 33 12
k 92 36 12
k 92 63 10
k 92 78 7
k 92 86 3
k 92 89 11
k 92 91 5
k 92 93 6
k 92 99 4
k 92 121 4
k 92 143 5
k 93 4 7
k 93 5 4
k 93 17 9
k 93 18 13
k 93 41 5
k 93 43 12
k 93 60 6
k 93 65 13
k 93 70 11
k 93 81 5
k 93 102 6
k 93 116 13
k 93 125 7
k 93 133 10
k 93 134 13
k 93 136 4
k 93 137 10
k 93 146 10
k 93 147 8
k 94 11 6
k 94 19 7
k 94 21 3
k 94 50 5
k 94 53 13
k 94 58 6
k 94 62 8
k 94 71 3
k 94 72 5
k 94 82 7
k 94 90 9
k 94 110 8
k 94 114 7
k 94 118 11
k 94 125 9
k 94 130 3
k 94 145 13
k 95 6 5
k 95 9 10
k 95 12 9
k 95 13 9
k 95 15 9
k 95 18 11
k 95 19 10
k 95 35 13
k 95 42 7
k 95 49 5
k 95 50 11
k 95 51 4
k 95 53 3
k 95 72 5
k 95 85 10
k 95 91 13
k 95 93 11
k 95 109 5
k 95 110 13
k 96 12 8
k 96 16 8
k 96 18 13
k 96 30 6
k 96 38 3
k 96 40 5
k 96 41 12
k 96 45 10
k 96 78 12
k 96 79 12
k 96 89 6
k 96 93 12
k 96 94 6
k 96 99 13
k 96 103 5
k 96 112 8
k 96 119 11
k 96 135 8
k 96 143 10
k 97 9 3
k 97 10 12
k 97 13 4
k 97 14 10
k 97 16 5
k 97 19 7
k 97 29 5
k 97 36 9
k 97 37 13
k 97 40 6
k 97 41 11
k 97 42 7
k 97 50 5
k 97 53 7
k 97 56 10
k 97 65 4
k 97 72 6
k 97 83 6
k 97 92 11
k 97 102 11
k 97 117 10
k 97 139 12
k 98 1 7
k 98 4 11
k 98 6 12
k 98 7 3
k 98 8 13
k 98 10 5
k 98 25 8
k 98 38 4
k 98 60 9
k 98 64 12
k 98 75 9
k 98 97 10
k 98 101 9
k 98 103 4
k 98 107 4
k 98 136 4
k 99 3 5
k 99 10 13
k 99 27 5
k 99 29 5
k 99 41 12
k 99 43 3
k 99 54 6
k 99 56 3
k 99 70 11
k 99 84 9
k 99 91 4
k 99 92 3
k 99 120 10
k 99 127 8
k 99 131 8
k 99 138 7
k 100 3 3
k 100 27 3
k 100 30 12
k 100 41 13
k 100 46 8
k 100 50 12
k 100 55 10
k 100 59 8
k 100 70 7
k 100 75 3
k 100 77 5
k 100 81 4
k 100 82 13
k 100 105 12
k 100 117 13
k 100 130 4
k 100 132 6
k 101 6 8
k 101 19 7
k 101 23 8
k 101 29 11
k 101 31 3
k 101 47 9
k 101 49 6
k 101 51 7
k 101 55 9
k 101 63 11
k 101 66 4
k 101 68 9
k 101 72 9
k 101 75 6
k 101 79 6
k 101 80 8
k 101 81 5
k 101 90 13
k 101 96 12
k 101 113 13
k 101 126 8
k 101 133 5
k 101 134 12
k 101 140 4
k 101 142 12
k 101 144 10
k 101 145 11
k 102 18 13
k 102 36 7
k 102 40 5
k 102 55 13
k 102 66 7
k 102 70 8
k 102 76 13
k 102 81 5
k 102 88 7
k 102 98 3
k 102 109 3
k 102 113 7
k 102 117 5
k 102 119 4
k 102 120 12
k 102 123 12
k 102 124 8
k 102 134 4
k 103 12 5
k 103 17 11
k 103 19 13
k 103 25 6
k 103 37 5
k 103 61 13
k 103 73 8
k 103 80 13
k 103 87 10
k 103 104 12
k 103 137 3
k 103 142 9
k 104 1 4
k 104 32 10
k 104 36 8
k 104 38 7
k 104 43 3
k 104 45 8
k 104 46 8
k 104 48 9
k 104 73 8
k 104 74 8
k 104 93 11
k 104 100 10
k 104 105 7
k 104 113 4
k 104 129 3
k 104 140 11
k 105 13 8
k 105 14 7
k 105 17 13
k 105 21 5
k 105 49 12
k 105 55 13
k 105 63 3
k 105 72 3
k 105 73 11
k 105 75 3
k 105 87 4
k 105 88 13
k 105 101 6
k 105 108 9
k 105 112 11
k 105 115 9
k 105 127 8
k 105 130 12
k 105 137 13
k 106 1 12
k 106 2 4
k 106 7 9
k 106 15 5
k 106 37 9
k 106 85 10
k 106 93 10
k 106 97 7
k 106 99 3
k 106 101 8
k 106 102 6
k 106 109 6
k 106 110 11
k 106 115 6
k 106 121 7
k 106 126 3
k 106 136 3
k 106 148 13
k 107 9 3
k 107 12 9
k 107 15 13
k 107 22 9
k 107 30 3
k 107 37 11
k 107 53 10
k 107 55 7
k 107 62 6
k 107 64 12
k 107 72 4
k 107 75 12
k 107 78 3
k 107 81 12
k 107 82 7
k 107 98 7
k 107 104 8
k 107 106 5
k 107 108 9
k 107 109 11
k 107 117 3
k 107 120 6
k 107 126 10
k 107 128 11
k 108 14 3
k 108 16 12
k 108 18 4
k 108 44 5
k 108 45 11
k 108 47 11
k 108 58 10
k 108 82 3
k 108 101 7
k 108 109 5
k 108 113 6
k 108 144 11
k 108 146 5
k 109 13 8
k 109 26 9
k 109 39 3
k 109 81 13
k 109 89 5
k 109 97 6
k 109 110 9
k 109 135 9
k 109 140 5
k 110 26 6
k 110 27 13
k 110 33 5
k 110 47 8
k 110 68 12
k 110 70 13
k 110 71 11
k 110 89 3
k 110 97 13
k 110 105 10
k 110 109 12
k 110 112 12
k 110 143 7
k 110 147 6
k 111 24 9
k 111 34 13
k 111 44 13
k 111 56 6
k 111 59 7
k 111 62 11
k 111 65 9
k 111 77 8
k 111 84 7
k 111 94 4
k 111 126 9
k 111 141 7
k 112 4 5
k 112 17 8
k 112 26 13
k 112 34 3
k 112 42 9
k 112 49 12
k 112 54 13
k 112 70 3
k 112 93 11
k 112 99 9
k 112 113 6
k 112 116 5
k 112 119 3
k 112 124 10
k 112 126 12
k 112 130 4
k 112 145 10
k 113 14 3
k 113 19 8
k 113 25 11
k 113 41 7
k 113 45 12
k 113 55 6
k 113 68 9
k 113 70 10
k 113 76 9
k 113 87 9
k 113 98 7
k 113 137 5
k 113 141 13
k 113 143 6
k 113 149 7
k 114 10 11
k 114 33 10
k 114 37 7
k 114 49 4
k 114 51 5
k 114 53 13
k 114 55 13
k 114 60 11
k 114 73 6
k 114 93 13
k 114 100 5
k 114 101 12
k 114 102 8
k 114 104 11
k 114 121 8
k 114 146 5
k 114 148 8
k 115 10 8
k 115 13 8
k 115 22 13
k 115 41 10
k 115 45 3
k 115 48 11
k 115 51 13
k 115 63 13
k 115 85 10
k 115 87 12
k 115 88 5
k 115 92 9
