c multi commodity flow
k 11 522 3
k 11 526 2
k 11 550 9
k 11 565 2
k 11 609 9
k 11 617 2
k 11 780 9
k 12 53 9
k 12 75 7
k 12 155 2
k 12 191 4
k 12 224 9
k 12 230 9
k 12 284 6
k 12 298 6
k 12 334 8
k 12 379 2
k 12 503 8
k 12 522 6
k 12 532 9
k 12 582 8
k 12 620 7
k 12 650 5
k 12 664 6
k 12 671 5
k 12 688 6
k 13 113 3
k 13 231 7
k 13 245 8
k 13 256 2
k 13 287 4
k 13 311 9
k 13 364 6
k 13 403 4
k 13 426 6
k 13 461 4
k 13 567 5
k 13 616 4
k 13 748 7
k 13 792 5
k 14 41 5
k 14 69 2
k 14 118 7
k 14 130 5
k 14 146 3
k 14 175 5
k 14 211 3
k 14 252 9
k 14 302 5
k 14 329 4
k 14 336 4
k 14 340 7
k 14 411 2
k 14 449 8
k 14 589 8
k 14 598 9
k 14 608 9
k 14 613 7
k 14 641 4
k 14 695 4
k 14 706 9
k 14 729 7
k 15 46 7
k 15 64 3
k 15 89 3
k 15 149 8
k 15 165 6
k 15 245 7
k 15 330 4
k 15 344 5
k 15 439 5
k 15 459 6
k 15 477 5
k 15 499 2
k 15 523 6
k 15 639 9
k 15 650 9
k 15 761 4
k 15 772 4
k 15 791 7
k 16 31 4
k 16 94 7
k 16 114 5
k 16 189 2
k 16 204 7
k 16 220 6
k 16 337 3
k 16 364 4
k 16 403 9
k 16 497 8
k 16 507 6
k 16 526 3
k 16 529 5
k 16 605 7
k 16 720 7
k 16 725 9
k 16 768 4
k 17 34 8
k 17 86 5
k 17 89 9
k 17 96 3
k 17 125 9
k 17 179 5
k 17 331 3
k 17 386 4
k 17 420 3
k 17 422 9
k 17 425 2
k 17 504 2
k 17 527 9
k 17 545 2
k 17 584 9
k 17 644 3
k 17 765 9
k 18 56 8
k 18 167 8
k 18 168 9
k 18 416 9
k 18 428 4
k 18 502 6
k 18 604 3
k 18 605 2
k 18 711 8
k 19 13 2
k 19 14 3
k 19 18 4
k 19 101 2
k 19 139 9
k 19 182 8
k 19 217 2
k 19 261 4
k 19 360 6
k 19 374 6
k 19 389 8
k 19 409 4
k 19 464 4
k 19 630 7
k 19 655 8
k 19 668 4
k 19 721 9
k 19 789 4
k 20 32 7
k 20 74 6
k 20 84 3
k 20 132 8
k 20 164 6
k 20 187 9
k 20 258 4
k 20 315 6
k 20 366 4
k 20 382 5
k 20 531 5
k 20 532 4
k 20 550 4
k 20 569 4
k 20 608 5
k 20 781 2
k 21 5 7
k 21 11 6
k 21 12 9
k 21 20 8
k 21 43 9
k 21 96 6
k 21 162 8
k 21 175 8
k 21 221 3
k 21 226 5
k 21 252 7
k 21 291 6
k 21 355 6
k 21 390 8
k 21 421 6
k 21 452 8
k 21 542 3
k 21 555 4
k 21 626 6
k 21 633 6
k 22 112 4
k 22 161 3
k 22 306 7
k 22 316 9
k 22 320 9
k 22 329 9
k 22 333 7
k 22 370 2
k 22 386 8
k 22 391 2
k 22 499 6
k 22 537 2
k 22 593 6
k 22 673 4
k 22 694 3
k 22 763 5
k 23 32 8
k 23 95 6
k 23 109 3
k 23 112 6
k 23 216 8
k 23 253 4
k 23 313 7
k 23 424 5
k 23 534 4
k 23 550 5
k 23 551 9
k 23 554 6
k 23 616 4
k 23 641 5
k 23 678 4
k 23 682 5
k 23 707 9
k 24 0 6
k 24 34 7
k 24 131 6
k 24 155 3
k 24 182 7
k 24 195 4
k 24 272 4
k 24 294 2
k 24 333 4
k 24 443 5
k 24 546 7
k 24 558 8
k 24 571 8
k 24 586 8
k 24 605 8
k 24 692 4
k 24 789 5
k 24 795 3
k 25 65 2
k 25 96 7
k 25 155 2
k 25 162 5
k 25 208 7
k 25 239 2
k 25 338 5
k 25 369 4
k 25 442 3
k 25 480 9
k 25 602 4
k 25 759 6
k 25 785 8
k 26 19 9
k 26 88 2
k 26 93 4
k 26 276 3
k 26 422 6
k 26 427 4
k 26 507 3
k 26 519 2
k 26 617 2
k 26 688 7
k 26 692 5
k 26 706 3
k 26 733 8
k 26 795 3
k 27 42 5
k 27 51 3
k 27 148 4
k 27 199 4
k 27 203 5
k 27 221 6
k 27 222 4
k 27 256 2
k 27 258 3
k 27 313 3
k 27 357 3
k 27 438 8
k 27 447 8
k 27 512 9
k 27 585 3
k 27 610 9
k 27 708 3
k 27 709 5
k 27 748 7
k 27 749 4
k 28 13 4
k 28 16 4
k 28 55 2
k 28 94 7
k 28 106 7
k 28 146 5
k 28 258 9
k 28 267 4
k 28 283 9
k 28 331 5
k 28 530 3
k 28 572 6
k 28 591 6
k 28 592 3
k 28 641 6
k 29 88 2
k 29 98 6
k 29 102 7
k 29 145 5
k 29 161 5
k 29 166 7
k 29 191 2
k 29 200 7
k 29 207 9
k 29 346 4
k 29 464 7
k 29 581 7
k 29 584 8
k 29 606 2
k 29 656 8
k 29 771 8
k 30 26 7
k 30 40 3
k 30 56 5
k 30 139 7
k 30 215 5
k 30 222 3
k 30 232 9
k 30 383 5
k 30 410 5
k 30 478 7
k 30 500 7
k 30 504 7
k 30 615 7
k 30 616 3
k 30 636 4
k 30 659 3
k 30 673 6
k 30 703 9
k 30 723 2
k 31 54 8
k 31 119 6
k 31 176 5
k 31 230 3
k 31 241 5
k 31 245 5
k 31 259 9
k 31 274 2
k 31 284 6
k 31 289 2
k 31 315 6
k 31 329 9
k 31 337 5
k 31 386 6
k 31 427 4
k 31 473 2
k 31 483 3
k 31 506 7
k 31 765 3
k 32 21 8
k 32 24 8
k 32 28 9
k 32 108 4
k 32 121 6
k 32 221 4
k 32 243 6
k 32 269 6
k 32 324 5
k 32 448 8
k 32 547 9
k 32 590 5
k 32 616 5
k 32 631 2
k 32 690 8
k 32 705 5
k 33 6 9
k 33 285 4
k 33 338 2
k 33 358 4
k 33 362 8
k 33 443 9
k 33 515 4
k 33 535 3
k 33 694 3
k 33 746 3
k 33 775 4
k 34 37 3
k 34 51 9
k 34 134 6
k 34 146 2
k 34 165 6
k 34 207 5
k 34 236 8
k 34 281 7
k 34 422 9
k 34 459 4
k 34 477 7
k 34 521 3
k 34 524 7
k 34 534 3
k 34 600 5
k 34 620 7
k 34 624 7
k 34 743 8
k 34 766 2
k 35 33 8
k 35 91 4
k 35 129 9
k 35 153 6
k 35 291 9
k 35 332 9
k 35 407 5
k 35 421 6
k 35 491 6
k 35 494 8
k 35 526 6
k 35 558 6
k 35 620 8
k 35 681 9
k 35 722 5
k 35 726 4
k 36 66 5
k 36 92 6
k 36 95 6
k 36 97 6
k 36 118 9
k 36 194 7
k 36 541 2
k 36 617 5
k 36 661 2
k 37 28 9
k 37 30 4
k 37 124 9
k 37 204 6
k 37 341 6
k 37 362 8
k 37 399 7
k 37 538 5
k 37 547 5
k 37 571 3
k 37 652 5
k 37 667 5
k 37 700 9
k 37 716 7
k 37 725 7
k 37 742 5
k 38 34 9
k 38 49 5
k 38 61 4
k 38 82 5
k 38 238 2
k 38 257 8
k 38 277 8
k 38 286 7
k 38 362 8
k 38 370 4
k 38 380 8
k 38 393 5
k 38 397 7
k 38 451 5
k 38 608 2
k 38 720 9
k 38 746 5
k 38 764 6
k 39 36 8
k 39 46 7
k 39 152 4
k 39 155 5
k 39 161 3
k 39 182 5
k 39 197 8
k 39 217 9
k 39 245 6
k 39 275 6
k 39 394 8
k 39 420 9
k 39 445 5
k 39 449 7
k 39 452 3
k 39 565 5
k 39 572 7
k 39 589 8
k 39 594 3
k 39 612 5
k 39 678 8
k 39 680 7
k 39 742 8
k 40 45 6
k 40 115 9
k 40 121 5
k 40 129 6
k 40 150 2
k 40 163 8
k 40 265 2
k 40 305 3
k 40 306 5
k 40 323 4
k 40 335 4
k 40 540 8
k 40 577 2
k 40 615 7
k 40 646 6
k 40 656 7
k 40 671 6
k 40 695 2
k 40 791 6
k 40 795 3
k 41 14 5
k 41 141 7
k 41 148 6
k 41 154 3
k 41 206 2
k 41 226 5
k 41 329 9
k 41 335 9
k 41 389 7
k 41 462 2
k 41 487 7
k 41 518 7
k 41 584 8
k 41 677 3
k 41 737 8
k 41 741 7
k 41 755 2
k 41 797 9
k 42 173 6
k 42 183 6
k 42 356 3
k 42 499 7
k 42 504 8
k 42 509 3
k 42 518 7
k 42 692 9
k 42 698 2
k 42 716 8
k 42 722 9
k 42 729 9
k 42 752 9
k 43 104 2
k 43 132 2
k 43 191 4
k 43 242 6
k 43 248 3
k 43 375 4
k 43 400 3
k 43 433 2
k 43 440 8
k 43 448 2
k 43 449 6
k 43 644 6
k 43 671 9
k 43 708 4
k 43 742 2
k 43 750 3
k 43 775 9
k 44 46 5
k 44 141 9
k 44 202 8
k 44 248 2
k 44 262 2
k 44 286 7
k 44 370 3
k 44 394 3
k 44 416 4
k 44 436 5
k 44 501 6
k 44 514 3
k 44 539 8
k 44 610 4
k 44 726 6
k 45 26 8
k 45 66 4
k 45 113 4
k 45 126 7
k 45 160 7
k 45 170 9
k 45 268 5
k 45 269 2
k 45 272 2
k 45 299 5
k 45 358 7
k 45 387 5
k 45 444 5
k 45 504 6
k 45 552 7
k 45 596 2
k 46 28 3
k 46 55 3
k 46 274 4
k 46 497 8
k 46 505 7
k 46 554 5
k 46 605 8
k 46 630 3
k 46 750 8
k 47 11 6
k 47 85 9
k 47 133 5
k 47 138 6
k 47 388 8
k 47 478 6
k 47 494 8
k 47 547 6
k 47 663 2
k 47 682 8
k 47 714 8
k 47 749 6
k 47 794 9
k 48 35 5
k 48 36 2
k 48 40 7
k 48 56 3
k 48 135 4
k 48 160 5
k 48 218 9
k 48 274 4
k 48 325 5
k 48 354 9
k 48 392 3
k 48 396 4
k 48 411 2
k 48 458 2
k 48 482 4
k 48 639 5
k 48 649 8
k 48 778 3
k 49 43 6
k 49 44 5
k 49 56 6
k 49 96 2
k 49 113 7
k 49 134 3
k 49 159 6
k 49 176 4
k 49 185 4
k 49 194 7
k 49 233 7
k 49 234 5
k 49 256 2
k 49 271 9
k 49 361 5
k 49 393 5
k 49 415 2
k 49 491 4
k 49 577 8
k 49 607 8
k 49 693 7
k 49 760 7
k 50 17 4
k 50 92 6
k 50 141 7
k 50 151 3
k 50 159 2
k 50 162 3
k 50 210 2
k 50 253 3
k 50 354 4
k 50 407 5
k 50 445 4
k 50 562 7
k 50 743 2
k 50 757 9
k 51 10 9
k 51 40 6
k 51 54 8
k 51 68 3
k 51 175 9
k 51 393 6
k 51 438 2
k 51 444 7
k 51 482 9
k 51 485 5
k 51 499 5
k 51 589 4
k 51 591 2
k 51 666 8
k 52 0 4
k 52 3 7
k 52 127 9
k 52 167 7
k 52 245 7
k 52 248 5
k 52 254 2
k 52 342 9
k 52 345 7
k 52 477 3
k 52 579 8
k 52 682 6
k 52 725 8
k 52 734 9
k 52 759 5
k 52 769 8
k 52 788 8
k 53 0 8
k 53 70 7
k 53 96 6
k 53 98 6
k 53 138 9
k 53 196 9
k 53 263 7
k 53 337 4
k 53 373 4
k 53 413 8
k 53 418 8
k 53 506 4
k 53 519 8
k 53 566 8
k 53 589 3
k 53 703 6
k 53 755 7
k 53 763 8
k 53 774 8
k 54 2 9
k 54 35 8
k 54 53 6
k 54 112 4
k 54 191 5
k 54 199 9
k 54 207 6
k 54 311 7
k 54 380 4
k 54 435 5
k 54 440 5
k 54 445 3
k 54 484 4
k 54 603 6
k 54 681 6
k 54 711 7
k 54 725 3
k 54 753 5
k 55 116 3
k 55 216 4
k 55 368 2
k 55 556 2
k 55 557 5
k 55 579 9
k 55 718 3
k 56 30 6
k 56 48 8
k 56 71 4
k 56 105 5
k 56 138 5
k 56 139 6
k 56 175 2
k 56 261 5
k 56 332 2
k 56 398 9
k 56 404 3
k 56 432 3
k 56 469 4
k 56 496 6
k 56 516 7
k 56 524 5
k 56 548 4
k 56 585 6
k 56 603 5
k 56 657 5
k 56 763 7
k 57 54 5
k 57 92 3
k 57 360 9
k 57 399 2
k 57 402 7
k 57 662 7
k 57 684 6
k 57 757 8
k 58 29 9
k 58 87 3
k 58 144 8
k 58 291 4
k 58 320 9
k 58 347 4
k 58 380 6
k 58 451 5
k 58 460 8
k 58 500 9
k 58 509 7
k 58 537 2
k 58 562 2
k 58 688 4
k 58 710 5
k 58 784 4
k 59 43 4
k 59 70 5
k 59 117 7
k 59 159 5
k 59 176 6
k 59 212 8
k 59 260 5
k 59 268 2
k 59 291 9
k 59 369 9
k 59 398 2
k 59 452 5
k 59 470 8
k 59 475 3
k 59 499 7
k 59 500 7
k 59 568 6
k 59 587 8
k 59 627 5
k 59 634 5
k 59 742 4
k 60 31 3
k 60 121 7
k 60 167 2
k 60 174 8
k 60 186 5
k 60 197 7
k 60 231 2
k 60 298 4
k 60 329 2
k 60 330 2
k 60 390 3
k 60 502 9
k 60 582 5
k 60 606 8
k 60 652 7
k 60 656 6
k 60 751 9
k 61 135 9
k 61 142 8
k 61 193 2
k 61 199 9
k 61 245 5
k 61 294 5
k 61 314 4
k 61 337 4
k 61 363 4
k 61 373 7
k 61 413 4
k 61 452 8
k 61 471 8
k 61 497 3
k 61 577 3
k 61 630 5
k 61 655 5
k 61 701 8
k 61 736 6
k 61 769 7
k 62 78 8
k 62 215 6
k 62 255 2
k 62 263 2
k 62 279 6
k 62 409 8
k 62 498 9
k 62 527 6
k 62 536 4
k 62 599 5
k 62 616 8
k 62 621 3
k 62 627 2
k 62 787 2
k 63 1 3
k 63 25 6
k 63 186 5
k 63 211 4
k 63 250 4
k 63 255 7
k 63 274 8
k 63 311 7
k 63 417 7
k 63 488 7
k 63 629 6
k 63 673 2
k 63 749 7
k 63 752 9
k 64 69 3
k 64 104 8
k 64 107 6
k 64 266 3
k 64 288 8
k 64 397 5
k 64 472 4
k 64 516 7
k 64 555 8
k 64 690 4
k 64 702 4
k 64 733 9
k 64 763 2
k 64 779 6
k 65 26 4
k 65 71 4
k 65 144 4
k 65 292 9
k 65 356 6
k 65 357 2
k 65 358 9
k 65 412 4
k 65 490 2
k 65 501 5
k 65 568 8
k 65 572 6
k 65 580 3
k 65 666 5
k 65 695 8
k 66 18 5
k 66 62 5
k 66 67 7
k 66 75 8
k 66 95 5
k 66 116 3
k 66 136 4
k 66 179 8
k 66 209 8
k 66 271 3
k 66 396 2
k 66 410 9
k 66 448 5
k 66 617 4
k 66 620 9
k 66 644 9
k 66 700 6
k 66 712 3
k 66 736 4
k 66 759 5
k 67 126 6
k 67 147 8
k 67 176 4
k 67 194 6
k 67 221 6
k 67 250 9
k 67 287 4
k 67 296 5
k 67 298 2
k 67 341 3
k 67 348 2
k 67 349 2
k 67 495 9
k 67 642 3
k 68 109 6
k 68 146 8
k 68 168 2
k 68 189 4
k 68 199 7
k 68 226 4
k 68 247 7
k 68 292 6
k 68 295 6
k 68 352 3
k 68 391 3
k 68 451 6
k 68 509 7
k 68 553 9
k 68 585 2
k 68 649 5
k 68 682 2
k 68 717 8
k 68 733 5
k 68 796 3
k 69 15 2
k 69 81 5
k 69 122 3
k 69 141 4
k 69 144 8
k 69 170 3
k 69 218 9
k 69 222 3
k 69 290 3
k 69 374 3
k 69 490 5
k 69 497 3
k 69 542 2
k 69 617 9
k 69 732 3
k 69 734 4
k 69 792 6
k 70 35 2
k 70 45 3
k 70 103 2
k 70 107 8
k 70 114 7
k 70 146 3
k 70 201 3
k 70 204 4
k 70 237 7
k 70 251 4
k 70 272 2
k 70 321 9
k 70 330 9
k 70 429 5
k 70 446 4
k 70 462 5
k 70 533 2
k 70 761 6
k 71 63 2
k 71 135 8
k 71 162 4
k 71 208 7
k 71 328 4
k 71 332 9
k 71 346 9
k 71 410 2
k 71 496 3
k 71 508 3
k 71 512 3
k 71 545 6
k 71 654 9
k 71 656 3
k 71 758 7
k 72 5 5
k 72 6 9
k 72 76 9
k 72 152 9
k 72 208 8
k 72 218 6
k 72 312 5
k 72 359 8
k 72 409 2
k 72 491 2
k 72 541 2
k 72 559 7
k 72 684 9
k 73 48 7
k 73 173 3
k 73 225 6
k 73 270 7
k 73 649 6
k 73 652 3
k 73 672 5
k 73 682 7
k 73 695 9
k 73 699 3
k 73 732 2
k 73 773 3
k 74 47 7
k 74 53 4
k 74 68 3
k 74 71 3
k 74 124 9
k 74 154 8
k 74 192 4
k 74 194 3
k 74 228 5
k 74 265 4
k 74 302 3
k 74 316 2
k 74 381 6
k 74 393 3
k 74 502 8
k 74 522 5
k 74 659 3
k 74 683 6
k 74 734 8
k 74 737 8
k 74 747 2
k 75 13 5
k 75 52 2
k 75 86 4
k 75 105 8
k 75 146 2
k 75 156 4
k 75 232 5
k 75 475 8
k 75 549 8
k 75 562 2
k 75 682 8
k 75 728 5
k 75 738 3
k 75 784 7
k 76 36 8
k 76 38 5
k 76 50 6
k 76 115 7
k 76 231 9
k 76 274 3
k 76 348 4
k 76 362 3
k 76 449 7
k 76 480 3
k 76 482 5
k 76 562 4
k 76 625 9
k 76 666 2
k 76 728 3
k 77 100 8
k 77 112 8
k 77 119 8
k 77 212 9
k 77 251 2
k 77 264 5
k 77 404 6
k 77 439 2
k 77 444 6
k 77 507 8
k 77 588 5
k 77 657 7
k 77 729 2
k 77 749 8
k 77 765 5
k 78 15 3
k 78 155 8
k 78 263 6
k 78 291 9
k 78 365 8
k 78 379 9
k 78 410 9
k 78 446 5
k 78 456 6
k 78 496 3
k 78 521 5
k 78 594 2
k 78 626 3
k 79 30 6
k 79 95 5
k 79 134 4
k 79 150 2
k 79 230 6
k 79 286 9
k 79 308 9
k 79 316 5
k 79 441 2
k 79 599 3
k 79 704 8
k 79 743 3
k 80 51 8
k 80 123 3
k 80 146 8
k 80 151 5
k 80 266 4
k 80 304 8
k 80 339 5
k 80 344 5
k 80 359 9
k 80 385 5
k 80 410 7
k 80 414 6
k 80 452 8
k 80 468 4
k 80 526 9
k 80 534 3
k 80 565 3
k 80 587 2
k 80 607 8
k 80 643 9
k 80 720 8
k 80 733 7
k 80 741 9
k 80 758 5
k 81 174 7
k 81 200 5
k 81 260 5
k 81 342 7
k 81 358 2
k 81 457 8
k 81 551 8
k 81 571 9
k 81 583 3
k 81 713 5
k 81 748 2
k 81 750 9
k 82 61 8
k 82 74 8
k 82 95 7
k 82 197 9
k 82 210 4
k 82 303 8
k 82 341 8
k 82 364 2
k 82 377 6
k 82 459 7
k 82 592 5
k 82 680 5
k 82 693 7
k 83 108 8
k 83 206 6
k 83 209 9
k 83 291 3
k 83 308 6
k 83 449 4
k 83 453 8
k 83 454 3
k 83 549 7
k 83 559 3
k 83 585 6
k 83 604 4
k 83 685 2
k 83 716 7
k 83 731 6
k 83 777 8
k 84 10 4
k 84 91 4
k 84 465 3
k 84 611 9
k 84 626 8
k 84 653 9
k 84 746 9
k 84 759 9
k 84 762 8
k 85 58 5
k 85 102 6
k 85 183 9
k 85 189 3
k 85 316 6
k 85 341 2
k 85 384 9
k 85 539 4
k 85 572 7
k 85 616 2
k 85 666 4
k 85 791 6
k 85 799 6
k 86 94 4
k 86 96 9
k 86 124 3
k 86 138 6
k 86 155 8
k 86 156 6
k 86 208 7
k 86 312 9
k 86 349 7
k 86 428 8
k 86 451 4
k 86 539 5
k 86 546 3
k 86 647 6
k 86 651 4
k 86 685 7
k 86 696 2
k 86 720 3
k 86 723 4
k 86 786 8
k 87 21 5
k 87 197 5
k 87 241 6
k 87 293 3
k 87 335 8
k 87 368 8
k 87 439 3
k 87 504 7
k 87 535 7
k 87 611 5
k 87 616 5
k 87 685 7
k 87 782 7
k 87 796 3
k 88 10 6
k 88 11 8
k 88 51 3
k 88 95 5
k 88 98 8
k 88 122 5
k 88 177 5
k 88 223 8
k 88 240 2
k 88 245 4
k 88 268 6
k 88 300 7
k 88 384 3
k 88 461 6
k 88 499 6
k 88 500 9
k 88 503 4
k 88 511 6
k 88 531 4
k 88 713 4
k 88 786 6
k 88 788 6
k 89 9 5
k 89 27 7
k 89 123 4
k 89 240 5
k 89 352 4
k 89 448 3
k 89 494 8
k 89 505 5
k 89 535 4
k 89 582 8
k 89 584 7
k 89 685 5
k 89 712 2
k 90 34 7
k 90 40 6
k 90 41 7
k 90 47 5
k 90 49 9
k 90 93 8
k 90 132 6
k 90 134 2
k 90 136 2
k 90 142 5
k 90 166 4
k 90 249 9
k 90 281 6
k 90 336 7
k 90 390 4
k 90 406 2
k 90 453 2
k 90 459 8
k 90 528 5
k 90 555 6
k 90 584 4
k 90 622 3
k 90 632 7
k 90 650 4
k 90 763 2
k 90 787 3
k 90 793 6
k 90 795 5
k 91 129 9
k 91 206 4
k 91 215 5
k 91 219 3
k 91 255 4
k 91 377 4
k 91 413 5
k 91 468 5
k 91 491 6
k 91 550 3
k 91 606 3
k 91 643 5
k 91 704 5
k 91 726 5
k 92 237 6
k 92 247 8
k 92 394 2
k 92 431 2
k 92 447 9
k 92 456 4
k 92 540 7
k 92 701 8
k 92 741 6
k 92 751 8
k 93 29 8
k 93 131 7
k 93 211 9
k 93 259 5
k 93 316 6
k 93 401 6
k 93 440 4
k 93 473 3
k 93 513 4
k 93 553 5
k 93 577 7
k 93 591 6
k 93 630 4
k 93 651 5
k 93 749 6
k 93 760 6
k 94 5 3
k 94 39 3
k 94 55 5
k 94 175 9
k 94 200 3
k 94 205 2
k 94 221 2
k 94 255 2
k 94 324 6
k 94 348 8
k 94 363 7
k 94 396 9
k 94 436 5
k 94 461 5
k 94 503 3
k 94 556 8
k 94 585 7
k 94 614 9
k 94 759 7
k 95 70 4
k 95 116 9
k 95 154 6
k 95 205 6
k 95 267 4
k 95 304 8
k 95 325 5
k 95 379 4
k 95 490 5
k 95 686 6
k 95 690 6
k 95 692 2
k 95 698 4
k 95 712 6
k 95 770 3
k 95 780 2
k 96 121 5
k 96 168 3
k 96 262 3
k 96 272 9
k 96 295 4
k 96 316 9
k 96 388 8
k 96 397 8
k 96 409 3
k 96 418 9
k 96 482 6
k 96 502 6
k 96 522 4
k 96 588 4
k 96 666 7
k 96 789 2
k 97 38 4
k 97 191 4
k 97 203 2
k 97 216 6
k 97 397 3
k 97 494 6
k 97 534 4
k 97 599 7
k 97 648 7
k 97 747 6
k 97 798 4
k 98 22 2
k 98 52 8
k 98 53 9
k 98 76 2
k 98 79 8
k 98 115 2
k 98 217 7
k 98 266 5
k 98 295 6
k 98 310 4
k 98 341 6
k 98 552 6
k 98 572 9
k 98 592 6
k 98 604 7
k 98 634 9
k 98 666 7
k 98 681 3
k 99 116 3
k 99 132 9
k 99 140 6
k 99 178 8
k 99 376 6
k 99 489 8
k 99 532 8
k 99 625 3
k 99 658 6
k 99 695 4
k 99 705 4
k 99 730 8
k 99 745 9
k 99 770 3
k 100 45 3
k 100 84 7
k 100 161 9
k 100 326 2
k 100 361 2
k 100 386 4
k 100 403 4
k 100 474 3
k 100 517 8
k 100 604 9
k 100 614 8
k 100 616 2
k 100 708 5
k 100 717 4
k 100 725 5
k 100 761 2
k 101 21 9
k 101 26 3
k 101 72 6
k 101 116 8
k 101 258 2
k 101 287 9
k 101 339 8
k 101 383 2
k 101 431 3
k 101 508 4
k 101 535 4
k 101 541 8
k 101 677 3
k 101 712 7
k 101 770 3
k 101 794 2
k 102 30 5
k 102 58 9
k 102 78 4
k 102 103 6
k 102 330 6
k 102 352 9
k 102 440 9
k 102 460 5
k 102 472 2
k 102 488 9
k 102 568 4
k 102 587 3
k 102 657 5
k 102 797 6
k 103 236 9
k 103 275 6
k 103 343 4
k 103 351 3
k 103 411 2
k 103 494 3
k 103 511 8
k 103 597 9
k 103 598 8
k 103 612 4
k 103 629 3
k 103 694 5
k 103 721 7
k 103 732 7
k 103 762 3
k 104 11 7
k 104 59 2
k 104 70 4
k 104 126 8
k 104 152 6
k 104 347 2
k 104 357 3
k 104 424 2
k 104 459 8
k 104 508 9
k 104 577 9
k 104 644 4
k 104 659 4
k 104 706 4
k 104 729 2
k 105 39 3
k 105 175 7
k 105 219 8
k 105 233 3
k 105 421 5
k 105 468 9
k 105 492 4
k 105 530 7
k 105 544 2
k 105 547 8
k 105 622 9
k 105 653 5
k 105 679 4
k 105 698 5
k 106 31 3
k 106 62 2
k 106 170 6
k 106 172 2
k 106 174 2
k 106 248 7
k 106 283 4
k 106 340 7
k 106 353 5
k 106 435 5
k 106 454 6
k 106 557 9
k 106 564 3
k 107 21 6
k 107 63 8
k 107 72 3
k 107 139 6
k 107 257 5
k 107 414 3
k 107 515 3
k 107 519 6
k 107 542 9
k 107 580 5
k 107 642 5
k 107 768 7
k 107 777 8
k 108 3 6
k 108 5 2
k 108 41 6
k 108 172 6
k 108 207 4
k 108 249 6
k 108 332 6
k 108 356 7
k 108 574 7
k 108 603 8
k 109 54 4
