c multi commodity flow
k 471 243 27
k 13 450 62
k 48 335 91
k 494 182 75
k 570 420 67
k 100 138 81
k 414 168 30
k 130 334 15
k 290 335 64
k 447 232 39
k 548 396 93
k 103 496 73
k 472 264 24
k 469 191 77
k 511 89 26
k 225 88 100
k 311 347 51
k 195 339 92
k 455 288 26
k 554 550 29
k 294 392 58
k 515 167 12
k 520 237 70
k 126 245 87
k 252 438 55
k 46 156 11
k 546 139 18
k 624 233 82
k 602 77 50
k 503 527 52
k 10 134 28
k 491 419 30
k 143 455 63
k 288 584 18
k 154 516 72
k 271 213 82
k 356 62 90
k 69 172 62
k 600 413 63
k 294 63 45
k 213 118 80
k 43 53 31
k 540 548 97
k 269 510 49
k 180 42 21
k 174 220 13
k 540 440 81
k 6 125 58
k 124 588 75
k 238 60 17
k 144 199 43
k 129 556 30
k 382 295 42
k 374 464 89
k 410 20 45
k 244 216 92
k 16 167 77
k 580 507 94
k 156 422 60
k 478 572 23
k 492 225 83
k 290 320 24
k 365 553 46
k 160 605 15
k 38 279 28
k 420 249 95
k 193 539 34
k 40 330 91
k 428 230 30
k 522 586 42
k 586 538 56
k 206 38 62
k 236 329 43
k 115 407 18
k 90 586 94
k 585 162 59
k 289 193 65
k 6 299 79
k 282 494 78
k 311 107 46
k 476 14 80
k 329 344 69
k 460 585 65
k 27 390 94
k 504 242 92
k 485 616 28
k 286 12 89
k 286 208 84
k 30 69 13
k 216 565 61
k 619 335 90
k 113 373 96
k 118 361 35
k 123 179 56
k 4 469 32
k 136 623 47
k 202 119 64
k 220 537 96
k 177 55 83
k 611 619 22
k 12 236 36
k 483 400 40
k 531 484 70
k 612 519 40
k 8 516 43
k 100 194 29
k 558 19 57
k 599 427 66
k 414 585 99
k 613 46 38
k 189 350 95
k 609 520 17
k 100 322 25
k 190 185 71
k 515 617 77
k 304 208 61
k 486 109 63
k 405 616 76
k 291 107 71
k 619 389 23
k 86 558 51
k 386 216 42
k 457 51 45
k 319 540 64
k 168 547 32
k 52 272 93
k 377 76 61
k 451 35 55
k 600 292 49
k 622 201 97
k 438 378 90
k 144 219 71
k 575 273 17
k 99 370 96
k 576 312 17
k 603 139 37
k 596 287 45
k 183 536 91
k 558 522 37
k 269 420 42
k 375 44 13
k 589 105 57
k 232 483 64
k 91 49 26
k 51 541 50
k 152 461 37
k 152 563 12
k 624 554 18
k 14 163 59
k 54 550 18
k 186 469 92
k 532 490 53
k 507 342 31
k 446 360 75
k 258 65 43
k 83 312 69
k 19 347 30
k 167 352 32
k 204 53 21
k 458 570 80
k 530 442 43
k 209 229 26
k 393 378 88
k 594 378 91
k 490 447 31
k 5 103 53
k 93 96 49
k 502 328 88
k 472 461 88
k 314 568 61
k 242 311 59
k 286 569 84
k 504 159 72
k 537 375 29
k 93 192 88
k 53 85 15
k 273 277 47
k 473 69 48
k 20 149 98
k 558 394 21
k 571 220 84
k 609 310 39
k 585 316 81
k 407 336 86
k 315 397 54
k 335 99 19
k 139 297 42
k 285 157 17
k 5 85 16
k 31 502 96
k 458 198 41
k 25 319 11
k 320 68 47
k 192 358 35
k 158 144 36
k 250 114 79
k 477 214 14
k 398 176 79
k 405 186 78
k 18 256 14
k 46 618 32
k 44 84 93
k 167 294 63
k 319 169 75
k 103 221 43
k 524 542 57
k 511 468 53
k 503 382 98
k 528 282 57
k 146 426 57
k 210 31 84
k 592 123 96
k 590 375 41
k 232 568 14
k 268 525 35
k 309 533 59
k 247 514 92
k 544 493 80
k 264 12 88
k 292 466 35
k 549 224 62
k 5 177 64
k 380 74 24
k 48 276 81
k 586 32 79
k 218 199 67
k 126 204 31
k 17 593 18
k 601 562 50
k 250 236 64
k 125 240 22
k 415 206 96
k 592 347 52
k 207 524 70
k 487 548 39
k 470 67 58
k 286 20 41
k 161 600 71
k 251 592 95
k 105 47 86
k 406 278 74
k 99 585 90
k 167 610 56
k 177 428 95
k 517 5 11
k 578 571 28
k 181 157 60
k 205 420 56
k 237 78 73
k 376 240 93
k 150 94 25
k 314 45 79
k 332 506 58
k 199 533 18
k 132 554 69
k 80 165 37
k 515 160 18
k 617 122 54
k 45 207 56
k 391 149 82
k 437 505 37
k 153 379 17
k 34 599 88
k 362 446 36
k 83 74 93
k 445 341 44
k 87 266 42
k 429 157 82
k 428 500 90
k 55 367 33
k 245 529 99
k 548 45 22
k 568 198 46
k 66 362 71
k 566 161 72
k 229 416 60
k 308 262 74
k 552 15 16
k 315 209 15
k 587 566 31
k 44 559 55
k 438 49 54
k 547 551 29
k 146 496 25
k 48 574 69
k 468 51 71
k 167 71 26
k 199 313 38
k 368 495 59
k 531 13 91
k 268 176 68
k 208 536 89
k 323 207 53
k 445 526 71
k 581 411 52
k 301 595 41
k 63 442 57
k 459 0 51
k 330 266 11
k 99 623 27
k 43 4 28
k 559 109 25
k 469 302 62
c
c source target cost capacity
a 0 1 91 403
a 0 25 97 550
a 1 0 95 369
a 1 2 82 405
a 1 26 92 417
a 2 1 85 619
a 2 3 95 682
a 2 27 97 556
a 3 2 93 442
a 3 4 83 409
a 3 28 85 459
a 4 3 99 408
a 4 5 87 377
a 4 29 80 394
a 5 4 85 749
a 5 6 98 578
a 5 30 88 521
a 6 5 93 709
a 6 7 84 691
a 6 31 85 490
a 7 6 81 616
a 7 8 96 424
a 7 32 96 550
a 8 7 88 548
a 8 9 87 461
a 8 33 98 652
a 9 8 84 476
a 9 10 97 685
a 9 34 100 535
a 10 9 83 549
a 10 11 99 483
a 10 35 94 680
a 11 10 88 419
a 11 12 86 664
a 11 36 96 570
a 12 11 83 567
a 12 13 98 643
a 12 37 85 717
a 13 12 93 499
a 13 14 86 534
a 13 38 93 567
a 14 13 94 648
a 14 15 82 531
a 14 39 96 649
a 15 14 91 705
a 15 16 88 417
a 15 40 92 644
a 16 15 98 586
a 16 17 83 516
a 16 41 82 599
a 17 16 88 739
a 17 18 94 523
a 17 42 96 449
a 18 17 94 461
a 18 19 80 548
a 18 43 94 548
a 19 18 86 494
a 19 20 100 756
a 19 44 100 558
a 20 19 94 563
a 20 21 82 409
a 20 45 89 718
a 21 20 98 663
a 21 22 88 436
a 21 46 100 672
a 22 21 89 511
a 22 23 81 651
a 22 47 92 363
a 23 22 98 537
a 23 24 92 594
a 23 48 92 451
a 24 23 92 398
a 24 49 96 641
a 25 0 94 470
a 25 26 99 641
a 25 50 97 736
a 26 1 97 545
a 26 25 92 670
a 26 27 89 728
a 26 51 95 476
a 27 2 82 638
a 27 26 84 456
a 27 28 89 529
a 27 52 99 460
a 28 3 96 412
a 28 27 81 679
a 28 29 94 546
a 28 53 94 729
a 29 4 95 522
a 29 28 80 672
a 29 30 81 657
a 29 54 95 569
a 30 5 94 637
a 30 29 95 641
a 30 31 81 638
a 30 55 88 505
a 31 6 81 503
a 31 30 94 404
a 31 32 80 621
a 31 56 98 605
a 32 7 94 633
a 32 31 80 750
a 32 33 86 604
a 32 57 95 461
a 33 8 82 416
a 33 32 98 682
a 33 34 85 733
a 33 58 81 407
a 34 9 95 488
a 34 33 86 399
a 34 35 91 650
a 34 59 93 531
a 35 10 87 749
a 35 34 96 486
a 35 36 99 440
a 35 60 99 659
a 36 11 89 459
a 36 35 98 369
a 36 37 93 678
a 36 61 87 648
a 37 12 91 617
a 37 36 83 504
a 37 38 85 487
a 37 62 96 585
a 38 13 97 628
a 38 37 96 559
a 38 39 82 727
a 38 63 82 615
a 39 14 84 693
a 39 38 94 443
a 39 40 86 427
a 39 64 100 397
a 40 15 93 702
a 40 39 93 470
a 40 41 96 758
a 40 65 87 723
a 41 16 94 681
a 41 40 87 682
a 41 42 83 688
a 41 66 83 485
a 42 17 96 365
a 42 41 96 436
a 42 43 89 595
a 42 67 83 725
a 43 18 91 545
a 43 42 92 681
a 43 44 92 388
a 43 68 85 565
a 44 19 94 578
a 44 43 94 411
a 44 45 95 415
a 44 69 84 750
a 45 20 83 683
a 45 44 84 543
a 45 46 94 497
a 45 70 89 378
a 46 21 85 634
a 46 45 92 696
a 46 47 85 585
a 46 71 98 582
a 47 22 92 656
a 47 46 99 516
a 47 48 97 753
a 47 72 89 727
a 48 23 84 554
a 48 47 80 626
a 48 49 80 453
a 48 73 97 473
a 49 24 98 461
a 49 48 86 454
a 49 74 94 725
a 50 25 85 481
a 50 51 91 445
a 50 75 84 402
a 51 26 88 488
a 51 50 84 716
a 51 52 81 364
a 51 76 82 424
a 52 27 83 624
a 52 51 86 713
a 52 53 91 398
a 52 77 100 472
a 53 28 83 563
a 53 52 95 366
a 53 54 85 468
a 53 78 80 466
a 54 29 91 675
a 54 53 84 402
a 54 55 86 539
a 54 79 94 466
a 55 30 85 403
a 55 54 85 710
a 55 56 82 447
a 55 80 84 696
a 56 31 97 623
a 56 55 94 473
a 56 57 95 433
a 56 81 81 480
a 57 32 85 566
a 57 56 85 685
a 57 58 100 620
a 57 82 91 569
a 58 33 82 600
a 58 57 80 595
a 58 59 85 633
a 58 83 96 703
a 59 34 83 388
a 59 58 84 653
a 59 60 88 376
a 59 84 88 482
a 60 35 91 541
a 60 59 94 724
a 60 61 86 383
a 60 85 92 606
a 61 36 92 469
a 61 60 93 516
a 61 62 83 751
a 61 86 99 538
a 62 37 86 546
a 62 61 84 602
a 62 63 88 670
a 62 87 86 472
a 63 38 88 511
a 63 62 85 589
a 63 64 94 758
a 63 88 98 446
a 64 39 88 594
a 64 63 94 400
a 64 65 81 624
a 64 89 93 479
a 65 40 98 511
a 65 64 100 423
a 65 66 93 659
a 65 90 87 586
a 66 41 91 408
a 66 65 95 512
a 66 67 100 472
a 66 91 91 534
a 67 42 84 496
a 67 66 97 370
a 67 68 85 592
a 67 92 89 612
a 68 43 93 667
a 68 67 95 504
a 68 69 84 636
a 68 93 82 455
a 69 44 97 415
a 69 68 89 705
a 69 70 88 554
a 69 94 91 412
a 70 45 100 373
a 70 69 86 406
a 70 71 98 587
a 70 95 96 501
a 71 46 88 577
a 71 70 92 699
a 71 72 98 518
a 71 96 94 616
a 72 47 89 365
a 72 71 93 758
a 72 73 82 648
a 72 97 85 660
a 73 48 82 639
a 73 72 98 438
a 73 74 85 715
a 73 98 97 652
a 74 49 96 579
a 74 73 85 608
a 74 99 84 742
a 75 50 85 679
a 75 76 84 746
a 75 100 87 589
a 76 51 81 461
a 76 75 99 756
a 76 77 93 666
a 76 101 86 651
a 77 52 94 496
a 77 76 82 448
a 77 78 85 422
a 77 102 88 529
a 78 53 81 733
a 78 77 81 729
a 78 79 82 756
a 78 103 96 733
a 79 54 98 690
a 79 78 82 729
a 79 80 91 405
a 79 104 92 406
a 80 55 96 492
a 80 79 94 643
a 80 81 86 369
a 80 105 93 489
a 81 56 85 464
a 81 80 88 645
a 81 82 88 639
a 81 106 88 366
a 82 57 88 365
a 82 81 94 701
a 82 83 98 683
a 82 107 87 742
a 83 58 91 662
a 83 82 84 708
a 83 84 81 413
a 83 108 94 521
a 84 59 94 468
a 84 83 97 646
a 84 85 88 543
a 84 109 81 447
a 85 60 100 541
a 85 84 93 603
a 85 86 83 647
a 85 110 83 469
a 86 61 93 383
a 86 85 96 716
a 86 87 97 632
a 86 111 87 388
a 87 62 99 616
a 87 86 82 522
a 87 88 81 738
a 87 112 84 363
a 88 63 94 486
a 88 87 80 551
a 88 89 87 579
a 88 113 82 419
a 89 64 81 467
a 89 88 88 445
a 89 90 93 739
a 89 114 98 735
a 90 65 91 622
a 90 89 97 455
a 90 91 89 625
a 90 115 92 665
a 91 66 93 688
a 91 90 95 577
a 91 92 88 507
a 91 116 93 663
a 92 67 89 534
a 92 91 86 601
a 92 93 91 638
a 92 117 96 664
a 93 68 96 586
a 93 92 80 523
a 93 94 81 587
a 93 118 98 694
a 94 69 100 435
a 94 93 100 589
a 94 95 97 477
a 94 119 80 463
a 95 70 88 439
a 95 94 82 429
a 95 96 80 455
a 95 120 89 511
a 96 71 93 540
a 96 95 85 553
a 96 97 81 504
a 96 121 99 462
a 97 72 100 693
a 97 96 96 459
a 97 98 80 502
a 97 122 97 556
a 98 73 96 737
a 98 97 91 623
a 98 99 91 650
a 98 123 83 412
a 99 74 96 511
a 99 98 94 632
a 99 124 81 576
a 100 75 98 399
a 100 101 96 421
a 100 125 94 726
a 101 76 88 429
a 101 100 87 759
a 101 102 88 484
a 101 126 87 601
a 102 77 92 674
a 102 101 95 661
a 102 103 93 460
a 102 127 97 750
a 103 78 89 702
a 103 102 89 738
a 103 104 87 671
a 103 128 88 590
a 104 79 82 574
a 104 103 97 479
a 104 105 97 533
a 104 129 82 649
a 105 80 96 390
a 105 104 98 421
a 105 106 88 410
a 105 130 84 671
a 106 81 97 430
a 106 105 94 530
a 106 107 81 599
a 106 131 89 500
a 107 82 84 539
a 107 106 91 708
a 107 108 96 664
a 107 132 82 405
a 108 83 89 708
a 108 107 87 403
a 108 109 96 525
a 108 133 89 514
a 109 84 81 533
a 109 108 97 479
a 109 110 98 524
a 109 134 93 416
a 110 85 87 678
a 110 109 100 714
a 110 111 93 665
a 110 135 80 590
a 111 86 89 459
a 111 110 97 482
a 111 112 80 662
a 111 136 86 730
a 112 87 81 649
a 112 111 80 382
a 112 113 84 583
a 112 137 84 625
a 113 88 96 423
a 113 112 96 384
a 113 114 86 530
a 113 138 97 656
a 114 89 95 362
a 114 113 100 646
a 114 115 88 733
a 114 139 99 372
a 115 90 87 411
a 115 114 94 564
a 115 116 94 514
a 115 140 93 617
a 116 91 88 725
a 116 115 96 633
a 116 117 95 684
a 116 141 94 447
a 117 92 97 701
a 117 116 92 656
a 117 118 82 634
a 117 142 80 735
a 118 93 83 507
a 118 117 80 486
a 118 119 88 694
a 118 143 80 487
a 119 94 81 435
a 119 118 91 450
a 119 120 86 597
a 119 144 93 565
a 120 95 81 373
a 120 119 91 426
a 120 121 83 643
a 120 145 91 457
a 121 96 84 725
a 121 120 95 730
a 121 122 83 396
a 121 146 97 373
a 122 97 89 675
a 122 121 80 578
a 122 123 94 703
a 122 147 85 710
a 123 98 88 721
a 123 122 89 479
a 123 124 88 666
a 123 148 98 374
a 124 99 96 589
a 124 123 80 738
a 124 149 95 568
a 125 100 80 394
a 125 126 80 626
a 125 150 83 412
a 126 101 89 379
a 126 125 97 712
a 126 127 92 607
a 126 151 80 494
a 127 102 98 430
a 127 126 85 606
a 127 128 89 455
a 127 152 95 483
a 128 103 81 701
a 128 127 99 594
a 128 129 85 376
a 128 153 93 500
a 129 104 98 505
a 129 128 94 707
a 129 130 91 554
a 129 154 96 523
a 130 105 86 594
a 130 129 95 571
a 130 131 96 683
a 130 155 95 490
a 131 106 88 710
a 131 130 86 573
a 131 132 89 665
a 131 156 93 438
a 132 107 97 563
a 132 131 95 372
a 132 133 81 397
a 132 157 89 451
a 133 108 98 489
a 133 132 86 409
a 133 134 85 734
a 133 158 95 755
a 134 109 83 560
a 134 133 80 690
a 134 135 94 361
a 134 159 85 547
a 135 110 82 392
a 135 134 82 500
a 135 136 88 681
a 135 160 91 713
a 136 111 96 437
a 136 135 94 507
a 136 137 85 625
a 136 161 83 584
a 137 112 95 597
a 137 136 87 524
a 137 138 83 709
a 137 162 82 715
a 138 113 95 545
a 138 137 91 385
a 138 139 80 637
a 138 163 82 632
a 139 114 87 391
a 139 138 99 408
a 139 140 89 573
a 139 164 91 717
a 140 115 81 487
a 140 139 96 494
a 140 141 84 387
a 140 165 91 396
a 141 116 87 594
a 141 140 97 737
a 141 142 99 593
a 141 166 87 580
a 142 117 92 419
a 142 141 96 597
a 142 143 95 489
a 142 167 82 538
a 143 118 84 537
a 143 142 88 709
a 143 144 97 413
a 143 168 91 757
a 144 119 95 503
a 144 143 93 380
a 144 145 100 424
a 144 169 98 743
a 145 120 91 386
a 145 144 94 445
a 145 146 87 722
a 145 170 92 544
a 146 121 89 507
a 146 145 89 539
a 146 147 84 528
a 146 171 81 542
a 147 122 87 423
a 147 146 88 448
a 147 148 95 715
a 147 172 97 677
a 148 123 87 755
a 148 147 98 609
a 148 149 95 532
a 148 173 82 483
a 149 124 99 468
a 149 148 83 608
a 149 174 100 505
a 150 125 85 671
a 150 151 94 433
a 150 175 95 750
a 151 126 91 649
a 151 150 95 449
a 151 152 99 659
a 151 176 97 361
a 152 127 86 490
a 152 151 96 520
a 152 153 92 437
a 152 177 91 677
a 153 128 83 416
a 153 152 93 731
a 153 154 98 376
a 153 178 83 396
a 154 129 96 467
a 154 153 82 740
a 154 155 83 376
a 154 179 80 543
a 155 130 96 481
a 155 154 88 646
a 155 156 87 520
a 155 180 81 716
a 156 131 94 496
a 156 155 87 366
a 156 157 95 523
a 156 181 97 575
a 157 132 88 541
a 157 156 88 708
a 157 158 87 735
a 157 182 91 641
a 158 133 97 710
a 158 157 97 499
a 158 159 95 716
a 158 183 81 655
a 159 134 83 636
a 159 158 83 749
a 159 160 83 392
a 159 184 98 371
a 160 135 89 486
a 160 159 97 594
a 160 161 95 612
a 160 185 98 648
a 161 136 81 581
a 161 160 97 389
a 161 162 98 509
a 161 186 87 488
a 162 137 83 553
a 162 161 84 715
a 162 163 100 486
a 162 187 85 696
a 163 138 94 760
a 163 162 95 656
a 163 164 96 631
a 163 188 96 620
a 164 139 92 460
a 164 163 98 522
a 164 165 85 583
a 164 189 86 638
a 165 140 99 666
a 165 164 99 757
a 165 166 81 654
a 165 190 80 443
a 166 141 80 588
a 166 165 93 622
a 166 167 99 621
a 166 191 93 602
a 167 142 100 383
a 167 166 91 395
a 167 168 88 405
a 167 192 98 643
a 168 143 97 714
a 168 167 94 661
a 168 169 98 641
a 168 193 85 734
a 169 144 83 636
a 169 168 83 446
a 169 170 80 564
a 169 194 98 622
a 170 145 95 727
a 170 169 95 572
a 170 171 86 409
a 170 195 82 482
a 171 146 93 568
a 171 170 89 374
a 171 172 92 546
a 171 196 95 557
a 172 147 86 689
a 172 171 87 567
a 172 173 82 567
a 172 197 100 628
a 173 148 87 490
a 173 172 89 401
a 173 174 100 523
a 173 198 96 605
a 174 149 89 653
a 174 173 84 685
a 174 199 96 738
a 175 150 88 471
a 175 176 97 362
a 175 200 83 431
a 176 151 93 404
a 176 175 81 466
a 176 177 89 624
a 176 201 83 687
a 177 152 85 572
a 177 176 94 560
a 177 178 95 435
a 177 202 98 518
a 178 153 89 557
a 178 177 96 484
a 178 179 92 673
a 178 203 87 700
a 179 154 87 552
a 179 178 80 576
a 179 180 88 444
a 179 204 81 487
a 180 155 99 690
a 180 179 95 710
a 180 181 96 402
a 180 205 81 613
a 181 156 91 543
a 181 180 89 367
a 181 182 82 538
a 181 206 92 702
a 182 157 81 478
a 182 181 95 710
a 182 183 100 560
a 182 207 91 623
a 183 158 96 494
a 183 182 85 529
a 183 184 82 378
a 183 208 81 390
a 184 159 97 734
a 184 183 81 518
a 184 185 85 403
a 184 209 83 529
a 185 160 85 493
a 185 184 92 539
a 185 186 85 372
a 185 210 83 709
a 186 161 97 741
a 186 185 97 749
a 186 187 91 412
a 186 211 81 577
a 187 162 84 562
a 187 186 84 437
a 187 188 86 663
a 187 212 91 570
a 188 163 95 527
a 188 187 92 653
a 188 189 88 755
a 188 213 85 660
a 189 164 95 615
a 189 188 92 462
a 189 190 91 671
a 189 214 87 405
a 190 165 84 491
a 190 189 88 526
a 190 191 91 698
a 190 215 80 656
a 191 166 97 555
a 191 190 87 631
a 191 192 100 379
a 191 216 80 689
a 192 167 92 378
a 192 191 92 465
a 192 193 80 578
a 192 217 87 727
a 193 168 87 528
a 193 192 95 674
a 193 194 87 576
a 193 218 96 409
a 194 169 94 410
a 194 193 80 679
a 194 195 95 706
a 194 219 92 368
a 195 170 85 524
a 195 194 87 715
a 195 196 99 441
a 195 220 95 687
a 196 171 86 558
a 196 195 91 543
a 196 197 91 441
a 196 221 80 594
a 197 172 87 528
a 197 196 92 708
a 197 198 80 487
a 197 222 99 747
a 198 173 81 372
a 198 197 80 408
a 198 199 83 596
a 198 223 82 492
a 199 174 95 422
a 199 198 98 618
a 199 224 84 447
a 200 175 92 636
a 200 201 89 555
a 200 225 91 560
a 201 176 81 409
a 201 200 94 514
a 201 202 88 439
a 201 226 94 552
a 202 177 86 513
a 202 201 92 698
a 202 203 93 691
a 202 227 100 524
a 203 178 97 650
a 203 202 80 523
a 203 204 84 557
a 203 228 100 444
a 204 179 93 728
a 204 203 92 588
a 204 205 91 721
a 204 229 89 727
a 205 180 80 492
a 205 204 85 588
a 205 206 85 461
a 205 230 91 488
a 206 181 94 522
a 206 205 82 649
a 206 207 97 570
a 206 231 95 500
a 207 182 94 520
a 207 206 83 526
a 207 208 95 436
a 207 232 83 720
a 208 183 84 402
a 208 207 85 425
a 208 209 98 722
a 208 233 94 442
a 209 184 84 698
a 209 208 100 606
a 209 210 93 424
a 209 234 99 550
a 210 185 84 590
a 210 209 83 741
a 210 211 83 551
a 210 235 80 722
a 211 186 87 480
a 211 210 80 583
a 211 212 98 421
a 211 236 82 648
a 212 187 82 615
a 212 211 100 511
a 212 213 83 391
a 212 237 92 540
a 213 188 100 678
a 213 212 84 704
a 213 214 80 633
a 213 238 93 371
a 214 189 88 651
a 214 213 95 721
a 214 215 93 568
a 214 239 96 734
a 215 190 96 673
a 215 214 80 644
a 215 216 91 575
a 215 240 95 754
a 216 191 93 602
a 216 215 94 739
a 216 217 87 574
a 216 241 100 740
a 217 192 95 582
a 217 216 99 408
a 217 218 82 721
a 217 242 96 633
a 218 193 94 548
a 218 217 82 591
a 218 219 94 394
a 218 243 81 696
a 219 194 80 366
a 219 218 100 375
a 219 220 93 712
a 219 244 89 737
a 220 195 92 528
a 220 219 99 382
a 220 221 94 383
a 220 245 97 702
a 221 196 99 704
a 221 220 86 491
a 221 222 86 499
a 221 246 86 516
a 222 197 95 483
a 222 221 99 461
a 222 223 94 492
a 222 247 86 427
a 223 198 91 396
a 223 222 98 614
a 223 224 87 452
a 223 248 87 523
a 224 199 82 743
a 224 223 83 745
a 224 249 98 444
a 225 200 89 669
a 225 226 89 735
a 225 250 80 414
a 226 201 94 405
a 226 225 91 750
a 226 227 81 666
a 226 251 95 391
a 227 202 95 462
a 227 226 93 460
a 227 228 94 419
a 227 252 83 414
a 228 203 97 464
a 228 227 86 510
a 228 229 98 630
a 228 253 84 613
a 229 204 80 547
a 229 228 89 524
a 229 230 99 614
a 229 254 97 585
a 230 205 94 753
a 230 229 99 666
a 230 231 87 567
a 230 255 87 653
a 231 206 80 699
a 231 230 91 686
a 231 232 85 566
a 231 256 94 496
a 232 207 86 521
a 232 231 92 621
a 232 233 81 657
a 232 257 98 501
a 233 208 80 499
a 233 232 82 432
a 233 234 93 572
a 233 258 91 603
a 234 209 91 587
a 234 233 89 442
a 234 235 82 563
a 234 259 95 369
a 235 210 94 434
a 235 234 98 612
a 235 236 87 686
a 235 260 83 700
a 236 211 100 747
a 236 235 95 552
a 236 237 84 424
a 236 261 88 505
a 237 212 86 571
a 237 236 91 701
a 237 238 87 389
a 237 262 91 711
a 238 213 92 525
a 238 237 81 555
a 238 239 91 391
a 238 263 84 570
a 239 214 87 589
a 239 238 94 404
a 239 240 98 400
a 239 264 81 635
a 240 215 81 471
a 240 239 84 425
a 240 241 83 716
a 240 265 86 552
a 241 216 84 749
a 241 240 80 420
a 241 242 85 641
a 241 266 82 443
a 242 217 89 415
a 242 241 81 434
a 242 243 86 394
a 242 267 82 440
a 243 218 82 626
a 243 242 95 741
a 243 244 95 751
a 243 268 97 725
a 244 219 87 671
a 244 243 87 636
a 244 245 91 749
a 244 269 89 647
a 245 220 91 382
a 245 244 96 517
a 245 246 91 749
a 245 270 96 479
a 246 221 87 583
a 246 245 96 703
a 246 247 81 376
a 246 271 100 372
a 247 222 87 596
a 247 246 83 662
a 247 248 83 651
a 247 272 95 464
a 248 223 83 430
a 248 247 88 504
a 248 249 88 626
a 248 273 98 728
a 249 224 92 637
a 249 248 93 409
a 249 274 82 631
a 250 225 89 490
a 250 251 91 678
a 250 275 85 640
a 251 226 95 449
a 251 250 100 609
a 251 252 100 392
a 251 276 91 620
a 252 227 92 535
a 252 251 93 664
a 252 253 85 581
a 252 277 92 523
a 253 228 84 581
a 253 252 94 512
a 253 254 85 543
a 253 278 82 645
a 254 229 100 750
a 254 253 98 589
a 254 255 85 532
a 254 279 87 417
a 255 230 86 684
a 255 254 93 705
a 255 256 83 594
a 255 280 86 728
a 256 231 95 409
a 256 255 88 505
a 256 257 93 563
a 256 281 84 612
a 257 232 82 633
a 257 256 81 549
a 257 258 80 645
a 257 282 83 365
a 258 233 100 566
a 258 257 84 385
a 258 259 92 600
a 258 283 97 561
a 259 234 83 760
a 259 258 81 567
a 259 260 91 523
