c multi commodity flow
k 5 438 8
k 5 645 3
k 5 760 10
k 5 770 6
k 5 810 7
k 5 1143 14
k 5 1182 15
k 5 1251 3
k 5 1299 4
k 5 1352 8
k 5 1374 8
k 5 1461 7
k 5 1610 13
k 5 1616 10
k 5 1626 13
k 5 1715 14
k 5 1811 15
k 5 1813 9
k 5 1837 10
k 5 1881 13
k 5 1980 7
k 5 1981 10
k 5 1992 14
k 5 2135 2
k 5 2414 4
k 5 2423 6
k 5 2447 6
k 6 64 2
k 6 260 14
k 6 291 12
k 6 340 10
k 6 557 4
k 6 567 11
k 6 684 9
k 6 698 11
k 6 728 8
k 6 802 14
k 6 844 11
k 6 866 12
k 6 963 2
k 6 1013 13
k 6 1240 12
k 6 1265 6
k 6 1312 3
k 6 1450 10
k 6 1462 15
k 6 1480 12
k 6 1515 2
k 6 1521 9
k 6 1562 5
k 6 1720 4
k 6 1751 6
k 6 1754 2
k 6 1824 6
k 6 1829 7
k 6 1855 15
k 6 1912 14
k 6 1947 3
k 6 1966 8
k 6 2056 3
k 6 2060 12
k 6 2233 15
k 6 2256 13
k 6 2272 7
k 6 2396 13
k 7 362 9
k 7 420 11
k 7 553 15
k 7 575 2
k 7 702 15
k 7 715 2
k 7 732 9
k 7 972 2
k 7 990 7
k 7 1290 14
k 7 1337 3
k 7 1381 2
k 7 1479 3
k 7 1568 9
k 7 1698 8
k 7 1713 3
k 7 1773 15
k 7 1857 5
k 7 1880 12
k 7 1927 9
k 7 1929 15
k 7 2242 7
k 7 2270 14
k 7 2400 7
k 7 2410 6
k 7 2430 10
k 8 86 12
k 8 104 6
k 8 175 15
k 8 177 3
k 8 208 2
k 8 541 2
k 8 687 11
k 8 701 9
k 8 708 11
k 8 782 7
k 8 949 4
k 8 1139 10
k 8 1225 15
k 8 1249 15
k 8 1281 3
k 8 1528 14
k 8 1529 6
k 8 1572 13
k 8 1642 8
k 8 1668 6
k 8 1728 14
k 8 1740 6
k 8 1791 12
k 8 1850 3
k 8 1854 7
k 8 1935 5
k 8 2092 4
k 8 2124 7
k 8 2179 14
k 8 2356 2
k 8 2408 12
k 9 77 7
k 9 102 10
k 9 136 10
k 9 177 4
k 9 209 4
k 9 390 4
k 9 393 4
k 9 541 10
k 9 607 7
k 9 626 14
k 9 695 7
k 9 748 13
k 9 819 4
k 9 872 14
k 9 1032 15
k 9 1137 15
k 9 1234 10
k 9 1248 7
k 9 1278 11
k 9 1299 15
k 9 1325 5
k 9 1452 13
k 9 1611 12
k 9 1669 10
k 9 1746 5
k 9 1807 9
k 9 1822 8
k 9 1852 6
k 9 1948 13
k 9 1960 6
k 9 2040 13
k 9 2059 11
k 9 2187 15
k 9 2316 4
k 9 2418 10
k 9 2442 15
k 9 2448 3
k 9 2480 8
k 10 36 13
k 10 40 12
k 10 44 14
k 10 72 10
k 10 201 3
k 10 218 13
k 10 265 10
k 10 287 11
k 10 294 8
k 10 300 4
k 10 311 12
k 10 347 9
k 10 390 12
k 10 452 6
k 10 462 5
k 10 503 14
k 10 557 6
k 10 665 14
k 10 729 12
k 10 825 6
k 10 1137 10
k 10 1247 7
k 10 1327 14
k 10 1533 6
k 10 1848 5
k 10 2022 9
k 10 2078 7
k 10 2091 12
k 10 2182 13
k 10 2275 4
k 11 248 12
k 11 326 15
k 11 328 15
k 11 376 15
k 11 427 10
k 11 681 8
k 11 848 12
k 11 1011 14
k 11 1033 9
k 11 1135 7
k 11 1170 4
k 11 1236 4
k 11 1285 10
k 11 1363 13
k 11 1554 8
k 11 1621 8
k 11 1657 12
k 11 1718 8
k 11 1739 10
k 11 1867 15
k 11 1869 10
k 11 2038 13
k 11 2170 5
k 11 2221 11
k 11 2337 8
k 11 2382 3
k 11 2389 6
k 11 2447 14
k 11 2469 9
k 11 2485 3
k 12 94 3
k 12 190 6
k 12 219 8
k 12 273 11
k 12 289 9
k 12 302 9
k 12 353 3
k 12 373 3
k 12 401 8
k 12 613 8
k 12 673 14
k 12 707 13
k 12 803 8
k 12 811 5
k 12 860 5
k 12 912 11
k 12 1035 3
k 12 1125 10
k 12 1147 4
k 12 1179 2
k 12 1341 12
k 12 1605 14
k 12 1700 8
k 12 1798 12
k 12 1833 11
k 12 1876 8
k 12 1895 6
k 12 1929 5
k 12 2095 4
k 12 2108 8
k 12 2119 11
k 12 2189 7
k 12 2272 14
k 12 2291 13
k 13 49 2
k 13 114 7
k 13 141 6
k 13 248 11
k 13 415 11
k 13 583 10
k 13 588 11
k 13 644 9
k 13 683 3
k 13 745 10
k 13 822 15
k 13 1043 5
k 13 1162 4
k 13 1164 14
k 13 1314 15
k 13 1394 9
k 13 1459 5
k 13 1482 10
k 13 1537 11
k 13 1609 11
k 13 1639 8
k 13 1644 12
k 13 1653 4
k 13 1674 14
k 13 1736 7
k 13 1793 9
k 13 1851 12
k 13 1937 12
k 13 1946 9
k 13 2043 3
k 13 2346 11
k 13 2358 2
k 13 2365 3
k 13 2398 13
k 13 2403 3
k 13 2455 6
k 13 2470 4
k 14 54 15
k 14 142 4
k 14 147 3
k 14 154 6
k 14 174 11
k 14 183 5
k 14 278 11
k 14 377 14
k 14 419 10
k 14 451 13
k 14 454 9
k 14 614 11
k 14 694 13
k 14 798 11
k 14 933 11
k 14 952 2
k 14 1058 9
k 14 1067 2
k 14 1093 10
k 14 1153 3
k 14 1163 8
k 14 1208 10
k 14 1235 6
k 14 1243 14
k 14 1284 6
k 14 1423 3
k 14 1521 9
k 14 1652 11
k 14 1673 9
k 14 1798 7
k 14 1804 5
k 14 1822 2
k 14 1854 2
k 14 1857 12
k 14 1904 2
k 14 1989 8
k 14 2159 14
k 14 2209 4
k 14 2219 9
k 14 2414 9
k 14 2419 9
k 14 2464 11
k 15 102 4
k 15 115 9
k 15 152 3
k 15 169 14
k 15 249 14
k 15 392 3
k 15 495 15
k 15 499 11
k 15 844 6
k 15 880 10
k 15 1064 11
k 15 1136 4
k 15 1179 11
k 15 1250 15
k 15 1257 5
k 15 1278 12
k 15 1315 2
k 15 1414 15
k 15 1460 10
k 15 1663 10
k 15 1666 11
k 15 1679 5
k 15 1691 8
k 15 1779 13
k 15 1894 4
k 15 1925 10
k 15 1930 14
k 15 2149 6
k 15 2159 6
k 15 2186 7
k 15 2424 8
k 15 2479 7
k 16 274 4
k 16 313 2
k 16 445 14
k 16 514 2
k 16 523 2
k 16 551 3
k 16 561 7
k 16 748 12
k 16 751 13
k 16 900 14
k 16 919 8
k 16 1066 6
k 16 1605 11
k 16 1607 3
k 16 1636 3
k 16 1654 5
k 16 1672 7
k 16 1685 13
k 16 1720 6
k 16 1743 4
k 16 1852 13
k 16 1901 4
k 16 1916 8
k 16 1938 12
k 16 1944 13
k 16 1969 10
k 16 2035 4
k 16 2061 6
k 16 2326 4
k 16 2362 14
k 17 166 6
k 17 205 5
k 17 206 12
k 17 235 11
k 17 253 12
k 17 272 14
k 17 306 2
k 17 362 10
k 17 499 11
k 17 556 9
k 17 695 11
k 17 703 2
k 17 928 13
k 17 941 6
k 17 1090 13
k 17 1211 9
k 17 1233 6
k 17 1241 4
k 17 1248 2
k 17 1364 12
k 17 1544 7
k 17 1569 4
k 17 1594 2
k 17 1604 14
k 17 1669 3
k 17 1754 7
k 17 1755 12
k 17 1824 7
k 17 1843 2
k 17 1941 8
k 17 1980 4
k 17 2000 13
k 17 2080 15
k 17 2160 12
k 17 2168 7
k 17 2171 3
k 17 2204 11
k 17 2390 8
k 17 2415 3
k 17 2427 6
k 18 133 6
k 18 227 12
k 18 260 4
k 18 391 10
k 18 483 2
k 18 521 4
k 18 546 13
k 18 559 13
k 18 593 11
k 18 705 7
k 18 839 13
k 18 847 3
k 18 937 2
k 18 1005 3
k 18 1039 8
k 18 1194 3
k 18 1205 2
k 18 1217 5
k 18 1240 9
k 18 1272 5
k 18 1386 5
k 18 1396 2
k 18 1429 12
k 18 1798 11
k 18 1903 6
k 18 1925 9
k 18 2006 4
k 18 2085 8
k 18 2101 10
k 18 2212 15
k 18 2284 12
k 18 2492 3
k 19 90 9
k 19 109 8
k 19 285 12
k 19 520 13
k 19 598 6
k 19 744 15
k 19 850 12
k 19 976 12
k 19 1018 5
k 19 1090 6
k 19 1202 15
k 19 1234 4
k 19 1397 9
k 19 1479 4
k 19 1480 2
k 19 1482 3
k 19 1578 2
k 19 1721 14
k 19 1729 14
k 19 1803 15
k 19 1808 15
k 19 1884 11
k 19 1969 7
k 19 2031 3
k 19 2243 7
k 19 2391 7
k 19 2437 7
k 20 344 8
k 20 448 8
k 20 493 15
k 20 504 5
k 20 591 3
k 20 678 3
k 20 705 12
k 20 856 5
k 20 1032 6
k 20 1050 3
k 20 1169 3
k 20 1194 14
k 20 1208 5
k 20 1220 5
k 20 1320 8
k 20 1351 11
k 20 1416 10
k 20 1463 12
k 20 1531 11
k 20 1540 5
k 20 1546 4
k 20 1573 2
k 20 1576 14
k 20 1579 10
k 20 1592 13
k 20 1662 13
k 20 1840 8
k 20 2224 15
k 20 2262 6
k 20 2470 9
k 21 5 12
k 21 49 10
k 21 303 15
k 21 310 3
k 21 315 14
k 21 327 6
k 21 394 8
k 21 421 3
k 21 486 15
k 21 641 14
k 21 654 14
k 21 793 4
k 21 1021 8
k 21 1054 7
k 21 1069 13
k 21 1234 2
k 21 1614 9
k 21 1813 11
k 21 1858 3
k 21 1895 3
k 21 1906 10
k 21 1910 10
k 21 2054 12
k 21 2079 15
k 21 2130 8
k 21 2134 13
k 21 2249 11
k 21 2372 8
k 21 2401 9
k 21 2421 5
k 22 48 4
k 22 222 5
k 22 228 7
k 22 272 15
k 22 303 3
k 22 561 6
k 22 908 4
k 22 1097 5
k 22 1100 11
k 22 1378 11
k 22 1514 14
k 22 1541 13
k 22 1692 14
k 22 1758 15
k 22 1842 5
k 22 1894 6
k 22 1992 3
k 22 2046 11
k 22 2106 3
k 22 2120 10
k 22 2214 3
k 22 2404 14
k 23 81 4
k 23 144 4
k 23 183 9
k 23 199 15
k 23 210 10
k 23 227 15
k 23 277 6
k 23 358 13
k 23 495 2
k 23 620 3
k 23 664 11
k 23 689 2
k 23 767 5
k 23 838 6
k 23 878 8
k 23 915 6
k 23 999 14
k 23 1033 2
k 23 1082 12
k 23 1101 10
k 23 1132 3
k 23 1161 13
k 23 1220 5
k 23 1302 4
k 23 1419 14
k 23 1434 10
k 23 1505 15
k 23 1537 12
k 23 1592 6
k 23 1656 4
k 23 1771 2
k 23 1799 6
k 23 2403 9
k 23 2462 6
k 24 98 5
k 24 181 2
k 24 601 14
k 24 602 15
k 24 681 14
k 24 819 11
k 24 821 12
k 24 859 8
k 24 934 10
k 24 944 5
k 24 966 8
k 24 993 2
k 24 1048 6
k 24 1099 7
k 24 1118 13
k 24 1119 11
k 24 1173 7
k 24 1278 11
k 24 1401 14
k 24 1421 8
k 24 1546 15
k 24 1550 6
k 24 1564 13
k 24 1595 14
k 24 1599 2
k 24 1652 8
k 24 1717 3
k 24 1718 3
k 24 1792 9
k 24 1921 14
k 24 2046 12
k 24 2076 5
k 24 2078 14
k 24 2217 15
k 24 2381 14
k 24 2474 13
k 25 48 5
k 25 67 4
k 25 272 3
k 25 386 10
k 25 463 2
k 25 515 10
k 25 570 2
k 25 611 2
k 25 739 14
k 25 766 14
k 25 786 4
k 25 833 14
k 25 839 14
k 25 982 5
k 25 1054 2
k 25 1084 4
k 25 1257 9
k 25 1303 5
k 25 1491 2
k 25 1543 15
k 25 1596 13
k 25 1648 2
k 25 1661 14
k 25 1802 10
k 25 1847 7
k 25 1943 12
k 25 1978 12
k 25 1989 3
k 25 2003 8
k 25 2043 6
k 25 2103 4
k 25 2299 9
k 25 2379 2
k 25 2401 14
k 25 2439 14
k 25 2475 13
k 26 9 5
k 26 48 10
k 26 91 2
k 26 144 13
k 26 272 15
k 26 370 14
k 26 435 12
k 26 440 2
k 26 456 9
k 26 606 4
k 26 751 5
k 26 768 7
k 26 867 15
k 26 987 7
k 26 988 6
k 26 1033 8
k 26 1144 9
k 26 1240 8
k 26 1258 4
k 26 1313 3
k 26 1320 12
k 26 1364 6
k 26 1381 6
k 26 1443 10
k 26 1526 15
k 26 1617 15
k 26 1653 11
k 26 1771 13
k 26 1812 2
k 26 1924 13
k 26 1926 11
k 26 1980 13
k 26 2006 8
k 26 2042 11
k 26 2055 3
k 26 2058 2
k 26 2078 8
k 26 2142 7
k 26 2284 2
k 26 2352 10
k 26 2414 11
k 26 2483 11
k 27 21 7
k 27 54 12
k 27 195 3
k 27 211 14
k 27 275 3
k 27 292 8
k 27 330 9
k 27 372 15
k 27 383 9
k 27 399 6
k 27 431 15
k 27 512 2
k 27 656 8
k 27 695 15
k 27 754 3
k 27 780 8
k 27 912 12
k 27 919 10
k 27 1144 11
k 27 1148 6
k 27 1160 12
k 27 1279 4
k 27 1443 12
k 27 1554 14
k 27 1677 7
k 27 1695 7
k 27 1732 15
k 27 1743 3
k 27 1821 7
k 27 1850 5
k 27 1981 4
k 27 2153 14
k 27 2158 7
k 27 2183 7
k 27 2224 2
k 27 2230 4
k 27 2309 2
k 27 2468 11
k 28 68 2
k 28 203 12
k 28 272 2
k 28 344 3
k 28 349 15
k 28 433 12
k 28 464 8
k 28 500 2
k 28 516 2
k 28 585 4
k 28 610 9
k 28 652 11
k 28 713 15
k 28 800 12
k 28 827 10
k 28 901 7
k 28 902 7
k 28 961 5
k 28 1004 2
k 28 1026 11
k 28 1103 9
k 28 1116 14
k 28 1166 8
k 28 1395 12
k 28 1425 3
k 28 1504 10
k 28 1542 2
k 28 1561 10
k 28 1754 7
k 28 1831 13
k 28 1862 15
k 28 1893 4
k 28 1938 9
k 28 1993 3
k 28 2079 7
k 28 2122 6
k 28 2224 9
k 28 2297 2
k 29 56 4
k 29 108 11
k 29 159 11
k 29 167 5
k 29 240 6
k 29 289 11
k 29 366 8
k 29 367 8
k 29 636 9
k 29 646 2
k 29 705 6
k 29 717 10
k 29 767 15
k 29 775 9
k 29 780 10
k 29 856 13
k 29 978 13
k 29 1048 3
k 29 1117 14
k 29 1194 11
k 29 1256 4
k 29 1320 8
k 29 1382 3
k 29 1388 4
k 29 1398 2
k 29 1405 14
k 29 1570 8
k 29 1588 8
k 29 1649 2
k 29 1686 6
k 29 1688 15
k 29 2114 2
k 29 2118 10
k 29 2231 8
k 29 2280 7
k 29 2377 3
k 29 2419 6
k 30 91 11
k 30 275 14
k 30 374 10
k 30 427 9
k 30 430 7
k 30 437 14
k 30 442 5
k 30 493 12
k 30 555 12
k 30 592 12
k 30 670 13
k 30 690 4
k 30 756 14
k 30 761 10
k 30 800 4
k 30 835 13
k 30 917 9
k 30 923 12
k 30 968 12
k 30 1065 7
k 30 1094 10
k 30 1171 2
k 30 1230 4
k 30 1238 4
k 30 1279 7
k 30 1387 4
k 30 1453 13
k 30 1782 8
k 30 1866 14
k 30 1996 10
k 30 2005 7
k 30 2066 7
k 30 2086 8
k 30 2239 6
k 31 99 2
k 31 115 12
k 31 134 15
k 31 206 7
k 31 398 8
k 31 470 10
k 31 496 11
k 31 605 6
k 31 627 11
k 31 632 5
k 31 652 4
k 31 657 5
k 31 754 9
k 31 788 7
k 31 975 8
k 31 1035 11
k 31 1038 5
k 31 1072 14
k 31 1418 8
k 31 1467 7
k 31 1574 2
k 31 1652 12
k 31 1684 4
k 31 1731 14
k 31 1791 3
k 31 1997 6
k 31 2031 12
k 31 2142 12
k 31 2144 13
k 31 2229 3
k 31 2230 2
k 31 2478 9
k 31 2498 4
k 32 129 13
k 32 286 10
k 32 287 4
k 32 379 4
k 32 402 15
k 32 415 13
k 32 488 7
k 32 509 15
k 32 519 11
k 32 524 2
k 32 575 14
k 32 660 4
k 32 687 12
k 32 754 13
k 32 778 4
k 32 875 10
k 32 911 9
k 32 920 5
k 32 952 4
k 32 998 13
k 32 1116 10
k 32 1230 11
k 32 1240 5
k 32 1294 11
k 32 1431 14
k 32 1600 14
k 32 1612 7
k 32 1651 5
k 32 1689 9
k 32 1745 10
k 32 1843 2
k 32 1863 3
k 32 1879 5
k 32 1939 6
k 32 1966 6
k 32 2065 6
k 32 2069 2
k 32 2117 5
k 32 2200 3
k 32 2234 14
k 32 2298 12
k 32 2431 13
k 32 2432 6
k 32 2474 4
k 33 5 11
k 33 49 3
k 33 78 11
k 33 130 10
k 33 274 8
k 33 474 15
k 33 543 6
k 33 544 4
k 33 613 4
k 33 712 11
k 33 868 8
k 33 945 6
k 33 964 15
k 33 1155 15
k 33 1168 12
k 33 1362 2
k 33 1512 12
k 33 1666 10
k 33 1716 12
k 33 1774 2
k 33 1849 9
k 33 1957 13
k 33 1995 4
k 33 2079 15
k 33 2132 6
k 33 2153 2
k 33 2198 2
k 33 2232 14
k 33 2295 5
k 33 2316 15
k 33 2424 15
k 33 2479 15
k 33 2487 2
k 34 1 15
k 34 153 12
k 34 248 4
k 34 343 3
k 34 367 9
k 34 455 4
k 34 524 14
k 34 657 5
k 34 742 9
k 34 902 10
k 34 904 10
k 34 1050 5
k 34 1071 7
k 34 1184 14
k 34 1330 2
k 34 1499 12
k 34 1817 3
k 34 1843 8
k 34 1891 8
k 34 1905 13
k 34 2056 14
k 34 2213 11
k 34 2298 4
k 34 2321 2
k 34 2379 14
k 34 2492 3
k 35 13 14
k 35 73 14
k 35 88 8
k 35 117 10
k 35 235 6
k 35 260 12
k 35 510 12
k 35 518 11
k 35 529 14
k 35 566 2
k 35 612 6
k 35 683 15
k 35 807 15
k 35 983 11
k 35 1042 4
k 35 1180 4
k 35 1197 2
k 35 1404 13
k 35 1427 9
k 35 1480 10
k 35 1648 7
k 35 1803 8
k 35 1811 13
k 35 2110 2
k 35 2154 6
k 35 2183 13
k 35 2294 6
k 35 2349 4
k 35 2389 2
k 35 2451 15
k 36 39 4
k 36 55 15
k 36 194 10
k 36 289 11
k 36 303 15
k 36 356 15
k 36 670 12
k 36 715 8
k 36 795 10
k 36 955 7
k 36 1090 4
k 36 1211 11
k 36 1247 11
k 36 1325 5
k 36 1354 13
k 36 1399 7
k 36 1486 8
k 36 1552 12
k 36 1578 9
k 36 1682 4
k 36 1742 4
k 36 1784 11
k 36 1865 2
k 36 1884 14
k 36 1970 15
k 36 2116 9
k 36 2120 13
k 36 2289 14
k 36 2312 4
k 36 2432 12
k 36 2482 12
k 37 35 11
k 37 75 11
k 37 79 2
k 37 96 5
k 37 175 8
k 37 341 8
k 37 364 14
k 37 501 4
k 37 521 6
k 37 562 13
k 37 796 2
k 37 807 15
k 37 856 4
k 37 947 12
k 37 973 9
k 37 976 3
k 37 987 8
k 37 1021 8
k 37 1301 13
k 37 1332 11
k 37 1413 14
k 37 1420 3
k 37 1433 6
k 37 1449 11
k 37 1478 14
k 37 1483 7
k 37 1607 12
k 37 1654 11
k 37 1659 15
k 37 1811 5
k 37 1836 14
k 37 1867 5
k 37 1903 15
k 37 1932 9
k 37 1942 8
k 37 1975 9
k 37 2131 15
k 37 2163 12
k 37 2226 6
k 37 2324 13
k 37 2395 2
k 37 2436 6
k 37 2439 6
k 37 2452 2
k 38 2 14
k 38 171 4
k 38 176 4
k 38 228 6
k 38 279 4
k 38 308 12
k 38 332 6
k 38 411 10
k 38 519 12
k 38 548 2
k 38 605 13
k 38 651 13
k 38 796 8
k 38 817 9
k 38 878 13
k 38 1092 4
k 38 1406 12
k 38 1421 15
k 38 1688 11
k 38 1772 5
k 38 1916 11
k 38 1972 12
k 38 1998 14
k 38 2012 10
k 38 2059 7
k 38 2136 8
k 38 2146 5
k 38 2155 8
k 38 2160 9
k 38 2209 14
k 38 2252 9
k 38 2253 6
k 38 2361 7
k 38 2485 8
k 39 23 8
k 39 87 11
k 39 216 10
k 39 255 14
k 39 260 7
k 39 515 3
k 39 544 5
k 39 620 7
k 39 630 6
k 39 812 4
k 39 941 13
k 39 962 5
k 39 984 5
k 39 1045 13
k 39 1060 5
k 39 1352 2
k 39 1355 6
k 39 1407 4
k 39 1436 8
k 39 1495 2
k 39 1622 5
k 39 1657 13
k 39 1887 2
k 39 2036 3
k 39 2296 14
k 39 2360 5
k 39 2390 7
k 39 2432 13
k 40 9 10
k 40 14 3
k 40 19 2
k 40 359 9
k 40 475 4
k 40 489 7
k 40 752 15
k 40 794 5
k 40 894 12
k 40 903 13
k 40 1179 4
k 40 1243 12
k 40 1520 12
k 40 1653 14
k 40 1680 8
k 40 1804 3
k 40 1834 8
k 40 2033 12
k 40 2272 10
k 40 2273 8
k 40 2380 8
k 40 2395 9
k 40 2467 3
k 41 191 11
k 41 198 14
k 41 263 6
k 41 356 9
k 41 536 10
k 41 563 11
k 41 706 15
k 41 756 6
k 41 794 9
k 41 868 4
k 41 884 8
k 41 914 4
k 41 987 14
k 41 1160 12
k 41 1224 12
k 41 1301 12
k 41 1328 13
k 41 1439 7
k 41 1688 7
k 41 1726 10
k 41 1825 4
k 41 1845 13
k 41 1939 11
k 41 2077 15
k 41 2244 9
k 41 2247 14
k 41 2282 5
k 41 2324 10
k 41 2350 10
k 41 2454 14
k 42 14 2
k 42 32 8
k 42 110 10
k 42 120 11
k 42 305 13
k 42 439 8
k 42 745 5
k 42 798 8
k 42 982 14
k 42 1002 12
k 42 1075 12
k 42 1140 13
k 42 1152 8
k 42 1218 13
k 42 1265 15
k 42 1345 15
k 42 1394 9
k 42 1405 7
k 42 1497 4
k 42 1505 6
k 42 1521 11
k 42 1652 15
k 42 1682 6
k 42 1710 6
k 42 1714 6
k 42 1827 2
k 42 1866 2
k 42 1906 15
k 42 1931 12
k 42 1972 3
k 42 1973 12
k 42 2290 7
k 42 2339 9
k 42 2416 3
k 42 2449 15
k 43 208 9
k 43 296 9
k 43 323 5
k 43 351 11
k 43 493 10
k 43 512 3
k 43 530 4
k 43 603 14
k 43 621 8
k 43 673 14
k 43 712 15
k 43 762 9
k 43 890 12
k 43 908 9
k 43 954 9
k 43 974 14
k 43 1170 2
k 43 1218 12
k 43 1268 4
k 43 1386 5
k 43 1399 6
k 43 1475 12
k 43 1544 9
k 43 1632 3
k 43 1639 9
k 43 1640 7
k 43 1747 5
k 43 1826 13
k 43 1870 7
k 43 1905 11
k 43 1916 2
k 43 1982 10
k 43 2008 13
k 43 2017 13
k 43 2048 6
k 43 2252 9
k 43 2261 13
k 43 2378 5
k 43 2392 12
k 43 2405 3
k 43 2459 10
k 43 2467 3
k 43 2499 7
k 44 12 6
k 44 142 8
k 44 200 7
k 44 292 6
k 44 421 13
k 44 531 2
k 44 552 4
k 44 569 12
k 44 761 15
k 44 899 4
k 44 1053 14
k 44 1187 13
k 44 1387 6
k 44 1418 4
k 44 1698 11
k 44 1850 15
k 44 1906 4
k 44 1952 8
k 44 2055 10
k 44 2176 13
k 44 2298 3
k 44 2320 11
k 44 2372 12
k 44 2471 4
k 45 30 6
k 45 103 14
k 45 115 10
k 45 560 3
k 45 578 5
k 45 677 9
k 45 733 4
k 45 809 10
k 45 839 2
k 45 844 7
k 45 890 6
k 45 940 11
k 45 1147 10
k 45 1337 15
k 45 1516 14
k 45 1675 9
k 45 1755 8
k 45 1807 15
k 45 1862 12
k 45 2154 8
k 45 2240 8
k 45 2278 4
k 45 2301 7
k 45 2338 15
k 45 2404 13
k 45 2424 12
k 46 43 12
k 46 63 3
k 46 172 14
k 46 186 12
k 46 192 11
k 46 331 6
k 46 527 13
k 46 734 7
k 46 823 6
k 46 1020 2
k 46 1151 13
k 46 1153 10
k 46 1516 7
k 46 1732 7
k 46 1776 3
k 46 1807 15
k 46 1928 6
k 46 1972 12
k 46 2174 6
k 46 2268 2
k 46 2274 11
k 46 2406 13
k 46 2447 9
k 47 155 6
k 47 185 5
k 47 196 5
k 47 379 8
k 47 386 8
k 47 434 10
k 47 442 10
k 47 500 12
k 47 682 6
k 47 740 4
k 47 817 6
k 47 821 13
k 47 978 11
k 47 1004 13
k 47 1195 3
k 47 1210 15
k 47 1347 3
k 47 1383 7
k 47 1511 6
k 47 1563 5
k 47 1885 6
k 47 1899 6
k 47 1965 7
k 47 1968 13
k 47 2253 9
k 47 2337 10
k 47 2341 10
k 48 160 10
k 48 234 2
k 48 319 3
k 48 554 9
k 48 557 12
k 48 590 9
k 48 594 10
k 48 701 15
k 48 708 5
k 48 817 7
k 48 846 2
k 48 1043 2
k 48 1137 13
k 48 1192 13
k 48 1260 9
k 48 1350 5
k 48 1369 5
k 48 1378 2
k 48 1488 7
k 48 1501 5
k 48 1629 11
k 48 1816 10
k 48 1897 10
k 48 1942 10
k 48 2110 3
k 48 2162 15
k 48 2273 12
k 48 2338 12
k 48 2373 12
k 49 166 2
k 49 268 13
k 49 270 12
k 49 276 11
k 49 332 4
k 49 358 13
k 49 379 6
k 49 395 2
k 49 579 2
k 49 662 9
k 49 703 15
k 49 733 6
k 49 849 3
k 49 991 10
k 49 1010 15
k 49 1282 2
k 49 1325 2
k 49 1328 7
